用户名,评论时间,IP属地,评论分数,有用数量,短评内容
时宜,2025-01-01 14:37:00,江苏,5星,7,2025新年第一部标记！这部剧一定要一直拍到小吉米长大呀，想看父子俩一起出诊！已经是认识我在达罗比2297的赛博家人们的第4年了，每年秋冬都在等❤️
Fleurs.哼哼,2025-01-01 20:41:25,河南,5星,1,一切都会好的
小妖,2024-12-28 00:24:26,河北,5星,2,Edward船被击沉，Andrew在圣诞接到电话，悬着的心放下来那一瞬间的表现力，实在催人泪下。
长江以南,2025-01-01 23:04:16,山东,5星,2,Great&Small 包括人类 何其渺小
费纸姬,2025-02-10 13:04:05,四川,4星,0,春节假期都快到正月十五了才补完圣诞特辑，一家人加上狗子团团围住真是太温暖了 Mrs.H拯救了小狐狸，也拯救了绝望的自己
Yamagatata,2024-12-31 23:30:49,广东,5星,1,虽然知道圣诞特辑一定不会死人，但hall夫人接到儿子电话声音发颤那一刻还是有狠狠戳到，圣诞快乐呀我的英国家人们
Island,2025-01-21 18:55:20,四川,4星,0,明年圣诞要准时看啊！
雨尘是AI,2025-01-07 00:06:06,上海,5星,1,是的，我知道圣诞节是充满miracle的节日，但看着小狐狸渡过难关，听到远洋电话那头的圣诞快乐，仍然会感动不已。
浥予,2025-01-02 21:26:50,日本,5星,1,Ms.H演技太强，人与自然太美好，怎么做到写出这么美妙的剧情的…永远别完结好吗
球球球,2025-01-14 16:18:16,北京,5星,1,那只本不相识的小狐狸会不会是Edward派来的信使，还好事情的最后小狐狸和Edward都得救了！呜呜呜好心疼Ms.H啊战争对于每一个普通人的影响都是实打实地展现在每个人的生活中啊
UglyBerry,2024-12-26 20:35:46,北京,未评分,1,每年看圣诞特辑变成了一种习惯，看到一直情绪稳定的H太太的确很让人泪目啊。我想我的小狗了~
猪鼻子同学,2025-01-23 19:32:14,广东,5星,0,请一如既往的更新下去
Leo🌊,2024-12-28 23:43:34,江苏,5星,0,好在是虚惊一场，要永远保持爱与希望，以及圣诞快乐🎄
林覆舟Cecilia,2024-12-24 23:22:16,江苏,5星,2,法家莊祝您過年好
生活在别处,2025-01-09 17:22:51,辽宁,5星,0,9/10.战争的阴影迟早都会来，当最后听到Audrey的儿子还活着的时候，眼泪一下子就涌出来了，圣诞HE吧。
arne,2024-12-29 14:51:45,安徽,5星,0,真好真好真好真好真好真好啊！！！
西瓜,2024-12-26 15:19:49,日本,5星,2,Merry Christmas🥂
xTnis,2025-01-02 00:15:32,山西,5星,0,No.1
托卡苏,2025-01-07 11:27:33,北京,5星,0,鸽子那部分比较有趣。其他的虽是意料之中，但还是很温馨啊。就想知道那只鹅怎么了哈哈哈
Sherry在努力,2024-12-31 05:56:54,江苏,5星,0,H太太太让人心疼了呜呜😢还好是好结局～今年也平稳过完了～
凡男森,2025-01-04 01:59:39,广东,4星,0,Mrs.H slay again
Joan,2024-12-29 21:25:02,日本,5星,0,甜不腻
村里种树,2024-12-27 20:26:41,四川,5星,1,Merry Christmas!!!
从小看电影,2025-01-16 21:56:49,江苏,5星,0,不管怎么着，年夜饭还得吃啊。250116//
大橘喵子^ ^,2025-01-01 20:15:14,上海,5星,0,圣诞奇迹一定会出现！亲人和爱人一定会回到我们身边！
一〇一,2024-12-27 13:50:13,上海,5星,2,啊啊啊啊啊～merry Christmas! 感谢赞美主！神回应每一个诚心祷告的儿女！造物主赐予生命，小狐狸劫后余生，圣诞本身就是盛大奇迹，在这一天发生什么喜乐奇迹都不为过！请把这样的日常一直延续下去！我可以看到他们100岁！呜呜呜呜
DJ,2025-01-10 15:43:05,江苏,5星,0,温情童话
随心而行,2025-02-08 17:42:20,上海,5星,0,重逢，团聚，幸存。人类的感情是共通的。
小猪快跑233,2025-02-07 09:50:31,北京,4星,0,最后mz.hall的表演打动了我，ed没有死真是太好了。
幼银,2024-12-29 16:56:57,上海,4星,0,太好了
别关注我嫌烦,2024-12-26 11:12:01,辽宁,5星,3,虽然我很放心结局一定是HE，但这集也太揪心了吧！小Jimmy演员换得像爸爸了哈哈哈哈哈
戲味尚宮,2024-12-31 22:33:20,广东,4星,0,Tristan还是那么可爱，还越来越man了。感恩有圣诞奇迹，看完心里暖暖的。
冰点1307,2025-01-08 21:56:51,北京,5星,0,是世界上最治愈的片子吧。
空蝉,2024-12-28 17:46:10,北京,5星,0,悲伤的黑夜之后，幸好还有一点希望之光在闪耀
一荇,2024-12-27 14:36:00,安徽,5星,0,又是温馨的一年结尾，万事虽不尽如人意，也算有惊无险，平平安安平平淡淡平平常常是最好的祝福。
向小皮,2024-12-29 19:38:14,北京,5星,0,有万物生灵的圣诞终于圆满了
hanavi,2024-12-28 15:11:27,美国,5星,0,人生中有那么多的生离死别和不确定性，正面（H太太的情绪和台词）和侧面（小狐狸的救治）呈现在屏幕上疯狂共情，眼泪爆发
小明灯仁波切,2025-01-05 21:43:47,四川,5星,0,有惊无险的圣诞节，还好还好，想起了里斯本丸沉没
红喑,2024-12-30 11:55:03,重庆,4星,0,又是为Mrs.Hall揪心的一集。很喜欢她的那句台词：“它是上帝的造物，凭什么由你（人类）来决定它的生死？”，既指狐狸，又指战场上那些士兵。
~Rachel~,2025-01-07 15:48:43,重庆,5星,0,虽然明知圣诞特辑一般都会是happy ending，但最后还是看得热泪盈眶。演Ms.Hall的安娜演技太强了。
嘉禾甜🍊,2024-12-29 14:47:07,福建,4星,0,很温暖的，很解压，很舒服
岭南佳荔,2024-12-30 00:17:35,湖南,5星,0,希望可以一直一直拍下去的童话
Shenlonkia,2024-12-29 22:31:55,广西,5星,0,从侧面反应出战争给无数家庭带来的伤害，能幸存就是奇迹了，虽然过程揪心还好结局完美，有被治愈到🥺
妮可Gay得慢,2025-01-02 23:15:58,广东,5星,0,如此美好的圣诞 温暖打工人冰冷的心 一大家子的还有两条狗呜呜呜
蟾宫客,2025-01-25 21:10:36,四川,5星,0,好温馨的剧。
艾大荀,2024-12-29 22:08:54,广东,4星,0,隔了两季没看，Tris竟然变圆了，还成了教官！虽然知道是圣诞特辑肯定不会让观众伤心，看着的时候还是提着心吊着胆。好在大团圆结局❤️
海明威的王尔德,2025-01-05 14:35:25,上海,5星,0,Audrey的儿子和小狐狸一样是个奇迹。美好的圣诞
一婉红烧肉,2025-01-02 20:26:50,上海,5星,0,最后6分钟哭了，是开心的哭了
sherwoodsylvia,2024-12-30 23:04:39,上海,4星,0,每个人的心结和担忧，都在圣诞节期间解开了，不管怎么说真是一群幸运的人
小儿勾,2024-12-26 11:51:43,上海,5星,1,Happy Birthday and Merry Christmas🥰🥰🥰🥰🥰🥰🥰
盐水丧棒冰,2024-12-31 12:39:57,加拿大,4星,0,守护Mrs H🥹🥹
狗不见🌈,2024-12-26 00:16:24,浙江,4星,6,this is THE EPISODE I need in winter. cause a part of me needs to believe that everything is all right
明扬,2025-01-03 23:11:51,上海,5星,0,So cute
Quaximodo,2024-12-30 14:35:51,广东,5星,0,英国人也有自己的春晚电影。
Redemption,2025-01-10 17:53:57,四川,5星,0,知道圣诞不会有坏事发生，但还是被感动了。当万物崩坏，最好的是，人与人之间的连接。
叉叉,2024-12-27 20:27:59,浙江,4星,2,像杯热可可 甜蜜又温暖
石头,2024-12-29 21:28:46,湖北,5星,0,一如既往治愈和温暖。
草木人,2025-01-01 14:49:59,浙江,4星,0,Merry Christmas！！
川烨,2025-01-11 20:59:02,安徽,5星,0,每年圣诞必刷的剧，上次看还是23年末在巴黎拥挤的小旅馆，听到电话那头传来的“圣诞快乐，妈妈”，忍不住直落泪，艺术具有打动人心的力量，你明明感觉到编剧对一切讲述分量和节奏的操控，可是内心就是那样愿意顺从，没有比二战时期一个兽医家的圣诞节更适合呈现圣诞精神了，此剧的传统是三种元素（战争、动物、圣诞节）彼此恰如其分的冲突、融合，由此交织产生的三种事件（信鸽培育的成败、安德烈在战场上的生死、小狐狸的痊愈）拿捏着观者的心，直到最终电话那头的显圣，情节和叙述如同河流那般优雅动人。当下的社会太需要圣诞精神了，人们困于自我身份彼此责备埋怨，愤恨于指责他人的自私，passion triste，或许圣诞精神的去身份狂欢能为此提供一种出路。
outlier,2025-01-03 20:23:00,河北,5星,0,又哭又笑了
多拉西,2024-12-28 06:00:48,荷兰,4星,0,乌托邦的圣诞呀
hedgehog,2025-01-25 21:49:46,北京,5星,0,战争真是影响了每一个人
叶乡晨,2025-01-09 21:23:30,浙江,5星,0,No war!
wilco,2025-02-03 21:21:45,广东,5星,0,永远温暖的圣诞特别集。
无忧无虑张发财,2024-12-31 22:27:12,河北,5星,0,我在2024年的最后一天看完圣诞特辑，很幸福。期待2025年的第六季～
颜良,2025-01-07 17:01:06,吉林,4星,0,每年都是没看够
松田龙不平,2025-01-20 23:22:17,浙江,5星,0,看剧都知道Edward肯定没死，但看到Mrs Hall 接到电话喜极而泣的那一幕还是会让人感动流泪，爱真是人类最美好的情感啊
9 Crimes,2025-01-02 11:11:38,澳大利亚,4星,0,日常打仗打了个寂寞 圣诞合家欢 Fox！最后🦊到底怎么样了啊！！
小猫钓鱼🎣,2025-02-06 17:51:19,北京,4星,0,战争让人不安，房子里的布置也越来越简单、暗淡，大家在努力创造着温暖，力量很微薄。H接到儿子电话那一刻要忍不住找地方坐下，真是太好哭了。
砍倒那根萝卜🥕,2025-01-02 23:02:59,天津,3星,1,已经不需要编剧了，直接几个演员轻车熟路就演了，反正全是套路。住阁楼的一家人真是一言难尽，三条寄生虫？
AvecD,2025-01-19 21:00:27,安徽,3星,0,Happy Christmas 🎄
比诺什么意思,2024-12-30 11:18:11,四川,5星,0,太好了，真正的圣诞必看。
shouzhong,2025-01-17 17:36:50,上海,5星,0,温馨，世外桃源。
PoeticNonsense,2025-01-19 16:50:25,辽宁,未评分,0,We love some Christmas miracle
苏打贤人,2025-01-21 20:37:03,上海,5星,0,虽然说到沉船的时候，就开始说儿子一定无事，但是整集也都在为Edward finger cross最后H接到Edward电话的那一幕，两个人在沙发上哭哭唧唧比赛流泪😭坐在台阶上的那一幕太暖了吧！
提神醒脾的柠檬,2025-01-15 18:18:32,河北,5星,0,最善良的导演和编剧，我就知道你不会刀🔪我的
oDD-O-o,2024-12-28 13:13:56,北京,5星,0,一如既往的高质量。只是战争背景在今年的地缘政治局势下观看确实有别样的警示意味。
清凉如意,2024-12-26 22:20:28,山东,5星,1,是连片头都舍不得跳过的剧啊～已经超越唐顿在我心目中的地位，跃升为我的最爱英剧了。充满奇迹的圣诞🎄第六季再见啦～
木木示言,2024-12-27 20:57:10,上海,5星,1,這集令人想起里斯本丸沉沒，珍貴的平安團圓
云间漫步,2025-01-24 20:48:10,湖南,5星,0,本季蒙上战争阴霾但大家依旧坚强乐观有爱而且和背景结合得很好，世间没有什么乌托邦但这真是最接近天堂最治愈心灵的地方……另外大概我是最后一个发现本系列导演还拍过唐顿庄园的人了我这就看（远目
轻描淡写,2025-01-03 16:14:12,河南,5星,0,9/10。这个圣诞节完全被管家阿姨的儿子和那只狐狸给感动到了，还好都是好消息。小宝宝也长大了一点点。
