用户名,评论时间,IP属地,评论分数,有用数量,短评内容
Maybe someday,2024-10-26 23:36:48,宁夏,5星,1535,“人死后就会去电影院，手里拿着爆米花和可乐，寻找自己的座位。坐下之后房间就会变暗，屏幕上会一直播放有意思的电影，直到永远。”9/10
渐江喜曼,2024-06-15 23:37:17,上海,3星,504,20240615SIFF。低于已经降低预期的预期，漫画最出彩的两个名场面，雨后雀跃和伏案作画，完成得平平，藤本树的“电影感”在电影里彻底消失，空留MV和PPT。漫画书已丢在老家，仍能在记忆里搜寻原作精彩之处。雨后雀跃，是时间截面里绵延出了空间，单幅人物动作特写，五官扭曲肢体失衡，短瞬定格动作极不和谐，显示空间快速变化。伏案作画，是空间截面里绵延出了时间，多幅作画形成长镜头，景深层次丰富，时间在同一空间同一背影下缓慢延长，内化成人物心境的成长和连绵。漫画看了三遍，每次都痛哭，今天大银幕看，藤野京本初遇时已泪水涟涟，感动仍源于文本，细想技法表达，残忍地感知到天赋是道天堑。藤野和京本都暗示藤本树自己，在表达对京阿尼过世画师的悼念中，我想原作者是在表达，用生命敬畏生命，用创作延续创作，用热爱致敬热爱
マクガフィン,2024-06-14 11:40:38,上海,5星,948,虽然是动画电影，但分镜几乎都是真人电影的逻辑，想必藤本树参与度不低。期待《再见绘梨》动画化。
長鏡頭,2024-10-26 20:04:45,广东,4星,199,搬上荧幕后反而找不回初次合上纸页时的震撼，但深爱藤野从京本家里出来的那一段，她淋着大雨，在苍白如画格一般的田野中跳跃着回去，那是发现自己一路追逐着的人也正追逐着自己的狂喜。如果说的确有什么随着笔尖倾泄下来，成为了一种比线条本身更隽永恒常的存在，那就是这最初一次感受到的认可，和这最终依然会回忆起的爱。
Dr.Ray,2024-06-14 11:31:40,上海,5星,704,#SIFF#第一场，起点太高了，全场纸巾声、抽泣声此起彼伏。最戳我的还是季节交替下每一个坚毅的背影，所有曾经为梦想默默不懈付出过的人一定会有大共情。“藤野，你为什么画漫画？”
20个小明≯,2024-06-17 21:26:40,上海,5星,441,“二次元真美好”的具象化体现，对于每一个阿宅来说，京阿尼事件是难以磨灭的伤痛，这部作品某种程度上是同行从伙伴的角度出发，给了一个消解伤痛的切口，进而抚慰每一颗热爱动画的心…即使你已脱宅许久，依旧能一下唤起中那些关于动漫的回忆，无论这些珍贵美好的碎片藏得有多深，真的很难不被感动…（今年上影节最重磅的两部动画都跟京阿尼万缕千丝，然而凶手五月刚对死刑判决提出上诉…愿天堂没有杀人犯
陳顏,2024-06-14 17:23:05,上海,5星,368,从电影开始第一帧正片画面出来，就开始头皮发麻，这种状态竟然可以一直持续到电影结束，仿佛在心绪在无限跳跃，“藤本树”的质感保留的格外恰当，电影可以将原作某一瞬间的感觉通过蒙太奇格外放大，看起来更加生动、可爱。藤野和京本的感情也更加细腻而真挚。看完电影和朋友说，押井清高快把藤本树所有短片动画化了吧！电影院里看如此美丽动人的动画片才是当下动画最原始的享受啊！
沙發海,2024-07-19 22:45:14,日本,5星,305,我允许你永远带走我的一部分，因为我也会保留着你的一部分。
陆小鸟,2024-06-17 14:00:08,上海,5星,204,这是我本届SIFF最幸福的60分钟，从头到尾流泪，真的仿佛穿越了时空。#第26届上海国际电影节#016@大光明2楼5排2（据说这次的公映版开头，陨石冲着地球飞过来的镜头，画幅疑似裁剪放大，把地球大部份区域全部裁剪掉，只留了一个头）
南悠一,2024-10-26 16:35:55,北京,2星,274,或许能服务特定人群。作为一部电影实在太草率了。日本不知道生产了多少这种情感鱼汤，实在很没意思。
西楼尘,2024-10-26 22:53:44,辽宁,3星,353,假如我的四格漫画没有钻入你的门缝，或许你就不会遇害。假如我没有坚持漫画而是学了空手道，或许就能及时救你。假如我们错过一起伏案作画时电扇吹来的风，错过一起捧着刊登获奖信息杂志时踩过的雪，错过一起去城镇挥霍后归来电车车窗上的夕阳，结局是否就会不一样。你却只笑笑说，谢谢你带我走出房间。
cancaneed,2024-10-21 13:27:31,加拿大,3星,242,我的心像石头
匡轶歌,2024-11-02 19:55:41,河南,3星,184,完了，我咋不感动呢。两人的关系从一开始就欠缺平等，有某种微妙的失衡，尤其当京本做出考艺大的决定时，藤野那番看似的“气话”，简直就是个典型的PUA话术范本。当对方以贬低、蔑视、恫吓你的方式，来树立TA在关系中的地位，强调TA的优越及不可或缺性，以期将你约束在关系里时（比如：离开TA你什么都不是），你就该在心里拉响警铃，以百米冲刺的速度逃离。所以后半段的找补，我完全被打动不了。这不太像是平起平坐、共进共退的友谊，更像是段共生依恋的业力纠葛。
爱吐泡泡双氧水,2024-10-02 21:18:05,广东,2星,202,看前10分钟就已经知道这一定是一部仅浮于表面的电影了。努力是不需要讲过程的、转变是自然而然的、毕业是不需要上学的、因为抄袭遇害也不需要讲清原因的……与其说是一件件的巧合，不如说是一处处的设定所导向的结果，这样所形成的故事是远远不足以感动人的。“你上大学遇害是‘我’多年前一张四格漫画导致的”更是不可接受，像是“你遇害是你出门的原因”的受害者有罪论，而真正的凶手所说的“抄袭发布在网上的作品”却没有解释清楚，本该作为本片最大的感动点，也是情感转向的关键点，却远远不够支撑。这导致的另一个问题是后面“门缝交换的时间线”想表达的另一种可能性也不成立。一个小时紧赶的剧情，像是为了对观众的情绪“偷鸡”式感动，一旦没有落入这个情感陷阱，满眼尽是失望
同志亦凡人中文站,2024-10-31 15:00:37,新西兰,3星,108,结尾好丧，所以京本自始自终都只是个工具人啊！那我情愿她从未来过这世界…（受不了一些骨子里的自私和自恋）
蓝麦田,2024-10-31 14:25:42,北京,5星,167,太棒了。采访里配音演员说“京本反而是那个诚实表达自己想法的人”。说得真好
霓虹甜心,2024-10-27 12:04:21,上海,5星,165,日本人你们再把人写死试试看呢我受够了我接受不了好崩溃。
月球百香果,2024-10-28 16:28:30,上海,5星,122,看似是藤野把京本拉出了封闭的房间，其实京本也两次把藤野拉回了创作的世界。在两人的关系中，藤野似乎是主导，但细细回味，内向害羞的京本才是更直接传达情感的一方。京本没有离开，就像片尾背景里的白天到黑夜，每一束光，每一片云彩，都是京本所热爱的背景绘画，她存在于画面的每一帧，也永远是故事的一部分。2024.10.28影院打卡，很喜欢最后的特别专访，对电影本身也加深了理解。喜欢电影细腻的画面和转场，柔和而不疏远的背景音乐，也非常喜欢从原作保留下来的“粗糙”而自然的边角线条。永远会被真挚的情感打动。
风华布衣,2024-08-18 23:23:28,广东,3星,139,可能有点期待过高？看下来反而无感。是…某种可以持续下去的热爱？以及虽然是两个女孩子之间，怎么看怎么像男套女壳，而且好多地方特别女版电次。。肯定是因为藤本树。。#Summer IFF
徐若风,2024-10-27 00:15:36,北京,4星,117,4.5  又名《我的天才自闭女友》。情感上太过真诚与“私人化”，冲击力太大了，以至于我在看的过程中，一直以为这是创作者真实经历改编的。就是说，怎么可以“真”到这种程度啊？看完才发现并不是....前半小时两个女生在一起有多甜，后半小时的刀就有多么让人心痛。意识到自己不是独特的瞬间，意识到自己必须要有朋友/伙伴才能坚持的瞬间，一个又一个梦想成真的瞬间，直至永远失去的瞬间。经历了这一切的人生，是多么精彩、欢乐但又无比痛苦。
tangerine,2024-06-17 14:25:11,上海,3星,72,24SIFF第四场，制作没的说，配音和配乐都非常棒，最后在影院还是再次掉泪了，但确实是无功无过的改编，非常平静地完成把漫画画成有声书的任务，尤其是在手上少掉那本压手漫画的质量，和线条方框的直接面对面后，我觉得动画本身就无法比漫画原作更好的再现“我们为什么要画漫画”，“把作品献给第一个粉丝”的这些关键性的问题。可能《再见绘梨》可以拍电影，但《蓦然回首》还是要看那本手里的漫画。
塔塔君Minkun,2024-09-02 18:58:52,广东,4星,114,真是犯规，在这个献给热爱绘画之人的动画里只要在长镜头中绘制一种“静止地动”，画出久坐在桌前专注画画的背影，动画就会自然地暴露其人工性。这种暴露几乎和情绪化的音乐一样喧宾夺主。而背影从来都是复杂的重层叠起来后我们唯一能窥到的表层，在这样的表层中光是线条在连续的画中颤动就能暴露原画与原画的非同一。观众根本不需要看到绘画者此刻把怎样的妄想赋予形体于纸上。再在藤野的桌前放置一面镜子，藤野时而“入镜”的脸继续分化了这份非同一，继续暴露画的存在……动画中人正在绘制的作品未来会如何给读者带来怎样的感动似乎是次要的，动画在非同一中行进的画就已经从元动画的层面即时地唤起观众的感动。因此那段雨中舞，也注定会用背景动画来表现，单是舞动的身体就牵引起整个世界的线条，正如一些作品必定扭曲某个人生、留下不可磨灭的伤痕。
杰拉多尼吃饭啦,2024-11-03 20:37:18,浙江,5星,88,无差别杀人怎么连观众都杀，我要报警
多喝热水,2024-10-27 17:06:25,上海,3星,69,头一次见把导演采访用来凑时长的院线电影，去掉漫长的片尾，原片不足55min…… 凑时长部分充满导演的自我满足，生怕观众看不出自己在哪用心了
张咏轩Wayne®,2024-10-26 16:22:57,内蒙古,2星,154,就这儿？太清汤寡水的剧情，情绪上不去，还要一直借配乐抒情，角色的闭塞和开合像儿戏，画作功底更好的那位只能甘于处理连载漫画的构图背景？还俗套又极端的遭遇无差别杀人事件？无脑煽情让人大翻白眼，后期执行太多用静态PPT照片来追溯情谊和共同创作的日夜，制作手法也不能更敷衍，理解故事里两个人在一个赛道里的惺惺相惜，但篇幅的长度和铺垫的薄弱根本无法让人百分百共情，还利用时空之门的概念探讨人生再来一次的幻想和塑形，再度塞满矫情和造作，阴郁哀伤封闭I人的话题全涉及，基调就是要想方设法整哭你，真不如一篇随机听来的广播故事更有意思，全片不到50分钟出字幕，整场观众面面相觑到笑出声，这个电影从制作层面到故事的改编，完全配不上这波涛汹涌的好评浪潮，反正我是没有一个时刻被打动以及共情过。★★
KuonjiAlice,2024-10-26 12:58:06,内蒙古,5星,115,太棒了，原谅藤本树在电锯人2摆烂五分钟
欢乐分裂,2024-10-28 13:52:00,上海,3星,36,藉由一扇门区隔两个视角的设置很好，甚至比少年微时的青涩感更触人；线条简洁可理解，但有那么几帧我真以为静止了是怎么回事？既然影院放映注水版，那么采访段落之前开灯就太敷衍了吧。
茄子,2024-06-30 22:38:37,日本,3星,89,Get不到。支配和依存，霓虹金的扭曲关系。
颜落寒,2024-06-17 14:17:55,上海,5星,97,对于漫画的梦想，少女之间的友谊。纯粹的、美丽的。鲜烈的、残忍的。-我曾经那么憧憬你。→我不想再依赖你。-如果可以，我想用我的画笔，创造一个没有暴力与伤害的世界给你。在某个平行的维度，不辜负你“走出去”的勇气，和你一起继续画下去。
汪金卫,2024-11-09 06:33:04,北京,3星,44,短篇小品。“门缝奇缘”。藤野确实欠京本一个道歉，但不是因为将京本从房间里带出，而是应该诚恳正视自己内心“自己的作画水平不如京本”的自卑，为她自始至终在京本面前努力做出的“你只是我的作画背景助手”的那种“被崇拜者”式的优越姿态而道歉。逝者已去永远无可挽回。用手中的画笔去拯救逝者是一种纪念，更是一种弥补遗憾与亏欠的努力。有漫画作者对于画下去的意义的思考。片尾字幕背景的细微变化是巧思。就这么人畜无害的动画引进还能遭遇删减放大的厄运，真无语。三星半
🔒NANIMONO🔒,2024-06-23 08:39:10,上海,4星,126,siff。没想到押山清高最终也还是变成了龙gg的模样，对消耗作画热量转换成角色能动性的痴迷掩饰贫瘠的镜头和剧伴。虽然黑白漫画部分的保留和井上卡的雨中背动是成功达到了“从静变动再变静”的处理，但原作正是因为纸媒对模拟摄影机位来突破对漫画框格限制的升格，在此之上押山还想把它突破到近似转描的真人片，多少有点本末倒置了，只能说押山首次监督虽然并不差，但需要的还是演出功力了。P.S：ED如果真的是dont look back in anger我估计能升华很多观感了，辣鸡avex（
顗礼,2024-10-16 04:19:55,加拿大,4星,130,Don't Look Back In Anger 献给京阿尼的悼亡片，整体可以被高度凝练为“偶然与想象”，一种日本创作者独有的温情笔触
OreoOlymLee,2024-06-12 23:59:41,法国,2星,152,作为与原作强关联属性的作品，既有好的变动也有不太节制的地方。四格画纸经由门缝飘落进房间，以及京本自封闭画室中夺门而出，在这两个主观性质浓厚的背动镜头中，背动本身就很有超现实的意味，也是为数不多改得出彩的地方。撇开一些老生常谈的「改编作品的宿命」部分不谈，比较令我迷惑的是升格的处理，升格镜头之所以需要被警惕在于它其实是一种将时间暴力地拉长的方式，而藤本原作的情绪实际上比较接近于后发性而不是即时的交换，更倾向于在时间的截面中让时间和情绪一同延拓。押山拿到的这块洋芋毕竟还挺烫手，要尽可能让大部分人满意还是颇有些难为了。
serney,2024-11-13 00:34:43,广东,4星,91,这可不是简单的青春故事，是画漫画的宿命，是人即便痛苦也能一直活着，被打动、相遇、分道作别的树下…是无常里顺流而下的回首，是不会忘记的人生故事。
阿克西妮亚,2024-10-26 21:32:27,上海,3星,52,一点儿没get到冲淡白描的毫无细节的故事，让我觉得她们的友谊有种似远似近空中楼阁的感觉……
汽车大师,2024-10-26 14:32:02,上海,4星,45,"想起了Stand by me的结语，“I never had any friends later on like the ones I had when I was twelve. Jesus, does anyone?”"
沈念,2024-06-16 00:01:55,上海,4星,56,把握并化用了四格漫画精髓的动画电影。全场一片抽泣声，联想到京阿尼事件的我也差点老泪纵横（强忍眼泪忍到头皮发麻）。
正品茶叶蛋,2024-10-25 21:35:11,北京,4星,64,最后一段用了大量的静帧带过去，你是动画不是漫画啊为什么要在这里“忠于原作”，还有配乐全程对钢琴的滥用也挺令人发指的——不过除了这两个点之外堪称无可挑剔。
Splendidon,2024-10-26 10:50:58,江苏,2星,102,我为什么要花钱遭这罪。浮夸、愚蠢、虚伪失真的人物。稚嫩、干瘪、无趣的剧情。画风和开场我真的很喜欢，总平面视角，镜头旋转。豆瓣目前主打一个低龄、低智。
饮歌,2024-10-15 01:25:26,加拿大,4星,58,一扇门的前后是两个人精神世界的相遇和重逢，一张误入门缝的四格漫画成就了平行世界里两个自己相互成全的童话。精致且治愈系的小小说，尽管那些定格画面的闪回多少显得有点偷懒，但却是撩拨记忆，触动情感最有效的方式。
日麗追憶,2024-06-14 11:28:13,上海,5星,95,藤野…你的电影果然很好看！
Phos,2024-10-07 03:09:45,美国,5星,83,藤本老贼在断更时的最终幻想——自己是天赋异禀且二十岁从业十年的美少女中学生漫画家，有一个废宅无口青梅一心崇拜TA还能为TA画背景。她们是女同（确信），电影院元素稳定发挥（所以说这肯定是临终幻想啦）
William,2024-10-27 23:22:59,上海,3星,39,虽然也不是不行，但在导演自己也希望确认动画化必要性的情况下，最后却靠配乐ppt来煽，是不是有点偷懒
yfcomic1204,2024-11-25 19:52:28,广西,3星,47,我感觉这片应该叫戛然而止。
兔猻咬你二头肌,2024-11-06 13:44:59,天津,3星,44,俩人有点儿好嗑但是……藤野真的不是pua了京本吗？整场看下来感觉藤野就是出于嫉妒，利用京本的仰慕，让她给自己打工当助手，以完成自己当漫画家的理想。(真有人觉得她在京本房间外画的那个“别出来”的四格可爱吗？这个画太mean了……)后来京本要读美术大学，藤野还一直说“你离了我不行”这样的话——由不得我不多想，这些年藤野不定怎么打压京本呢，如果是真为她好，会让她一直停留在这种自闭的状态里、只能靠你跟外界打交道吗？直到京本被无差别刺杀，藤野才幡然悔悟，但是悔的居然是自己不该带她走出家门，我……WTF！(不过依然能嗑就是了，俩人都多少有种病娇的美感
亵渎电影,2024-11-10 02:20:39,河北,3星,30,58分钟的时长太短，不足以讲好一个故事，可以说这个故事不拖泥带水，也可以说故事根本没有展开。优点是故事的结构，特别是四个漫画钻门缝的设计，但现在的视角仅局限于女主一个人，女二只是承载了一个功能性，用来衬托女主的脑内小剧场。所以女二不出门不上大学就不会死？问题出在这里吗？难道不该讲一下凶手吗？可惜，现在的故事体量什么都做不了，它没时间。
牛奶很忙,2024-10-28 13:12:33,江苏,4星,45,Look back是看向藤野的背影也是回望京本的来路，藤本树狠狠踢向京阿尼纵火犯
大燮羽烈王,2024-10-26 19:53:57,安徽,5星,66,五星，年度十佳。纯正的作者电影，但这个作者不是导演押山清高的，是藤本树的，藤本树的个人风格过于强势以至于完全看不出来导演个人的风格（或者导演本人故意选择克制自己的风格并进一步放大藤本树的风格）。不过中山龙在《电锯人》中用了12集都没想明白的“电影感”，押山清高用着四十分钟就呈现出来了，完全的正反手教学，事实证明电影感不是有精致的作画就可以的，这是视与听的艺术，是影像叙事的艺术！
忆语_狮子男巫,2024-10-07 12:50:08,美国,4星,47,2019年开始，我不再更新豆瓣的短评，慢慢停止了使用微博；那一年对我影响最大的，不是疫情，也不是运动，而是在日本京都伏见36个人的死亡。我把那年仅剩的年假，用在了去日本，在一个雨夜，和友人跑到那栋烧焦的楼房下面；那时只有一个警卫站着，早已没有了悼念的花和人，只有偶尔的行人站立一会儿后又走开，而我最终也一样，晃荡了一会儿便走了，什么也没留下。今天在电影院我想起来了，或许这样的爆裂无声，才是真正的童年的终结吧。
伊卡洛斯,2024-10-28 18:52:41,江苏,5星,55,互相追逐着的情感真好，热爱埋头创作的人真好，年纪大了看痛苦的东西只会眉头紧锁然后深呼吸，但是看美好的东西会流泪，50分钟，只有开头那一会儿眼睛没有湿润，藤本树，我嫉妒你的才华，真的，但是想到你也埋头在书桌前画了一年又一年，我想，还好你这么有才华
阿孝咕,2024-10-27 21:41:44,广东,3星,24,少女情怀，光芒万丈，蓦然回首来时路，画画是为了记录和讲述。短小精悍又丰富，性格转变太仓促。好好的一个人变成PUA大师，我是不太能理解。如果变成藤野催促京本去上大学学画画，那么她的自责更容易被观众理解吧。
愔凉,2024-10-27 00:25:44,新疆,5星,66,京本的房间对于藤野来说是人生的薛定谔猫的盒子吧。小小缝隙里是无限if线的人生。打开，就固定在死者已逝生者前行的这条线里。我们终究会在未知的世界发生未知的事。这是人生的废话哲学，但也是伯牙子期知遇难求 高山流水心心相惜的动人。能治愈我们普通人对于分别的伤痛，也希望能弥合一些关于京阿尼那场大火后对于日本动画电影制作人的伤痕吧。十二个小时前刚经历的七个小时的飞行真的让也撑着去看的原因：因为是蓦然回首。因为也许有着if线和平行时空，可我终究是单向度的人，所以不想错过 在影院里看到真挚友情终会相遇的故事
TouMing鬼子,2024-10-28 17:36:51,中国香港,2星,54,+  完全赞同奥利奥短评。唯一出彩的是京本冲出房间的一段，“动”的意义也在一瞬间夺门而出。其他时候…只能说是将动画理解成漫画动的又一失败改编典例。既不懂静止的魅力，也不懂运动的魅力
囧之女神daisy,2024-10-30 15:36:51,广东,5星,28,导演在访谈里说这是对所有漫画工作者的歌颂，但其实水下，未尝不是对京阿尼惨案的怒吼。但却奇迹般地用一种日式的举重若轻，日式的融入日常表现出来。还有，一个人的内心有那么多美好，那么多勇气，那么多悲欢，但消灭这整个宇宙，“只需要一颗子弹”。
异见者,2024-11-01 17:36:21,中国香港,3星,19,如果说一部元电影经常充斥着干涩的自我指涉和in-jokes，那么一部“元动画”就其本身而言却一定是被最直接的情感所构成的，因为在这样一种后设的视野下，一切线条的起伏、一切背景的或是人物的运动都不再被视作任何它物的摹本和拟像，而是只是作为它们自身存在着，即创作者一笔一画的劳动，而所有这些努力最终都是为了重现出人们自己默默伏案工作的背影。比起藤本树相当刻意的原作故事，动画师们的工作更真诚，也更令人难以回绝。@Annihilator
连城易脆,2024-10-26 23:35:20,江苏,4星,20,真心不错，虽然我特别希望电影的情绪可以突破我的防线让我哭出来，但是最终还是差了点儿。不过已经很好了！无论是画风、人物、结构、主题、配乐都很喜欢，难怪会成为上影节爆款一票难求。两幅对称表达的四格条漫也很喜欢，两个人物的配音效果也很好。如今，《蓦然回首》已经破了全艺联专线上映的最快预售破100万、500万纪录，还超过《波西米亚狂想曲》破了预售最高纪录和首日票房纪录和首日排片场次纪录！所以，藤野京继续冲鸭！希望可以成为更有成色的票房黑马！另外，本片也探索了短片进入院线公映的新可能，就是片尾加访谈花絮凑时长，票房也说明了这样的作品也会有好的市场反馈。期待未来更多这种小而精的作品可以公映！
维昂维瑞耶,2024-11-02 17:23:31,河北,5星,37,那时复杂的是艺术，简单的是人生。后来，简单的是艺术，复杂的是人生。
老白,2024-10-26 13:44:52,广东,5星,15,只有真正热爱漫画和动画的这群人才能创作出来的作品，一种生活的勇气。
王梓宁（夺朝中,2024-11-04 20:51:57,广东,3星,20,十分忠于原作，却还是不如原作；改编成电影，反而失去漫画分镜的“电影感”。或许写给漫画的故事最佳载体依旧是漫画。
Nccrri,2024-10-29 20:51:06,北京,5星,48,我真是从头哭到尾，从藤野第一次进京野家看到几大堆练习本开始，一路哭到最后......
胤祥,2024-11-23 02:56:34,江苏,3星,8,#10793。加上对京阿尼的情感分可能才能勉强及格吧，故事本身就不太像一个友情故事而是利用控制更多一点，“漫画像电影”可能是种称赞，但动画电影做得像漫画实在就是有点说不过去了。唯一一点觉得有意思的是配音的河合优实，那段动画人物兴高采烈的田间暴走居然意外地跟《纳米比亚沙漠》里面河合优实扮演的女主角走路的方式好像……
kookyobject,2024-10-26 02:03:23,美国,5星,42,伟大！纯爱战士藤本树的漫画几乎我以前都看过，但在大屏幕看到后才真正意识到他才是属于我们时代的漫画作者。更加理解了宫崎骏《你想活出怎样的人生》结尾处老爷爷一生建造并守护的精美大厦的崩塌，核弹的废墟和创伤以及作为对此补偿而制造出的充满精灵和魔力的世界终将是个短暂精致的谎言。漫画作为有限的格子之中worldmaking的媒介在确定的开始（藤野在小学漫画专栏被京本打败的那个自己原本安定的世界突然被外部的事物击中的时刻）和确定的结局（京本的死）之间生成出无限的可能性。再一次蓦然回首，使所有逝去的爱又重新活过来，一种残忍的、没有未来的、只属于当下的精神救赎。Don’t look back in anger. 又想好好读书学习了！
acaleph,2024-07-31 18:32:40,日本,5星,21,创造出这么美好的 拥有过这么美好的 然后毁灭掉 反正哭惨了 在山间的两个小小背影
张苑希,2024-11-08 16:02:27,湖北,3星,12,非原漫受众观感略显平淡。篇幅本身短小叙事又这么平铺直给，如观精美PPT似流水账匆忙划过，缺乏某种循序渐进的情感驱动力。至于双女日常相处和为漫画奋进所展现的不对等从属关系，极大折损这份情谊的厚度，套《天才女友》镜像成长公式根本言过其实，京本更像藤野满足私欲成全自恋幻想的工具。
刺猬接口,2024-10-27 19:36:30,重庆,2星,50,只有藤野的自我沉醉自导自演自恋，没看到有京本这个人，更谈不上两个人友谊了，更愿意理解成这一切包括因为抄袭杀人的事都是藤野的内心世界
彦,2024-10-27 00:06:00,广东,5星,28,漫画情诗，还原得好，浪漫冷酷得也刚好好。藤本树将自我一分为二，一个是为天赋本能所驱动“藤野”，另一个是纯然的热爱“京本”。从前者画下第一个四格漫开始，一生就只剩下”画，画。画!”这个选项。画了四格画短篇，短篇过后是连载，生要画，死了更要画。成功学意义上令人振奋的瞬间只有起伏来去的榜首皇冠与“动画化决定!”，完全无法弥补京本的离去。“你为什么还要画漫画呢?“——因为一开始就不是“我”选择漫画，而是漫画选中了“我”。欣喜要画，哀恸要画，热爱的时候要画得更好，恨它之际竟然连止住画的想象都做不到。最后那张贴在玻璃窗上的空白四格就是藤野此后的人生风景与深渊，她将用毕生的矫饰与剖白、自卑与野望、痛苦与怀恋、我执与解脱填满它。承蒙诅咒，痛饮苦酒，报偿祝福，致每一个创作苦行僧。
FLYPIG,2024-06-19 01:14:45,上海,2星,54,就普普通通啊……一分钟一块钱的票价倒是挺贵 SIFF23大光明
沿岸低飞,2025-01-05 12:55:32,北京,3星,23,特別害怕給這種類型的電影打分，又好看又難看的讓人無法評判。每一次表達都很細膩，但卻又缺乏深度，每個人物都直擊內心，但卻只是撓了個癢，😮‍💨
ミヨ実,2024-10-29 02:10:12,挪威,2星,64,谁告诉妳社恐就是像唐氏综合征患者一样说话的？ 笨拙的声优—齪薺。还有为了煽情硬凑死亡剧情太老土了。两个星给日常画风。
神秘金针菇,2024-10-26 22:50:33,江苏,5星,33,几度落泪…给原作做了不少加法，增强了四格白纸的呼应，多了只有声优能带来的情绪、只有动画能表达的动态感，唯一一点配乐有些太满了，缺点灵动。
重返闇夜,2024-06-17 14:13:56,上海,4星,51,我绝对不是唯一嗑这对儿的人！@siff
阿蕭,2024-10-16 03:36:20,美国,5星,41,很戳我的点是女主在狂练了很长时间后发现对方的画画功力依然比自己还强，然后她就停止了作画。想起刷到过的一条社媒评论区：你是什么时候意识到别人的天赋是自己如何努力也追不上的。当然这条评论区不适用于此片，但是那种决定了放弃的决然非常深刻。
Happy Together,2024-10-29 20:49:30,江西,5星,36,黑暗中你随吹开门的风拥抱我
