用户名,评论时间,IP属地,评论分数,有用数量,短评内容
木由,2015-04-30 09:54:43,,5星,72,从开始的随意表态，到激烈讨论观点冲突再到结局反转，每个角色的存在都被肯定，其观点的转变都合情合理。干脆利落，没有一丝冗余地展现了美国司法精神。对比前几天看的《局外人》，这才是我向往的民主制度
影志,2008-02-02 14:55:29,,4星,87,人心战术。
光年‖影视歌三栖民工,2010-10-23 23:45:20,,5星,110,电影对民主制度和人性最好的鼓吹。50多年前的片，放现在来看剧本也非常巧妙，人物性格鲜明的很~
杨迪,2013-03-12 13:53:02,,5星,66,伟大的作品。国家强大的原因。
mecca,2009-02-27 19:10:23,,5星,86,虽然明目张胆 但也教人汗颜
不流ᝰ,2008-06-21 17:43:04,,5星,50,故事讲到这份上了！
大头绿豆,2013-06-27 21:48:47,,5星,73,一部即使剧透也绝不影响你欣赏它的完美的电影。
徐若风,2015-05-07 23:15:08,,5星,29,剧本神级，尤其是在对话、行为的细节中，创造出了极限空间下的张力。调度精彩。#高考还有三十天。
青山,2014-01-25 01:29:34,,3星,105,我到觉得与其说是制度的胜利，理性的胜利，不如说是辩论技巧的胜利。其实很多主角提的疑点还可以再继续讨论的。主角也完全不在意投诚的是出于确实相信有疑点，还是只是想早早回家，只有胜利matters? 然后“坏人”太模式化了，谁说反派就不能掌握真理的？反方眼镜男其实大部分时间都对答有理有据
色狼猫,2012-08-29 10:07:19,,2星,13,请问这部电影评分如此之高的原因是不是因为它是医学史上治疗失眠症的一个奇迹！！！对于我这种开会必睡症患者跟着他们在那儿耍了90分钟的杀人游戏，完全没有办法在聚精会神认真观看的状态下看上十分钟没睡着！更不要说看懂剧情了。。。。
墨一,2023-01-05 23:46:30,黑龙江,5星,40,无论有罪还是无罪，十二怒汉所展示的不是结论而是过程。在任何一个民主法治国家，人命大于天，提出合理怀疑，面对细枝末节究根问底无论何时都不会错，所以这部片子很政治正确，但结论不应该是判无罪，而是重新审，怀疑证词证据并非说男孩无罪，这点很重要。这么多的漏洞隐喻的是查证机关的失职，不该由陪审团讨论决定。算是室内群戏巅峰作品，情绪调度张弛有度非常享受，几个细节很加分，1 第一次投票不是最后一个才无罪，这一点十二公民故弄玄虚，2一直坚持无罪的那人看到自己孩子照片时瞬间崩溃，无需多余言语。3结尾桌上一片狼藉，这是辩论的战场隐喻。4封闭场景下的移形换影和机位调节。最喜欢的一句台词：“我们来到这里是因为肩负重大责任，我一直觉得这是民主社会的优点，也是我们国家强大的原因”。振聋发聩
匡轶歌,2009-03-01 18:32:46,,5星,30,57年至07年，这之间是50年。比较前后两个版本，就知道主题和题材永无高下之分，真正把作品的品质区别开来的，是表现上的残缺低幼或高明完美。
Solomon,2020-12-15 11:45:35,,5星,56,应该重新审理而不是直接判无罪
路痴,2024-02-19 14:01:28,广西,5星,31,法学生必看的经典电影之一。全片讨论的焦点不是真凶是谁，也不是这个18岁男孩是否是真凶，真相如何不是本片议题。本片说的是证据，即根据现有证据能否推断出男孩有罪，很明显，现有证据疑点重重，不能够排除合理怀疑，无法推断出男孩有罪，最后得出无罪的结论，这也就是“疑罪从无”。
起床，吃饭,2015-09-19 01:09:53,,5星,40,又看了两遍，精彩绝伦的场景调度
陆钓雪de飘飘,2015-08-12 03:51:58,,5星,31,民主的细节，经典！偏见太难摒除。当想象界与象征界被实在界偶发空缺地撞击之际。虚构便化为了真实。理性的主体在这里从无到有。
托尼·王大拿,2014-07-28 09:07:21,,5星,21,伟大的调度，完美的剧本，密闭空间另一种诠释的可能。
流年总把少年抛,2015-11-16 08:24:54,,5星,51,今年看过最精彩的十佳电影！法律-人间上帝，陪审团正是代表神的权柄来审查、定罪、宽恕、辨别人。有时候耳听为虚、眼见不为实，用智慧辨别真伪、用观察细节还原真相、用公义断定是非，还要有颗谦虚仁慈、戒慎恐惧的心
卡夫不卡,2022-10-07 22:15:32,湖北,5星,24,太神了，甚至在其他角色当背景板的时候他们的动作都是符合性格的，十二角色但每个角色都性格鲜明，每个人铺垫的背景细节都用上了，再次证明好电影不需要大场面而是更在于台词和故事，可以感受到每个角色投票的变化都有他们自己的理由，最后刽子手语无伦次地说有罪又流着泪说无罪的时候真的很震撼。最后也不知道案子的真相，只是证明立场影响记忆，以及很多人有思考能力但从不逼迫自己思考。陪审团这个位置很有意思，它有决定别人生死的权利，但是又离直接的程序过于遥远让人以为自己无足轻重，以至于变得儿戏。
阿vi子,2017-09-11 19:25:16,,5星,45,八号人物太牛逼了！！1vs11
Kaito,2008-10-24 00:18:16,,5星,67,密室中的陪审团.
饥饿艺术家,2011-06-28 15:52:49,,5星,39,虽然没有当时读林达《历史深处的忧虑》一样激动，但正如片中所说「这就是我们国家强大的原因。」美国的司法公正／民主是多少年来由多少个细节而成的，反观如今的祖国，不说啥了。还上下5千年呢，不敌人家的2百年。
子文东🤪👻,2009-11-29 04:26:04,,5星,22,最吸引我的不是影片对“民主”这个概念的介绍，而是整个讨论过程中人与人的沟通方式。到底什么样的表现才可以被说成是“偏执”的？在争论中指责对方偏执，这未必是贴切的吧？偏执应是带有“偏见”的前提下的固执，而无偏见的执着于自己的观点，应该说是坚持才对。
星际特工,2024-03-12 13:57:26,北京,5星,34,不愧是经典，太精彩了，有哪个电影敢这么拍，全部场景只有一个狭小的小屋子，全程只有十二个男人不断地讲话，看似无聊的设置，剧情竟然如此精彩，剧本太厉害了，有这个剧本基础，才能翻拍那么多版都没有翻车的吧。设定上下雨之前的闷热天气，没有空调，风扇打不开，更加激发出了大家的烦躁心理，不少人都想赶紧离开，每个人额头上亮晶晶的汗珠太真实了。演员的表演更是完美，尤其是4号，最后一幕的表演太棒了。他只是自我代入了，不想承认自己是个失败的父亲，怨恨孩子离自己而去，所以坚持认为被杀的父亲无辜，孩子有罪。陪审员制度就是这样有利有弊，虽然可以有民主的声音，但也有太多人夹杂自己的私情，偏见，还有很多人不敢表露自己的想法，随大流，还有人根本意识不到自己肩上扛着多大的责任，这是多么不负责任啊。
圆首的秘书,2012-07-16 22:12:27,,5星,35,我太喜欢那个老头了，总是能在关键时刻给人致命一击，哈哈～
赱馬觀♣,2009-03-26 09:07:32,,5星,10,经典毋庸置疑（依旧五星高照），内容或可斟酌。就有外评提疑：陪审团关门激辩过程中对于每项罪名的合理怀疑，叠加在一起并不能使合理怀疑的程度也跟着增倍。相反，它会让整个案情变得十分可疑。具体来说，邻居老人出于虚荣谎称自己看到了？好吧；对面的女人没带眼镜也说自己看到了？好吧；去看电影却记不住剧情？好吧；别人杀了他父亲而刀具刚好是同一款？……就不好了。因为，决定被告有罪与否不是在真空中孤立地验证每个证据。所有证据同时露出马脚，就好像面对无数误导的全美彩票大赢家，可能性是根本不存在的。唯一的逻辑可能：有人在故意陷害这个黑人男孩。不会有别的解释。可这唯一可能仍然是不可能的。因为导演吕美特压根也没打算要拍一部阴谋惊悚片。
握不住的灵魂,2011-07-03 17:25:17,,5星,55,“推荐”————这是手打的，不是系统默认哦。不可错过。
如是,2018-02-27 12:23:05,,5星,33,神剧。经多番改编还是这一版黑白电影有震撼力，节奏太好，张驰有度，剧情发人深省，导演、演员功力深厚。
柯里昂,2016-06-15 17:55:31,,5星,33,对比了几个新版，才知道旧版在各方面其实都更胜一筹。可入选个人30佳
周眠,2015-10-13 10:52:29,,5星,19,今天的观众会损失一幕戏，就是最终方达走过雨后的法院前廊，走下台阶，影院的观众起立鼓掌，为这道凌厉无锋的公民理性之光。
席德,2011-07-10 04:24:51,,未评分,55,別把好電影都看光了，留些中年以後再看吧。比如這一部啊，年紀輕輕地看這種電影純自虐啊。
Ocap,2014-06-15 16:40:12,,5星,26,我的态度依旧中立，然而这场讨论的结局早已不该成为评价此片的权衡点。没有牵扯到私人利弊的裁决，也是一种无懈可击的正义，电影的格局与表现的体制，都能让中国无地自容。演员们用简单的语言、神态甚至汗滴子，营造了无与伦比的临场感（《这个男人来自地球》一点也不神了。）
LoVe,2011-11-27 12:24:24,,3星,34,缺乏合理的论据。我不会信服。所以的争论都来自假设。民主也有弊端。法律不适合我。虽然我也会经常怀疑，但是这个案件，我会坚持guilty。无论今后出现多少辛普森案，美国的法律不修改就会有无数的人逃脱制裁。太压抑。只有演员表演得好。讨厌建筑师。其实每个人都是12号，墙头草一样。
Mr.D,2010-09-25 15:06:46,,3星,29,结尾是个遗憾，为甚么所有的人都改变看法？
小伙锅,2015-12-03 15:34:34,,5星,18,8号和9号最后的握手和告别 只有讨论和结论 没有真相和后来 完美收尾
BeyondMirror,2022-04-10 15:32:44,,5星,28,讨论的过程就是赋权的过程，我们在自由中获得智识。我们当下还是聊得太少了，也听得太少了。
Quetiapine,2023-10-02 02:10:04,上海,5星,22,不愧是经典。。太精彩了。。全程都是对话却一点都不无聊。环环相扣令人拍案叫绝。。。短短不到100分钟却饱含了太多值得深思的点。。这十二个人有感同身受的、有正义凛然的、有事不关己的、有客观理性的、有情绪化且偏执的。。。从中能看到人性、偏见、良心等等。。到底有罪无罪不是最重要的，那个“可能性”才是关键
佛米,2010-07-28 17:08:24,,3星,13,电影太做作，男猪脚好吓人，而且男猪脚完全就是胡搅蛮缠，证词证明不了有罪，但也证明不了无罪啊，“可能”“也许”能当证据噻，跟白马非马一样货色…疑罪从无都被他糟蹋了，证明无罪也要证据的好吧……哼，小孩张的像272
Vini_Kazma,2011-10-14 05:08:28,,5星,11,导演擅长以技巧修饰内容。随着情节的发展，房间显得越来越小。电影的前三分之一用水平线以上的视角拍摄，中间三分之一为水平视线，最后三分之一全是水平视线之下。封闭感逐渐形成，电影张力迸现。
U 兔,2012-12-24 20:28:57,,5星,14,这是少有的让我加了“人性”“经典”的标签的片子。太惊人了。主题从今天看仍然具有思考的价值，这是跨越时代的。而拍摄手法今天看仍然伟大新奇，这是电影语言的魅力。编剧导演都很强大，节奏明朗非常抓人，场面调度精准缜密、气氛的烘托、人物形象的塑造都堪称典范。结尾轻松中透着力量。好片养人心！
塔塔君Minkun,2015-03-30 01:04:49,,5星,10,很多人觉得是讲述正义和兵法，我觉得12怒汉也代表各种各样的人。一个密室陪审房间，有人为了去相信一个他认为的真相而肯定这是真相，因为除了舆论导向还可能因为想要满足自己内心某种欲望，才会导向自己去相信。要辩倒自己的信念永不容易，因为这源自人人都有的自私之心。
穿山,2015-06-02 22:20:15,,5星,8,资料馆二刷，依旧精彩。台词，表演，调度一流；偏见蒙蔽真相；不出汗男看的A级片是《红圈》，被质问之后的B级片名字演员时流汗了。亨利方达一身白西装，固执蛮横的3号穿黑西装->西部片正反派设置。
Cancan,2024-09-17 03:48:35,上海,5星,28,好电影就是好电影。但是这样的片子，总会让你扪心自问，这70年我们真的进步了吗？
渡边,2010-12-14 18:45:03,,5星,24,犯罪不可怕，可怕是集体无意识和深深的冷漠。
思路乐,2017-01-30 15:34:50,,5星,11,【A+】超越所有教科书般的编剧，12位主角精彩绝伦的表演，初执导筒就如此牛逼的导演，共同造就了影史上最伟大的电影之一。伟大的老电影是根本不在乎所谓时间的流逝的。向最伟大的导演、最伟大的演员、最伟大的编剧们致敬！
猫伯爵,2019-11-11 04:44:31,,5星,7,The reason to doubt in the most seemed convinced situation is humanity.
天海风涛,2024-02-16 23:46:07,四川,5星,16,第一次投票11:1，很明显有人跟票。12个陪审员里面有人并不关心真相和少年的生命，只在意敷衍完成后可以做自己的事。很佩服8号陪审员的独立思考的思维能力和表达几见的人性光辉。反思一下自己很多时候也会人云亦云，从9号陪审员身上真的学到很多
_b,2024-12-09 22:50:50,四川,5星,17,今天看到一个观点，认为一个电影若是只有语言的衬托，那他必定是一部失败的作品。因为电影不仅只有文字，还有试听与之结合，单纯的文字和书本没有任何区别。而这部电影便很好的反驳了这个观点。黑白的画面，极简的场景，很少出现的bgm，仅仅靠12个人不停的输出就组建起了一场精妙绝伦的案件反转。电影确实不能只有文字，但这并不代表文字不能成为电影的主角。有太多太多的电影因为台词太多而被大家所诟病，其实并非量太大，而是话不精。
左胸上的吸盘,2008-03-09 17:37:00,,3星,18,空间只是一个屋子，但摄影表演剧情样样都很妥帖，放当时也算很有突破性了。剧情有分析证言和案情的侦探片感觉，借一个有疑点的案子对陪审团制惊醒思考和引导，虽然那些疑点在我看来也完全能解释。对炎热环境的渲染很有心机
river,2023-01-28 18:35:43,北京,5星,21,这个文本带有哲理性，很久之前我看了国内翻拍，今天才看了原版，我现在才能感觉到这部影片实际应该是在讨论人性的弱点之一——偏见。人对世界的一切，甚至自己本身都带有深深的偏见。人逃避审视自己，但常常审视别人。人类需要法律、理性、知识，就是为了逃离人类本身的弱点。而法律是为人辩护，而不是为好人亦或者坏人。跳脱出思想偏见的桎梏，才能看见人性光亮的一面。
私享史,2010-02-15 15:53:02,,5星,18,彻头彻尾的心理学教学片，09年看过的，而且看了不止一遍，太精彩。
豆影,2022-05-20 21:06:55,,5星,45,虽然有12个人那么多，咋一看脸盲而令人头疼，但是当你看完后，你会记住每一个人的谈吐，素质，惯性思维，再配合自身的职业，性格安排到恰到好处，所以我很享受重看时，之前他说的每一句话都不会感觉不符性格，例如你会发现，没有素质的人总会强横的打断别人发话；固性思维的人永远坚持物以类聚人以群分的思想而完全不愿意接受别人的意见；年轻人在日常中会善于搭讪聊天，而在重大抉择时却说不出个所以然；老人则有自己及其善于洞察细节的能力。之类的，每个人性格分明，棱角清晰，什么样的人就决定了会说出什么样的话。强度与难度非常高，而且拍摄场地几乎只需要一个会议室，这种拍摄方式是我第一次见，故事没有什么轰轰烈烈大场面，只是简简单单的讨论，但说明了剧情始终是一部片子的灵魂。
墓岛GRAVELAND,2015-05-17 13:19:58,,5星,5,别跟我说什么由于资金原因拍不出真正的好片。就比如说这部60年前的片，完全就是一间屋子，导演让12个男人在里面争吵了一个半小时。但却非常引人入胜，悬念迭出。各种推理手法穿插，“言值”爆表。恰似《罗生门》的主题一样，对于每个人的观点，你不能全信，更不能全不信。5星
小苍蝇 嗡嗡嗡~,2023-10-30 23:13:08,北京,5星,13,我“合理怀疑”我到今天才看这部精彩绝伦的电影，是因为懒和拖延症！
