用户名,评论时间,IP属地,评论分数,有用数量,短评内容
Slendy,2024-12-14 01:35:28,英国,3星,58,望周知反派可以很坏可以很疯但是很low是会严重影响观感的。Wulf明明可以被塑造成一个很有魅力的反派却被压得和纸一样扁平，又蠢又弱又low从头到尾一场架没赢过都快看笑了。还有女主最后穿个露背婚纱就上战场了，好歹批个甲呢？
水草肃,2024-12-14 02:19:18,英国,2星,93,这片适合闭眼睛看，这样就能假装自己在看双塔了……开头旁白一出来我眼泪都要下来，紧接着非常写实的雪山草原上突然飞出来一只纸片鹰我一整个傻掉。无论怎么解释我也没办法理解为什么要用仿真画风的背景空镜叠加二次元画风的人物啊就完全两个无法兼容的图层。画风过于割裂以至于稀烂的剧情单薄的角色和最后女主露背婚纱开大对我的伤害都显得微不足道了。我有多爱Rohan就有多恨这片子
danyboy,2024-12-14 13:26:05,北京,5星,122,挺好看的。神雕侠女。
銀河停電,2024-12-14 22:50:09,湖北,3星,31,原著对这段的描述只有两页纸，但平庸的扩充改编反而折损了历史传说故事的魅力，像是套用了三部曲的经典元素、人物关系、情节设定的套壳故事，只有皮没有骨，甚至皮都不够好看，远远不及日本动画顶尖制作水平，台词更没有托尔金意蕴深厚而优美的语言艺术。看到有MAPPA和STUDIO4℃参与制作，那这个锅显然是神山健治的。但周边给得太多了，再次听到我最爱的洛汗主题旋律，粉丝情怀加一星。
鱼铁熊,2025-01-03 18:15:16,陕西,3星,18,洛汗国的公主时隔21年又回到了洛汗国。2025 1.3补：看得出制作团队很用心的在靠拢前六部，配音也非常出彩，但…… 就是看不进去…
sleepylatte,2024-12-15 18:31:38,山东,3星,14,要不是真喜欢中土世界到一定程度真的很难打六分
Wilbert,2024-12-13 02:44:22,法国,2星,54,平庸得莫名其妙，违和得令人发笑，食之无味弃之也不可惜的四不像，狗华纳再这么放养下去自己的好IP就全都要砸手里了。《异世界自杀小队》就是最好的证明。先是DC再是指环王，比起一拍脑门儿立个新项目然后甩给日本那边，还是赶紧先找个好点的编剧吧。
梦里诗书,2024-12-14 16:36:18,湖北,2星,30,日本导演的西方奇幻动画，只能说《指环王：洛汗之战》的初衷可能是好的，但神山健治根本没有驾驭这类史诗电影的能力，其动画制作的粗糙更难体现《指环王》昔日的大气磅礴，单薄如纸的人物与宛如儿戏的剧情，令人根本无从想见，这会是昔日那个神秘莫测的中土世纪，电影所做不过是东施效颦。
塔塔君Minkun,2024-12-15 00:18:20,广东,3星,12,神山同学终于如愿以偿做了日本动画体制下很难做到的骑马战呢，可喜可贺，可就算配乐和音效层面怎么制造奇观感，神山根本搞不定群像大场面的调度演出，这确实是我认识的那个神山健治没错了。
你看起来很美味,2024-12-14 12:51:37,北京,5星,82,距离我第一次电视上看到《指环王》已经过了好多年，一直是系列ip的粉丝，这些荡气回肠的故事还时不时萦绕在我的心头，而这一次，我终于盼来了新的大银幕电影《指环王：洛汗之战》，12.14全国上映，我迫不及待看了首映，答应我，这样的电影就得在电影院的大银幕上看。在大银幕上看到号角堡，看到猛犸，看到洛汗骑兵，听到熟悉的配乐，鸡皮疙瘩就都起来了。这次的视角对我来说也很新鲜，既填补了洛汗骑兵这段历史，又给了赫拉这样聪明勇敢坚强具有强大生命力的女主角，就算不是系列粉丝都能无缝衔接，更何况我还是粉丝，量大管饱，我大吃特吃。
lOoK At mE,2024-12-14 09:31:19,美国,3星,19,3D参考不是3D转描，前者是创作，后者是糊弄
李小丢,2024-12-14 16:35:52,辽宁,4星,85,比预期中要好，因为洛汗之战是发生在《指环王》&《霍比特人》系列电影之前的故事，所以观影没有门槛，很适合作为中土世界的入坑之作。而且本片可以看做是中土版的“公主电影”，女性角色不再镶边，而是实打实的主角，有很强的主观能动性。面对意图毁灭洛汗子民的强大敌人时，海尔姆的女儿赫拉穿上婚纱与伍尔夫决斗，表示自己不是任何人的新娘，宁愿嫁给死神，这一幕让人充分感受到何谓女性力量。还有感人的女性互助，盾女奥尔温无论多么危急的时刻，都义无返顾地挺身而出，保护公主赫拉和洛汗子民的安危。当酷飒的洛汗王女带领洛汗骑兵集结圣盔谷，伴随着耳熟能详的恢弘配乐，我找到了20多年前第一次进入中土世界的震撼感，满足了！
kbar,2024-12-14 16:07:11,广东,2星,20,女主死爸死哥忙前忙后保护子民，表哥带来援军就送人王位，醒醒人家隔壁女人在竞争总统啊！！忙活2小时轻飘飘一句对王位没兴趣，触及利益就让给男人，女人谈权力很羞耻吗？？女主拼死一战居然穿着漂亮礼服出来，以为是为了骗反派说嫁给他，结果说是为了对战，我都傻眼，是不是写剧本以为女人临死前都要谄媚下男人，好虚伪大女主剧本。这部片一出来成为指环王耻辱
决意,2025-01-14 12:52:45,湖北,3星,1,【指环王：洛汗之战】我发现他们最大的问题就是太讲武德了，开头地方领主当众挑衅国王，国王失手把他打死之后，他儿子当场表示我一定要报仇，都这样了国王给他的惩罚居然只是流放。一天到晚荣誉荣誉的，打起仗来像闹着玩一样。
十万个why什么,2024-12-14 11:58:26,上海,5星,62,有个字幕彩蛋！！！
SHI NE,2024-12-15 17:43:27,广东,3星,12,这个主线剧情不就是魔戒2平移吗，还是个全员弱智的版本。老国王关键时刻总能做出那个错误的选择，二王子因为没分到有体力的战马挂了好像黑色幽默，反派一根筋到底是怎么集结大军造反成功的，军师早应该把他刀了自己上。不是说没吃的没燃料了为什么最后还是撑过了一整个冬天，反派都快兵变了。最后女主硬是穿婚纱打架想表达什么，突然暴涨的战斗力又是什么意思，迷惑。
武侠小王子,2025-01-04 23:42:13,江苏,3星,0,太套路了，不能忍。
Cam Red,2024-12-14 15:21:36,天津,4星,38,不太理解创作动机。如果只是单纯粉丝向的话，机械降神的部分大可以请两位著名的巫师出场大展身手而不只是作为微不足道的彩蛋添头。如果是想深挖原著细节，呈现出来的效果也只是神山健治又漫不经心地整了一次行活赚快钱，并未让人感觉出洛汗往事有任何被讲述的必要，也没有感觉出主创有拿出任何一点热情与耐心去对待剧本与角色。但谁让咱魔戒粉狗都不如呢，这几年面对着屎一般的影视和游戏改编也只能硬撑着吃下去……
Norloth,2024-12-14 20:31:53,上海,4星,0,抱着很低的期待，结果感觉大大超过预期，剧情设计自然有不够完美的地方，有一些角色似乎有点沦落为工具人，但整体是流畅不俗套的故事。故事主要的部分处于战争的过程中，却不是常见的那种双方血拼厮杀的大战。不同人物形象塑造得各有特色，有一些可以看出比较明显的继承了魔戒中人物的特点，虽然性别不同。女主角赫拉的塑造很成功，不仅是武力值很高的女战士，她的个性会让当代观众更有共鸣。为了展现和“指环王”的关系，也加入了一些如同彩蛋般的段落，其实即便没有，剧情也是很完整的，不过编剧有菲利帕，很懂如何让彩蛋恰到好处。起初不太适应过于写实的场景和背景，看了两小时渐渐习惯了…海尔姆在这部电影里的作为简直是传说一样的存在，太神奇了…比较喜欢片中父女关系的处理。｜二刷后看到一个重大bug。
残小雪,2024-12-14 14:48:37,河北,4星,58,熟悉的一切都回来了。回来的不仅仅是指环王熟悉的BGM，还有刺激的冒险之旅。超燃的故事线，洛汗王女赫拉为了家国大业，奋起反击，女子力爆棚。她一个人智斗猛犸象，骑马吹响号角引诱猛犸象去到水中监视者的领地，监视者吞下猛犸象的片段让我的小脑都萎缩了。
啊咧,2024-12-15 21:15:23,河北,2星,12,《指环王：洛汗之战》上映两天排片垫底，票房不到一百万，看之前还挺唏嘘的，看之后直接老实。仿佛一个六岁小孩拿AI做出来的剧本，找了做顶级的动画团队做了这坨精致答辩本片包含无能狂怒的疯狂反派前一秒还濒死后一秒满血复活的老不死赛恩国王看上去又美又飒但遇事就不知所措的女主我有一个计划，计划就是硬闯的侍卫声称围城连老鼠都不放走的，但能让女主从正门进的反派军队穿毛皮大衣和薄婚纱都一样不冷的冰天雪地失联一个严冬也不知道去搜寻，就知道杵在原地的王子多一颗星给美术和作画吧，你们真尽力了
如意萬重,2024-12-18 22:44:59,黑龙江,5星,1,非常还原原著。我说怎么有点日本动漫的味道，原来导演是神山健治。故事很是四平八稳，没什么惊喜也没啥槽点。
momo,2024-12-13 19:57:02,荷兰,未评分,14,女主穿着露背婚纱去打架把我看傻了
啊柒,2024-12-15 21:28:56,广东,1星,16,看得憋屈，从头到尾都透露着小日子根植于骨子里的那股小家子气，能把一部史诗巨著做成异世界王道厕纸我还是活久见。真的不禁想问”拍的什么玩意？”，人物塑造是没有的，叙事节奏是拖沓的，人物的动机更是谈不上有基本的逻辑，全程各种送人头的行为都是犯蠢就不说了，而作画方面的拉胯更是让本片的水平显得如此掉价，倒不如说你剧情傻逼，但是你好歹把打戏做好点吧，结果可想而知，不如说主创一点用心都没有。三渲二的作画肉眼可见的僵硬，打戏的镜头调度笨拙的令人发笑，配以不合时宜的绵长配乐真的足以让人昏昏欲睡了。所以说实话这部片子还有什么值得拿出来说道的？如果硬要说的话，估计只有致敬过去魔戒三部曲的彩蛋。
伊谢尔伦的风,2024-12-15 23:54:56,湖北,4星,5,重伤老头狂暴苏醒实在过于好笑了……但看在后藤隆幸人设的份上加一星。看后藤隆幸人设的西幻动画，我赚爆！！
kylegun,2024-12-23 01:50:56,北京,4星,0,从青梅竹马到血海深仇，森林沼泽霸王乌贼对决暴走猛犸，边境盾女传说营救脱出，大部队正面战场调虎离山，疯王鬼魂传说和魔戒阴影，死神新娘攻城单挑……故事老派得没太大毛病，Christopher Lee 的录音再次出现有点感动。就是感觉神山健治基本毫无自己的想象和发挥，单纯应付一流水线作业。虽比不过川尻善昭类似的《高地人》改编，但比那些日系漫威/DC动画质量要高许多。PS：大陆院线版有明显局部放大和暗影处理，若有其他删减也不奇怪
袋底洞的龙猫,2024-12-18 20:13:12,江苏,4星,2,偏粉丝向的电影，各种配乐彩蛋（直接使用），开篇配乐一出加上旁白就很激动。画面画风与这种奇幻史诗不搭边，但配乐又完全魔戒风，有种矛盾割裂感
R·WALKINGDEAD,2024-12-15 18:25:37,北京,4星,3,算是7分动画吧，感觉作画有硬伤，但我被战争之影的胡编乱造创过之后觉得这样拍已经很能看了……虽然既视感很强剧情也比较简单，但对系列粉丝来说不至于会踩雷……
卷卷猫猫头🐱,2024-12-15 21:35:41,广东,3星,7,原来把女主角设计成白幼瘦是为了让她能穿过门缝她老爹过不去哇...好大一盘棋（
方聿南,2025-01-10 23:07:27,北京,3星,0,周五晚上看这个真是让人气馁。开头架势拉得很大，后面直接拉了坨大。能不能给这个反派加点属性啊，就他这样子打得过谁啊，单挑从小输到大，谋略一路混到家，随时要担心他被哪个好人弄死，两军交锋草草收场，压轴的攻城大战没两下就溃不成军全跑了，几乎没有实质的战争戏，就这还敢叫war呢，主要角色也没一个立得起的，为死而死，工具木偶大集结，八爪鱼吞猛犸象和老国王神拳斗巨魔才是神山健治想拍的吧。
Julius,2024-12-20 02:13:43,湖北,3星,3,算是讲述了“海尔姆深谷”这个名字的由来，也提及了萨茹曼进驻伊森加德的这段历史。负伤的国王独自冒着寒风暴雪光着膀子手撕半兽人和一众敌军士兵的情节有些过于夸张了～
обломов,2025-01-02 10:02:13,江苏,1星,0,有准备是拖大的，没想到那么大
唯一幸存的,2024-12-14 18:03:42,河北,2星,12,很好奇打高分的人之前是被大力环摧残到了什么程度。人物塑造是依托答辩的，人物动作是有点僵硬的（奇怪以前看动画片没发现这问题啊），电影音乐是照搬魔戒的，视听效果是恐吓观众的，配音是仿舞台剧的。某些领主有点太铿锵顿挫中气十足了。还有音效师你们……别加戏了好不好，伍尔夫划赫拉那一刀听音效我还以为少说骨头也露出来了结果就破了点皮？？以及你们把甘道夫的名字掏出来只会让观众觉得是炒冷饭而非彩蛋。。。又又及我还是忍不住吐槽女主的人设。我不理解。伍尔夫刚死了爹就这么跟家人进屋了，如果确实有点情谊哪怕不给他求情好歹送人出城吧（毕竟王室本来没想闹出命案），流放了又派人找除了她谁知道这事。。。要说感情消耗没了为什么不在他处死二哥时就射杀他，为什么后来决斗也没想杀他，这是在干什么？？？
Parallax...,2024-12-17 12:55:01,北京,2星,5,将一场动乱与战争的宏大背景，包裹在一个更加简单直接的恩怨情仇的执念复仇故事中，撑起整起战争事件的私人化的驱动力流露其稚嫩感，同时也限定了影片的受众与年龄层。
萌发奇想,2024-12-14 20:00:17,北京,4星,56,其实我觉得日式的画风搭配西方史诗奇幻的故事内核总觉得有点违和感，虽然画风我个人很喜欢，好在制作精美，以动画的方式重现中土世界也有很不一样的震撼力。最喜欢的人物毫无疑问是说着“我不嫁任何男人”聪慧自主果敢的洛汗公主赫拉，她是洛汗之战最高光最闪耀的角色，她穿上婚纱战斗是电影最燃的时刻也是我最喜欢的片段。结尾看到了萨鲁曼，并且听到甘道夫的名字更是小小的激动了一下。
薇羅尼卡,2024-12-19 18:31:54,广东,4星,3,本片仅推荐给《魔戒》忠粉，路人粉可能都不太行。其实故事挺中规中矩传统路线的，甚至跟看三部曲有点类似感觉。导演是日本人，因此作画部分也基本都是日本（中国）团队，故事则是西方编剧，不知道是不是因此有种怪异感。但总体来说是部及格线以上的作品，不过在当下可能很少有人有耐心看2个多小时这种叙事节奏的动画电影了。时代已经变了。
404,2024-12-15 13:06:54,广东,3星,4,比较完整的解构了《指环王》的直男英雄叙事，主要男性角色都是刚愎自用，自取灭亡的玻璃心自大狂，也都为此付出了代价。但女主的故事缺乏新意，基本还是日漫大女主套路。
JoeyLu陆柏宇,2024-12-15 23:01:05,江苏,2星,4,真的蛮乱套的
秋奔客,2024-12-16 14:54:21,广东,2星,5,什么过家家战争片，编剧大概上初中？女主到哪哪都不带武器，跑去决斗还穿婚纱，不知道什么脑回路
Anything Goes!,2024-12-15 18:54:08,福建,2星,2,片尾的角色设定稿还蛮符合魔戒画风的，为什么正片拍出来是那种日漫画风，一点都不搭
荆棘,2024-12-30 08:25:55,美国,4星,0,可能是期待不高，居然觉得挺好看！好像小时候在电视上看的2D日本动画片。
侃侃而谈,2024-12-31 11:08:02,浙江,3星,0,冗长又无聊
孔府小鱼,2024-12-15 16:26:20,北京,3星,5,本来《指环王》衍生就很粉丝向，但凡来看这部的书粉和电影粉，谁会感觉不出来，这部女主的人设和成长线有多像王女，简直就是把时间线往前推了两百年的王女同人。锤手家的故事在原著里就是附录里《列王纪事》中不长的几段，电影原创出公主这个角色，塞在锤手原本故事里，既要融进去，又不敢完全魔改中土已明确的历史，最后还是相当于“木兰不用尚书郎”把这个故事抹过去了。而且日漫画风做西欧故事纯粹是违和，女战士细腰蜜桃臀尖脸樱桃口，真是纯没救。
臻圣,2024-12-31 18:04:19,北京,3星,0,请来动画攻壳机动队导演神山健治，又背靠《魔戒》这么大IP，我没想到故事会讲的这么无聊，女主优柔寡断的圣母性格，太败好感了，内地上映未见水花波澜，跟原作也关联性差，仅仅套用了中土世界只言片语的世界观，当个番外同人看看还凑合。
雪莱,2024-12-15 18:07:59,上海,4星,5,我一直觉得这就是华纳为了保住魔戒版权的交差电影，所以但求无功无过，很多细节都是为了讨好粉丝，虽然编故事能力有限，但起码没啥特别看不过去的点，节奏和情感调动甚至还不错（前提是你能看懂有哪些角色），其实还能看出编导对女性主义、对托尔金的独到理解。只能说指环王三部曲电影不是轻易就能有的，更不是仓促上马就能拍的，希望更多的中洲影视能出现，有量之后才能有经典出现。
小哆啦,2024-12-14 23:28:20,江苏,5星,3,赫拉不依赖他人，在困境中独自思考，为了自己的信念和王国的未来挺身而出。
typacm,2024-12-19 22:53:51,上海,3星,1,作为魔戒粉丝来说，电影没那么不堪，但这个画风确实拉低了电影的下限，而且完全就是一个没什么野心的故事，自然配不上魔戒这个IP
蒜 | BOY A 🌈,2024-12-25 02:47:59,四川,3星,0,银幕上重返中土世界，算是补起了指环王第二部中洛汗国的故事线，英勇善战的女国王如何一步一步成长为一国之君。日式动漫混搭魔幻故事，虽然只有最后提到的萨鲁曼和甘道夫会想到三部曲故事主线，但独立成章的话，有一种复刻圣盔谷大战的动漫版，特别是最后的天降神兵，跟电影版的甘道夫现身差不多
一條魚佔滿了河,2024-12-29 02:54:11,北京,3星,1,★★☆ 《指環王》系列的大銀幕征程，格局越來越小，從為世界而戰，到私人恩怨，而國王的形象也越來越令人失望，阿拉貢的含金量還在不斷上升。作為系列首部以女性為第一主角的電影，企圖在赫拉身上注入女性主義，卻又缺乏足夠的記憶點，和父親海爾姆的關係，總讓我不禁想起長平公主和崇禎。更失敗的，是對反派伍爾夫的塑造，第一幕還像悲劇性人物，隨後就被小醜化、雜魚化。日式製作與美式配音之間的平衡也沒做好，角色情緒畫得太滿，配音則太冷靜，再配上寡淡的故事，一度讓我昏昏欲睡。
生意.,2024-12-16 16:02:56,山东,5星,2,场景虽不够宏大，剧情也有不严谨的地方，好在制作精良，画风属于经典怀旧，喜欢8090年代日系动画风格的不容错过。
晚焰,2024-12-13 20:13:56,新西兰,4星,59,零门槛观影，手绘中土别具一格！
Mr. Infamous,2024-12-19 14:47:55,北京,3星,2,看过《进击的巨人》等动画，欧式日漫风格不算突兀，不过即便特异甚或失败，创新始终都是值得肯定的。女性得以在这类传统故事里做主，很好，但需要配一个起码具有稳态的故事来承托才行，对赫拉的塑造，还差一气，才能跟这规模的翻天覆地抗衡。电影说白了还是老登逻辑，海尔姆和伍尔夫都典到极致，因为自身傲慢、小气，降祸众生，人世间多少战争，都因他们而起，再为海尔姆塑造金身，为伍尔夫心有恻隐，都大可不必。电影最后，终于小小但明确地联动了我们熟悉的中土——而中土居然是一家公司的名字。
亲爱的猥琐猪,2024-12-15 22:52:13,上海,4星,5,好看的，其实是《赫拉公主传》，大背景是第三纪元洛汗的“漫长冬季”一战，当时的国王海尔姆率子民退守苏斯堡抵挡黑蛮地人围而攻壮烈成仁，此役后苏斯堡所在的深谷被传颂为“海尔姆深谷”（旧三部曲译为圣盔谷）。在魔戒正史，圣盔谷看似服务于《双塔奇兵》的一处地标设定，海尔姆王和这段战役又是补全圣盔谷历史的设定，而海尔姆王那不知名的小女儿仅作为圣盔谷寒冬一役的导火索，如开场所言——是不为正史记载之人。这个故事正是以她为核心，展开了不一样的视角。不为强权所迫、带领人民坚守堡垒、独自攀登绝壁找寻巨鹰、以一己之力拖住大军……看完后很难不折服于这位有勇有谋的公主，也感受到春秋笔法下立体鲜活的“人”的魅力。美杜塞尔德将再次从废墟间重建，散发昔日的光芒。而传承给孩子的琴真的让洛希尔人遗忘了他们的公主吗？中洲还记得。
黑色大丽花,2024-12-22 22:45:47,湖南,4星,0,今天再次感受到学了英语还是很实用。刚才看完《指环王：洛汉之战》，跟前排的加拿大一家五口交流了一下。男主人也是粉丝。期间还问到他是否听说过中国小说《神雕侠侣》“The Return of the Condor Heroes”。因为这部动画电影最后有巨雕飞过来帮助女主赫拉。他说他听说过金庸写的《神雕侠侣》。跟他说了从山坡冲下来让人联想到了第二部《双塔奇兵》。还跟他说了在大战中插入一大段闪回回忆，是典型的日式动画风格，他说这是个很独到的见解。
小檠的罗宾熊,2024-12-16 12:22:46,上海,3星,0,周六一早就去贡献票房了。。。第一次在影院看神山导演的作品，剧情没有相爱，只有相杀w不冠以指环王的名字的话，是一部好看的动画电影（压根儿没有魔幻元素，纯肉搏。。。），最后的打戏不错w配乐倒是指环王那个味，片尾放了人设图～哈马好惨啊，他唱歌好好听🥹王子不配有一匹汗血宝马吗😇帅哥被编剧霍霍只剩一个。。。萨鲁曼画挺好～如果有续集，希望多讲讲盾女（估计米有😂
ハイボシ,2025-01-01 21:46:13,意大利,2星,2,居然是真的！？//居然真的这么差😅 大过年的我看了个什么…………//编剧应该被业内拉黑and钉在耻辱柱上。//配乐和配音刷满情怀，尤其是李爵爷的彩蛋🥺//太尬了，还男。从开头尬到结尾…………
老白,2024-12-14 21:13:18,广东,2星,7,什么小丑大乱斗，所有角色都太特么低能了。完全是圣盔谷之战的翻版（不论是作战形式上还是过程表现上），但是从头到尾展现的蠢劲和拧巴感完全把日美合拍动画的别扭展现无遗，这种不土不洋的怪异感再次证明有些题材不适合这种形式。二维动画部分其实都还好了，虽然部分场景的转描感依旧很突兀，但片子作为剧场版动画是在合格线以上的，只是片尾的原画表一大堆中国人的汉语拼音名实在是有点难绷，什么中国动画大电影。NM越想越觉得不对劲，这片子角色的脑回路都是怎么转的？几场关键“煽情戏”突出的是无尽的犯蠢：决策蠢，行为蠢，对话更是蠢。制作组为了显示牺牲的神圣性完全抛弃了正常逻辑，尤其是一拳一个的老国王和懦夫无能到极致的反派，这俩这么多无法解释的傻逼举措难道就是为了衬托我们的大女主？可最后穿露背新娘服又是干啥？
踢迩达,2024-12-14 20:35:18,广东,4星,5,三星半。开头对于洛翰的复刻视觉上非常精美，本以为故事会在更大的格局上展开，但是实则是局限于一段悲剧的爱情/复仇故事。野象一秒致敬《幽灵公主》。全片给我的感受在热血和尴尬之间徘徊。但是我支持跨文化和动画化改编《魔戒》IP的思路，分数虚高一下。
nothing传叔,2025-02-07 23:32:40,江苏,2星,1,认为这是《神雕侠侣》，属于满脑子都是金老贼的地摊货。。。各种毫无章法，强行转折，也就是画风复古讨喜，总算没有那种丑八怪黑命贵，暂时压住了托尔金的棺材板。。。
AskLan,2024-12-14 15:56:33,湖北,2星,9,烂完了..把标题里的指环王字样扣了吧..唯二亮点是伊欧玟的旁白配音和片尾曲..但是穿插了些许中土要素完全无法掩盖剧情的抽象..揣摩剧情走向就是对智力的侮辱..女主最后的露背婚纱打斗更是充满了二次元的恶趣味..魔戒粉别看了..纯纯的遭罪
颍原真吾,2025-01-07 14:07:27,河南,3星,0,"Fat and prosperous are when men are at their most dangerous, Lord Haleth. It fills them with false courage, and false courage breeds discontent."
阿子,2024-12-23 15:39:12,北京,4星,8,！！！？神山监督！！！
鹅城五保户,2024-12-15 17:37:57,浙江,4星,2,坏蛋伍尔夫就是个疯子，心中只有不死不休的仇恨了。塔格将军是明事理的，可惜他每一次中肯的建议伍尔夫都不听，还被这个疯子主人杀掉了。
嘉塔白,2024-12-22 08:40:17,加拿大,1星,3,太几把难看了，坐电影院里只想冷笑。好恶心的画风好低级降智的剧情，这里边哪怕有一个人物立住了吗？从头到尾都很莫名其妙，两个村精神小伙小妹械斗之感。不能因为电影珠玉在前就照搬分镜吧，实在拍不出来别拍了。日本人我真恨你们，为什么要画成这样，总是无所不用其极地强调女性角色的身材曲线。决斗给女主角穿个露背婚纱你们真是脑子有病，姐们is a warrior啊我真想打人，不能穿她爸的盔甲吗不配还是怎么着？反正原著就没她那让她在电影里当个国王咋啦，结果把她表哥弄来我服了我承认哥们很辣但两个半小时下来他出现了能有五分钟吗？反派也搞笑，就纯二百五啊，少碰瓷阿拉贡了。唯一轻轻有些动容的地方是洛汗的主旋律响起时，最后一星给Miranda的旁白和Paris Paloma的片尾曲，真是骂不动了没必要，这个片子就没必要。
姿,2024-12-15 12:35:11,山东,3星,0,海外的编剧还没练习好怎样让一个公主成为英雄战片的主角，还得继续练。
张一新,2024-12-18 19:29:53,广西,4星,2,魔戒迷最好不要错过，非戒迷请绕路而行。
舌在足矣,2024-12-19 00:24:06,美国,3星,5,不出所料，果然就基本上是破产版的圣盔谷动画。既完全可以当中土架空故事看，又要时不时硬蹭指环王的主线故事，所以虽然神山健治监督保证了下限，但实在是鸡肋无比
唐小万,2024-12-29 21:45:57,北京,2星,0,穿着露背婚纱去打架是谁想出来的……
