用户名,评论时间,IP属地,评论分数,有用数量,短评内容
理想的愚蠢主义,2024-07-24 14:08:14,中国香港,2星,173,大型漫威Cosplay漫展。站在漫威的遗产上跳舞，但是跳得并不好看，的确是重磅彩蛋轮番轰炸，但全是踩着BGM登场接着很快离场，且非常考验观众对漫威的知识储备，虽然还是让人激动欢呼，但也就如同走秀一样瞬间而过，在短暂的插科打诨和惊喜彩蛋之后，主体是个不太合格的爆米花，哪怕不断地自我吐槽也没法掩盖情节的硬伤，彩蛋、自黑、打破第四堵墙永远只是添彩的配料，而不是化腐朽为神奇的借口。看到彩蛋只会让我怀念起X战警系列曾经的辉煌，所以扣一星。
大奇特(Grinch),2024-07-27 01:30:03,北京,1星,227,事实证明，我多年不看漫威电影是正确的。他们继续制作没有灵魂的电影，只留下失望的苦涩味道。两个曾经的漫画传奇变成了模仿自己的可悲角色，连悖论先生的动机都是如此的丑陋，许多情节并没有推进剧情，只是一味地抛出更多彩蛋，它们对未来的系列电影也没有任何帮助，只是在原地打转。它与漫威宇宙的故事线也没有特别的联系，是一部最好留在平行宇宙里的电影。
由迦可汗,2024-07-26 10:18:23,四川,1星,322,全片充斥着烂梗，大概十多年前吧，那时的华语电影充着在一部分靠堆积人物来吸引眼球的的电影，十多年过去了，漫威倒是也学到了，内容不行就让明星来凑，人们根本不会讨论这部电影有什么剧情，只会说这部电影有谁来了，谁作为彩蛋登场了，与其花钱找所谓的影评人尬吹，不如好好做作品，不过漫威也就这样了，靠着饭圈文化也逐步走向落幕，毕竟有意义有内涵的作品才能长存，而儿童乐园也就只能吸引儿童前去。希望漫威越来越好
贡布雷之夜,2024-08-07 20:09:20,江苏,2星,65,是不是觉得自己很幽默
兔安叽,2024-07-27 13:22:27,北京,4星,88,在大量梗中发现少量电影。在漫威宇宙里少有的让人感受到主创团队是真心爱漫威的角色，而不是瞎改八改出来圈钱。时间管理局随意抹去时间线和英雄，就像studio高管为了圈钱乱处置角色和故事线。某个演员的客串真的太好笑了，不剧透了看了就知道。
皮皮鸦,2024-07-26 02:49:40,四川,4星,100,太搞了 漫威粉狂喜
Cutsin,2024-07-26 11:35:23,北京,1星,263,被打4星5星的骗来IMAX，还是受不了话唠，配乐全程聒噪，每一分钟都是煎熬，工业垃圾
柯里昂,2024-07-27 13:58:35,湖北,2星,73,听了俩小时相声
Fleurs.哼哼,2024-07-26 02:56:24,河南,4星,71,漫威、迪士尼、好莱坞乃至美国电影都想重回自己的黄金时代，就像我们想回到那朝气蓬勃的二十乃至四十年。可大家都知道，回不去了
Just hold on,2024-07-28 23:08:56,上海,3星,85,剧本chatgpt写的吧
女神的秋裤,2024-07-26 19:31:18,山东,4星,63,字幕里的幕后集锦让人梦回超级英雄电影的黄金时代，比电影更让人感慨。全片都是情怀，客串彩蛋大爆发，老粉能看出满屏的彩蛋，一如既往很漫威。一句“让你演到90岁”，让人既激动又心疼，其他英雄演员换了一波又一波。金刚狼还是那匹金刚狼。即便他是最差的狼，他也是我心中唯一的狼。死侍+金刚狼实力为漫威挽尊，但也不能说漫威活了。情怀不是金钟罩，剧情弱到弱智…不想说了，只是更加怀念复联4之前，那些有漫威电影陪伴的夏天。
Vapiditys,2024-07-27 22:28:03,四川,2星,82,十几年老粉，这部梗能 get 到百分之九十五，但我还是想说这是目前最差的死侍电影，也是最差的金刚狼电影
叶烺,2024-08-01 02:21:46,英国,2星,79,以前的漫威：热血，搞笑，煽情。现在的漫威：想热血，想搞笑，想煽情。
粥粥爱吃八宝粥,2024-08-17 21:17:27,四川,4星,37,主要就是讲金刚狼积极响应延长退休新政策，以身作则，主动退休返聘准备演到90岁。
EMO ZOMBIE,2024-07-24 10:54:05,日本,5星,1125,The one and only Marvel Jesus!从彩蛋的密度及惊喜程度可以看出marvel真的已经走投无路了
UglY_MoNey,2024-07-27 23:38:49,上海,3星,59,这三十年但凡你少看一个超英片，少关注一个美国社会实事，都会错过一个梗。这就是个在梗上长了部电影。
木山豆睿,2024-07-25 10:28:05,英国,5星,583,"欢迎狼叔回归&回家！终于穿上经典黄黑制服！Deadpool+Wolverine, They are indestructible!!!还好Loki的结局不用再现，他俩并肩走出来了！彩蛋巨多，情怀牌打得人心服口服。还玩了Star Trek的梗，双厨狂喜。在CE美队形象已经烙印的情况下以Torch身份出现还挺会玩的。居然有Elektra和Blade这种古早角色出现，老中青齐上场，真的有点淘遍家底的意思。A vs X希望漫威早日考虑。狼叔因为Charles不肯对Cassandra下死手这点好嗑！ps.Happy办公室简直Dream Office，但是对着头盔和Arc Reactor很难不暴哭。片尾Fox时代青涩的X-Men和F4也叫人无限感怀看他们的岁月如白驹过隙。所以为啥Thor抱贱贱在怀里哭？"
苏菲sama,2024-07-25 11:54:58,中国香港,5星,262,笑到尖叫。这个贱人能不能住我隔壁啊，我要天天找他玩。。。。强烈怀疑死侍跟我是同一个mbti
Josephine,2024-07-26 17:36:15,北京,5星,209,霹雳火真的笑死我了！整个电影就是一个大型彩蛋，本来确实不值满分的，但是人家有诚意啊！人家真的为了观众狠狠的打了一场啊！
突然粉碎,2024-07-26 02:03:52,北京,4星,77,老福斯你走的很安详，被百般挖苦调笑也没了还嘴之力，但是你的经典角色会被所有漫威粉溺爱。叉男初恋的主题音乐变奏被反复使用，也是有心了
Liza（二級回發,2024-07-26 02:15:29,广东,1星,255,感觉被关在獄門疆里2个多小时
尔安宋🌈,2024-10-13 22:12:08,上海,2星,14,出于漫威之前的尿性已经不报希望了，没想到还能更失望，主故事相当于没有故事，复活一个这样的金刚狼意义何在？难道真的就是资本让休叔干到90岁？
MajorTom,2024-07-26 19:08:36,山东,5星,239,片尾x男花絮看哭了
Vc不爽,2024-07-26 23:01:18,河北,5星,179,要说不好看就是脑子有问题
Savica.,2024-07-27 19:34:50,上海,5星,108,一定要看最后的花絮 X- men粉丝泪目
DeckardYang,2024-07-26 23:31:25,四川,2星,30,【2】“老套”本可以是一种类型的魅力，比如今年的《X战警97》。本片最大的问题还是想象力的缺失，只能靠不断的客串彩蛋填补，叙事的苍白无力则被插科打诨所遮掩。然而这种手段注定是双刃剑，情感愈发稀薄，只有片尾字幕旁的混剪能感受到一点电影的魔力——真正的时间的回望。 w/c
Adward.kid,2024-07-26 21:19:06,甘肃,5星,145,车载收音机发出马戏之王的音乐时我整个人惊起身！！！！
公爵,2024-07-26 02:25:31,广东,1星,242,非常难看，《没头脑和不高兴》的故事，两位主演的人设甚至还比不上光头反派女，全靠堆打斗特效和血腥场面，非常薄弱的剧本，可以说是毫无内涵，看这种东西简直是浪费时间
文森特九六,2024-07-26 23:43:34,山东,2星,40,两星半。本质是经典的《午夜狂奔》那类冷面硬汉搭滑稽丑角的公路拍档动作喜剧，配以不再新鲜的情怀向客串彩蛋批量兜售（但仍要承认那些以福克斯、新线为代表的童年记忆们登场时还是惊呼了，尤其是霹雳火和刀锋）。两位主角互动的喜剧段落是最易出彩的，也基本是全片最用心的部分，大多数时间都充斥着愚蠢脱节的动作戏，系列一再重复的R级幽默套路，以及完全不过脑子硬尬一通的儿戏主线，让休·杰克曼的回归像以极其尊重的姿态完成的一场毫不尊重的亵渎。话说回来若该片更加成功则彻底印证了传统漫威品牌的失效，未来或有两条路：要么继续自嘲解构超英题材（然并不可能，调剂不能当主料，何况“死侍”系列这种打法自身也成了套路），要么无限靠近真实甚至日常生活（但很难摆脱超英题材解决问题的模式）。总之本片诞下的绝非救世之主，反而恰是混乱之子。
壹安²,2024-07-26 02:21:04,北京,5星,157,好似迪士尼对20世纪福斯版X男宇宙“遗愿清单”的满足。走下去，别回头，好好翻开新篇章吧。
xy!,2024-07-26 22:18:31,广东,3星,78,所有笑点都在埃文斯身上了。故事内容仿佛只是无病呻吟，用时髦的话来说就是没苦硬吃。
Nein,2024-07-28 10:41:05,北京,4星,55,给X战警系列和20世纪福克斯过的最隆重的喜丧！开场非常吊，甚至想为了开场和到处埋的梗给它五星，但主线真的很弱，太弱了，段子也撑不起一个电影啊！不过就为了这个开场就值得一次IMAX票价了真的，心中最好的开场top1
猛汉世雄,2024-07-27 17:40:58,江苏,4星,36,还行，虽然不是漫威粉，很多梗看不明白，但非粉也有别的乐趣，比如：死侍和金刚狼在一辆丰田车里的打戏拍得很像床戏……而且整部电影里都充满了这种男色擦边梗和下流话，我也是看得喜笑颜开。
魂,2024-07-24 18:06:42,帕劳,未评分,36,跟《闪电侠》一样拿了一系列来自破产宇宙的角色玩了个大杂烩。要说二者有任何区别的话，那就是《闪电侠》在很用心地讲它自以为自己可以讲得很好的“闪点”故事，然后堆了一大堆乱七八糟的CGI；而本片则完全躺平，人物塑造与故事线全都弃疗，让位给那个备受瞩目但实际效果平平无奇的金刚狼回归，连自己最爱制造的噱头都已经玩不好。正如死侍在片中调侃地那样：你的回归恰逢漫威宇宙低谷期
皇帝陛下的玉米,2024-08-01 21:14:26,浙江,4星,51,那辆本田比死侍和金刚狼加起来都耐操。
毛毛没有爱,2024-07-26 21:50:05,江苏,5星,109,活得久真是什么都看得到啊🥹
Fly  Away,2024-07-26 02:54:47,重庆,4星,40,纯粉丝电影，用最平滑最易懂甚至后续疲软的剧情去玩各式各样银幕内外的梗和彩蛋，从福克斯到漫威，从X战警到复仇者联盟，几乎把能联动的人物角色都拉了出来，甚至很多其他电影如《疯狂的麦克斯》都以场景到对话发挥了不少梗，可以说从头乐到尾，熟悉的打破第四面墙和死侍独特的脏话荤段子笑话如常充斥趣味，金刚狼的加入也能产生适量的化学反应，可惜电影的主线剧情过于单调，甚至最后俗套的英雄主义结局反而有点毁了这个“反英雄”电影，也会有种为了堆积彩蛋而强行铺进故事和危机，路人观感估计会很无聊。但看到最后字幕中以往所有X战警的花絮突然感动到不行，在X战警的回归漫威中却已经丢失了扮演黄金一代X战警的风光，失去的不仅是银幕上他们的再现，更是难能可贵的回忆，这部电影所带来的更有如忆往昔的交织记忆，但仅仅作为电影只是及格边缘
唯唯,2024-07-26 02:43:10,广东,1星,183,+；佯装为动作片的开心麻花电影，每当叙事无法顺利推进时便直接放弃讲故事，而后选择毫无底线地加快速率以此搪塞故事的敷衍和编剧、导演的无能。本片全部的魅力仅来自瑞恩·雷诺兹一人（他的速率相当独特），连休·杰克曼也只是一位来自前-超级英雄时代的“夜店男模”。
手抓蛋,2024-08-02 00:46:39,重庆,5星,83,谁要一分钟笑三次并在片尾字幕彩蛋哭出来我们就是最好的朋友
嵇澹,2024-07-27 13:06:47,浙江,1星,70,最为无耻的甚至还不是把量产彩蛋称作电影售卖，而是迪士尼盘踞在囤积成山的版权帝国耀武扬威的傲慢嘴脸，毫无自省如同片中在山寨madmax垃圾场吞噬各色被放逐超英的龙型存在alioth般，以情怀复盘为名炫耀着倾泻流水的玩具旧藏登场，而后罔顾剧作和人物逻辑地用后即弃，封印他们等待下一次的掘墓消费，对待福斯时代遗产和角色前任东家的卑劣诋毁亵渎由自鸣得意的字面意义破坏尸骨开篇起首定调。垄断巨头的盲目自信造就了粉丝导向的全片文本完全依赖观众必须熟知漫威世界和流行文化的衔尾蛇式自体吞噬增殖，多重宇宙越是链式扩张，其像垫底ip自揽救世重任一样本就建筑在虚空的根基就越不堪一击。标志性自我意识元互动脱离点缀解嘲定位霸占全屏后立即暴露ryan reynolds油腻单口相声的真面目，简直没有比这更垂死挣扎的收官姿态。
西楼尘,2024-07-27 17:04:40,江苏,2星,41,你是X战警里无愧的头牌，所有漫画都为你著书立传。我是应聘复联失败的卢瑟，连战衣都被锁在衣柜不敢穿。你因为没能拯救队友自甘堕落，我害怕无法挽救爱人铤而走险。就算被流放到虚空之地，也总有人占山为王。就算身处时间变异管理局，也总有人销毁宇宙。而那些宇宙是因为有我们爱的人，才称之为宇宙。
下一棵树,2024-07-28 16:14:51,重庆,4星,42,不得不说审查单位蛮拼的，为了票房指标把绝大部分捅刀子踢裆以及F-word都保留了；整体是相比虫3略为小众的粉丝向电影，最大的贡献是带来了一个巨他妈帅的漫画金刚狼，以及完成当初《黑凤凰》未竟的事业-给二十世纪福克斯办一场风光大葬。
仓鼠飞轮,2024-07-30 20:27:36,山东,1星,108,暂时我将他誉为漫威影史最烂，因为下一部肯定更烂
印子,2024-07-25 22:27:21,中国香港,2星,76,【5.7】空洞到爆炸的纯彩蛋电影，刨去那些fan service的梗和惊喜客串（我感觉普通观众要get到这些梗和彩蛋甚至都十分困难）基本一无是处。去年滚导刚示范给漫威怎么拍终章，这部反手就是一个开倒车退回那种靠彩蛋和客串填充的“多元宇宙要毁灭了，各宇宙英雄粉墨登场成功拯救多元宇宙”的后《英雄无归》时代典型模板式烂片…真的太无聊了…
顗礼,2024-07-26 08:53:25,加拿大,3星,24,《死侍：纵横宇宙》，这是一句不算剧透的剧透。在迪士尼挥之不去的阴影下为旧日福斯系漫威办了场葬礼，说没被触动是假的（无比喜欢某人的有效客串），但感知那些太过明确和可预判的计算（算计）并不舒服，基于梗文化建立的彩蛋与情节编排法几乎走向了一部正常叙事电影的反面，吊起胃口后又没有给出足够有分量的第三幕，怀念过往的仪式感建立与主线实际是脱节的，影片本质与同班底制作的《失控玩家》没有区别，都是迪士尼在炫耀版权的同时宣告自己大一统的战略。作为表述核心的“英雄存在主义危机”，以及重新找寻被扫尽历史垃圾堆的“失败品”的概念是有价值的，却也在某种程度上造成了严重的“观影门槛”，对粉丝来说是体面的告别，对路人来说或许就是灾难了吧
tangerine,2024-07-26 21:50:26,江苏,3星,27,漫威给福斯X战警的风光大葬，可能没有什么比彩蛋之前的花絮，能更好的总结所有粉丝这么多年一路走来的感慨了，但葬礼结束后实则是用X战警的尸骸打了一仗。故事反正是没救了，哪怕和《英雄无归》比都差的多，实现了要客串有客串，要特效有客串，要故事还是只有客串的究极不要脸，但这次确实也是第一时间在电影院感受了狂热，体验感到底是比高清三虫要好。就是这样下去故事也不用写了，编不下去就拉一堆过气角色回来客串，这才是真烂完了。最后除了情怀和已经一坨的多元宇宙，真让人觉得啥也不剩。
嘟嘟熊之父,2024-08-07 16:29:36,北京,1星,26,由一个个弱智设定和千篇一律的样板戏串联而成的垃圾片。自从嘴贱成为所有漫威人物的基操，死侍就像被剥夺了超能力，普到只剩下烂脸。闪回、内部梗、堆人头，希望立法禁止漫威片搞以上老三样。
揪心的玩笑,2024-07-28 06:02:55,重庆,1星,89,如坐针毡，剧本傻逼，内部梗不懂，避雷大坪ume影院，我对漫威好像再也没兴趣了…3D和话唠属性都太难受了
托尼·王大拿,2024-07-26 11:32:55,黑龙江,4星,29,"""漫威救世主""的名头属实夸张，但称之为""后福斯时代叉男系列超级补锅匠""绝对恰如其分：沿用前两部的风格在迪士尼的新时代继续极尽能事，对那些因企划、宣传、制作、丑闻诸多事件影响而始乱终弃的前朝旧党来了次精彩万分的回收再造，死侍系列的出色始终贯穿于银幕内外。"
汤包圈外男友,2024-07-28 00:26:14,山东,5星,70,献给所有漫威迷的情书，路人请主动回避
匪子,2024-08-01 09:00:48,福建,2星,39,漫威和烂网大的区别不过在于有钱请到一水一线明星罢了。
想飞的企鹅🐧,2024-07-26 02:17:53,陕西,1星,112,一泡雕花的屎，真的有钱能使磨推鬼。为了联动而联动，为了打戏而打戏，为了炫技而炫技。故事的基本要素起因经过结果，电影都讲不明白。莫名其妙的人物动机，莫名其妙的反转，莫名其妙的结局。金刚狼3完了真的别霍霍金刚狼的招牌了！金刚狼帅不帅，帅，死侍贱不贱，贱，特效好不好？好！打戏好不好看，好看。但是各个人物的行为动机，真的让我吃了屎一样。
徐若风,2024-07-28 14:10:12,北京,3星,33,低于预期。主要是多元宇宙逻辑混乱，导致困惑感压倒了爽感和情怀。为什么X23、牌皇等会被扔下来？为什么一百个死侍突然混战？...即使看过剧集《洛基》也仍旧莫名其妙的。且多元宇宙还带来一个问题：有成千上万个金刚狼，那这个金刚狼其实并不是曾经的那位，无形间削减了感动。全片最大亮点，除了狼叔贱贱卖腐/“互插CP”好嗑，就是对20世纪福克斯的调侃与“风光厚葬”，尤其片尾的花絮，全是我们成长的记忆啊。
可爱的小蜘蛛,2024-07-29 12:25:44,广东,5星,59,看完就一个问题，雷神为什么哭
我私人的风与河,2024-07-26 21:50:28,广东,5星,70,客观不了一点，请休杰克曼演到九十岁😭
蛋黄椰奶糕,2024-07-27 20:06:37,山东,5星,39,《死侍与金刚狼》不是一部电影，是欧美姐的复活节，也是迪士尼对我这个20世纪福克斯寡妇的专属强制爱To 20世纪福克斯：老公你就安心地去吧，虽然我跟漫威过得一塌糊涂，满地鸡毛，但是老公你也没法亡夫归来了，我们就勉为其难地将就吧，我会想你的，真的永久怀念，音容宛在！死侍3最后的花絮就是一场20世纪福克斯的亡夫回忆录，欢迎大家来参加我老公的葬礼，请带着欢声笑语走进，也带着欢声笑语离开！
Kimi,2024-07-25 17:53:11,中国香港,1星,89,怎么连插科打诨都那么无聊，如坐针毡
Sophie  Z,2024-08-02 09:22:49,加拿大,3星,28,金刚狼和死侍的regeneration能力让所有的互殴都变得pointless，同理是漫威的multiverse已经让所有英雄的死亡都变得无意义了，毕竟换一个宇宙就活了。以及梗里有太多关于两个演员本人的self-referencing了，真的很自恋诶。
半個斯文人,2024-07-26 16:52:41,山东,5星,83,献给漫威粉丝的情书
渡边,2024-07-26 16:46:31,江苏,3星,38,现在的漫威真是耶稣来了都救不了。
祝亚喆,2024-08-01 12:44:17,福建,5星,35,和fox说声再见吧，这部有点邪典的作品作为X战警的收官，比黑凤凰体面多了
ElizaBlack💤,2024-07-24 19:32:18,广东,3星,75,也许是漫威粉丝的狂欢，但绝不会是漫威的救世主，爆梗与血浆充其量还只是调味剂，失去人物塑造与故事表达让这部电影彻底沦为如同开心麻花电影一般的闹剧
白羊先生,2024-07-29 20:10:39,山东,5星,33,米老鼠站在20世纪福斯坟头疯狂蹦迪。
catcatcat,2024-07-28 11:56:25,辽宁,5星,34,Emma Corrin长得太像詹美了，怪不得让她来演孪生姐弟。我没看过王冠，一开始看到她，以为是詹美通过AI作的造型，哈哈哈哈
