用户名,评论时间,IP属地,评论分数,有用数量,短评内容
荒也,2016-10-07 11:52:39,,5星,584,罗宾威廉姆斯手插裤口袋站立在讲桌上的那张黑白照当做屏保背景用了三年。后来某天早上收到新闻提醒，划开手机看到他自杀消息。再后来不久手机就掉了（时隔多年的大银幕重温，感觉重温的不是电影，而是多年前年少的自己。
冉笛,2010-10-31 14:38:05,,5星,659,尼尔打开窗户，戴着自己演戏时的荆棘王冠，赤裸着上身的他张开双臂感受着自然之风的最后一次吹拂，他在最后感受生命的意义。这一刻的眼神坚定的告诉我：没有了梦想的生活比死亡更让人可怕
路人X,2005-07-08 18:37:38,,4星,4827,如果能遇到这样的老师，要积累多少的rp?
20个小明≯,2011-09-25 22:22:38,,4星,2161,有多少孩子的一生都是这样被断送的！！！春风化雨，润物无声，不敢奢望啊…只能说这部片子的结尾收的太棒了，拯救了整部片子！前半部分真心平庸无聊，不愠不火压抑了那么久，情绪全部积蓄在结尾爆发！让人实在无法平静啊…
Yolanda,2008-11-03 20:17:14,,4星,2544,这个时候他该怎么办我想，只能去死了。没想到他真去死了。sb一样的父母
水湄物语,2014-08-24 09:29:02,,5星,555,当然我是看哭了，但是也在想，也许在非常应试化非常禁锢人性的寄宿制男校去倡导拥抱生活珍惜现在是对的，但是，鼓励荷尔蒙水平不稳定的高中生肆意去做想做的事儿真的大丈夫吗？
超能锅盖头,2020-08-23 14:59:53,,5星,455,为什么要求一部电影去教给人现实教育的答案呢？现实本来就是矛盾重重需要在混沌中寻找平衡，那为什么要求电影里就要非黑即白地正确呢？如果说有人的利益会因为其他人引导别人去思考活着的意义而受损，那么这个人必定已经是权威的一部分了。从人类形成社会割舍掉大部分自由来换取稳定和安全开始，自由就变成了人永不消逝的追寻，正因为它遥不可及，人类才享受着不断追寻理想的过程，选择一条人少的路是自由，选择一条人多的路也是自由，但最重要的不是要学会自己思考吗？片里最大的问题在于还没有足够生活经验的学生的独立思考很大程度上是不完整的，但人一生不都是在完善自己的生活经验来进一步保持独立思考的吗？理想与现实的碰撞中注定要有所伤，可惜年轻人还不懂如何操纵船舵去远航，但是浪漫和自由的风已经吹起，起航还会远吗，my captain
Q。,2010-09-13 06:22:06,,4星,1649,结局相当完美。不需要再多说什么，在荡气回肠的片尾曲中回味无穷，让人思考的好电影。“Captain，my captain。”★★★★☆
红豆♥,2011-09-08 10:46:52,,5星,387,自己也想不通，其实在一个禁锢的环境下，告诉一个人他应当追求一些不适合这个环境的东西的做法，是否正确。让一个人追寻永不可得的东西。是否比学校的遏制更残酷。
Ocap,2017-03-12 00:50:48,,3星,1500,3.5。对传统教育做教育、激情多于思辨的电影。Neil自杀显然引出更尖锐的问题：当自由理想遭遇现实阻力的冲击，如何避免惨剧发生？这是源于电影本身极为重要且漂亮的自问，却没有自答、没有探索，甚至没有企图抛给观众。这或许仍不失为理想主义的悲歌，但同时也是电影作者“自设台阶不敢踩”的不负责。
400blows,2008-02-16 18:47:26,,4星,1478,总感觉有点力道不足
西楼尘,2015-07-20 00:06:44,,3星,367,面对权威勇敢站起来的少年们，喊着船长凌驾风帆，此刻教室如同汪洋大海，学了莎翁拜伦的死亡社员终于敢追求星辰。精彩的尼尔之死将全篇从平庸拉至伟大，但不容忽略无用的段落分散了关注。多少孩子还在伪善的谎言里不敢触碰梦想，多少无辜少年玉石俱焚，这就发生在身边。终于知道《喧嚣贵族》模仿哪里。
昏金暗玉,2008-09-17 00:28:34,,2星,1104,那种一看就知道走在悬崖边上的教育方式，因为自身想要闪亮而加诸学生身上的自我形象塑造，或许是我错过了观赏的最佳年龄——对不起，我同意那著名纽约影评人当年的结论，我不喜欢，这不是一部好电影。它游走在危险的边缘而且很打擦边球地扭转了人们的价值观。
驹鸣,2021-10-21 20:23:46,,3星,283,虽然包裹了文学、诗歌的外衣，虽然看上去浪漫、激情，仍无法掩盖其说教、鸡汤的本质。影片里的学生自以为有了自己的思考，实际是对主角老师的盲从，从一种盲目到了另一种盲目。
周沐君,2012-08-01 08:38:03,,2星,927,真是不喜欢这种电影。“反抗权威”的包装之下，满是说教和媚俗。一个教师有什么资格仅仅因为自己反感某种观点就要求学生将相关的论文从教材上撕下来，现实主义文学难道就没有欣赏价值咧？我没看到他怎么教学生独立思考，从头到尾只有歇斯底里。歇斯底里是不能帮你获得自由的，它只能让你彻底放松而已。
岬,2016-03-22 09:39:09,,5星,434,诗不在书页上，诗在脉搏跳动中，在行进的步伐里，在午夜洞穴的里，在戏剧舞台上，在自卑苦闷矛盾里也在单相思中的荷尔蒙中。诗不在远方，永存心中眼前，也请宽谅沉默于桌下的苟且。愿你我和死去的诗人们一同，永远年轻永远热泪盈眶。（泪）
贾不许,2008-12-08 16:57:50,,4星,614,及时采撷你的花蕾／旧时光一去不回／今天尚在微笑的花朵／明天变得风中枯萎
小波福娃,2008-05-24 21:45:06,,2星,529,重新看了一遍，电影拍得很好，但不认同。Keating教授正好就是马克思韦伯提过的领袖型教师，我一直觉得站在讲台上对着学生扮演先知其实是非常鸡贼的事情，“毕竟在一个听众——甚至连持相反意见的人——被迫保持缄默的场合，表现自己坚持信念的勇气，是太方便了些。”
冰红深蓝,2015-08-10 15:35:07,,2星,400,"矫情，虚伪，生硬，造作。意图以反抗僵化刻板的教育体制的主题来吸引青少年观众，但每一步情节设计都透着一股子陈腐霉烂的味道。自由、反叛、追寻自我应该是这个样子的吗？拼贴上断章取义的""跳过现实主义""的零星诗句就是浪漫了吗？编剧写出如此苍白刻意的本子确定不是被死板体制同化了吗？（5.0/10）"
Vamei,2012-09-03 18:21:56,,5星,427,当我看到有人开始站在桌子上时，好振奋。独立自由的活着和思考，比什么都强。
城南草木生,2009-08-19 15:10:23,,5星,375,一切狗血的结尾都是因为对开头期望太高了
momo,2023-01-02 23:57:28,浙江,5星,344,看完冒出的第一个想法是，果然就算孩子死了，父母也不会觉得自己有一点错
fhskfdhlaksa,2010-03-22 01:59:25,,2星,378,我怎么这么讨厌这个电影的虚伪之处
Doublebitch,2008-11-26 17:58:45,,5星,359,泪点如此高的我，竟然在最后一刻内牛满面了TAT
Kreuzberg,2011-07-05 11:43:38,,5星,170,最后，他们都成为了美国中产阶层的代表。一位在芝加哥创立了Lockhart/ Gardner律师所，并与地方检察官的老婆有一段情缘；另外一位则在普林斯顿教学医院担任肿瘤医生，并成为了House医生的好基友。
陆钓雪de飘飘,2015-07-15 17:07:27,,5星,166,死亡诗社焉用死，我始终用现实主义来统摄浪漫主义，这样才能达致我的浪漫主义的顶峰，幻想性的浪漫主义无法在世间存活，只能去安东尼与克里奥佩特拉的新天新地，算啦，这也是苏格拉底的悖论吧。我的世界毕竟需要这样的血气，这样的极端浪漫主义，不然哪来玩头。
琴酒,2010-05-01 08:55:33,,3星,220,我还是相信，只要想走，即使整个世界都来阻拦，人还是可以走下去，更何况谁有那么重要会被世界阻拦。兼得是不可消解的痛苦，我一直的坚持就是最重要的东西背负在身就好，说你们为环境所迫的托辞吧，我的放弃永远都是选择而不是妥协。
卡里加里博士,2017-03-19 13:04:41,,5星,199,想起大学的政治老师，从来不教书，只教我们看电影，读小说学哲学，写诗写文章，周末给我们放电影，选修课西方哲学史也是他教，把那些哲学讲得多么有趣。想想人生中如果有这样的老师，才是幸运啊
影志,2005-08-24 07:21:17,,4星,375,"Oh captain, my captain!"
赫恩曼尼,2012-06-29 14:58:09,,5星,182,船长，谢谢你教会我们什么是真正的诗、真正的生活。
寒枝雀静,2017-06-01 01:20:01,,3星,91,三星半 / 青春片的优势在于再梦幻甚至是略显浅薄的理想主义气息都可以原谅。总体来说想要尝试探讨更深层的矛盾但实际上还是止步于《放牛班的春天》的范围内。最喜欢的段落反而是Neil自杀如受难基督。一个完美的教育概念＋个人不认同的诗歌理念＋一个窄化的故事执行＋纯熟但也不越界的影像表达。
眠去,2007-08-28 14:11:25,,4星,301,我对后半部分很是失望
Wendy Zhu,2014-09-07 08:07:21,,2星,234,自由的意义并不是撕书，而是我有不撕书的权利。
雲揚,2024-02-15 00:16:17,福建,5星,165,“父亲，我将在清冷的雪夜里死去，不是因为残酷的月光灼烧了我的灵魂，而是你的爱过于沉重，它越过了我生命的重量”
beiying298,2022-09-11 15:42:58,北京,1星,42,能打0分吗，什么乱七八糟的电影，耐着性子看完，传销似的老师，嗑了药似的学生，念几句酸诗就觉得自己是诗人或者王子了，真是尬。另外所谓的个性教育也经不起推敲，带着学生疯玩那是比让小孩沉下心来学容易多了，所谓标新立异的教学方式，也不过是是拿青春期思想还未完全成熟的小孩做实验，让他们思想变得更加极端和偏执，甚至葬送了自己的性命，这种诗社是不是特别像某些邪教？那教主就是鸡腚这种老师，教众就是这些被忽悠瘸了的学生。不说剧情，这些主角和配角学生演技也是让人厌烦，不讨喜。
空想特摄兔男郎,2014-08-13 12:21:27,,4星,193,以此片的主题和内容，其实还可以拍得更好一些。不过我倒不觉得最后结局如何很重要，感觉这个片子的核心不在于是否一定要反抗制度，或反抗是否成功，而在于如何在制度中坚守自己的尊严。而在我看来这和本作以诗为题是相呼应的。因为诗正是人类在这个悲剧的世界中保存尊严的最后手段之一。
无息荡游,2023-09-15 13:06:32,吉林,3星,40,"学业压力小制度宽松好奇女人的一群男高预科只想感叹你们美国白男真是命好，没钱还上预科上哈佛耶鲁剑桥，家里商人律师医生你们轻松拥有的东西，我要那么艰难才能得到to woman,woman swoon你们男的能不能离远一点，全男电影女的一直搁这当性幻想工具人老师不切实际，学生盲从看到尼尔跑去演戏被爹拦，老师劝导，朋友欢呼，这不是小时候我看的男孩团马小跳之类儿童文学吗，长大后我觉得不切实际的梦确实可笑啊，一个都实现不了怎么不好笑，不像有钱人在我看来这家长阻拦得也很无脑，有时确为孩子好，这种演出戏屁大点事也能让孩子退学，还是太有钱了感受不到男孩间深厚情谊，相处故事都太轻松了，人都没认清，所谓压力见真情最后顶着压力站课桌上送别老师我感受到了师生情，说实话我没觉得这老师鼓舞什么"
shininglove,2012-03-06 21:53:05,,3星,67,如今早已经不是主流励志的时代，不读诗不写诗不背诗，老师也不再春风化雨，年轻人的激情，很遗憾的是，感染不了我。
光年‖影视歌三栖民工,2009-05-10 07:37:25,,2星,83,不好意思，我真觉得你不行，差很远
伊兰月,2021-09-28 08:59:42,,5星,192,尼尔宁愿选择死亡也不愿与父母摊牌，专制的父母有时候比死亡更可怕。结局安德森踏上课桌的那一刻，让我热泪盈眶，少年们虽然屈服了权威，但心中的诗社永远不朽。
GentryHuang,2019-10-08 22:10:56,,1星,46,2018.10.4被语文老师强迫看了一半。2019.10.8拙劣的艺术手法，永远在欲抑先扬中度过；恶毒的社会讽刺，且甚至不能提出一点新的创意——不过是推倒旧权威，重建新权威，那一群蠢小子被新权威Keating迫使撕书，爬上那讲台，或者说是诱使，或者说是从众——不论如何，在没有一定的阅历之前，他们根本没有自己的判断，他们不过是盲从那些所谓反旧式的人——这种蠢货最好利用，就像那些暴乱幕前的牺牲品：他们的口号宏大，却不知自己在追求的是何物，幕后的指使者们在高级酒店顶层吃喝玩乐，自己却身中子弹在绝望与痛苦中死在冰冷的雪地里。fool said rhat you don't know，rebels like a cancer grow.1:40的雪居然能假成这样，我真的没话说。
新彭赞西,2021-03-17 14:47:17,,3星,59,好，平庸的好，就像在英经课上读到的无聊篇段一样。一个名为诗的故事却没有什么诗意，你可以说本片志不在此，而我则说对教育的探讨在这里也是浅尝辄止。难负盛名。
徐若风,2013-08-21 08:41:52,,4星,164,我们宁愿要一个愚笨的梦想，也不要一份现实的体制，以免当我死去，才发现自己从没活过。
米粒,2012-11-16 11:11:02,,5星,113,明知道是为了电影才把它弄得这么戏剧性可还是鼻子发酸，好的电影会让人把希望寄托给它，虽然这是我未曾体验过或者也没有机会亲历的生活，但不论是否屈服给现实，都要有一份坚持。年轻时候的Wilson医生！
谦君一发,2022-06-29 20:14:10,,5星,116,本来觉得这是个平平无奇的故事，不过是一群喜欢诗歌追求理想主义的年轻人的故事罢了，可没想到从尼尔去世开始，我的眼泪就止不住的流下来。明明是一群有理想有抱负的年轻人，却因为社会和学校的规则失去了自由，失去了灵魂；明明是一个为学生们带来了莫大帮助的好老师，却被所有人指认为导致尼尔自杀的凶手。当初最懦弱的学生，成为了第一个站出来为基丁老师说话的学生……
不过唱的太好了,2023-08-22 02:24:25,浙江,1星,22,经典台词在高中就早有耳闻也很认可。但真没想到电影这么差，男校男老师，流露出比放牛班的春天刺鼻得多的男人味。很烦，女人在这里是猎物，是爱慕文艺的傻瓜，是拥趸者，是战利品。唯独不能是创作诗歌和享受诗歌的人。非常非常傲慢。非常非常恶臭。以及自以为是去用诗歌追求女孩，在女孩表达过强烈拒绝之后，虽然男人世界的意淫使他成功了。但我要告诉你们世界不是这个样子的，请尊重女人的拒绝。撕掉序言只能暴露你们铲除异己的狭隘，最后站上课桌多么激昂，可那几张年轻的自大的脸，我根本不认同你们在为诗歌文学而战。而只是少年意气和那个叛逆的山洞。你们不要占文学的便宜。唯一当我思考的是这个家校环境对于我来说非常熟悉非常东亚，和印象里的西方差别很大。我会在想到底什么是真的，到底问题出在历史必经之路还是儒家文化。
甜椒Oli,2017-03-10 15:27:30,,5星,119,每一场革命都要牺牲每一次觉醒都需流血Gather ye rosebuds while ye may/Old time is still a-flying/And this same flowers that smiles today/Tomorrow will be dying
dikseg,2017-05-13 07:30:46,,2星,30,念了些诗、演了场戏、纠缠女生，最后挺煽情的，但整个电影肉麻刻意，及时行乐那个真反感，你carpe diem可以，但要尊重别人的意愿，而不是自己头脑发热横冲直撞，还有虽然学生在刻板的环境中学习，但是他们也没有多痛苦，老师的出现不是解救他们，反而激发矛盾，可能因此没觉得感动吧。
已注销,2021-12-12 03:24:52,,5星,130,很多年以前，我一个好朋友跟我说她最爱的电影就是《死亡诗社》。转眼二十年，她仿佛真的活成了终于自己内心的人，我真为她高兴。
补特伽罗,2017-07-26 17:37:05,,2星,35,这是我在银幕上见过的最糟糕的读诗方式了，惠特曼的《船长》和《大海航行靠舵手》没什么两样。惠特曼的成就和禀赋是音乐性的，电影偏要赋予它意义，结果沦落得一塌糊涂，像现代版包法利夫人和她的子孙，最后这个班级竟然没有走向毁灭，不得不夸一夸好莱坞式的温情，堪称放之四海而皆准的科学道理。
备胎之王,2013-12-17 17:28:14,,2星,27,对于一个从小就习惯自己思考的人，这片子似乎对我毫无意义，而对于那些习惯了不去自己思考的人，这片子对他们也仅仅是一句“我们要学会自我思考”
朝暮雪,2012-08-18 01:14:30,,4星,222,学生最需要的学会的知识，叫做“自由”。
心生,2014-09-14 17:44:04,,5星,100,不循规蹈矩，肆意生长，放纵人生，为自己所爱拼尽全力。所有这些种种，说来振奋，做来不易，你可以毫无保留地信仰理想主义，但是大多数人终究逃不过现实的现实主义。可是不管怎样，我们都会为之动容，这一次次，温暖人心的鼓励。
shu,2010-12-06 22:44:34,,5星,142,你回来了，咱一块读那本Walt Whitman吧 。
momo,2022-09-13 21:55:09,河北,3星,36,少年的爱与梦想/所以老师的梦想是什么呢？总不能是当老师吧？他seize the day了吗？他失败了，所以把自己的梦想投射到学生身上。/厌女贯穿全片，令人不适。
朝阳区妻夫木聪,2013-11-20 22:55:36,,5星,76,最后安德森站上书桌的那一刻，像是被什么突然刺激了一下，眼眶立刻就湿润了。即便妥协，即便禁锢，即便这个现实很丑陋，永远不要忘记自由和微笑，请记得那些那些高尚的灵魂，他们会在你生命里永远散发着不熄灭的光，照亮你的前路。
-----JK梦,2022-05-29 00:30:40,,5星,82,Oh Caption！My Caption！不敢上台读诗的Todd成了最勇敢的那个，这就是真正的教育。教育的意义是教会人独立思考。Carpe diem.
SoulMeditation,2022-12-29 16:23:57,陕西,5星,66,多么好的教育理念，生存之道和生存根本完全不同，生存之道可以是法律、商业等任何一个专业，但是可以维系生存的方式。但诗歌、情感、美、浪漫是生存的原因，是生存的根本。我们的教育太过于重视成绩、成就，关注于专业性的知识，但是却忘记了人之根本—情感、生之激情、浪漫、内心的怒吼诗歌就是将我们内心的情感、激情、怒吼展现出来，用文艺性的文字进行表达。诗歌是自然的，抛弃掉任何既定的鉴赏方法和套路，强调用心的欣赏，用完全不同方式去看到问题。在诗歌的学习中，学会勇敢、表达、懂得爱，找寻自我，认知独立和独立思考，自由思想，遵循自己内心的声音结局是keat老师被开除，非传统的教育方式没有赢得认可。但通过学生站在桌子上的反应，可以看出其深刻的影响。我们的教育还是太忽视人道主义的教育，所以显得落俗，沾了功利主义的恶臭
Passingthrough,2024-08-26 17:27:11,福建,5星,56,放映结束后我的内心泛起对自己的悲凉，因为我竟也没控制的在心底里问出了那句话：“真的不怪基汀老师吗？”“如果没有人勾起了自由的向往我是不是就可以安安稳稳的度过此生了”死去是遗憾的，平庸地活着也是遗憾的。被教条规训的思想深深烙印在我们潜意识里。就像影片结局也不是浪漫主义似的学生们勇敢反抗，而是非常现实的。影片里表现出了，其实基汀老师也教学生们要找到在制度规范下自由的边界，他点出了学生违反校规的不对，我喜欢这个情节设定，因为本就没有绝对的自由，影片也绝对不是要教唆什么，他想传达的更多的是人应该是热烈、敏感、激情、能量释放的，而不是教条、死板、压抑、克制的。
曼仔,2017-05-19 00:00:35,,4星,141,大情节有硬伤，小细节颇多狡黠动人处。结尾和Captain my Captain自不必说，Neil和Todd在屋顶扔文具也颇有少年同志爱的美好跃动。校长和Keating之间相处其实很意味深长，暗示着校长当年未必不是理想主义的诗人。就像贾政也曾是贾宝玉一样，人生有时一夜白头。当然我还是更爱历史系男生。
喧泫,2023-12-12 19:35:30,天津,5星,60,或许我们可以给Neil安排另一个结局：与父母大吵一架，以死相逼，终于如愿以偿继续演艺。渐渐发现做好演员最无关紧要的是热爱，相貌 背景 甚至潜规则才能决定。当自己步入一事无成的四十岁，肩负生活重担，面对即将成年的儿子，他也必须武断的干涉这段人生。电影的结局是：Neil的父母会怪儿子太脆弱、会怪自己当初把他送到这个学校、会怪学校安排了这样一个滥用职权的老师，但绝不会怪自己断送了儿子的梦想逼他走上了死路。后续的发展可能是：站在桌子上致敬老师的学生们因为法不责众被赦免，但免不了被正统的教育再次洗脑。许多年后，他们考上了常青藤，摇身一变成了各行各业的精英，只有在间隔数年偶尔一次的梦里，梦到自己回到那个山洞，和伙伴们畅谈爱、未来、人生，还有勇气。
掉线,2013-08-02 08:29:07,,5星,55,【B+】最后半小时，四星变五星。虽然略做作，虽然略形式主义。
秋里,2012-02-03 00:05:01,,5星,92,我步入丛林，因为我希望生活有意义，我希望活得深刻，吸取生命中所有的精华，把非生命的一切都击溃，以免当我生命终结，发现自己从没有活过。
梦里诗书,2015-05-14 17:26:43,,5星,71,《死亡诗社》对人自我个性的解放做出了最为理想化的诠释，更难能可贵的是其不仅仅只是制造了一个犹如乌托邦的毕业班级，终又以死亡这最为残酷的现实予以了主题的回归升华，理想化的开篇与悲剧性的结尾，引人深思于生命存在的真谛。
leni,2010-04-23 23:10:10,,2星,44,反抗权威的老师自己成了权威，真是呵呵后的一部洗脑片，现在想来和那些骂政府而红的所谓公知似乎还有点共通之处呢
Muto,2020-11-02 22:55:26,,3星,33,在寻求中，就怕我未熟的果实偏偏毒死了偏爱我的果实的人——幸或不幸，鲁迅先生的忧虑在《死亡诗社》这部严重过誉的电影里成真。本片探讨的是僵化的父权制在与浪漫化的父权制激烈碰撞之后的代价，以及对理想主义这种极具煽动性价值观的反思。即，对基廷教学范式的一种超越性批判。显而易见，代价就是这些脆弱的理想主义者之死。所以，自由根本不是核心主题，用诗意而非教义的眼光来看待死亡才是。事实上，影片里的学生并无自由可言，满脸困惑的他们不是被学校洗脑，就是被其对立面——基廷船长忽悠。人生第一课是认识死亡，从而让人意识到制度也是一种会死的生物。遗憾的是，学校总是忽视这堂必修课。所幸，基廷教授把这些无知的少年人「勾引」出了课堂，以其未熟的理念指导孩儿们把握当下。但在「及时行乐」语境下，天才的下场不是被流放，就是被死亡。
游民王阿牛,2008-09-04 21:15:07,,未评分,29,"Seize the day,and live deliberately"
虾坨坨艺仔,2015-09-19 10:10:32,,4星,95,【170】 结尾哭的不行了，这学校简直太像我的初中！然而煽情的感动背后还有思考，追求艺术的姿态是内心理想还是一种对体制反叛的迷恋？在不合适的时间地点描绘了自由的画面，是激发还是一场谋杀？也许没有这样的刺激Neil还能在体制内好好活着，在未来找到机会追求自由。O captain my captain
玛丽苏患者,2022-06-29 20:04:26,,2星,21,诗歌不是性骚扰的遮羞布 及时行乐也不代表只顾自己欢乐 罔顾别人的感受 诗社的大部分男生完全看不出对诗歌的喜爱两星给结局和“oh captain，my captain” 以及站在桌子上看不同视角 结局那个男生说他父亲杀了他是浅薄的 他学会了追求理想 却没学会基于现实表达自己结局被告发大概也是大部分现实中另辟蹊径教学和鼓励追求理想的老师的结局宣传的理念在今天依然适用 但整部影片没有很好表达这个观点 感觉像是洋洋洒洒写了堆日常后生搬硬套去切合主题
赫舍里清如,2017-03-29 07:27:34,,3星,31,英语老师放给我们的，她也是一个好老师，学生自杀的时候真的很虐心
Bork,2020-04-06 02:07:03,,2星,12,學校教育的工作目標，究竟是要擔當高度秩序化的社會的“預科”，還是賦予學生充分的自由空間，令他們可克服思維慣習，發現自己的更多可能性？在當代以美式價值觀為圭臬的政治正確下，後者顯然更加“正義”、聲量也更大，這部影片即展現了當代美國的文化理念（以基汀和死亡詩社為代表）是有多麼想與其精神宗主國英國的保守理念（以威爾頓學院的傳統體制為代表）相區隔和道別。但另一方面，這種有意營建的二元性，也顯示出影片對於“自由”的理解空洞和淺薄的一面，至少我認為它沒有充分尊重喜好現實主義詩歌、認同秩序的合理性和選擇“不自由”者的“自由”。而教師在課堂上激烈地表彰對“异己”的反感和排斥，對此我所更多感到的是一種同樣冷漠的權力意志，即便這“异己”是既有的體制或權威。疫情家庭展映季場次二十八（教育成長題材單元）。
三岛的玻璃球,2023-02-16 00:23:22,吉林,5星,38,青年版《放牛班》，群像版《在轮下》neil兴奋的拿出《仲夏夜之梦》首演的海报的那一瞬间，我看到了死去的自己和重生的希望。所以在他饮弹自尽之后，我才会像失去他的todd一样泣不成声。
吴辽,2023-10-15 02:30:46,日本,5星,35,我们都曾是追求星辰的孩子，最终却向强权妥协。仲夏夜的梦过于脆弱美好，我心中最单纯善良，本想一生去追随的东西，死在那个寒冷冬天。哦，船长，我的船长，人生如诗，对真理的追求永远不会停止。金融，工程，计算固然和重要，那是我们生存的条件；但诗歌，浪漫，爱是我们生而为人的原因。
曾于里,2012-06-25 21:25:36,,4星,64,"captain,my captain 当孩子们勇敢站上桌时，戳中泪点。"
星睡,2021-05-05 14:16:58,,5星,72,用自己的死换父母痛苦一生———最恨的复仇。
被遗忘的回忆,2023-04-08 23:25:51,河北,5星,50,站在桌子上，是代表着跳出体制，跳出繁琐，跳出只追求成绩而忽视事情本身存在的意义的现实。个人认为最牛逼的电影。最后学生站在桌子上向船长再见也成为了影史经典一幕。
黄青蕉,2014-08-16 22:22:46,,5星,36,我怎么不记得主角居然是豪斯的老基友！
我测伱㐷,2023-03-11 16:00:42,宁夏,4星,43,死亡诗社让我最深刻的是影响力且不谈内容的矫揉造作…谄媚豆瓣有一个影评说“是从一种盲从到了另一种盲从”从这个方面来看，仔细想想…人成长的这一生会遇到各种各样的人，就像田超之前说的那样，遇到的人，经历过的事情，必定会对这个人造成或大或小的影响。在还没有彻底找到属于自己的风格和人生道路时，盲从其实也算是短暂的影响。不过再过十几二十年，经历百态，当年的盲从就化身为经验和回忆，变成人生长轴的一个节点。
德小科,2019-07-01 06:47:00,,3星,11,传递垃圾桶、讲台上开导Todd作诗、Neil的自杀、雪地中的奔跑以及最后站在课桌上的几个段落冲击力和观感极强，在影像表达上挽救了这个在形式风格和叙事上极为平庸的电影。尽管文本内处处传达反叛、自由意志和个性化的价值观，在表达上却完全无法走出保守俗套的制约，只能用几个比较有新意的镜头来中和，险些就成为了喊着口号的视频公开课。同样的故事，如果更大胆一些，想想都觉得可以无比浪漫而壮烈。
Sarcophagus,2013-01-31 11:36:36,,5星,51,感谢没有译成春风化雨，还有什么壮志骄阳……六颗星……纯粹旋律支持
亚比煞,2010-04-22 12:49:10,,4星,74,my name is New Wanda
睡眠余额请充值,2023-03-18 00:43:50,辽宁,3星,16,6/10 我是真的喜欢不起来彼得威尔的电影，腐朽的价值观，陈旧的叙事结构，滥情的情节爆点，仍旧是用观众的情感冲动来掩盖思想浅显的缺陷
