用户名,评论时间,IP属地,评论分数,有用数量,短评内容
高歌,2008-08-01 23:15:46,,5星,357,眼角带泪看完重映。感觉，九十年代的电影有一种魔力，能唤起你内心深处对电影最初的感动。
Mr. Infamous,2019-11-09 20:07:47,,5星,193,那时刚上大学，初探电影，这一部让假期在家的我感受到一种强烈的骄傲、孤独与烂漫。时隔百八年，竟然还能在影院等来修复版。再不会有哪个故事衬得起那个雨夜，钢琴如同船中船，以琴键为桨，一时一世的自在都在旋转。繁华也好，窘迫也罢，音乐无界限地跳荡，误过的终生，也有沧海的意思。他始终没有去陆上，那个有鲨鱼，有妈妈这种最好的赛马，也有关押无子者的孤儿院的世界，那个趋近无限而无从抉择的世界，就像是用一种固执的浪漫，成全了一出艺术的悲壮，而我们共同仰视了那条别无他法的绝路。四星半。
草木人,2024-03-06 15:46:53,浙江,4星,141,有很多人不能理解1900为什么不肯下船，其实换一种情境，如果某一天地球要爆炸，肯定也有宁愿待在地球不愿意踏上宇宙飞船的人，那就是1900的选择。
七姐Clau☁dia,2016-11-10 18:50:57,,2星,163,这部电影对于我个人非常有纪念意义，它令我惊觉自己的改变。那种宁愿守着旧梦死去也不愿意走向迷茫未来的懦弱，令我哀其不幸怒其不争，你哪儿都还没去怎么敢装逼。于是曾经爱过的人和电影，便都不爱了
齊克斯尼力佐飛,2010-09-21 00:11:47,,3星,274,逃避也能被说成伟大？懦弱也能成为共鸣？浪费我三小时！两个三小时！
橘猫爱吃鱼,2018-02-03 09:45:02,,4星,241,"非常喜欢它的配乐，钢琴和小号的音色能够演绎出如此华丽的乐章,这在电影中还是首次看到。"
杨迪,2012-07-24 23:12:42,,5星,306,看的越多越放不下，大家都迷失了。
Fearless,2020-10-07 21:43:05,,4星,109,如果地球要爆炸了，你的外星挚友请求你随他离开，你会走吗？想通之后，我陷入巨大的悲伤。
再来一块烤白薯,2008-04-27 01:54:53,,3星,224,ＭＳ肖申克１０周年，此片，《肖》，《迷失东京》三部连看，可惜皆有徒有虚名之叹。
春风绿江南,2017-06-01 19:40:19,,3星,186,很一般嘛而且我觉得片子拍得太做作了……
momo,2023-07-31 20:44:27,浙江,4星,66,人生是旷野，所以为什么不下船？普通人可能永远搞不懂天才的想法吧。Tim偷吻女主那一段实在是惊悚，站在女主的角度会被吓出一身冷汗。
雨果,2016-12-05 00:02:06,,4星,105,每个人的心里都有自己的一艘船 一个近乎偏执的小归宿 只是因为它让我们感到实实在在的安全 不致无枝可依。另外，钢琴弹得越快越牛逼，那还要肖邦干啥？
徐若风,2013-02-03 08:48:53,,4星,41,(导演版)天才和凡人间的差异不过一念。不大理解剪辑的思路，繁冗的结构太掉价。/2019.11.16(影院重刷两小时版)六年前时看不出来的一个巨大的寓言体——“世界经过我的身边”，短版真是比导演版好不知道多少。
qw0aszx,2015-06-04 14:20:31,,3星,150,典型的影迷口碑虚高平庸片，MTC58分和烂番茄的54%不是白给的 ★★★
爱好喷废物,2019-02-05 04:28:49,,2星,71,剧情矫情至极，斗琴看着犯尴尬，不明白这样的片有什么可吹的，IMDB上都达不到top前250在豆瓣竟然top13？真服了国内这帮电影白痴了，以为跟风吹小清新文艺片就能给自己装B了？跟风吹属实弟中弟，这种业界水平中下的电影，纯粹导演意淫向，《返老还童》作为同类型的人生电影秒杀你这意淫片
紫苏バジル,2015-09-23 21:53:55,,3星,132,叙事方式抄袭泰坦尼克，钢琴弹得飞快就是好，把懦弱美化成坚持。总之我觉得这部片子担不起这个评价，我虽然也是个社恐，但是我每天都打起百倍精神去应付这个操蛋的世界。我们要死皮赖脸地活下去不是吗。不过那个画从墙上掉下的隐喻还是很喜欢的，爱情来时的钢琴曲也真的很美，让人想起肖邦。
小耳朵图吗,2007-08-21 07:02:12,,5星,270,Giuseppe Tornatore三部曲之一 .电影院上映了 来看了遍 曾经那么想当个船员
胡子大王,2005-12-09 20:28:38,,5星,331,疯子电影 一根筋
冰红深蓝,2015-06-22 15:29:24,,4星,52,托纳多雷的“回家三部曲”之二，个人觉得差《天堂电影院》远矣。孤独纯真与世无争的天才钢琴师、随波逐流飘浮于船舱中的钢琴、浩瀚大海与逼仄游轮、纷纷攘攘无限广阔的钢筋水泥森林...本片是一部符号化的寓言，也是对文艺范观众的满足。莫里康内的配乐竟然首次让我喜爱不能，又被赚了眼泪。PS：2019.11.29大银幕重温短版，观感差不多，还是觉得剧情不能细究，过于表面化。不过最爱钢琴师录制唱片时边痴望着舷窗外女子边弹琴的段落。（8.0/10）
爱情海,2017-03-11 09:33:11,,4星,127,活在自己的音乐中、活在自已孤独的世界中，他的人生是耐人寻味的、感动的。
别人老公,2017-03-26 09:16:16,,4星,134,是音乐让人孤独，还是孤独的人喜欢音乐
黑腹果蠅,2022-02-27 21:06:35,,3星,61,想了很久还是难以共情。这不应该只是一个伟大而令人惋惜的故事，更应该是一个懦弱、逃避的故事，但电影好像只想把男主塑造成一个坚定自我，干净纯粹的具有神性的完美人类，我更希望看到他在放弃下船以后的某个夜晚无声痛哭，哀叹自己仅有的希望幻灭。
momo,2016-10-31 11:54:29,,5星,263,多么希望男主可以活下来，但毕竟轮船才是他的家。
冲刺,2015-11-15 01:08:29,,5星,188,1900说，你看陆地上，有那么多条街道，横纵交错着，太可怕了，我看不到哪里是尽头。可是明明，在一个游动着的岛国一般的船上生活以此为家才更孤独更可怕。我想，这大概是我穷极一生也不会懂得的宇宙级的浪漫和孤独。他的灵魂和船融为了一体，这也许是他最好的结局了，他应该被历史铭记，却不适合未来
西楼尘,2013-08-21 22:29:50,,5星,138,是经典，是传奇。这个才叫念念不忘，必有回响。
安东尼,2007-08-13 12:04:19,,未评分,115,就不应land 要我说
🦋,2021-07-06 11:08:40,,5星,129,极简主义的世界里的王者   他不是懦弱 只是懂得取舍  他知道人生能够掌控的东西不多88个钢琴键  发挥极致的技术 船头到船尾的距离  一个吹小号的老友  一段注定不能上岸的感情  和年月漫长的孤独这些就是他人生的全部
影志,2007-02-28 15:30:45,,4星,47,大学里《西方电影分析》课上老师放太多遍，反而没感觉了。
寒枝雀静,2019-11-18 22:13:24,,3星,30,2.5 / 125min / 看到那段最经典的午夜钢琴戏误以为托纳多雷这次要脱胎换骨了，结果之后还是在叙述者与被叙述者的关系中彻底迷失了方向。1900和Max的情感到底如何建立呢？是刹那间边缘性的相互确证吗？还是一种艺术中的超验联结呢？这一环最核心的情感蓄积是如此薄弱抽象，以至于两者都同时变得中空。1900既不能被提炼为蜷缩于现代性无限扩张世界中无法被命名的概念物，又不能成为一个足够丰满的人物，而只能作为Max的一种情绪寄托而存在。然而当最后的寻觅与谈话完成时，Max的落脚点何在？恐怕还是被托纳多雷所预设的那一点艺术怀旧罢了。不过不可否认这一试图以诗性穿透“世纪”的构思还是很棒的，只不过又一次看到托纳多雷把这些灵光闪闪的点子毫无章法地乱堆一气时还是很茫然罢了。
媛木子,2017-03-11 16:24:59,,4星,42,托那托雷三部曲之一，这种天才和孤独作为凡人其实是不能理解1900的，但是对那种内心的徘徊刻画的非常好。
momo,2016-12-31 13:17:41,,4星,59,“Fuck the law”“Fuck the regulations”
圆首的秘书,2010-02-19 14:11:41,,3星,56,朱塞佩的文艺还是太过直白了，无论是剧情设置还是镜头语言都是如此。一些完全可以让人回味无穷的行动最终还是用各种各样的语言讲了出来，档次真是降低。而且不得不说，越往后越矫情，搞得不好。海上钢琴师有一股莱昂内的味道，尤其是音乐让人瞬间想起美国往事。唯一不变的就是莫里康内啊。
GGH&&,2014-01-30 00:20:12,,2星,47,A.#讨厌马克西姆的一千个理由#  B.塑造人物也太失败了...1900是上帝本人吗都没有成长过程的。C.I hate tedious legends. D.All those cliche about “LOVE” E.煽情煽情过度煽情呵呵大 F.Tim Roth演的不算好。还是跟昆汀玩儿吧QQAQQ G.但是运镜啊布景啊光影啊都完全decent。这个值得赞很多次
巴西小野驴,2022-12-31 22:10:11,浙江,3星,38,真的很痛苦，为什么大家都喜欢的经典片我却不喜欢。1.本人也考过钢琴十级，但不知道为啥对我来说1900奏的爵士真的好吵，毫无美感，更像为了炫技而炫技。2.典型的男性视角下的鸿篇巨制，“爱情”不是“爱情”，一个连名字都不配拥有的女角色只不过是男主欲望的客体。3.唯一喜欢的角色是1900的父亲丹尼。
丁吃饭,2019-08-09 06:04:23,,2星,65,我不喜欢这种旁白、不喜欢装x的剧情，不觉得钢琴竟然可以通过弹得快慢比较高下，不喜欢一见钟情的爱情，不能理解乐器行老板突然变得有情怀，不能喜欢这部电影
makabaka~,2023-08-02 16:06:56,浙江,3星,48,这个电影是为数不多我欣赏不来的top250。还排名这么靠前……可能是我境界不够，但是我觉得这个剧情真的很一般啊……不理解为什么一个一辈子生活在船上的人不下船……到底伟大在哪里？感动在哪里？不理解真的不理解（无意冒犯）
股神看不懂,2016-10-31 08:24:33,,5星,163,挺喜欢的，之所以到最后都没离开，应该是船上有太多的记忆难以忘怀了，从他被抱起的那一刻开始就注定是属于大海的了
南笙,2012-06-22 17:10:21,,5星,134,天才都是孤独的，天才都是被另一个天才发现的
听君一席话,2018-01-13 10:03:07,,4星,39,画面很震撼   剧情很感动   值四星半
Qing,2016-11-19 23:42:45,,5星,116,这部电影意外地合我胃口，可能和我弹钢琴有关系吧，有时候听着听着就能听出钢琴曲中的情感，电影里面的钢琴曲都很美啊……唯一的不足就是别对我撒谎先入为主了吧，1900的纯粹和质朴还少了点火候，但不可否认关键的剧情里他的眼神戏很足，能代入情感！瑕不掩瑜，是一部值得慢慢品味反复观摩的电影。
寂的山莽,2022-04-10 11:11:25,,5星,64,“为什么、为什么、为什么……陆地上的人浪费了太多时间去问为什么，冬天来了，你们渴望夏天，夏天来了，你们又害怕冬天再来，这就是为什么你们不厌倦旅行，总是追寻遥远的地方，永远是夏天的地方，我觉得这不适合我。”这句台词出现在影片43分处，那时jazz大师还没来，渔夫的女儿甚至还没落下伏笔。1900将类似的哲思坚守了一生，如若有人清晰认识自己的有限，一辈子都能抵抗未知的诱惑，的的确确是传奇了。
momo,2022-11-28 21:35:22,北京,3星,95,搁现在叫不愿踏出舒适区
此生未命名,2021-02-06 23:41:50,,4星,66,一个姑娘在轮船上遇到了一个奇怪又有点可爱的男人，慌乱之中只能告诉他自己的地址，然后等着他来找她。可是这个姑娘等了好久好久，日复一日年复一年，中间经历过了战争、结婚、生子、生离甚至死别。她偶尔还能想起父亲说过他是位伟大的钢琴家，她还好奇那天他到底要和她说什么要送给她什么，或许心中还始终留存着一个浪漫的期待，可是不知为何他却从未出现过，更无从寻觅。她可能不知道的是，那个人早在好多年前就轻易斩断了这根情丝，他没有发生意外没有无奈，他只是没有来而已。他没有下船。他从未下过船。
烛光前,2019-11-24 19:12:40,,2星,41,这部传说中的经典我从来也没有完整看过，这次找了个夜场补上了。问题极大，首先是表演，Roth的作品这么多年看下来永远一个样子，演什么都是他自己，我看不到1900这个角色；Max的演员很入戏，但是找这个无法控制自己眼球活动的人真的明智？再说叙述结构，很熟悉吧，从泰坦尼克号来的，只是这部里的旁白很多时候不知是Max对谁说的；最可怕的是对爱情和音乐的描绘，鬼鬼祟祟潜入女舱偷吻姑娘？你在逗我？不是背后有煽情的音乐就纯真了，这是非常恶劣的行为。对音乐更是亵渎，首先，这种天生就掌握全部音乐理论与复杂和声的神童不存在，音乐是刻苦训练昼夜思考才能得来的，其次，斗琴？琴弦能点烟，这简直就是给小学生看的动漫的路数啊，音乐是和谐与交流的艺术，不是斗出来，现在连动漫都不这么演了。结尾的那一套我也不买账（下续）
冲浪小子Z,2018-05-07 14:49:09,,5星,152,海上斗琴，我还能再看500遍
己注销,2014-07-22 08:54:25,,5星,80,有些人从陆地到海上寻找更广阔的世界，有些人在陆地聆听海的声音，而海上的人却对无限延伸的坚实土地有着对未知的恐惧。船就是他的琴键，他不必下船，世界自然从他身边经过，世界不必知道他，他却可以从船上从琴键中读懂这个世界。琴键是有限的，音乐是无限的，生命的长度是有限的，生命的可能是无限的
CyberKnight电子骑士,2008-03-10 15:38:59,,3星,27,这是一个完全从概念出发的电影，全部目的就是为了制造一个“传奇”，缺乏质感和真切（也因此在主题表达上显得单薄和虚浮）——主角天生传奇，无师自通，虽然出身低贱且并未得到良好教育，但影片中穿着精致的西装，始终优雅无比地弹奏着钢琴。除了1900和麦克斯，船上所有的人都面目模糊，无名无姓，我们甚至看不到1900和麦克斯到底因何成为至交好友。最精彩的斗琴一场戏，'Jelly Roll' Morton作为一位爵士钢琴大师，为何主动找到名不见经传的1900挑战？除了烘托1900的传奇性，这场戏其实毫无意义，况且其中还有各种雪茄掉裤裆，假发不见而不自知的夸张戏谑手法。借Allen Johnson的影评：它本可以成为一部富于洞见的，令人难以抗拒的电影，却变成了一部简单的自说自话的传说故事，令人愉悦但毫无意义。
中年痴呆患者,2024-11-17 13:06:17,上海,5星,81,走出影厅的刹那仿佛离开了属于自己的那艘船。
🌵🌵,2019-11-10 18:36:38,,4星,18,三星半，“若非大银幕这辈子可能都不会点开”系列，这部电影很好地解释了为啥意大利大师那么多唯独托纳多雷火遍全中国：恢宏的个人史诗气质、富有传奇性的超能人物、让人若有所得的至理名言，以及，大气纯熟的导演技法。我也无比理解那些厌恶本片的情绪：假借高概念引人入梦实则根本不关心艺术、巧用大叙事格局遮蔽时代背景和现实环境、营造怅然忧愁的时光逝去感掩盖喻体的符号本质。
Panda的影音,2011-08-30 23:37:59,,5星,54,《海上钢琴师》：一生一世，献给音乐和海洋！—— 曾经，我以电影和音乐在我心中的地位来比较《天堂电影院》和《海上钢琴师》的喜爱程度；如今，两次资料馆大银幕的重温，虽然都不如第一遍的观感，但让我明白自己确实喜爱《天堂电影院》超过《海上钢琴师》一点。我的眼泪和我的感受，让我更清楚这两部作品在我心中的分量！
蒜 | BOY A 🌈,2014-04-16 21:25:59,,3星,29,我们无处安放的孤独。是一部典型的后现代、解构主义的影片，其反工业文明物质成果和精神成果（价值观）的倾向非常明显。也是一部带有荒诞主义色彩的电影，在豆瓣的热捧说明我们这个时代的文艺青年们严重缺乏精神信仰。
巴喆,2012-03-09 23:17:31,,5星,50,他孤单一人来到世上，一辈子未离开一个地方，不谙世事，离群索居，然后孤生终老。他从未为世界和谐作出贡献，他的唯一属性仅仅是存在而已。世上多么繁华，他仅仅是一个过客，平凡一生。本片的哲学思考可以忽略其剧情上的逻辑bug和故事的矫情。8.5
晃悠喵,2024-05-14 19:54:50,福建,5星,59,陆上的人喜欢寻根问底，虚度了大好光阴。冬天忧虑夏天的姗姗来迟，夏天则担心冬天将至。所以他们不停四处游走，追求一个遥不可及、四季如夏的地方
亲爱的桂花树,2018-12-30 12:21:57,,5星,57,越来越发现，这不是1900的一生，是我们的一生。所谓离开舒适区。所谓探索新的可能，所谓信任。都可能需要付出极大极惨重的代价。
不贰🙈🌈,2017-03-15 20:42:35,,5星,54,梦想太渺小，载不动名利乡里无尽的欲望。他不像艺术家那样去巡演世界，展示自己的才华。而是用自己的方式，抚慰了空有一身疲倦的过客。这艘船是他全部的世界，是他的灵魂孤岛，离开意味着沦亡，他不愿意做一个名利场里的佼佼者，只是写一首曲子，送给大海一首情诗。
撒旦的表妹,2014-04-07 23:43:22,,5星,54,那首曲子…… Tim Roth不适合演文艺片，但他适合演疯子。
命中注定的爱,2018-03-10 12:12:25,,4星,32,比较传奇的钢琴家，看完这部电影以后，我也想学钢琴啦！
月亮还没睡,2024-10-18 23:45:37,河南,5星,37,是一部心怀理想主义者会产生共鸣的影片。极端的理想主义者会沉醉于艺术和自己的世界，而对现实世界里的名声 财富并无太多欲望。美妙的音乐治愈人心，伟大的电影引人深思。世界太大 我们不知道会遇到什么样的伴侣，住什么样的房子，以什么样的方式死亡。人生的一切都是未知且充满不确定性，只有1900一辈子从未离开这艘船。船就像理想主义者的精神家园
珍妮的肖像🦤,2019-11-16 08:10:45,,5星,31,十三年后的影院再重看。当然，我们互通的部分是~每个人都有每个人的不肯下船。音乐铁定增色了磅礴诗意，情绪饱满，一个大时代的落幕，对另一个大时代升起的希祈。以前看最喜欢他舷窗看着女孩弹的那段，这会看就好喜欢小号手麦克斯晕船被他带到琴凳，滑着钢琴弹的那首。像我有深海恐惧一样，1900有陆地恐惧症，没有爱与欲望之前，他活的快活完美，期待是抑郁分泌之源。回头看，大概是需要借此笃定自己~旧有便是恒常，未来才是他思想过后决定拒绝的。这不是很好吗？比起爱，不失控的人生才是可贵自由。那就视留守为宿命...确也可理解为，面向金边粼粼的新大陆，没落欧洲的决绝与最后尊严。意大利电影教父朱塞佩托纳托雷，电影音乐教父莫里康内，戏服设计界教父皮埃罗·托西联手作品。
YWCJ,2019-11-16 00:12:47,,5星,49,仅仅相隔一年重看，心境却已然完全不同，如果说初看时只是在感叹电影的美好，那么现如今再看后令我沉浸的不单是音乐和剧情了，而是生活的历练，是1900无尽深邃的眼眸。1900是人类最本真的模样，拥有所有人都与生俱来的，却又迷失舍弃掉的东西，我们人人都是马克斯，会卖掉心爱的小号，继续扎进生活的泥潭，还美其名曰：“这就是人生啊”。去他妈的人生吧。看十部、五十部院线热映电影都不如看一遍《海上钢琴师》，在经典的魅力面前没人可以说不。
sharon,2017-03-18 22:07:12,,5星,72,每个人可能都孤独偏执的守在自己内心里存在的Virginian号上，而走下自己的Virginian号所需的勇气并不是人人都有
阿德,2005-09-20 11:06:27,,5星,28,多年后再看，1900是否应该下船的选择本身已经不重要了，每个人在不同人生阶段自然会有不同的看法，重要的是这是一部真正值得在大银幕上欣赏的#有生之年必看电影#，从故事、摄影、表演到音乐，都堪称完美，准备再刷一遍杜比或巨幕版。
KID Y,2019-11-10 17:02:11,,2星,49,5.1 院线版，最典型的伪经典电影，无聊不可怕，无聊又流水账还没有情感才可怕，更可怕的是这些都没有讲清就开始煽情，蒂姆罗斯的表演太糟糕了，装逼不说，他根本没有一秒能让我感觉到这个男人没去过陆地，分全是给莫里康内的配乐的，这片能有如此高的影迷口碑简直匪夷所思
aicbgyihai,2011-05-02 14:37:13,,2星,44,冲着莫里康内的配乐看的，电影本身实在欣赏不来，tim roth那样子太痞了，深切怀疑这片靠OST骗了不少分
Cactus,2012-10-03 21:04:54,,1星,851,这么多年我还是没有看完这部高分片……从一开始的故事带出演员表演方式我就知道不是我的菜 越往下看越觉得有些刻意矫情 导演的人生哲学暂且不提 单说讲故事的方式 就像小学生作文一样刻意 那种流于表面的情感根本无法吸引我 更别说被打动了。
Rilkelee,2011-10-01 17:11:42,,1星,37,抱着极大的期望去看，带着极大的失望而归。骨子里散发出来一阵萦绕不去的通俗。这根本是通俗化的天才，通俗化的钢琴，通俗化的音乐，通俗化的人生，更糟的是这种通俗化却带给许多人神化般的体验。
