用户名,评论时间,IP属地,评论分数,有用数量,短评内容
沙拉豆腐,2024-11-18 14:52:47,北京,5星,12322,昨天看完散场时，背后一个男的用一种逗小孩的有趣口吻对女伴说：怎么样，回去要写个几千字的观后感呀~简直是个最佳CALL BACK
黄绵羊,2024-11-20 21:39:04,广东,5星,10171,王茉莉才是看完王铁梅所有报道的人！！！
嘟嘟熊之父,2024-11-13 00:08:10,北京,4星,8295,一扫阴霾，抚慰人心，走出影院的时刻心情无比灿烂。几乎是每一个在都市缝隙中风尘仆仆的你我的写照，被原生家庭、性别困境、身份标签裹挟，被迫训练出与琐碎、烦闷、孤独和对自己的不认同和解的能力，在自嘲自省中打破偏见与隔阂，放下助人情节，尊重他人命运，并毫不吝啬地释放出善意与爱。不再困于“你还爱我吗”“你爱过我吗”这样以占有和承诺为终极目标的陈旧情感模式，将目光投向丰富而具体的场景、事件与对话，在一段段因缘际会又瞬息万变的时间切片中记录着人物情感的升温。辛辣、精准又令人捧腹的讽刺丝滑地嵌入情境之中，无须利刃便足以生成穿透现实的力量。相较《爱情神话》，更加平和与自如，向导演致敬，华语年度五佳很稳。
香香,2024-11-26 02:23:27,上海,5星,6800,胡医生真的就像是从交友软件里直接拉出来的一样，绝对典中典，听到是有妇之夫他更来劲了，听到是les被他扳直就更爽了，最后听到为了他自杀把他直接给爽死了，“ 爱我便是 ”在中国影史上应该有一席之地。
momo,2024-11-23 12:12:08,北京,5星,5643,女儿猜声音那场戏太妙了，不是下雨打雷也不是龙卷风，不是自然，是妈妈。世界在妈妈手中诞生，妈妈是我小小世界的神祇，妈妈创造一切，妈妈无所不能。
那个巫婆,2024-11-18 00:09:19,江苏,5星,5849,这才是我想看的女性主义。想推荐我每一个女性朋友都去看《好东西》。但最戳我的一段是在地铁上，那个陌生女性一个轻微的动作。
Delicachino,2024-11-17 18:39:51,广东,5星,4592,你可以走出影院之后觉得这不像电影，而像电视剧，脱口秀，或者播客，但是你没办法否认坐在影厅的时光是惬意舒适和无比投入的两个小时
风间隼,2024-11-09 23:17:34,北京,2星,3771,这跟《爱情神话》比，好像女主一样，真是“放弃理想”了。有些调度还不错，台词也挺调皮，但用力过猛的宣教痕迹比比皆是。如果女权真的是平权的话，一个把异性当工具用，努力奋斗只为适应职场游戏规则，冲到哪儿都指手画脚自以为是的人，无论哪个性别都应该对自己有足够的反思。可我们在这里看到的主角却毫无自省，随时随地自我感觉良好，只因她性别为女。各种以性别定善恶的刻板印象，女人天生圣体，而男性要想成为“好东西”，当舔狗、土狗或者看门狗都还远远不够，只因身负怎么忏悔都洗不清的原罪，这就是所谓“新的游戏规则”，堪称新时代的阶级斗争样板戏。这是真的在关心两性平权，还是想赚一波性别红利？片尾画外响起那句著名的everlasting arms，却在字幕里改成了“彼此的臂弯”，小视频味道破表。
树大陈,2024-11-16 20:16:05,浙江,4星,5731,我太喜欢听声音那场戏了！不是打雷不是落雨，不是山崩地裂，是抖松洗完的衣服，是收拾散落的蜡笔，是挥动锤子修理房子，是炒菜煮饭，是打包封箱…源自日常体验，又超出日常体验。不是小妞电影，故事是关于了不起的人类，与痛苦的成长创伤对抗，理想化为身外物，为成为新的生活角色（妈妈）变得更有所能，神曲是她们日常生活的节奏。
谢谢你们的鱼,2024-11-09 21:35:36,北京,3星,4240,有几个单场戏处理得不错，尤其是听录音那段，但是这整体上，特别满又特别散，就像是90年代国产都市片的性转版加上很多纽约客电影的风格，很多问题和《爱情神话》很像，却更用力地在戳豆瓣文青的嗨点，有一种在看豆瓣文艺大V广播和书影音点评串烧的感觉。台词上的设计感比《爱情神话》更强，显得更做作，使得很多生活气息都被“精雕细琢”的台词给消解了。两个小时的电影略显流水账，节奏感比《爱情神话》也差了很多，很多戏都看着像电视剧，甚至这样的人物关系更适合拍电视剧。还有，章宇和赵又廷对戏真像一对基。
张春[阿卡纳],2024-11-14 19:11:56,福建,5星,4604,虽然看之前我已经知道了剧情，但影视语言还是大大超过了我的想象。小孩在听录音那一段完全是视听语言才能表达的诗情画意，我满脸是泪。故事里的小孩像我小时候一样感受到了大人们的困难，也感到胆怯。不一样的是，她还能看到很多能为她做榜样的大人。我四十多岁才看到这样的电影，她9岁就能看到了。这让我感到希望。高兴，11月的开心事。（另外请大家仔细看字幕里面有我的名字！）
熊阿姨,2024-11-16 21:30:26,北京,4星,2524,比《爱情神话》更落地，宋佳前调查记者的职业部分很真，尤其跟章宇一起和面时的对话，一方诚挚地说我看过你全部的报道，你为什么不继续做记者了？另一方已经既明白这是殷勤的示好，又被问得快恼羞成怒了差不多得了别说了。
舟舟随航,2024-11-21 15:07:42,北京,5星,2680,赵又廷：中国的ken
辛红孩儿,2024-11-09 15:16:46,北京,1星,1583,尬穿 空洞 时而说教时而假装反抗说教 为了拍而拍 感觉到编剧构思时的笔力匮乏 一种前作不错 续作续上 赶鸭子上架的赶制气 像消费陷阱里一切想捞一把的产业模式 音乐版权也下了点本 还特意买了那首hack结尾唱红的《the story》 但是用了更俗的那版
遇春,2024-11-09 22:50:03,上海,3星,3428,出了电影院我甚至拷问自己，我不喜欢这个电影是不是我有问题？对我来说，这部电影讲述得一切都太正确了，正确得令我乏味，正确得犹如今年的脱口秀一样乏味。
邢育森,2024-11-13 01:05:45,上海,3星,1885,不跟《爱情神话》比可以3星，跟《爱情神话》比的话只能2星了。完全放弃了电影叙事，各种网络金句式的台词和梗层层堆砌，没有融进故事，浮在表面。犹记得前作各种灵光乍现拍案叫绝的场面，流畅有趣，游刃有余。这次放弃了小而美，拥抱了大而空。以及包括宋佳，钟楚曦等人的表演特别生硬，想念马伊琍和倪虹洁那极度天然，浑然一体的吐槽和讥讽。和《爱情神话》里贡献了华语电影难得精彩的餐桌戏相比，这里的餐桌戏分明是吵不起来硬吵，话赶话的机锋和揶揄讽刺全然不见，只剩尴尬和扭捏。（赵又廷的那个角色设计很不错）好在导演的诚意和现实关照意图还在，上海的地域性特征虽然淡化，但那年那月我们都还记得。
MonkeyKing,2024-11-16 15:03:21,浙江,1星,971,性别红利是吧？原罪是吧？结扎是吧？这都能过审，斜塔已经是脸都不要了。
黄青蕉,2024-11-18 10:56:35,北京,4星,1483,一个女人当第一性的小型乌托邦，好当然是很好的，就是再松弛一点就更好了，感觉导演因为太想输出把很多场拍成了奇葩说，预设一个话题然后双方辩手出来妙语连珠。我喜欢女人强大机智雄辩，但也希望下面有真实的底色，是活人微微叹出一口气的无奈和狡猾，这样的情节在宋佳叫住章宇说要给年轻人一个机会时灵光一现，但很快又进入下一场辩论赛了。
😡,2024-11-22 21:43:28,湖南,5星,3497,其实真正看完妈妈所有文章的是女儿
吮鸡原味指,2024-11-10 17:25:35,北京,2星,3110,很失望，远低于预期，导演已经放弃导演技术和视听语言了，完全让步于嘴炮轰炸和精致金句，不知道是不是怕角色在电影结束前表达不完还是咋的，每一句台词都在试图证明自己「你看，我多精妙准确又有想法」，上一次看到这种腹泻式表达还是 N 年前赵宝刚的奋斗，观感很像又看了一次《惊奇队长》但变成了语料更足，气势更爹，冲动和无节制地更 teenager 的纯态度输出片，已经不是电影了，更接近于拼命折腾自己也折腾角色的纯演讲。看着很累，几度看表。选角也不是太好，看演员表惊艳，实际又没化学反应，可能演员也没想到自己变成纯念台词的工具了吧。。。不推荐
越a_,2024-11-16 20:27:17,新疆,5星,4238,我们女人就该看这种好东西！！
Elena🍓,2024-11-22 18:32:06,上海,5星,2959,像回到子宫一样舒适的电影，不需要担心被冒犯。
寒暄Iris,2024-11-23 20:33:20,湖北,5星,2105,拟声展示劳动价值那段是我近五年看过最温暖平静又震撼的片段
阿木,2024-11-17 21:20:45,四川,5星,3254,想打十颗星 我活着就是为了看这样的好东西
饿霸地煮,2024-11-10 17:35:12,上海,2星,1711,不如《爱情神话》，神话的底子是衰弱的男性，爱情与男性气概脱钩，孔雀开屏换不来母孔雀的崇拜，那种弥漫的失落感和可贵的女性独立是真实的。这部底子是进击的女性，邵导很善于将脱口秀、sketch、漫才、live hose…的节奏和框架引入电影叙事，小空间、小情绪、小吐槽，上海成了一个大型的小剧场，也让整个电影笼罩在粉红泡泡里，离实在世界距离甚远。她迫切需要宋佳带着两个“女儿”向世界还击，彰显个体独立，可还击的对象却选择极小概率的几个男性，他们必须能承受起女主的全部情绪和吐槽，他们要身姿更柔软态度更真诚负罪感更沉重，但我们知道这种羊驼化的男人有多么不真实，哪怕是上海自我过大过剩的的男人依然是主流中的主流。观看完除了另一种玛丽苏的幻想大女主，依然很难找到更贴切的词汇了，导演只能在自造的假场域内起舞。
小鼻子在江湖,2024-11-18 21:46:00,江苏,1星,1022,这部电影导演为了迎合女性市场需求，想方设法拼凑故事因果，导致整部电影非常做作，像都市轻喜剧的小品片段大杂烩。钟楚曦的表演浮于表面，这个角色集父亲家暴+母亲打压+离家出走+酗酒+抑郁+民谣歌手于一身，buff叠满不知所云。宋佳表演很稳，我可以感觉到她在尽量去把故事合理化生活化，然后电影不是演员的个体行为，很显然她的努力效果并不好。两位男演员表演没有问题，章宇身材很好，赵又廷颜值在线，没了。我希望那些口口声声为了女性生存现状努力的导演能够脚踏实地沉下心来去研究当代女性问题，而不是哗众取宠。
小橙子🍊,2024-11-22 00:30:56,浙江,3星,2040,难以想象这部略显聒噪的电影居然能在豆瓣打9.1分，我可能真的落伍了…女性主义，上野千鹤子，结构性压迫，雄竞，亲密关系障碍，原生家庭问题，看不见的女性，lgbt 群体…这些爆点话题一股脑得堆砌在2个多小时的电影里真的不嫌冗杂吗？高分佳作理应是，现象层面看似“一英寸宽”，思想层面却达“一英尺深”的电影，此片何德何能？在我的认知里，艺术家的使命在于还原，将事件本身，思想本身以及纯粹的价值观念呈现给观众，而不是直白生硬的观念输出。而这部电影则以高密度金句轰炸疯狂传递价值观，把观众，特别是女性观众哄得兴奋不以，那我为什么不直接去看脱口秀呢？我实在厌恶这种献媚的演绎方式，哪怕它献媚的对象多数是受女性主义影响的人，哪怕这种价值导向本身对我有益我也一样厌恶。真的受不了半点居高临下的说教求求了🥺
万千,2024-11-23 22:41:36,广东,5星,1836,看完发现演员表上赵又廷角色名叫前夫，男性角色没有名字，让我不由想到，那些所有淹没在工具属性里的女性角色，原来这么爽的日子他们过了几千年。
奇爱博士,2024-11-09 21:29:17,北京,5星,1985,用喜剧外衣包裹着的伤痕累累
42,2024-11-18 21:30:47,浙江,3星,1811,整部电影像一部小红书电影——精致，漂浮，所有人像踏踏啦自拍时松弛感大笑那样，用力过猛地在我女权的g点上敲架子鼓，每次爱女的时刻我都因为过分被媚到而恨不得坍缩成一颗灰尘。说它漂浮是因为它展现的一切都太美好了，这里面最有攻击力的男的是一个马尔福式的小学男生。但是有意思的点是其中王铁梅发文受到攻击这件事，它很有可能是真的，这恰巧点出了一个现象，那就是我们网络女权的议程和现实生活中老中的女性困境脱轨。我们真正面临的男性完全不是电影中这样的丑角女权男，而是上街捅人的incel，但我们的网络议题还真的就在集中讨论女性形象，建构，结构性压迫。如果说真的这就反映了上海的真实生活，那我要宣布现在最主要的矛盾就是阶级矛盾。不过anyway这部电影出来大家能讨论讨论然后激女能少骂点女人，那也是功德一件了。
拉赫玛尼诺妇,2024-11-09 17:23:21,北京,2星,1453,【96】这片儿用她自己的话说就是“女权表演艺术家”～仿佛在看抖音段子和小红书热帖，这种抖机灵感不会因为你抖的是女性议题就显得更高级～多一星给除了章宇以外的其他演员
momo,2024-11-10 17:30:06,上海,2星,1284,假东西。特供小品的流程，不也是撸一遍社会热点、捡两个网络段子、拼了命攒金句，最后升华为同一首歌么？比起《爱情神话》可谓断崖。抽走上海话，市井气与真实感随之而去，暴露出一切无非颅内的符号游戏。人物关系都不太成立，人物本身也是妈不像妈，乐手不像乐手，孩子不像孩子，那种“假天真”（faux-naïf）很快变得讨厌。像国师找的对口型小孩。王铁梅几乎像外语课本里的“韩梅梅“，不是在生活，而是在演示“生活”。（广受赞誉的猜声音那段，其实恰恰显示出【妈妈】是种【柯达一刻】式的广告拼贴，且与她更具个性的文艺酷T形象脱节）它要回到“小孩子”的哭和笑，而不像前作中的真·成年人（面对下坡路）一声叹息。PS 明天会更好，必须加一星。PS2 赵又廷真的好笑，让人梦回维舟、林三土之类急吼八吼的女权解释专业大爹，加一星。
喵新人,2024-11-17 19:00:07,浙江,5星,2025,上艺辉实验小学，听泰勒斯威夫特，做最酷的女鼓手。不看好东西就是可怜的东西！
冰山李,2024-11-22 23:54:29,上海,2星,808,如果要我选，我也想9岁就能穿5000块的amiri卫衣，住月租1w5的岳阳路老洋房，在学校音乐班听fusion jazz，在摩登天空当鼓手演出，活在性别更加平等的世界里，同时期待着明天会更好。每个人都可以去表达自己选择的未来，或是在通往理想未来的某个阶段中的迂回、曲折与憧憬。只是当我戴上手套，尝试艰难搬动占据了盲道的共享单车时，总会想不起未来模糊的样子
kissdemon,2024-11-22 22:47:31,浙江,5星,1427,女导演们多拍点吧，求求了，我正直勇敢有阅读量，就配多看点这种好东西。
周期性麻痹,2024-11-22 12:21:31,陕西,2星,966,邵艺辉已经彻底完了，连《爱情神话》里仅有的一点灵气都无了，通篇都是文艺女中年自以为是的臆想与自我感动。咱就是说，没离过婚不要紧，没带过孩子也不要紧，认认真真的，严肃的，去和单亲妈妈们，去和一线二线三线城市里努力生存的年轻男女们，好好相处上一段时间，充分了解清楚她们的工作与生活，她们的困境与挣扎，看看她们是怎么拼搏的，怎么思考的，怎么讲话的，怎么表达情感的，看看她们一个个是不是像你电影里那个傻杯样。仔细想想也挺悲哀的，难道这就是“独立女性”在导演眼中的样子吗？难道我们国家的男人与孩子在导演眼中就是这个样子吗？当你准备把摄像机对准她们之前，请先做到尊重她们与他们。
废白,2024-11-16 23:29:38,北京,1星,831,真的很讨厌这种标签混合物电影。好像讲了女性困境、新闻困境、爱情困境、教育困境…但却不停地消解很多严肃的话题。真的非常非常非常非常非常非常讨厌。麻烦已经占据社会资源的导演编剧们，不要为了恰烂钱就制造垃圾好吗。
大奇特(Grinch),2024-11-11 21:46:46,北京,4星,1835,已二刷。我坚信喜剧是聪明人干的，邵艺辉就是，她的文本依旧灵动，已经具备了鲜明的个人风格。与《爱情神话》的都市群像塑造相似，却更女性向。很多时候不是用技法，而是靠感知，就像导演在社交媒体上一样，在电影中也直白表达各种观点，代表她对这世界和时代的看法。三女主分属女性不同阶段和面向，各个鲜活，她们的主体意识得到相应的发展；男性退居其次，开始有所反思。很喜欢那段声效蒙太奇，把小孩逐渐听不出的声音平行剪辑为隐形家务，看不见的隐形家务，就是看不见的女性。人与人关系的描写也是多样的，不再局限于单纯的男与女、婚与性，有时还能巧妙地在边缘游走，从容又不紧绷。
kintsugi,2024-11-28 00:37:07,北京,3星,1083,一场盛大的梗与段子、金句与说教的疯狂堆砌。无聊乏味的剧情，生硬突兀的台词，不自然的演技，还有纸片一样单薄的人物，结果就是电影开场一个多小时了我还迟迟入不了戏。比起一部女性主义电影，其实拍的更像是一篇女性主义作文，还是小学生的那种，三句话之内就要扣一下题，一切都是那么的刻意，不仅离女性主义很远，甚至离电影本身都很远。如此不满还有很大一个原因是期望值过高。豆瓣9.1分意味着什么？意味着《怦然心动》，意味着《哈尔的移动城堡》，意味着《猫鼠游戏》，意味着《罗马假日》，但我实际上得到了什么呢？女性主义电影的形式当然可以是轻松幽默的，但其严肃的内核是绝不能被消解的，我想要一部让男人哑口无言，坐立难安，被戳到痛点却只能讪笑的电影。我并不是对女性导演和女性议题苛刻，只是这一切远远不够，远远不够，远远不够。
并辔,2024-11-28 17:03:53,北京,3星,780,六七分是有的，九分属实过誉了。要素过多：单亲妈妈、缺爱、恋爱脑、月经羞耻、上野千鹤子、女鼓手、结构性压迫、性别原罪、调查记者，甚至还有男司机车臭的梗，极尽所能地讨好女性。可是我们吐槽男司机车臭是指冬天不通气时，电影里不过是秋天，还不至于臭吧……与其说是女性主义，不如说是一场巨大的女性主义表演。两个男主角对女权书籍的背诵，堪称魔幻现实主义，我甚至觉得他俩在反讽？我个人很害怕男人主动提女权，高喊女性主义的男人往往是为了收割女性。两性永远无法真正共鸣，互相尊重即可，不必谁当谁的舔狗。另一个我不能苟同的地方是，两个女主又抽烟又喝酒，对待感情和私生活也有点乱，或许是想表达自由，可是向下的自由值得歌颂吗？真正的女性主义，不必时时把女权挂在嘴上，独立自信，健康向上，认真生活，往那儿一站就是女权本权。
豆瓣路人己,2024-11-13 20:31:32,福建,3星,835,观点文本很好，像听了一期小宇宙播客，看了一篇微信公号，看一场脱口秀，就都可以不是电影。喜欢听声音那段蒙太奇，很绝，很电影，很生活。
五碳糖,2024-11-16 19:32:48,山东,3星,738,我发现市面上华语女性题材影视作品普遍有以下几个通病：1.纯粹把作品当成主创输出意识形态的载体，矛盾冲突设计百分百服务于表达主旨，缺乏文学性和必然性；2. 通过堆叠罗列抽象概念的方式appeal影片中的“时尚单品”，反而刻意、不自然、说服力变弱和不接地气；3.把角色当成金句输出工具人，呈现出的角色形象或单薄扁平或严重失真。虽然本片虽然人物形象和台词设计特别用心，很多场戏让我很能共情，但以上问题事实上是全部存在的。如果主创的目的是创作“文艺作品”，那么应该试图贴近的应是真实生活而非正确概念，也应放弃高高在上的自我展现和说教立场；如果只是想用投机取巧的方式迎合目标受众，那以上的话当我没说，但至少应出于对观众眼睛的人道主义保护把章宇换掉。。。最后说一句邵艺辉比起前作严重退步，本观众比较失望
快乐的大傻子,2024-11-23 10:56:07,上海,1星,503,一些女拳的意淫，猎奇的微博评论式靠丑化/扁平化男性搞男女对立言论博眼球赚红利，麻木女性观众，闭门造车，让女性自娱自乐，降智，煎熬
sibylinsane,2024-11-23 20:27:44,上海,5星,1013,我毫不避讳地承认现在进影院观国产电影于我而言就是一种投票行为。
我对你的无语简直能沉默整个宇宙,2024-11-10 17:20:57,上海,5星,1382,我宣布邵艺辉是中国女性的懂王
椅子请坐,2024-11-12 00:00:56,上海,4星,1523,你可以说它不“电影”，但你不得不承认你喜欢它
张天翼,2024-11-18 21:58:51,北京,5星,1165,温暖、流利、轻盈、勇敢、四两拨千斤。非常适合约上姐妹、女性亲友一起享受这123分钟。我抹眼泪时，瞄到身边女孩也推起眼镜片擦泪。
狠毒男孩,2024-11-26 00:41:14,江苏,3星,431,有个评价我觉得很敏锐也很贴切：新时代阶级斗争“样板戏”
吴季玄,2024-11-30 22:48:45,陕西,2星,671,女生yy起来真的比男的还油腻……靠这种扁平化人物 情绪渲染 践踏男性来迎合女权的像脱口秀一样堆砌起来的烂片 拿到9分以上也是很好玩 导演书单里有很多女性主义的作品 却还是交出了没有任何水准的作品 也很令人匪夷所思了
Tetsuling,2024-11-29 17:52:45,德国,3星,476,不是太喜欢大幅度观点输出，一切都说得太明的感觉，不太像电影了，看完感觉自己是读完了一篇公众号文章
bamboo,2024-11-16 20:22:19,上海,5星,728,好看好看！邵艺辉，上海梧桐区Woody Allen
欢乐分裂,2024-11-17 18:58:36,上海,4星,560,其实更偏爱前作，这部过溢金句输出确实有豆瓣特供感，雕琢感较强烈，且卡司也没有《爱情神话》来得贴合——“女权表演艺术家”居然最贴合怎么回事！很多观点或许可以稀释一下延伸到以后创作中去，但可以理解导演的表达愿望——因为我们的院线实在太稀缺这类充盈着轻盈感的“好东西”，表达女性立场和诉求的叙事往往落地于沉重或惨情，而在有限范围内逐渐进步的时代语境下（覆盖面存疑），以一种更“现代”的姿态去直面性别问题、情感关系，才更契合“明天会更好”，才有可能“建立新游戏”。或许成品还有上升空间，但我们要求的不是完美，而是破零后允许不够好，允许不同声音的出现——这就不得不赞美最具电影感的听录音桥段，让女儿和母亲在声轨交叉/匹配后有趋同的可能，这就是两代三人之间传递-镜像-联结的结构共同体。
徐若风,2024-11-13 17:22:25,北京,5星,1468,真的是特别好的好东西，能排上今年院线国产片TOP5！充满灵性的都市生活细节，充满温度和真实感的大群戏，充满真正有态度的女性话题。邵艺辉导演再次用生活流的日常琐事、错落有致的笑点，包装起先锋犀利的讨论：原生家庭、职场歧视、两性关系、月经羞耻……同时也打破了各种对女性固有形象与男子气概的刻板印象。最爱吃饭那场戏，幽默轻盈又火花四溅。女人们互相拥抱，男人们也去油成功。
赛璐珞,2024-12-04 23:22:23,湖北,3星,374,即使再认同里面的女性主义观念和轻盈的表达姿态，也不可否认这是一部2小时抖音小品短剧拼接，它既不符合类型片公式，也不如文艺片写实深刻。或许是价值观的胜利，但很难说是电影的胜利。
这号用来说逼话,2024-11-13 18:54:47,福建,3星,652,此片开创了爹味说教的反面，“孩味”说教，为了金句而拍的电影，故事情节很弱，但有几句还是戳到心里，给三星吧
陀螺凡达可,2024-11-16 15:39:08,北京,4星,944,表面上是三个女性的故事，但却包裹了更为丰富的生活和表达，字字珠玑的精彩对白是博君一笑的调侃佐料，那些看似一笔带过的闲笔却更具力量，那些个体和难以直言的，那些同样急迫的声音，街边歌唱的人们，不再被需要的新闻媒体人，背景里巷口亲昵的恋人，以及教育下一代的老师。所以关于女性又不仅限于此，如此温柔、正直、勇敢且包容，是最纯粹和真诚的女性表达。
偏时差,2024-11-22 20:00:50,中国香港,3星,343,太硬太直给了，无穷无尽的金句和观点想要输出，节奏也不给人喘息的机会，确实非常像看了一场脱口秀表演，离开戏院时觉得好累好累。也许是这个时代需要的电影，也理解大家对它的喜爱，但实在不是我喜欢的电影。（曾慕梅很好，天才小演员！）
杨迪,2024-12-10 00:03:38,湖北,5星,308,电影已经看完一阵子了，一直没来评分。前几天和几个看过的朋友讨论来着，有人很喜欢，有人很反感，我是前者。我现在看一部作品，不太去评价角色和情节是否有过多虚构成分，我都是接受片子构建的世界，再当个观察者就好。（事实上片子里几乎所有内容都是真实存在于上海）看罢电影，已住上海十年的我更喜欢上海了，片里有的讽刺，我知道那不是我，片里有的鼓舞，切实帮助了我，就够了。
老袁,2024-11-16 16:25:58,四川,5星,746,期待已经很高了，成片却远远超出期待。轻盈、睿智、敏锐、坦诚、细腻，同时可爱还十足十的幽默。希望大家都去看！！！！！一部值得走进电影院，坐下来好好看的电影！一部真正的好东西！
