用户名,评论时间,IP属地,评论分数,有用数量,短评内容
亵渎电影,2024-12-13 14:14:21,河北,4星,546,第二部的故事依旧是现实主义内核，编剧很擅长用现实的残酷，让阿娟参加格斗比赛在逻辑和动机上更合理。阿娟在第一部时的舞狮功底，也让练习格斗有了更多可能性，导演直接把传统武术融入到格斗里，让东方武术大战西方格斗。相比动作戏，其实更难的是如何平衡动作戏和文戏，导演能够通过阿娟的内心需求牢牢抓住观众的注意力，从一开始参加格斗为了赚到奖金给父亲看病，到帮同伴保住求真拳馆，再到给自己争一口气，为传统武术正名，阿娟的内心欲望和挑战难度一步步升级，让他从曾经的舞狮少年蜕变成了一头雄狮，导演把阿娟这一路的心路历程处理得张力十足，振奋人心！这部续集跟第一部在精神上一脉形成，优点全都有继承，剧作上更扎实，制作上更成熟，在叙事节奏的把控上称得上教科书级别！
yyljssz,2024-12-15 23:09:27,天津,4星,231,虽然rap难听到比中国有嘻哈海选还恐怖，但是永远喜欢雄狮系列对底层的关怀和尊重，“十指不沾泥，鳞鳞居大厦”。
司空明达,2024-12-21 18:55:16,广东,5星,1276,雄狮2结局的时候，主角跟投资人说：“我已经被黑成这样了，你还敢签我？”投资人说：“清者自清，相信时间会证明一切。”相信这段是制作方内心的读白。
宫唯明,2024-12-09 21:18:20,江苏,4星,408,不得不感叹，我是多久没有在内地作品里看到这样稀缺又鲜明的阶级影像了呢？无论是弄堂小巷的仰视镜头中伸出的摩天大楼一角，还是城市高楼的俯视镜头里隐没的老旧平房，那些小人物的处境和憧憬，城市阶级的明显体现都包含在了这些镜头里。然而镜头对城市角落野草的特写与雄狮意象的结合又完美体现出了小人物的顽强与韧劲，形成了与软弱虚伪的资产阶级的本质区别。强烈建议这样影像的作品多来点
库因,2024-12-13 21:31:52,上海,3星,484,看完默默把第一部的评分改高了……第一部的人物困境起码是有的，叙事逻辑基本成立。第二部是没有的，所以剧情就像在岸边踢石子儿踢到哪算哪，没势能了就靠BGM和台词硬上，由“舞狮”转向“打拳”无可厚非，但是矛盾居然放在“传统武术”和“MMA格斗术”上，这两者是找不出叙事上正义的一方的，而所谓的“捍卫传统”抽丝剥茧后也只是物理意义上守住拳馆的“土地”而已，缺乏价值观上的立足点（另：最后被推土机推掉的还是院子……）反派因为立不住脚在结尾强行赋予了“在拳套里加石膏”这个缺点，但是显然与前面呈现的形象割裂。剧作放弃了塑造人物直接呈现其“表面”，导致坏人坏的毫无理由，好人好的智商不高，纵使动作镜头行云流水，也无法真正意义上“燃”起来，因为不知道在燃的是什么。这个剧本有很多种方法可以变得很好，可惜了。
阿德,2024-12-14 00:17:39,北京,5星,1477,热血回归，内核还在，制作升级，诚意满满。从舞狮到打拳，变化的是少年成长，不变的是雄狮精神。只要鼓点还能在心中响起，我们就是雄狮。结尾野草的设定太加分，个人年度十佳。
豆瓣路人己,2024-12-14 00:24:49,中国香港,5星,1433,很厉害的续作，是精神的延续和技术的升级。雄狮本就不是单纯的舞狮，而在第二部延续中，放入更多银幕外的情感，“争一口气”“交给时间”，算是创作者对过去三年的一种回应。技术层面就不用多说了，整个打戏的镜头调度，光影运用，证明了创作团队未来在真人电影的可能。《雄狮少年》系列永远能用第三幕，把动画该有的超现实和想象力，攒足力，给人一股狠劲。#私心+1星
肖浑,2024-12-09 00:39:39,湖北,3星,198,前天看了点映，有点失望。第一部剧情线也老套，但有民俗奇观，有少年心气，有现实关怀，音乐又好听，但这个2把优点全丢了，只剩老套，主角都不舞狮了，而是换成了打拳，我最没兴趣的一种运动，看得我很不耐烦，直到结尾才终于有了点1的精气神，但总体而言还是觉得这个故事没有必要拍出来，更没有必要用动画这么费劲烧钱的方式做出来。看完有导演和制片人见面交流，才知道导演竟然不是广东人而是湖北人。现场一个观众说她三年前把很多骂这电影的朋友拉黑了，导演赶紧说没必要没必要，对电影意见不同不意味着在别的方面不能交流。其实我有点想问这部眼睛大小到底有没有刻意调整，最后还是没问出来，就别戳人伤疤了。
米幽幽,2024-12-14 16:03:16,辽宁,5星,829,借着2的口。说了1承受的太多委屈。污蔑。断章取义。颠倒黑白。只为争一口气。同1比起来。尴尬的台词少了很多。动画渲染更强了。拳拳到肉。可以说几乎没有短板的片子。唯一和一比起来。笑点要少一点点。而且燃点对我而言也要少一点，没有热泪盈眶的感觉。但第一部非常优秀的动画片
子戈,2024-12-14 11:40:08,北京,未评分,92,延续上一部的底层小人物叙事，但动作核心从舞狮变成了功夫，埋了不少传武和MMA的梗，熟悉马保国、雷雷、丁浩、闫芳等人的话，会看到不少会心一笑之处，尤其那句“你强任你强，清风拂山岗”。部分点出传武没落的原因，如门户之见、训练不科学、固步自封……最后仍是一种精神胜利，大的跃迁不可能发生，上位者捏死下位者有一百种玩法，但人还是可以在一个最小平面上，把握住自己的生活。仍然是中国动画里最为现实主义的笔触。
Fiona和平,2024-12-20 17:22:12,北京,5星,653,非常好看，不看不是中国人，我是认真的。如果还因为尼玛眼距这些事不去把钱给一个好动画，完蛋的是大家。浓眉大眼的大家
云云,2024-12-15 11:23:00,广东,5星,441,三年前我在微博抽奖送电影票，被骂到开除我粤籍，三年后我被男的用一模一样的话又骂了，真的一字不差，我已经不会再生气了，就系觉得好撚好笑。其实男的应该庆幸大家喜欢刘家娟，他所代表的其实是男的其中一面，庆幸刘家娟被制作组塑造得很善良很好，而这些攻击他的人3年还逮着个谣言来攻击，3年也没学会写其他字，笑撚死！制作组没有特别修改画风，改了显得好像真是错了一样，电影里把阿娟置于被网暴的剧情我想是剧组最有力的反击，我很希望看到第三部，至于网友说的第二部舞狮元素少了，舞狮一直都在，住的地方再差阿娟都没放弃舞狮，一直带着狮头，他要生活白天还要在工地打工，但是真的没有放弃舞狮，想起电影标题 I Am What I Am，刘家娟才是雄狮。舞狮和武术也不违和，方世玉黄飞鸿的电影在梅花桩上面打架的好吧！
楚影,2024-12-20 11:45:04,浙江,4星,124,电影还行，但是……配乐水平跟第一部比简直是断崖式下降，真的受够了被说唱rap霸凌的世界。
连城易脆,2024-12-14 10:53:47,江苏,4星,476,我盼着《雄狮少年》这个IP更好有个与众不同的理由，就是其属于中国动画电影中比较少见地把背景设定在现当代的非子供向作品，这一类电影近十几年也就四五部，非常稀有。另外，更稀有的是，作为一部动画电影，不走奇幻、爱情、校园，而是走现实风格，就更难得一见了。不仅画风极为写实，阿娟这个主角也代表了中国大银幕相对珍贵的普通人视角，每每听到唐恬作词的那首《无名的人》，都难忍有些眼眶湿润。以及，这次尝试格斗题材，在一个其实已经非常成熟的垂类里融合了中国传统武术，把雄狮升格成一种精神象征，也算是讲出了自己的新意吧。总之，还是希望这个系列可以顺利走完三部曲，并期待一个更加完整的少年宇宙！
青少年朋克,2024-12-14 16:37:27,江苏,5星,396,舞台上阿娟被逼至一角，突然杂草丛生，代表上海的白玉兰一转为广州的木棉，雄狮咆哮而出，这就是雄狮少年
张小北,2024-12-17 23:43:59,安徽,4星,139,作为电影，动画电影，格斗电影，续集电影，它都处于“好电影”的范畴。现在的票房表现确实是令人无奈的。这不是内容好能解决的行业积弊。现在电影的“口碑”和票房之间的正向关联显然已经失效了，这就令人非常唏嘘了。
西楼尘,2024-12-11 23:59:53,海南,4星,141,摩天轮上可以看到拳馆，飞机上可以看到摩天轮，哪里可以看到我？外练筋骨皮，内练一口气，怎样才能练出自己？生如野草，被风吹被雨淋被挖掘机铲平了，还要努力生长。要变成风筝才能飞到高处，要能挨揍才能站上拳台。别人的石膏藏进拳套，我的石膏被扛在肩头。想变成野草背后的雄狮，却错过了成为少年。
同志亦凡人中文站,2024-12-23 16:12:45,四川,4星,83,从广东到上海，从舞狮到武术，从男孩到男人，拍出了续集优于前作的效果，尤其是剧情的可预测性大大减少。最有感触的是电影对中国年轻草根群体的刻画，那种头顶苍穹努力生活、为改变命运奋力打拼的野草精神看得人潸然掉泪。
yfcomic1204,2024-12-14 16:02:44,广西,5星,394,这个片居然才100分钟，我感觉有两小时以上。不是说无聊到拉长了时间，而是内容极其饱满，因此有种精神上的餍足感。以往要达成这种感觉至少需要观影两小时甚至两个半小时的情绪层层递进的积累，但是这片非常利落，毫无废笔。无论是从商业电影还是从艺术电影来说，我觉得都达到了很高的水准。最后要呐喊一句，阿娟真是帅得太超过了啊啊啊啊啊啊！
tankry,2024-12-13 01:02:31,广东,2星,221,真正重要的问题是，他究竟是否真的喜欢传武，或只是为了他人的又一次妥协与牺牲。没有看到主角的痛楚、退避、与真正超然的时刻，相比于前作哲学实在是降维了。优点在于技术上几乎无可挑剔，动作调度堪称精彩。
阿薛,2024-12-22 14:29:59,福建,5星,262,你知道一部让一个觉得生活是个巨大垃圾堆的中年人能感到热血的电影有多不容易吗？！
困德耀司,2025-01-04 22:24:51,湖南,5星,194,在死水一般的24年电影市场优秀的格格不入
壹安²,2024-12-14 00:38:11,北京,5星,372,三年前，心中的鼓点，敲出傲立天地的雄狮；三年后，攥紧的拳头，抡出孑然一身的正气。雄狮是气魄，少年是灵魂，我们太喜欢带入阿娟了，他像是我们看着长大的孩子，又像是我们自己，都像野草一样，一直在等待那个仰天大笑的时刻。
傻乐的猫,2024-12-08 17:10:11,广东,5星,391,2024年最佳华语电影。
朝阳区妻夫木聪,2024-12-14 12:21:22,北京,4星,309,极致的身体对抗。从舞狮的“隐蔽”在狮头里，到拳台上“暴露”在光线下；从上部残破不堪的狮头，到这部遍体鳞伤的自己，都是以战损的身体作为面对世界的武器，却实现了某种从“守”到“攻”的转变。如果说上部的纵身一跃，是为了试图证明自己“非蓬蒿人”，那到了这部的争一口气，则真正做到了“仰天大笑”——是的，永远都会有人相信诗。人声鼎沸的竞技场、荒草丛生的废弃工地，抑或是熙熙攘攘的商场，只要内心住着雄狮，无论面对的是什么，也不管有没有观众，哪里都会是舞台。即便是毫不起眼的野草，也能从砖瓦墙缝中顽强探出生命；即便是被枝桠牵绊住的风筝，风起时依然可以迎风翱翔。运镜动作、情感细节，这些相比上一部走得更远，所有的情绪浓缩在屏住呼吸的戛然一瞬，就像雨滴汇入无边的水面，杳无踪迹却荡出层层涟漪。原来我们都是阿娟。
豆蔻年华,2024-12-16 02:10:34,河北,1星,419,剧组太有钱了，分可以刷，歌也请大牌唱，眯眯眼就是不改，随便吧，观众不重要也大可不必上院线的
逆风,2024-12-14 00:09:51,北京,5星,316,"昨晚看过点映真的很燃 万变不离其宗雄狮的宗旨一直没变不知道这些挑三拣四的人哪来那么多要求国漫崛起编剧也不错不老套意想不到的是没有传统意义上去描写舞狮通过武术点题有自己的想法9分绝对有今年国产动漫最佳比起那些去翻拍""老古董""换汤不换药都看腻了创新还遭批判真是搞不懂"
萨嘎摩多熊猫桑,2025-01-16 21:57:40,四川,5星,134,没有低劣的笑点，也没有虚伪的励志，更没有官方永不缺席的正义，人捍卫人的尊严，又赠予人善意，这些是真正与这个世界的黑暗面一直努力抗衡的东西。为国产动画还有希望加上一颗星。
司雷,2024-12-27 00:18:37,湖北,5星,211,这片没爆是中国电影市场的悲哀！
欢乐分裂,2024-12-16 15:22:37,江苏,4星,52,虽然叙事难免落于窠臼，虽然细节部分仍须打磨（如网暴的时代错节、配乐的降级、正反派的简单对立），但整体仍相当好看，极具真实感的场景验证技术提升；因惮于励志叙事易滑向爽文模式，因而难免自动生成怀疑，而层层递进的文本显然精准把控了节奏，从第一场资格赛始，每场都形成一项策略——抗揍耐力、野草战术、腿功大招、前辈杀手锏，将成败的峰谷嵌合其间，跌宕起伏，升降开合，配合高潮段落的快速剪辑，的确生出一股浩然之气。自然承接第一部，舞狮并未弃用，反而助力格斗，成为标记的记忆点（上场、顿悟、杀招），并融入传统武术大流，成为（现代）都市式微的一部分；而野草隐喻的芸芸众生，在逼仄的楼道，在讨薪失败或招工被打的雨天，仍在水泥森林的缝隙间倔强生长。
小福星,2025-02-03 11:52:41,湖南,5星,136,个人认为比哪吒好看，值得推荐
瓜咕叽,2024-12-15 22:24:48,上海,3星,49,这不还是中华有神功吗
Sabina,2024-12-24 21:40:52,浙江,5星,120,咱眯眯眼 打的就是你们大眼！
派特里克星,2024-12-17 21:38:10,上海,5星,166,最后十分钟南京东路擂台戏，无数城市不起眼角落的野草，野火烧不尽 春风吹又生。齐人高的野草背后，不是流浪猫，而是雄狮。玉兰含苞，又绽放成一树火热的木棉。三位传统功夫大师的solo，肘击，太极，点穴手。精彩绝伦，单独掐出来当短片可以拿金奖的程度。为这段多点亮一颗星。/片尾曲的插画我也非常喜欢，八角笼里放着狮头，出现在各个日常的场景里。没错啊，时时刻刻，我们都在八角笼中，屏着一口气，像野草一样扎根在这方擂台上，心有雄狮，伏于草后。别忘了雄狮。
有名无姓小同学,2024-12-30 14:07:07,北京,5星,112,我是真不知道有啥可骂的了，明明很好啊，要热血有热血，要奋起有奋起，要情感有情感，再加上舞狮武术这种中国传统文化，这种少年意气的“英雄感”，不比那故事都讲不明白凑数的悬疑，还有一天天就知道谈恋爱的偶像片看着更顺眼吗？而且这样酣畅淋漓的打斗场景，感觉已经很多年没有在影视剧里见过了，片尾字幕的动作指导甚至比一般真人电影都要多得多，虽然只是动画，但也只有动画才能做到这么真切打斗的快感，现在哪家年轻明星能真打到这个份上？再加上对很多现实世界的描绘，网络谣言，传统与现实渐行渐远，求职艰难，小人物的生活不易，《雄狮》团队为了这部的确是做了很多辛苦努力。从红木棉到白玉兰，从舞狮到雄狮，既有传承又有成长，这不正是人们对于少年最期待的样子吗？即便身如野草，但依然心向雄狮。“我辈岂是蓬蒿人”用得好。
天马星,2024-12-08 20:17:16,广东,5星,367,配乐、摄影与美术依旧顶级，将电影的视听语言发挥到了极致，在故事层面，如果说前作是“病猫崛起终成狮”，那么本作则是“野草疯长不忘根”，而且讲的不仅仅是个体的“疯长”，更是社会的“疯长”。从00年代珠三角为背景的前作到10年代长三角为舞台的本作，《雄狮少年》系列借“阿娟”与伙伴们热血励志但也冷峻残酷的成长经历，记录了中国这十几年的社会“疯长”。在这“疯长”中，那些“伪传统”、“伪理想”、“伪正确”与“伪记忆”大行其道，而《雄狮少年2》这一记重拳则是“去伪存真”，直击个人的、社会的、国家的、民族的“初心”。《雄狮少年》系列一定会在华语影史留下浓墨重彩的一笔，因为其已不仅仅是一部动画、一部电影，它更是一张社会切片，是只有在王兵贾樟柯等人的电影里才能见到的历史影像。
翡冷翠,2024-12-15 17:21:09,北京,5星,177,周六练泰拳，周日带儿子看了这部片，绘画细节分拉满，别说沁着汗的肌肉，连衣服起球都画出来了啊喂。故事？说故事不行的人大概是没饿过吧。都2024年了还有容貌焦虑？文化自信都喂了狗了：）
塔塔君Minkun,2024-12-15 13:24:31,广东,3星,31,坚信武术是生活最好的比喻句，在生活之上赋予想象力的电影同样也是。延续第一部对城市与现代的观察，离开广东到了更现代化的上海，在异乡最值得做的、做得最对的就是寻根，寻家乡之相似，即在钢筋混凝土中寻武术之根，并以比喻句的方式融入现代，于是阿娟对传统武术的改造即成为现代，击碎象征钢筋混凝土的石膏粉，在现代城市“生根发芽”的过程。但且不说网暴一段根本就是主创自己的发声诉求导致与时代背景格格不入，这寻根溯源本该是从功夫电影根源开始讲起之势，打擂台的编排总是依赖弱化现实力量的升格镜头，切断所有动作的连贯时间，先弱后强再一招必胜，是否南辕北辙？以及，现代真的那么容易融入吗？现代武术要考捉作弊来击溃，再看在最后不忍想到阿娟的故事终究还是理想化的，一介草根还有“背景”可依偎。
萨罗迈拉,2024-12-08 13:40:15,广东,5星,111,很喜欢那些游离在主线之外的一些细节，比如那个庞大的狮头擦着墙壁穿过窄窄的群租楼道，水泥缝隙里生生不息的野草。打戏太惊艳了，比剧本还有力量，真正拳拳到肉！我也很喜欢导演一直坚守的主题，要像野草一样扎在台上，不下来，就有机会赢。很荣幸能参与这部电影，这是我来到广州后第一件幸运的事。
居无间,2024-12-14 18:27:08,上海,4星,278,技法非常纯熟，也有表达力度。全片最锋利又无力的镜头是挖土机摧毁那片最后的理想之地，将野草连根拔起，但野草精神已经联同信念之火熊熊燃烧。“求真武馆”俨然成了追问真相、反抗强压的象征，新闻记者的角色非常重要。导演孙海鹏已经将周星驰的《破坏之王》《功夫》吃透了。在动作场面、市井生活层面都有不俗呈现，“意象蒙太奇”很加分，野草丛生，木棉花盛开，少年再度炼化为城市中的雄狮。
饿霸地煮,2024-12-12 19:54:33,上海,2星,151,广东文化生硬植入上海的现眼之作。只有粤语片才有的地味女姐姐仔，只有粤语片才有的揾到个师傅佬，只有广东仔才会说的咸鱼翻身还是咸鱼。主创没有做地域文化融合，现实时空掉在零零年代，互联网时空却在当代。主角成了脱离文化母体的无根游魂，努力的道具人，第一部那种少年热血成了少年木鸡。我还以为现在观众对菜鸡练三个月打败外国格斗高手，最后拿冠军这种特别老登霍元甲叶问黄飞鸿“不缺席的中国男子汉”的套路已经无感了…以前编剧多好，你看写黄飞鸿十三姨，一个规矩不逾礼，爱意藏着，全化作护花拳脚，敏于行而讷于言，两人东西方差距自然产生笑点，一声少筠是黄师傅不知所措，又寡于言辞的深情切切。现在写黄飞鸿成了十三姨的提线木偶，安排你吃住行，踹你上台出洋相，出卖“你是狮子”情绪价值体验包，还不敢恋爱，整得男主角像一根木头一般。
Alexiel,2024-12-14 14:38:25,江西,2星,140,《只手遮天大老板掂记小拳馆十几年》《你长得没有中国元素，上擂台一定会输》《我要振兴我爹的拳馆，但我是女孩，所以我只能靠一个极限学了舞狮又极限学拳的男孩》《打拳时观众不看时间的，裁判随便加时》《靠造谣暴力事件抹黑一个男的》《黑料不会有记者调查，定能传遍全国》《拳击手戴石膏也不会被查》。好好搞你的舞狮好吗，别找个不懂拳击也不懂传统武术还不懂大众传媒的屌丝来写剧本了亲。全部精力大概都放在了上次那个东亚刻板脸的争议上了，这一部变成了仿真身体加动画脸，更恐怖谷了呢真棒。
A买水泥找齐彬,2024-12-16 09:23:51,广东,5星,199,大屏幕上非常罕见的穷人叙事，内核非常稳定而强大，用野草和雄狮来诠释真的太震撼了。画面好看，打戏超级精彩，比看真人拳赛更让我激动，玉兰花转木棉花那个画面可能是我今年十佳电影镜头。
逃小逃,2024-12-19 23:20:17,北京,5星,109,比第一部更打动人，阿娟的人物塑造终于完成，破碎的少年有一双被说丑的眼睛，却始终照耀出坚韧的纯粹。视听语言有了不可思议的进步，所有格斗场面的运镜调度都不输顶级的动作片，而格斗台上突然生出的野草，离开的飞机上突然亮起的摩天轮，那真是视听艺术最美妙的部分。
鱼剑,2024-12-07 22:29:36,北京,3星,40,3.5。依然维持着很高的制作水准，类型叙事也更加成熟，但不再像第一部那样惊艳和动人了。
余小岛,2024-12-14 19:31:10,北京,2星,67,相当失望，有多喜欢第一部就有多讨厌第二部。打拳哪有舞狮好看啊，更何况是一部融合传统武术民科的拳击电影。在看过《啊，荒野》《愤怒的公牛》《百元之恋》《洛奇》等等等之后，实在无心欣赏一部以热血、燃爆为全部主题的拳击电影。一点暴论：所有讲怎么赢的拳击电影都是垃圾。拳击从来不是战胜对手，而是打败自己。
土嗨八贤王,2024-12-09 09:10:36,山东,3星,35,《雄狮少年2》走出了小城，导演却没能走出热血的小天地。舞狮作为传统文化，其对于这个系列最大的价值在于它足够扎根，足够触及社会的底层群体。所以雄狮作为核心符号，就被赋予了丰富、立体的表意。前作构建了青年时期的热血，而到本片的成年前后只身前往大城市，其实也可以有更多种主题和感悟的创作方向。但导演选择自断双臂，放弃舞狮，继续延续热血梦。而在动画的范畴中，从舞狮到格斗，丢掉的是那份被藏起的写意，还有动作设计上的新意。事实上，本片较于前作，类型片的特征要更为鲜明，格式也更加规范。关于格斗的运动类型片，属于是经典模板。但也是因此，阿娟的故事，对于底层人的描述开始变得失真。这部续作能看到导演的技法提升，比如网暴段落对于“噪音”的设计和运用是。但导演越是在想方设法的搭建生活，越是发现阿娟的困局离常人的遥远。
吱吱小雨,2024-12-28 00:04:52,湖北,5星,124,刚看了可能是最后排片的《雄狮少年2》，看到一半我就明白为什么被骂了，还骂的那么没水准的一致。因为它把现实中某些丑恶的遮羞布，用电影的意象扒了下来，撼动了他们忽悠大众根本利益的支撑点，难怪他们会恼羞成怒。估计没少花钱造舆论。这片子在现实中遭受的“网爆”，简直和它故事主角在电影里被网暴一样一样。还真是魔幻现实。不过要不是网上那么多文章骂到面前，天天加班的我都没那么快知道上映了。仰天大笑出门去，我辈岂是蓬蒿人！这片子在我心中是超越长安三万里的存在。
不是你有病啊,2024-12-25 22:10:52,上海,5星,102,太争气了太争气了太争气了太争气了太争气了太争气了太争气了太争气了太争气了太争气了
lan阿什,2024-12-21 22:33:26,湖南,5星,98,画质更细腻，再逼逼人物画风rh的一律按照5毛党处理，导演就是刚吗，没有因为舆论改变人物形象，这么热血的内核，市井而不世俗，给这糟粕世界一点国漫疗愈，诚如电影本身说的，一切交给时间，喜欢的就会喜欢……
UglyBerry,2024-12-14 07:20:34,北京,5星,136,一代宗狮：他强任他强，黑皮体育生拂山岗。
文森,2024-12-15 14:08:43,贵州,3星,26,【3.0】用写实的焦虑和无力感刺激观众肾上腺的方法与第一部并无根本差异，但对待“成功”的态度明显暧昧松动起来。商业片这样做是没问题，然而作为续集，无疑是对前作苦心经营破除成功学泡沫的背叛。另外，与上一部始终围绕传统表演“舞狮”的封闭语境下允许自说自话的情形不同，介入严肃的商业拳击比赛后还要硬套中国武术的神奇之道，这跟在现代医学面前鼓吹中药灵性有什么区别？这片不自洽的地方太多了。
