用户名,评论时间,IP属地,评论分数,有用数量,短评内容
Kinyuan,2024-05-20 00:29:43,法国,未评分,18,@Cannes2024 直到变性手术成功之前还挺喜欢的，编排很有看头，后面逐渐变成一个奇情故事，连歌舞也变得不好看。跨性别叙事并不能立住：他声称从小就想变成女人，后来我们发现不过是想整形成为另一个人，以此来甩开“前世”的债务。但最终让他决定揭开秘密的还是传统的family values。披着先进外皮的保守。
沈精病,2024-11-19 10:15:00,浙江,3星,11,本来从戛纳前线传回四位女演员同时获最佳女主时，就对这部充满了期待。但从看到故事简介到出资源再看完全片之后，我人还是懵的，这故事这演法再怎么瞎胡闹，不至于四个一起给啊。剧本层面来讲，用好莱坞的叙事手法讲了个墨西哥大毒枭为满足自身的欲望，找了律师帮他完成变性并安置家人，可多年后当她后悔并希望和孩子团聚时，事情开始慢慢无法预料…虽然带上了点性别议题，但看得出来导演也不打算讲啥女权跨性别LGBTQ，本质上还是个墨西哥本土犯罪题材，而且每当故事出现狗血奇情段落，刻意再用歌舞表演来冲淡观众的抵触心理，这倒是个非常好的处理（虽然没一首歌是好听的）至于表演，饰演女主艾米莉亚佩雷斯的卡拉索菲亚要是单独提名拿最佳女主倒是能理解的，把那种男人变性后，虽然身体已经算女性，但心理深处隐藏着男性的父系威权表现的挺好的。
Always.,2024-05-27 05:53:06,法国,3星,9,剧本有点像AI硬写的，没有演员就不成立的一部电影。Zoe的唱跳充满张力，有种情绪上拳拳到肉的爽感；trans演员也演的楚楚动人，几首抒情唱段非常感人；Selena，可能起到一个造型上的作用
一條魚佔滿了河,2024-12-16 22:23:55,北京,3星,3,Jacques Audiard並不是在講述一個或幾個女性的故事，而是在講述“女性”這一處境，真正的主角是被“女性”困住的每個人，被困在性別、身份、職場、婚姻、愛情等中的每個人。所以，就不難理解為什麼明明Selena Gomez演得差強人意、Adriana Paz戲份那麼少，還可以和 Zoe Saldana、Karla Sofía Gascón一起獲得戛納影后了，因為她們作為女性整體存在，和當年《回歸》六個女演員共獲戛納影后一樣。Jacques Audiard對於歌舞段落的駕馭還是有所欠缺，或者說他並沒有拋下傳統劇情片的手法，導致劇情與歌舞之間在拉扯，觀感最佳的第一幕恰恰也是劇情段落最少的一幕，其實第一幕是可以延展成一部獨立長片的，艾米莉亞·佩雷斯會更為一個更加抽象的存在。Karla Sofía Gascón的表演相當搶眼，大概率能成為首位提名奧斯卡影后的跨性別女性，如果得獎我也支持。
andarta,2024-05-30 18:10:47,法国,4星,9,1，“传播信息”让更多人看到感受到以外，实际上剧本很扎实，一点也不是服务信息的。且画面风格较之前作品更年轻光因为巴黎周边棚拍(Bry-sur-Marne)更柔和，大概是Rap和舞台化的关系。2，歌/舞即做具体的剧本支架，推进剧情又与剧本共生，像是一个独立的结构存在。一个某个意义上俗套（美剧化）的故事“讲”成这样很厉害。3，每当看到这种电影我就会觉得法国的“文化特殊性”法条很重要。很多别人不敢不能碰的话题，法国人可以！4，女演员很不错。 记者会上k说走出角色需要做一些练习，完全能共情她。5，唯一不足是zw的角色工具性过于强了些。6，此片多角度着重女性很明显，这些年大奖片少见。
btr,2024-10-05 23:45:44,韩国,4星,2,"#BIFF 今年可以说是歌舞片之年了（想想Joker2, finalement……）用带着一点疏离感的内心独白讲一个关于重生（及其困难）的电影。故事有点简单，也不完全经得起推敲，但歌很好听，女性群像也配得上戛纳表演奖。"
Lonely,2025-01-14 04:32:40,湖南,3星,1,6.0/10 分。2025.01.14，初看，FRA法版蓝光。时长02:12:03。。。这种剧情为啥要搞成唱歌的。。。非常狗血的剧情。一个毒王变性为女人，还要搞女同。。。这是LBGT投资的吧。美国现在到处都是彩虹色。呵呵。。。在洛杉矶熊熊烈火烧了好多天至今还未灭的今天，新闻里全是猛烈抨击消防局长的性别平等措施。真的是别有一番风味。。。只看过导演的《希斯特斯兄弟》。赛琳娜·戈麦斯，演技还是一如既往的差呀。她还是去演《大楼里只有谋杀》吧。
鬈大毛毛,2024-11-20 04:36:00,广东,3星,3,+0.5 欧迪亚你个顺治男吃菌子了。？怪力乱神什么都敢往里面塞。母系社会电影，结局是（闯入母系社会的）男人毁灭了一切的平静与美好 嗯？Audiard：我一句西语都不懂/场景其实全在巴黎摄影棚。怪不得这么生硬！对墨西哥文化的理解为0也是一种不尊重。不过这电影真像危楼一样搭起来了，对女性的解读竟然是到位的，可惜思想很精彩落点很失败。rita和emilia在街头小摊的对话很动人，rita和emilia第一次互相露出笑容 敞开心扉与对方打趣，不再有不同性别间的戒备。以及我不反对trans拿奖（非常复杂的问题）把trans角色还给trans值得赞扬（本片有原著）不知为何感觉有种历经adventure结束后有点怀念
嘟嘟熊之父,2024-05-19 03:46:24,比利时,2星,61,与很多糟糕的歌舞片一样，歌舞段落始终是非歌舞段落的赠品。如此充沛的故事本体（borrowed from 阿莫多瓦），用二倍速式的炫目丝滑模式推进，更显得歌舞部分如同卡顿可直接跳过。不过欧迪亚仍然向全世界证明了他有如同维伦纽瓦一样进军好莱坞拍摄大制作的实力，年龄不是问题。
加州站街男孩,2025-01-08 07:45:12,上海,4星,3,超出了预期（因为简介又是变性人woke又是顺直女woke的味儿太冲），但其实把电影当成拉美telenovela来看就刚好，这种设定本身就是带着南美那种癫味来的，一些音乐桥段不但不突兀，甚至让人意犹未尽，这也是阿莫多瓦为代表的西语电影独此一家的风味。有两段唱特别动人，一段是小儿子唱的爸爸的味道，一段是emilia perez新恋情的二重唱。电影最喜欢的是最后一段perez被绑架后女律师去营救的拍法，说不上是film noir的美学既视感还是博拉尼奥小说的既视感。selena gomez或许是电影唯一的短板，形象演技都meh
Aequitas,2024-10-12 11:10:41,美国,1星,18,@NYFF62 精神创伤 前面一度看的想走 我从来没有形容过一部电影的剧情是💩 但它名副其实 台词写作更是sb Selena Gomez说出那句年度最雷的台词时我彻底破防了 歌舞段落又烂又难听 还有一出恐怖谷效应的变性医院阴间戏份 莫名其妙开始唱歌的医生无比awkward. Selena在床上的扭动也留下了深刻阴影 没有一个角色是前后一致的 所有人都在自相矛盾 毒枭摇身一变成了人间大善人天使下凡 变性了性取向也没变 Selena明明说了不想养孩子却还是要把他们带走 孩子们甚至称不上是个角色任由妈妈半夜带他们离家出走 Zoe演的无所不能的律师从头到尾都像个无头苍蝇(Continuity wow!) 充斥着对LGBTQ+无知又恶臭的意淫 一个法国班底找了一群美国演员来拍一部墨西哥电影 年度最烂
陀螺凡达可,2024-05-19 07:14:36,法国,2星,45,歌舞段落太差了
Otocolobus,2024-09-15 23:56:02,加拿大,4星,2,哇这个设定真的太勾人了（感觉是那种放在抖音解说只需要五秒就能把人留住的电影），甚至歌舞都没有那么让人震惊了（歌舞非常有种芝加哥的气质，以至于我脑子里重复的都是she had it coming？？？）。虽然导演很有投机意识但是那首half half的歌还蛮感人的（很总结性）。zoe zaldana绝对值一个奖。很好奇金球准备把这个电影放哪类（）今年竟然有两部非喜剧音乐剧电影，我们音乐剧也是出息了（
Q影誌,2024-05-19 14:26:19,法国,5星,84,#戛纳主竞赛首映 炸裂！淋漓尽致！包含了trans、女性、感情、家庭、社会等主题，故事扎实，丝滑顺畅，毫不拖沓，音乐、舞蹈、镜头，喷涌而出的激情，既尽情释放又尽在掌控，饱满深切，张力十足。Selena Gomez饰演金发美丽性感成熟的黑老大女人，一扫《大楼里只有谋杀案》的疲态，状态全面恢复，无论歌舞还是文戏都特别的不Selena Gomez，变成有着一张让人禁不住想咬一口的可爱脸蛋的让人禁不住爱死的坏女人；Zoe的角色依然成熟冷静，同时让我们见识了她的另一面；Karla太有魅力，配得上全场雷动的鼓掌，把她感动哭得我都要哭了。三位女主演太棒！当然必须有好导演才能让演员有如此超越寻常的表现力。
我们敏熙,2024-11-13 23:39:59,浙江,4星,1,歌舞部分还不够多，应该铺满全片。一旦到了正常叙事的部分，和阿莫多瓦的很多片问题一样，细节部分太糙了。
寒枝雀静,2024-05-19 14:03:47,法国,2星,38,1.5 / 完全好莱坞化的欧迪亚，一种凹造型走秀电影。几乎每段情节都像是去后台换一件时尚单品然后立马丢掉。人物的情绪极度单薄，除了一边狂喊口号一边拖沓流水账之外也几乎没有什么开放性。看的过程中实在是很难不去想象这个故事假如让阿莫多瓦之类的优秀作者来拍会有多么有趣。
NoBuses,2024-05-24 06:03:34,法国,1星,27,这个文本应该不是人用脑子能想出来的那种吧？被豪掷千金的变性客户感动赴汤蹈火能去死的故事，trans女权身份认同社会议题什么都要沾一点，cringe af  Cannes2024@Arcades
Tikoo,2024-05-26 01:29:11,上海,5星,41,恭喜戛纳影后傻脸呐！
鬼腳七,2024-12-15 19:40:48,北京,3星,2,啊这。我觉得主要还是，这么奇情狗血戏剧搞了一大通，结果所有议题都不疼不痒浅尝辄止，甚至歌也没几首好听的，就很古怪。比较像照着阿莫多瓦的100字故事大纲拍出来的。
十二辰子,2024-05-20 03:01:47,法国,4星,13,是可看且好看的，歌舞片爱好者狂喜。开头黑夜中的狂奔配上西语音乐，还以为要看到一出穆赫兰道。但剧情的走势其实在后半段开始有些偏离预期。实际上一个过于富有的变性人的设定并太不具备代表性，但故事的野心杂糅了黑帮，社会，爱情，身份，LGBT等等——变了性的女性，困于工作的女性，困于家庭的女性，墨西哥女人们的群像在这样一个drama的剧情歌舞剧里融合地还是恰到好处的。3.5
藿香柠檬,2025-01-22 22:03:52,上海,4星,1,这泼天的狗血，这不讲逻辑的生硬转折，这动人的音乐，这无来由的爱情，是我们法剧没错了！这个电影你用电影的眼光看是不行的，你用法国音乐剧的视角来看一切都明朗了，艾米莉亚佩雷兹就是法扎、都市莫里哀那种典型人物典型写法，其实这是法国传奇剧的写法，就音乐剧来说确实是很有意思的，如果在剧院里看我会更惊艳。
薇羅尼卡,2025-01-19 23:05:23,广东,4星,1,挺奇妙的一部片子，从简介就能知道这不是一个普世的故事，反而像是个都市奇谭。而剧组竟然真的找了一位跨性别者来演绎这个角色，也是挺神奇的。里面的歌舞都编排的很棒，跟情节很贴合，不是为了歌舞而歌舞。就是结尾结束的有点太抓马太仓促，给她安排的不能是另外一种人生吗？
顗礼,2024-11-02 07:36:04,加拿大,3星,4,其实挺好的，表演奖发得没问题，歌舞部分也没觉得有啥问题，批评欧迪亚投机也好假装疯癫也罢，他作为一个七十多岁的老头还在关注当下且没怎么散发老男人味已然难能可贵。整体聚焦了有价值的主题，“阉割掉男性特质才能从恶鬼变成圣人”，只是奇情化的处理方法在一定程度上破坏了严肃性，应该放更多的笔墨在男人在变性后如何深刻体会母职惩罚上，曾经阿莫多瓦或许会做得更好，但现在的他也完全不想往这个方向走了不是吗，总要允许有进取心的创作者们做出尝试
没有昵称,2024-08-27 07:03:34,法国,4星,2,情节实在比较WTF，不用指望在主题上有多深刻多到位，但我觉得歌舞不错。抒情的和激昂的段落交错，情绪进度掌控平稳。有几段我印象很深：Jessi回到Manitas/Emilia家中后压抑想要爆发的那段床上单人舞蹈、Rita在Emilia的慈善晚宴上的内心独白/控诉……结尾处举着已经成为圣人的Manitas/Emilia的蜡像游街的场景简直解放神学！还是很佩服欧迪亚第一次玩歌舞片这种形式还带着一堆西班牙语演员也能做到这么华丽这么愉悦，给个高分吧。
Oveja negra,2024-05-19 06:55:26,法国,5星,31,戛纳主竞赛目前最喜欢的影片前三！ 西语音乐电影完全长在我的点上，全程高潮！Karla太迷人了，演技很棒！傻脸妹的美式西语有点让人出戏。对话太美了，让人印象深刻，尤其是问：你到底想改变性别还是人生，答：这有什么区别吗？音乐太好听了！没想到之前之前对Zoe的印象还停留在阿凡达、加勒比的tough girl，没想到音乐片也能演的如此出彩！ 戛纳排了一小时才进去，值了！
upstream,2024-05-19 03:59:04,英国,2星,49,好疯啊我服了，但三个女演员中每个都甩赵涛几条街
寇国威,2024-11-17 16:32:56,上海,5星,7,无以言表的卓越！从头到尾一直在起鸡皮疙瘩！
红酒与谋杀,2024-05-27 20:50:35,英国,2星,20,一星半。心狠手辣的大毒枭通过变性手术改头换面，甚至成为了社会公益事业的正义化身(一个圣母形象)，最后还必须以死亡作结来被祭奠，这是典型的男性救赎情节。一看就知道是只有顺直白人男导演才会写出的人物，虚假的性别差异叙事。再就是歌舞逻辑的问题，这片的核心吸引力真的是靠歌舞序列来支撑的吗？每一次的歌舞唱段都突兀的如走过场的小插曲一般，起势太凶太急，“以唱代说”又不能自发地形成叙事张力，最后只好草草收场（以及人物不断朝向摄影机的T台式走位挺蠢的）。或许欧迪亚未来确实能够在主流市场站住脚跟，但也急需解决如本片fairytale musical + 犯罪片在类型融合时(交集或并集)其显在的内部矛盾。
亵渎电影,2024-11-18 01:27:55,河北,3星,4,歌舞元素让如此抓马的剧情变得合理化，导演用得很好，可能只有歌舞能如此快速有效地处理这么奇情狗血又政治正确的故事吧。歌词直接跟观众对话，把表达的意图唱出来，你好像也没什么可诟病的。雅克·欧迪亚拍得行云流水，很轻松，也很好看，但我还是更爱《安妮特》的拍法。
冰红深蓝,2025-01-28 01:34:36,上海,2星,10,烂穿地心的片子，竟然能拿下戛纳评审团奖和四联影后，还破纪录提名了13项奥斯卡奖，雅克·欧迪亚甚至提了最佳导演（而真正功力深厚的维伦纽瓦却再次无缘提名），简直不可思议！全片就是一大堆华而不实的狗血段子大拼盘，融进了各种明明能展开讨论却仅沦为浮光掠影的重要议题，但人物刻画犹如飘飞的废纸屑。歌舞片段呆板尴尬就算了，去掉歌舞段落后更是毫无有效叙事。不仅核心的性别问题处理得一团糟，还给墨西哥加上了更厚的刻板印象滤镜……太无语。（3.5/10）
33呀嘻嘻,2024-05-21 18:46:56,法国,1星,41,歌舞元素大乱炖非常混乱。改变了性别，开了NGO，以为将是都市轻松剧情，女性力量智斗黑社会，制止暴力犯罪，剧本我都想好了。结果竟然还是暴力对抗暴力，还配上要命的史诗感bgm，我呸。演得最好的竟然是割麦子？？？
废话小猫,2024-11-24 22:25:12,北京,2星,8,2.5当初《安妮特》你们都觉得歌曲难听，但这才是真的难听吧！而且视听调度也很乱很差。整个故事极其诡异，拍摄手法也诡异无比。虽然在变性医生说出那番话的时候我就已经意识到这是整个电影的主题，但是过早地表达再加上后面莫名其妙的剧情和一泻千里的呈现都使得全部很无聊也很怪异。跨性别议题本来应该很出彩，也是目前影视作品中十分缺乏的，但是在剧本和表达上实在不好，而且居然都不是重点，简直太浪费了。唯独讲述了欲望和占有在任何人的身体中都是一样的存在，以及从小到大刻在骨子里的肮脏父权的一面再怎么掩盖和掩饰都是还是会显现出来的。披着先锋外壳骨子里却是异常保守。傻脸能拿影后真的是沾光，不过最后那一幕还算挺高光的，对她有了点点改观。（严重怀疑影后想颁给Karla但是因为是跨女所以干脆给了所有女演员。
茗政,2025-01-27 13:53:27,陕西,3星,1,哪有什么意识觉醒，girl help girls也拍的平平无奇，明显的双女主戏还能四黄蛋，剩下俩边缘女配偷着乐吧。
雕刻时光,2024-11-16 00:50:01,北京,2星,4,77戛纳最佳女演员。把犯罪和歌舞揉到一起观感真是拧巴，导致该严肃紧张的时候不严肃紧张，该轻松活泼的时候不轻松活泼。玩一些花哨的东西，性别议题也没发挥出多少，还有色调看起来好奇怪。
谢飞导演,2025-01-29 22:05:39,北京,3星,5,大年初一在家看了这部获去年戛纳女演员群奖、今年奥斯卡提名最多的法国、墨西哥影片，毒枭变女王，一部题材大胆、开放之作，女主演本人就是位跨性别者，已经获得了几个电影评奖的奖项，可谓看点十足。导演将戏剧与音乐歌唱结合得恰到好处，显示了其视听制作上的高技艺；只是在把握剧作人物、情节的可信度及主题开掘的方向上偏于流俗，影响了作品的价值。
内陆飞鱼,2025-01-13 23:02:00,云南,2星,3,看得太累，雅克·欧迪亚确定自己有拍歌舞片的水平？歌舞没有任何精彩的排演，冗长无趣，明明可以一对一对话的地方，非要唱出来，有必要吗，好好说话行不行。故事、人物也是不行，都是蜻蜓点水，不走心，不动情。罚自己再去找一部雅克·德米的歌舞片洗洗眼睛。
Peter Cat,2024-05-19 08:46:03,法国,未评分,2,@CannesBazin revoir 90mins in @CannesDebussy
阿莫多瓦特了,2024-05-19 20:15:52,法国,2星,11,没有丰满立体的人物，空有一层又一层的抓马。
水包酱,2025-01-07 07:52:35,上海,2星,8,对西班牙语没有母语羞耻 都被这片 尤其是歌舞深深cringe到了 难以想象墨西哥人看的时候有多如坐针毡 😬
Mr.Flop,2024-11-17 05:15:02,比利时,1星,15,白女同事很喜欢，推荐我看了。我看完立刻打一个一星以示尊敬。
高詩遠,2024-12-08 22:13:30,日本,5星,2,好惊喜，没想到现在能够看到更为新颖的跨性别表达。不再像之前的同类型电影关注的仅仅是跨性别本身以及因此所导致的心理问题，雅克·欧迪亚看到了跨性别者的幸福，Karla演出了从男性到女性，从Manitas到Emilia，寻找到自我后，面对社会的释然，如此之真诚的快乐是全片感人之处的一部分。Rita没有遵从大众的意志完成女性的使命，身为职业女性又无法完全施展天赋，只能在肮脏的交易场中打转。Jessi被婚姻所带来的隐形监狱所囚禁，丈夫通过强制的手段和爱情，实现了缺席的在场，更为有趣的是，Emilia以姑姑的身份进驻家庭后，爱情当中的看与被看，又充分证明了改变性别，不会改变内在，Manitas性格中的偏执仍旧存在。欧迪亚还利用多类型叙事，延展至墨西哥本土的毒品暴力，让角色以女性身份驾驭大男子主义的环境，如此气质上的冲撞都充满了戏剧性张力。
辣手玫瑰陆1萍,2025-01-07 11:43:20,广东,3星,2,事实证明，阿莫多瓦奇情片不是谁都能拍，生理性别倒转，但缺乏那种对身份的共情，无论男性或是女性表达都不大够，只剩冲突与尖锐了，乱中插入的歌舞更是毫无必要，反而破坏了电影的节奏。这样一部平庸的电影大杀四方，是真的时无英雄啊。
咯咯精,2024-05-19 07:10:36,法国,3星,7,这个年纪还能自编自导执行到这样的程度，很佩服（and he has a very good and relevant point（（ 出资源后补写一句：这个relevant point就是一直重复的变性变不了自我啊 一个unpopular观点但我以为非常写实
小易甫,2025-01-25 17:43:29,德国,3星,0,四分五裂的电影，光是慈善机构的段落就恨不得全部抠掉。
柯诺,2024-12-22 19:01:11,北京,2星,2,套歌舞片蹭最热的性别议题，成品却是奇情大师阿莫多瓦也会阅后即焚的程度。毒枭大佬成为慈善圣女，最应该探讨的跨性别后心理、动机行为的转变、父权与母性共存于一体的深层问题都被覆盖在接连不断的刻意编造的戏剧性波折之下，覆盖在和律师、新欢的女性互助的正确表达下，覆盖在高潮枪战中重伤临死前和妻子说我是你丈夫，妻子转而发疯导致车祸的一连串狗血场面里。
ASURYtim // ✟,2025-01-26 19:51:06,江苏,1星,3,20 这几把电影花了两个小时完全颠覆了我对歌舞片的认知，让我见识到这种几把剧情居然真的是人类能写出来的👍🏻👍🏻👍🏻👍🏻
西映126,2024-12-15 18:50:12,北京,3星,4,这真的不是美帝自传吗？杀人放火起家，搞搞LGBT ，做做慈善，以为自己就能洗白了。结果割了鸡鸡，还是要把前妻、孩子统统攥在手里。戴上伪善的面具，还是要霸权在手。
megaclubdiolis,2024-11-13 21:06:08,河北,2星,1,把我的欧迪亚还给我！职业生涯最烂。说实话，我没有想过能看到比《男人最痛》汗《自制英雄》观感更差的老头电影。我爱老头，我爱他对暴力的痴迷与解构，我爱他真切地给予女性与少数群体发光的机会，作为一个长久以来的影迷，更爱他那些一把将我拉回粉丝状态的视听小伎俩。但如此糟糕的表演和平庸的歌舞调度，毫无银幕魅力的演员，实在不足以撑起老头的一片真心。现在的当务之急是给本年度戛纳jury prez挂个眼科。【至于剧作，作为老头铁粉也可以接受的吧，就当是有点cheesy版本的Sisters Brothers续集
宝莲,2024-05-19 19:57:46,法国,3星,2,喜欢前部分，从爽文节奏开始炮轰性别二元霸权，极尽渲染了顺直女和跨女的非刻板情节。但后面的洒狗血剧情太狗血了，感觉叙事套路还在五十年前……
Cherry樱桃之远,2024-12-16 09:43:33,美国,4星,0,奇情的狗血大戏，歌舞段落很不错，挺喜欢的，和西语剧的强抓马非常适配，可惜没能在电影院看，大荧幕应该更好。
水水,2024-11-14 22:59:02,北京,3星,0,开篇以为是墨西哥版爱乐之城~看完觉得导演还是戴着传统固化思维在给女性贴标签，要是能看到更高级和更颠覆更NB一万倍的女性力量就好了~
酱桑,2024-11-13 23:04:40,广东,2星,2,【5】“毒王女人梦”这五个字片名出现在片尾时发出了爆笑，但确确实实就是对本片剧情，思维，以及当下潮流性别的解释。歌舞片的段落好看到爆炸，特别是Zoe那段高光的独角舞台solo戏，足以锁定今年的奥斯卡最佳女配角。除此之外本片的意图，表达我认可但实在呈现过于蹩脚。在阿莫多瓦逐渐老去，温和探讨生命本何的日子里，欧迪亚捡起了20年前他不到五成功力的奇情叙事就能赢的满堂彩，实在是太不公平了。装就算了，看到结尾的游行更是确认了本片的讨巧性。怀念阿莫多瓦。
kennyOfRobot,2024-11-21 00:42:09,浙江,3星,3,没看明白怎么就集体戛纳影后了
躲猫猫社社长,2025-01-26 22:09:25,上海,1星,4,"This can't be real, right? OK, it's real. 我衷心希望奥斯卡把所有13项提名全颁给它，因为确实不是人类能拍出来的电影了，人类的电影奖项配不上它。2个小时前我都不知道我能更爱特朗普，感恩上帝特朗普赢了！"
momo,2024-08-22 05:04:10,法国,1星,5,*你蝶，退钱…需要赔偿我精神损失费的程度。画面巨丑，人也巨丑，男主对女性的理解就是穿胸罩化妆高跟靴，沙雕玩意儿所以男的永远也成不了女的。男主自己变性假死，欸就是不告诉自己老婆，还暴力跟老婆抢孩子。傻脸最后关头发现“她”原来是自己老公，一笑泯恩仇夺枪救夫，最后美美把老公送上黄泉路。还有那些舞那些歌，打光堪比十八线小县城商场促销秀，镜头也是丑啊，让快手精神小火来运镜也能拍出这样。
李慕白,2024-12-22 22:06:32,天津,4星,0,3.5/5，看完立刻收藏原声大碟的程度，中间慈善晚宴的歌词过于适配某地的现实了。不过这么强的歌舞表现，依然觉得前面安排有些紧凑了，以及最后的转折有些突兀
Nirvanania,2024-12-21 18:59:54,北京,1星,1,本来很期待，但这里面的人唱歌也太难听了！意识到是法国导演找美国演员拍纯西语片更加感到无语
牛奶很忙,2025-01-08 21:32:36,山东,3星,0,守护全世界最好的迪士尼
DEFT,2025-01-07 18:40:25,安徽,2星,5,抛开表现形式，剧作本身很平庸，社会议题大杂烩。有歌舞部分做串联，前半段还算说得过去，后半程剧情逐渐抓马，值得深挖的女律师完全沦为工具人，很多细节都经不起推敲。
蓝詹,2024-05-19 06:02:51,法国,3星,2,还是觉得不够。
