用户名,评论时间,IP属地,评论分数,有用数量,短评内容
viennavirus,2025-02-09 01:14:23,北京,4星,0,比剧版还松散，还是老老实实拍剧比较好啊。
聿子狸。,2025-02-09 20:51:13,上海,3星,0,3.5 感受微小的幸福，普普通通的活着，周日夜晚又被治愈到了（虽然是有点鸡汤…还是我喜欢的家庭剧，但是剧情切的有点碎啊，以及肥肥加油向前冲啊！
不姨妈的大白色,2025-02-04 02:32:40,上海,4星,1,在线求每年一部电视剧/电影！！！！以及！听到父母说感谢你生活幸福快乐这是什么童话故事啊！（龙门粗口中
llxx8023,2025-02-09 00:28:19,广西,4星,0,希望这个系列一直拍下去
tsubaki30,2024-06-29 21:10:08,日本,3星,7,对没有看过电视剧的观众不太友好，因为没法简单的交代这么复杂的家庭背景。另外剧情本身也有点零散，3个女儿和父亲的戏份太平均，每个小故事都有点到为止的感觉。
拽拽歪歪&YY,2025-02-09 07:34:23,天津,3星,1,92%的无聊+8%的小幽默 宫世琉弥好丑好丑 佐久间终于又变美了一点（接跟丑男离婚）
玛雅yuu,2025-02-04 18:04:03,上海,4星,1,去感受吧，日常。《喂帅哥！！》真是永远能够让人觉得“普通地活着也很好”的一部作品。
saeko,2025-02-09 19:34:40,浙江,4星,1,治愈轻快的日式家庭小品，希望本系列能一直拍下去。由香、里香、美香，都要幸福啊！
Sherry在努力,2025-02-10 15:06:53,江苏,3星,0,比较一般了～
把噗,2025-02-04 20:42:34,北京,2星,1,太难看了 还是剧好看100倍
Ms.Owl,2025-02-01 15:47:46,上海,2星,2,没看明白
布吉布吉,2025-02-04 00:34:50,江苏,2星,1,更莫名其妙了。以后真的真的不会再看这个系列了。
朴树的那些花儿,2025-02-04 19:58:18,四川,2星,0,不愧是两千句台词的电影啊，吉田钢太郎感觉随时都在演讲发挥，MEGUMI太年轻了，不像夫人反而有点像女儿-_-||饼哥居然客串了一把
SUNTORYYYYYYYY,2024-06-21 22:18:53,日本,4星,0,鉛筆が一本✏️僕の心に
达利苹果甜化了,2025-02-04 23:25:21,重庆,3星,1,这种故事还是更适合电视剧，变成电影感觉剪的有些乱了，而且最后高潮戏有种为了电影版而写的，电视剧里那种一个家庭里小而美好的氛围也没了。而且特别想吐槽，从第一部，还能看到帅哥演员，到影版，真的很想问帅哥到哪里去了？
五大湖口设计费,2025-01-04 15:44:03,美国,3星,0,还是第一部好看
某茶君,2025-02-05 03:35:54,浙江,3星,1,还是剧的味道，更接近SP而不是电影。
We.Dong,2025-02-04 18:30:51,山东,4星,0,不幸总是突如其来猝不及防，幸福皆是悄无声息微小婉转。即使明天世界即将毁灭，今天也要种下一棵树苗。伊藤家的故事怎么都看不够，琐碎日常里扒拉细微幸福。全家唱铅笔歌太可爱，最后有彩蛋，心疼木南晴夏大姐。PS:原来算命小姐姐是光宗薫。
mir9cle,2025-01-05 14:01:31,广东,未评分,0,超普通
易无安,2025-02-08 21:20:16,广东,3星,0,期待了这么久有点失望，故事很零散，剧情很离谱，相比剧版的治愈，电影版更多的是尴尬。
Mooncake Uncle,2025-02-04 17:45:35,北京,未评分,0,内容过于琐碎，拍剧比电影适合🍟
暗地妖娆,2025-02-04 12:52:03,浙江,4星,0,依然好玩好笑，尤其每次有武田玲奈的戏就让人笑到停不下来。也无非是一些好吃的、一些小约会、一些小烦恼，一些小误会，可就是莫明地有一种散发着幸福气息的幽默。
夏冰雹,2024-06-29 08:31:28,日本,4星,1,看了七七八八依旧是原本的感觉
好丑一头牛,2025-02-07 18:54:52,广东,4星,0,家长里短，看着就是生活。
母猪产后护理家,2025-02-05 11:43:28,上海,3星,0,3集电视剧的长度没有3倍的有趣
汉隆剃刀,2025-02-09 21:13:13,山东,3星,1,太好吃了太好吃了，一惊一乍的，东邻的物产有那么稀薄嘛。
最讨厌包饺子😅,2025-02-05 15:28:14,江苏,2星,0,没有剧版好看，又多了两位假面骑士打酱油！宫世琉弥正脸好难看！！！佐久间由衣好看的。
Amiko。柒。,2025-02-05 22:58:48,北京,3星,0,还是电视剧更好看呀～结尾的说教有点太长了看不下去，大姐和小妹能不能不要再和丑男纠缠不清了。尤其是小妹那个又丑又巨婴的男朋友真的烦死了。
柴犬妹妹,2025-02-04 15:15:07,陕西,4星,0,没看过剧的人会一头雾水。但确实是诚意的衍生电影了！
红玉波特酒,2025-02-04 22:35:06,湖北,4星,0,还是一如既往的无厘头，看得我好想吃松叶蟹啊。里头好吃的东西好多。就是丑男和爹的爹味演讲特别突兀特别，其他都还好。
它它,2025-02-04 11:58:50,安徽,4星,0,情感滤镜开太大，多给两星，只要一家人整整齐齐坐在一起吃饭，伊藤家的人生就不算太差。
C安,2025-02-06 20:09:47,黑龙江,2星,0,生活里哪来那么多小确幸，大部分都是小确丧……比如又被我捉到你漏洞的你，破坏了我一天的好心情，我不想做你的PlanB
鹿鹿鹿,2025-02-08 13:20:57,四川,3星,0,零零散散的，有点莫名其妙，另外野村周平大帅哥怎么长这样了，不敢认。
カルロス三郎太,2025-01-24 19:23:18,河南,4星,0,要是没有泳池升华那段就是我最喜欢的日常了。开头那部分的外星人太可爱了
鹤顶个红,2025-02-05 00:01:17,北京,3星,0,高潮的泳池派对戏大败笔，太尴尬了…
Osion,2024-06-24 16:09:26,日本,3星,1,6/10
刺鸢,2025-02-06 23:56:10,北京,3星,0,没看过电视剧版，直接看起来电影感觉有些唐突，但是一家人的温情幸福还有生活中的美好还是能体会到，老爸又帅起来了肯定是个梗！由香姐真的好神，太有意思了，就是情路比较坎坷，看完去补电视剧了，另外我要再做咖喱饭尝尝
25年看过要破万,2025-02-05 20:56:30,浙江,未评分,0,15min，原来这几个孩子都是不主动做家务的啊，当妈妈真的累，不幸的更累但幸福的也累
Liwen,2025-02-04 17:09:41,四川,3星,0,剧版忠粉，但电影版实在喜欢不起来。由剧版沿袭下来的信息量和风格并不能撑起一部电影该有的形态。不过最后的价值虽然上得莫名其妙，还是有被触动到。求剧版第三部继续拍。
theggs,2025-02-11 13:22:25,上海,3星,0,电影版有一种又尬又搞笑又莫名其妙的感觉，这种感觉电视剧也有但是让电视剧有一种奇特的气质，但是在电影上感觉好怪呀！
流水线🦊工,2025-02-04 13:22:05,北京,3星,0,这种明显还是拍剧更适合，不过“部长”一出来就觉得好好笑，还是大叔那个味道。
Novita,2025-02-08 18:57:31,中国香港,3星,0,感觉最好看的还是剧版第一季，后面的很多发言就跟“帅”没啥关系了，更多时候只是觉得话多+尴尬。影版最喜欢的桥段大概就是妈妈和炒面的故事吧。Megumi真的很适合这个角色。
nunu112,2025-02-07 13:47:21,山东,4星,0,第一季挺好看的，第二季没看下去。
昆德拉密度美学,2025-02-11 12:05:32,北京,4星,0,可以翻来覆去看的魔力，对这样的父亲和女儿们感受到了松弛和连接。唯独对结尾拔高略感不适。
W11,2025-02-05 15:04:30,重庆,3星,0,电影版看着有点累，还是电视剧合适
哈哈,2025-02-05 21:34:06,上海,3星,0,跟剧一贯水准，只是感觉吃饭场面更多，不吃饭很难看下去阿。没有强行3个女儿感情完整很好，生活嘛，一直继续。最后一句很好，比起一句话讲完更佩服不厌其烦准确传达的人。
Paul Mescal,2025-02-05 21:25:20,浙江,2星,0,剧情有点太碎了，东一点西一点的，不过感觉吃的还不错
午睡,2025-02-07 10:50:55,北京,4星,0,由剧集衍进的电影必然不能独立成章。给了幺妹和二丫新的进展，大姐最后的彩蛋还是让人期待会有剧3或映2的可能，毕竟不管再如何尴尬，在我看来始终都是幸福的一家五口。PS：全篇最喜欢的还是MEGUMI和太田的角色。
Nr.,2025-02-09 22:58:10,山东,4星,1,稳定发挥，请拍100季
易北,2025-02-08 00:16:59,山东,4星,0,真的太喜欢大森了。老爸的大段台词我都跳过了，因为完全没意义嘛！www
17口芭菲,2025-02-05 10:25:50,山东,4星,0,二姐的青梅竹马长得像被牛踩了一脚的青蛙。总体来说挺好玩的。除了老爹外的男人各有各的不行，女性角色虽然也有不靠谱的地方，但相较而言是人多了。妈妈竟然是作家！
NN,2025-02-10 23:45:52,江苏,3星,0,刚开始真的很晕，好多人，各种场景切换，最后的演讲有点意思，总体还行吧
糖罐子,2025-02-05 18:46:58,上海,3星,0,这家子还是更适合剧版。不过过年看放松挺合适的，木南晴夏那个角色的内心ost（并且很有可能一不留神就说出来了）和某发行为方式就很能get。
爱上一尾鱼,2025-02-09 12:51:39,江苏,3星,0,这就是家庭的幸福日常
球球来了,2025-02-09 20:18:17,上海,3星,0,这部爹味好重啊，一点也不帅
渡海天堂系,2025-02-05 19:26:13,辽宁,4星,0,我记得剧版第二季结尾，老爸跟女儿们说“不必太纠结去选择正确的道路，关键是，要先去选择，先去行动，坚信自己选的路并把它变成正确的”剧场版的结尾，老爸让女儿们可以停一停，歇一歇，过平凡普通的生活也好。两个观点都很打动我，跟几十年前凭着一腔热血就能闯天下的时势不同，现代的人们往往是在客观因素的制约下，思考着保全自身或者扩大利益，以此决定前进或者止步，可能没办法按老爸意愿 可以自由选择，毕竟“普通平凡的生活”，至少在我们生活的社会 已经算是顶配。  但我觉得，人总要给自己留些后路，也总要给自己铺一些风险，有时候也要允许自己懦弱，有时候也要勇敢去赌一把，无论是学业，事业还是爱情，都需要“脑子一热”的冲动或者“自私”的逃避。就像伊藤家那样，在吵吵闹闹中，交织出生活的本味。
omi,2025-02-06 22:52:48,浙江,2星,0,无聊了
缭草,2025-02-01 22:08:46,日本,4星,0,つまんなくて説教だらけだけど泣いちゃった
特仑甦,2025-02-05 22:33:22,浙江,4星,0,还是那个味！但是两个小时有点太长了老爹的帅帅时刻又只有一次，还是剧版节奏适合～愿意再看一千集！
noni,2025-02-06 14:55:31,江苏,3星,0,丑男含量超标，比丑更致命的是两个小时看完我还记不住脸。说教感比剧版重，扣分。永远爱这个系列里的木南晴夏，平静的疯感和淡淡的古怪的幽默，每一套造型都质感又日常，太迷人，我爱你由香姐姐。
Joe_Pearson,2025-02-08 23:52:03,上海,3星,0,剧情较为散，感觉还是得先去补一下剧，但电影的氛围确实不错，这一家跟山田洋次拍的那一家都充满趣味，全胶片摄影的镜头色彩实在是太美了
木六,2025-02-10 20:30:06,浙江,2星,0,好神奇的精神状态 でも 娘たち 生きて続けなさいよ
itsXavierZ,2025-02-05 22:55:34,福建,3星,0,这家人的故事看一百集都不会腻，但还是觉得拍成一集集电视剧更合适…拍成电影反倒不对味了，快出第三季吧
特立獨行,2025-02-05 20:44:10,天津,4星,0,过年时能看到影版真开心😊
Fanfanfanta,2025-02-04 23:23:31,浙江,4星,0,电影版开篇好混乱，篇幅变长了好像故事就讲不好了
樱桃点点小星星,2025-02-08 20:49:04,辽宁,3星,0,乱糟糟的不适合电影化
Miss Low,2025-02-05 11:23:02,上海,3星,0,这种剧还是没有太多拍成电影的必要。。。
woooooo,2025-02-04 13:58:07,重庆,4星,0,日常剧拍成电影还是会少很多生活感，而且节奏不像剧那么有条理，就出于对剧的喜爱吧，不过还是帅气的爸爸和温馨的一家人
爱玩的过路人,2025-02-05 10:55:03,上海,3星,0,很可爱的大叔和女儿们。。。电影拍的像短剧集， 故事几乎以场景般展现在观者面前。。。而脑洞与树洞间或闪现。 可能片中演员讲话风格太像动漫， 有些令观者反而难以共情(。•́︿•̀。)PS 日本人拍美食还是有两把刷子哒<(￣︶￣)/
满岛光,2025-02-08 19:16:50,四川,3星,0,电影版感觉确实节奏怪怪的。群像人物都是突然出来，又突然退场。吉田钢太郎的演技依然很不错很稳定，木南晴夏的颅内碎碎念也算是看点之一。
马戏团🎪,2025-02-08 20:16:10,上海,3星,0,电影版是啥玩意啊，东一点西一点每个人突然就大喊大叫，节奏大乱，完全没有剧版那种余裕。莫名其妙给二妹安排了段姐弟恋，还有野村周平真的不要再演帅哥了，真的已经不是帅哥了喂！只有妈妈说的炒面哥哥的故事还可以。
冰雪聪明shi,2024-07-07 17:09:51,日本,4星,0,炒面的故事真的太感动了！！以为是个小众剧，能在影院看还是很高兴！
提瓦特尼克,2025-02-10 20:45:01,内蒙古,4星,0,看个氛围与情怀
吃辣条的贡丸儿,2025-02-05 19:38:07,广东,3星,0,女性都赏心悦目 男性都对我眼睛很不友好
黄自然,2025-02-05 14:57:05,浙江,3星,0,没看过剧版的话 有些梗不太懂
侯老麦,2025-02-07 14:42:16,美国,4星,0,活得开心，活出自己。
咖布藤,2025-02-06 11:53:37,安徽,3星,0,最后有点尬 前面还是熟悉的味道 这种日常还是拍剧比较好 可以一直看下去
巴黎在逃圣母,2025-02-06 00:38:27,加拿大,4星,0,能不能每年端一季电视剧上来呢。泳池露天演讲有点儿过了吧！伊藤家还是自宅家庭会议更适合。多对自己重复做家务差不多就行了，反正垃圾一直都会出现的，别急。
Yuura Katsu,2025-02-06 02:28:39,意大利,4星,0,完美完结了，连着看了两季，电影版当然也要看了，想看出书的<帅气女人>的故事
核桃子,2024-06-28 22:16:53,日本,4星,4,呜呜呜呜 好可爱 炒面哥哥那段差点看哭了
喵喵奥特曼,2025-02-10 02:04:58,浙江,4星,0,后半段有点散 但是日常拍得好真好喜欢 走到家门口一闻“啊~今天做咖喱呢”这种感觉实在太好了 大家都好灵 除了宫世琉弥（无贬义纯从演技出发） 摩多摩多 继续拍可以吗
李欣原,2025-02-10 17:21:48,辽宁,4星,0,哪里帅了？
德艺双馨秋元康,2025-02-09 16:35:39,北京,4星,1,虽然过于理想化，但看完让人觉得幸福。好想加入他们家啊
Tomoya,2025-02-04 14:30:06,上海,4星,0,两季剧更多的是对生活的豁达，电影多少能感受到豁达背后的困境。由香因为被拿错包子发疯那里感同身受，以及很理解她作为三姐妹中被社会规训影响最严重的一个生活中极致的拉扯感也让她在结尾哭的最大声
DcccElf,2025-02-04 19:58:35,河南,4星,0,可不可以再更新系列 贯穿人生的幸福感
吉侃,2025-02-09 16:58:32,四川,4星,1,依然疯疯癫癫温温暖暖
#草人#,2025-02-08 21:05:37,上海,4星,0,太好了，剧可以继续拍下去吗
