用户名,评论时间,IP属地,评论分数,有用数量,短评内容
unlords,2024-09-04 19:47:35,意大利,2星,61,很美很空洞。中年daddy爱上取向不明的twink本身就是个无趣的故事，还以缺乏想象力的方式，在泛黄的、精巧的置景灯光里呈现了出来。一会儿MV一会儿阿彼察邦，想做魔幻现实主义，但越临近结尾越圆不回去，中间丹尼尔克雷格怼脸长镜头看得旁边的大哥直叹气，有种试图复刻cmbyn而力不从心的尴尬。#Venice2024
死亡食社,2024-11-27 11:09:55,美国,2星,24,写实部分极尽对男同的刻板印象，数次看得尴尬到脚趾抓地，睡完了整个第二章后发现突然变成了冒险片嗯？嗯？各种符号象征充满刻意俗套且堆砌感十足，比前几年那个吃人还是吸血的要难看，禁毒宣传且诈骗
feet,2025-01-19 21:14:10,山西,3星,3,演员的表演没有问题。问题似乎出在剧本上，感觉情节不够完整。导演个人意图，一些时不时虚幻的场景，削弱了故事性。
废话队长,2024-09-03 20:27:09,意大利,4星,58,挺好看的，线索足够集中，克雷格是一双充满急切而充满欲望的眼睛，而德鲁的凝结姿态更凸显人性淡漠的疏离，也很符合他放逐身体的享乐信条。所以后半段克雷格深入南美试图掌握窥探人心的力量，主要就是为了看清眼前人究竟是不是酷儿。gay bar环境的建造也很有性格，不是常规意义上聒噪奇情的，而是很安静，更像是一处避风港，让人会有停靠的冲动，可以说想达到的手段都完成得不错
Unbeliever,2025-01-15 00:58:27,英国,2星,31,"今年看了好几部这类""纯符号编码""电影。要看懂作者的意思，必须掌握一些抽象理论和它们对应的符号。最后欣赏电影的过程变为了纯粹的数学证明题。一切都变成了冷冰冰的代码。有人爱看这种片我没意见。我最大的意见是这种编码-解码片最缺的恰恰是(叙事层面的)逻辑。创作者几乎抛开了一些最普世的叙事原则，直接在一个抽象的框架里对各种零散的元素进行拼装，却并没有搭建起一个有机的整体。以及故事上一通神棍操作之后，真正想表达的核心概念又都简单的可笑。这么多花活堆在一起，竟然没有给影片本身增加任何层次和厚度。这些电影的message还真用几句话就能概括的八九不离十了。(毕竟从抽象本身再抽象一次也没多复杂)。大多数对此类电影的好评也都比较像掉书袋或者丢概念。讨论质量高不高不知道，跟我的经验没太大关系是真的。"
Ryan,2024-11-27 12:23:53,美国,2星,21,再也不浪费时间看直男们演gay片了
Mr. Infamous,2025-01-14 22:07:09,北京,4星,22,《请以你的名字阴风阵阵地呼唤我》。写实部分盘根交错地展现寂寞但旺盛的情欲在酒吧、旅馆与居所的翩然流离，依然是有年龄差的男人与男人，但本质的捕猎有了一些反客为主的意思，以致于酷儿身份形成竹篮打水一场空的讯号和背叛他人、自我的镜面，再到魔幻部分，离地万里，晕头转向，一路伸向丛林，伸向苍穹，伸向人脑之中、之外、之余的广阔空间，愈发急促、荒谬、寥落，充满意味，尽管未必浸染意思。更喜欢脚踏实地的伤怀，但又不时觉得，恐怕那些虚无缥缈的地方才是突破常规想象的所在，也更具价值。克雷格演得颇见层次，但确实不像四十加，甚至逐渐呈露希特勒形貌，并冲向艾德·奥尼尔，稍欠演技就要溃散在神祗少年的肉体旁。想看原著了。三星半。
亵渎电影,2025-01-15 23:02:42,河北,4星,26,Lee想fuck天菜帅哥尤金之前，他那套mindfuck的说辞，让人想到《无穷动》里洪晃口中的某文艺导演，脱裤子之前先把对方的脑袋搞糊掉，lee在这部分的台词写得很好笑，直接可以当喜剧看。能理解这时候的lee为什么那么想跟对方telepathy，去了趟南美丛林，喝了树根水，在《阴风阵阵》的舞蹈中确实也合为一体了，只是尤金的领悟是l'm not queer，看清这段关系的后果就是逃离。结尾处理的很好，变老的lee从太空掉下来，他的发型和衣品变成了尤金，爱一个人成了他的身体记忆。
徐若风,2025-01-14 23:59:57,北京,4星,19,3.5  完全不像2024的产物，宛如几十年前的、带有先锋感的电影。《情迷画色》《裸体午餐》的另一种“配套续集”。瓜导很努力地还原出原著中的经典段落，求之不得的爱、精神与肉体的疾病、自我剖析的痛楚、欲望的陨落，以及标志性的超现实意识流，整体风味全程保持在线，很不容易。丹尼尔不仅要演外在的衰老、成瘾病症与爱欲矛盾，还传递出内心深处真实的罪恶感与绝望孤独，也是挺豁出去了。但行至影片最后，还是不免让人幻想——如果是柯南伯格来拍，把那些充满毒性的幻觉，用更血肉横飞的方式呈现出来，兴许能成一部世纪神作。
sdebut,2024-09-04 20:29:25,荷兰,4星,20,从大叔视角版的cmbyn无预警直接转进阴风阵阵/热带疾病，瓜导这次疯出了新高度。肉体的探索欲和精神的不安全感（“你到底是不是queer?”）在缠绕中无止境地蔓延，也许这种同性情感问题只能靠超自然力量才能解决。
阿莫多瓦特了,2024-09-04 05:12:14,意大利,1星,239,瓜达尼诺，你天生就是拍porn的命，别来糟蹋电影了
踢迩达,2024-12-01 23:02:55,北京,3星,8,中间tripping那段挺有意思的。克雷格是战后退休发现自己深柜的邦德。
KID Y,2024-10-14 23:33:23,英国,2星,12,4.6 我不知道瓜达尼诺理解中的人工美学是什么样的，但本片中滥用的人工布景和特效基本同主题公园无异，一个单纯为戏仿，或者说致敬各种导演的悬浮空间；只有面对爱情的不安感是真实的，却又总是在自作聪明的幻觉中被破坏殆尽。
悲辛無盡獨行夜,2025-01-15 23:43:49,浙江,未评分,1,寻此苦旅，以达天际，口水醒目，水乳交融，
北极星中暑,2025-01-17 16:03:15,湖南,4星,13,"尤金你是一支火焰冰淇淋, hot on the outside, cold inside."
吉萨马啦喀什,2024-12-01 13:43:57,美国,2星,16,说瓜达因诺天生拍porn的命的那条短评实在太精准了。卢卡瓜镜头下的激情戏是没有tension的，只有横陈的肉体和不算真实的欲望，我不会屏住呼吸只会狂翻白眼。与前几作相比其实有几个迷人的瞬间，比如几次镜头摇曳后定格在drew starkey身上，比如丛林深处岔路口猝然消失的身影，但总的来说还是前两章靠摄影、后两章靠发癫保持可看性，另外瓜导的音乐品味还是一如既往的烂
Parity,2024-09-05 21:34:39,瑞士,2星,8,#Venezia 81癫倒是不癫，导向自然深处的原始、神秘和迷幻的结尾也并不罕见。一具开篇便位于拉美最北部的美国躯体，在南下的路途上进一步解放；影片在无法展现身处美国（城市）拘束的躯体的前提下，缺少了对于身体（变异）和心灵感应探索的逐步积累和建立的过程。或许全长版本真的更能看
澧兰,2024-12-15 06:16:42,英国,2星,16,热评少责备观众，还义正言辞“电影不是满足观众意淫的”，导演不是把自己的意淫放在大银幕上让观众花钱看？这年头还要教观众做事？跟男同性恋有没有关系都不影响这部电影完成度还不如美术馆里的视频作品，况且怎么还怪起观众觉得这是BL，导演本来就是起手CMBYN也好意思怪观众联想，不如说导演水平比你看不起的耽美也没好到哪里去。哦对不起，耽美起码不按头让我接受创作者自以为是的艺术表达，们男导演真的会给自己贴金。
Epicentro,2024-10-07 12:10:01,美国,4星,13,【NYFF62】Drew Starkey老天爷啊，已经不记得多久没在大银幕上如此直观地看到这么美丽的男人了，帅得失语，只需要存在就够了的谜团角色，我太能和Lee共情了，瓜导拍男人我是服的。片子前半段的南美小城纵欲一下就转成了后半段的原始探索和梦境幻想，没看过原著的人是会觉得off-putting的。磕嗨了的光影色彩让我一直梦回阴风阵阵，感觉导演玩得很开心但实在对观众理解发难。以及不是特别能理解为什么选Daniel Craig来演这个角色。但片子整体还是有点意思的。
匣中猫,2025-01-20 00:03:18,广东,4星,2,其实还蛮喜欢前两幕的，看似流动却确定的关系，似乎在欢愉关头，人就是不会对自己、他人有那么大怀疑，但在有如突然变成90年代末探险片的第三幕，稍微有点不够的身体恐怖和草药幻觉间，得出来的答案好伤人。不过在林间喝水那最后一幕真美，美到后面略有些刻意的镜头都可以让人原谅，深陷在这种对自我犹疑到生命尽头的孤独感伤。而好像在年轻的时候就总还是会觉得优柔寡断是上一辈的情绪，但看到那条衔尾蛇，莫名不需要嘴说，就感受到了一种我们每个人最后都会是这样的悲观感受。做人好难。想看看原作小说。
卷卷猫猫头🐱,2025-01-20 13:56:54,德国,3星,4,第一部分像看007为做田野调查装gay探险🚬
宇智耀耕,2025-01-19 09:00:06,北京,4星,2,影评中“对酷儿性的最佳诠释”已经解释的很好了。
btr,2024-09-05 02:29:12,西班牙,2星,11,#Venezia81 空洞、乏味又浮夸。要是让利桑德罗·阿隆索来拍应该会更好。Nirvana“come as you are” 用得还行。
黯淡星,2025-01-09 06:16:54,德国,5星,17,完全超出预期的好看啊，这完全就是我日思夜想我的梦境，每天幻想巫术显化突破at力场，telepathy这个概念用血肉相融的舞蹈表达好好反正我羡慕哭了。喜欢每一个casual body touch手和腿的踪迹描写，唉，这种intimacy，这种恐惧，这种幽灵一样的爱。。i want to talk to you without speaking 。。
桃桃林林,2025-01-14 21:07:32,北京,3星,2,前面还好，后面属实有点飞向宇宙了
徐小溪Xiaoxi🎬,2025-01-12 02:46:49,西班牙,未评分,2,❤️
LIONSONG,2025-01-16 04:18:12,广东,4星,4,3.5星，巴勒斯的小说能拍成这样已经很满意了，不过谁来拍一部中国版《酷儿》？俩男同为调理性取向不惜去云南深山采摘中药，结果误食毒蘑菇双双被拉去医院洗胃。
炭烤骨灰全熟,2025-01-14 20:52:31,广东,5星,15,看完全篇后我才明白海报是构成大众幻想唯美爱情的最后一环。实际是一个孤独终老的人幻想旧日时光的幻觉，西装长裤正好盖住了腐朽的皮肤。还有不要再说什么cmbyn了好吗，这之后的这才是卢卡瓜达尼诺的真面目。（谁说丹尼尔演技不好的，全片看得我爆笑好吗。）
igrɛkonze,2024-10-15 01:43:38,中国香港,4星,6,3.5 由於不願意這部比挑戰者分低 以及出於對Craig的respect（喜愛） 給個四星吧⋯⋯其實還是感情複雜一言難盡 撇開演員的話我覺得還好 以及我並沒有很喜歡後面surreal的部分 但是！我懂的那是導演的signature 以及那個熱帶裸體現代舞（？）我的確也看傻呆了 同事說比較驚喜於Craig終於成功擺脫了007 但我倒沒多大認同感 畢竟Craig版的007在我心中最深的印象還是那場裸體被老麥鞭打的play（咳咳）我是覺得craig總體都很好 然後Drew Starkey！是什麼長手長腳長身的神話男孩子？？？比硬照好看一百倍 可是有一點失望的是⋯唯一正面全露的竟然只是只有三分鐘戲份的omar apollo 不知道他有什麼感想⋯⋯
小羊不亦乐乎,2024-11-29 03:01:37,美国,2星,8,最后一章苟延残喘，死活不结束，看得如坐针毡。今年最喜欢的片子是瓜导的challengers，最讨厌的也是瓜导的queer，丹尼尔克雷格要来我都不想再去看
红酒与谋杀,2024-09-03 23:19:27,英国,1星,93,既不是非具身化的多语型探索，也不是具身化的触觉想象，更无从论及观演分离的临界状态，有点不伦不类了。丹尼尔克雷格粗糙单薄的表演实在尴尬，就像是从利刃出鞘的片场走来一样，在同一种乖张的表演模式中，拿不出任何表演精度。话说现在是不是直男演员在性爱戏中露下屁股就能被描述为胆大、激烈的演出了？只能说克雷格小有勇气，但技术短板是硬伤。第三章瓜导直接开始鬼画符了，拍到尾声又不知道该怎么拍了，笑死。瓜导的作品看的越多越觉得CMBYN是一次美好的意外。
朝阳区妻夫木聪,2025-01-19 23:07:18,北京,2星,8,难看麻了。前半段老男人买春小奶狗，中间老男人包养小奶狗私奔，后半段雨林探秘双双嗑大，主打一个全片不知道在忙啥。这片子究竟是谁在一开始造谣大尺度，能不能抓起来啊，我三岁的小外甥在家光屁股跑几圈比这个的裸体戏份都多。真的看生气了，两个多小时性缩力拉满，瓜导没事多刷刷porn看看怎么拍。
木上立,2024-12-11 19:08:16,英国,2星,4,观影之后的兴奋大半来自于对垮掉的一代的重访，瓜导对cgi的滥用让此片有着非常糟糕的观感，在摄影棚的拍摄也让整个故事架空在瓜导特定美学宇宙中。巴勒斯的小说不好拍，赞美再次送给柯南伯格。
Théo,2025-01-15 23:23:18,湖南,4星,1,“不关乎理解，而在于相信。”就像巴勒斯的文本一样，通过对一个符号的调查，我们进入到一个世界中（Allerton进入到Lee家中的第一时间不也在观察物件吗？）：相信蜈蚣的符号，便获得了进入《裸体午餐》的钥匙；而相信yage的符号，我们则进入《酷儿》的世界。要展开世界，对于瓜导而言最终并不是用服化道来堆砌或是用怪异的情节来发展，而是打开一个静止的场景，Lee和Allerton眼神的第一次相遇、播放着《奥菲斯》的影院、Lee在夜晚独自地伤感，或是二人彼此进入对方的皮肤。于是展开一个世界，就是展开一个瞬间，奥菲斯回头观望欧律狄刻的那一瞬间。与此同时《酷儿》所失败的，正是无休止地将一些符号变成隐喻，那些奇怪的超现实主义场景、衔尾蛇，或是结尾的库布里克时刻在柯南伯格那都是被明确禁止的。既然相信，便只有唯一一个现实。
Ber_雪碧,2025-01-23 13:04:56,北京,2星,3,食之无味 江郎才尽
lOoK At mE,2024-12-15 00:47:11,美国,5星,9,继挑战者后在身体性的交流上走的更远，几乎做到无台词的叙事，但人们无法心灵感应的事实限制了故事的层次
竹和,2024-12-18 16:58:11,美国,4星,6,并非我喜欢的品类。前半段美如画，但是以为这是小狼狗恃宠而骄的故事，画风一转再次回到了瓜导一直痴迷的惊悚魔幻现实主义。要拍CMBYN对他来说很容易，但是要理解并欣赏酷儿这样的作品对观众来说太难了。
文森特九六,2025-01-14 22:46:14,山东,5星,6,极致的追求至欲望的尽头才发现这里只有无尽的孤独，这其中动人的悲剧性自然并非绝对与“酷儿”划等号，却又直接体现着其独一无二的反向特质，一种近乎于逆宇宙规则而行的绚烂的毁灭或重生，只为最纯粹的感同身受和一心同体，寻得真正足以驱散孤寒的归属天地，即使结局依旧形单影只徒留回忆，瓜达尼诺作为导演的局限性同样体现着这种特质，比起真挚热烈又迷乱不安的感情纠缠，他似乎更醉心于描摹那虚实难辨的被享乐主义和虚无主义支配的粘稠幻境，而这在本片中某种程度上恰恰成为了最为贴切的形式美学追求，并因此让电影中的一切都明明那样造作却又那样实在。
嵇澹,2025-01-22 04:16:55,德国,2星,4,jason schwartzman演绎的这位松动有趣的npc好像从未离开asteroid city万分虚假人造的纸板片场。没有任何与时代节点产生对话企图的那类毫无被影像化转述必要的作品，将早已广受识别泛滥成灾的失位老白男去第三世界浪迹，顺带俘获年轻mpdg以期在他者对照下重拾主体性的典型叙事绝无悔意地再一述说。过火的魔幻视听修辞非但未能达成疯癫迷狂的预期观感，反而酷似给本就深度无几的单纯色欲官能故事竭力找补。同为a24系的酷儿作品，身体畸变与变形的想象败落展现可把已属庸作的love lies bleeding里的女巨人衬得仿佛神来之笔，片中对女科学家的神秘妖魔化形象设计则和后者处理ed harris手法如出一辙，纵然真有稍纵即逝的灵光也为太多厂牌和导演膨胀的自信误以为永不失灵的惯性配方淹没。
不良生,2025-02-01 21:24:03,江苏,4星,0,我在私人意念里完成了与你永存的happy ending，那真是一座让我情欲盛放魂萦梦牵但再也不会故地重游的绝美丛林。
水包酱,2025-01-16 15:06:48,上海,2星,1,以后非必要不看卢卡瓜
linbenx,2025-01-15 19:43:37,上海,4星,1,置景和摄影很有造型感，非常合我的口味，配乐也超级棒，剪辑有点特色，前半部分看得很满意，后半部分有点飘就云里雾里的
帕特里萨,2024-12-14 06:12:14,英国,5星,9,会哭到眼球掉出，如若我还有能力流泪
东东的奇妙树洞,2025-01-18 03:26:56,重庆,4星,1,巴勒斯笔下的Lee其实是个很固执干瘪自欺到极致的人，queer在当时的双关意味恰好满足了lee抗拒酷儿身份却又暗自紧张兴奋的情绪。巴勒斯笔下的蜈蚣既有因玛雅文明和阿兹特克文明的历史影响而造就的危险性，也有毒到情深爱到骨髓后最魅惑最致命的性欲和爱欲。原著写得并不好，而电影前两部分也没拍好，五十年代酷儿集群团体内老年群体与年轻人接触时的胆战心惊和欲盖弥彰其实没太拍出来；毒和酒和性的融合做得不到位。从原著角度出发电影没拍lee和尤金的感情基调是很多的，可这是惊世骇俗的以大尺度非社会既定道德感著称的作者写的原著！！拍摄尺度会不会过于小了？not queer but disembodied，超自然幻想镜头语言太美，而南美丛林回归自然后酷儿们的肉体连结融合交织，证明城市异性恋规范性社会的规训最终都会是屁
YiQiao,2025-01-28 16:48:17,上海,2星,1,根据我对这位导演的了解来说 瓜达尼诺作品的海报往往会比他的影片本身好看（暴言//不知道为什么这部电影给我带来一种词不达意的观影体验 他们明明渴求爱却会选择用性来表述自己的需求 以各种途径来阐述但还是得不到自己想要的 好可怜//演员表演多少也有点差劲
沈精病,2025-01-21 13:42:58,浙江,2星,1,做为一个一直不太喜欢丹尼尔克雷格版007的人，看到他演gay还是看的挺欢乐的。只是看完了全片以后想和瓜导说，不是每部电影你都能拍成CMBYN啊，看到后面已经是需要给眼睛上眼药水的程度了，这么点事拍的如此兴师动众，加上叙事的分裂，情感的断裂，表达的破碎，真想请你吃块菠萝披萨！
Sour mayonnais,2025-02-07 09:52:25,四川,3星,2,正应了那句老话：为了这碟儿醋包了这顿饺子
起玄,2025-01-22 01:51:01,北京,2星,7,把大家喊出来就为了这点事呀.jpg
CharlesChou,2025-01-18 22:32:16,上海,2星,1,除了裸体我们一无所有
ballsirius,2024-12-12 09:32:01,美国,3星,4,同性，美男，热带，旅行，戏水，长镜头，瓜导就是在套CMBYN的公式，结果天时地利人和都不在，又乱又散，反而是第三幕超自然放飞后更有趣
宫唯明,2025-01-15 15:04:22,江苏,2星,1,该怎么说观看的感受呢。就像是深入一具美好的肉体，在梦幻般的炙热和潮湿中触及到潜意识的角落，但最后却又在短暂的迷乱中荡然无存。只能说不糟糕，就是处理有些粗暴
三疊紀,2025-02-02 06:01:32,西班牙,2星,0,很喜歡瓜導的美術風格，劇情真的有點冗長且乏味，影片從頭到尾貫穿的悲劇性讓人難受。。。
骤雨至,2025-01-15 20:42:45,江苏,2星,1,后四十分钟抽象的像导演嗑大了的幻觉。丹尼尔克雷格演技也太差了怎么能这么用力浮夸悬浮，想得奖的目的性明显的让人看不下去，难怪这些年连个提名都捞不着。
时以星,2025-01-16 02:51:45,广东,5星,7,年轻即是资本，就是权力本身，年轻可以漫不经心，任时间流淌，敞开去体验，经历。而越是衰败残颓，越渴求年轻美好，每凝望一次，都觉得越来越遥远，触不可及。只有致幻植物使我们曾有刻互融牵连不分。Guadagnino是70后将电影这门艺术真正当艺术来表达的艺术家。凌晨两点多看完万分疲惫，仿佛被掏空的是我。这漫长无尽的一夜，骤然猝逝的人生。我去冲个热水澡。回到现实中，发现编剧和《过往人生》导演宋是夫妇，原著作者是2月水瓶座，电影中年轻男子真就全程一张水瓶脸，看不出感情，完全抽离，探触不到他的心，惟有靠致幻植物于某刻听到他说，其实我不是queer。《Call me》因为有过很真切的情投意合，双向奔赴，因为“我”是少年，就算伤心失意也不堕落。但到了去年的《酷儿》，那一厢情愿的孤独感，太蚀骨。
touya,2025-01-30 23:37:33,北京,2星,0,Daniel表现得很卖力，Drew被拍得很美好，瓜导真的很会拍男人，但电影太抽象了我理解无能。
峰峰峰峰,2025-01-17 21:06:24,浙江,2星,1,南美寻药一段路，怀念过往一段情，肢臂交缠共衾眠，恰似响蛇梦魂绵
双晚,2025-01-26 02:12:31,上海,4星,4,B+. 看到很多人骂做作、空洞，可这不正是电影想描述的状态吗？塑料景观、流行金曲，乃至克雷格作秀般的表演，都是“酷儿”为自己精心建构的艳丽纸壳，直到有人像太阳一样闯入你的轨道，烧穿你的防线，留下一个巨大的窟窿，和内心再也挡不住的呼啸寒风。瓜导仍然敏锐地捕捉身体与感官的震颤，尤其第三幕的结尾，以血肉相融的方式，具像化了兼具激情与恐惧、引人靠近又惹人逃离的“亲密”，并用它亲手敲碎的终章，去终其一生哀悼它的消逝。符号的运用很直白，但我仍然被它赤裸的悲伤所刺痛了——那些关于衰老、虚无和爱而不得的永恒的诅咒。
水水,2025-01-27 13:27:45,北京,4星,0,好多地方有大卫·柯南伯格的《裸体午餐》的痕迹~~~
ChrisKirk,2025-01-15 10:43:13,四川,2星,3,酷儿影视圈也是有了自己的老登代表作。
Q影誌,2024-09-03 19:45:42,德国,1星,15,#venwzia81主竞赛 这个故事其实挺忧伤，可是被瓜达尼诺拍得出力不讨好，用135分钟证明考夫曼同样找灵花妙草的《改编剧本》有多天才。只有结尾2001和林奇的效果达到了，还是降维版的，其它时间，哇特啊油杜英？还我CMBYN和《本色》的瓜达尼诺😭 Daniel Craig不适合这个角色。p.s.第一次遇见把Nirvana用得这么俗气。
天马星,2025-01-24 16:46:48,广东,3星,0,爱上深柜比爱上直男更痛苦。
欧依熙,2025-01-16 19:21:29,山西,3星,0,太抽象了，感觉是导演嗑大了拍的
Fiona和平,2025-01-18 19:36:20,北京,4星,0,哎呀，一扫昨晚的阴霾，我看得直蹦迪，来来来来来来来来来来来来来十月里响春雷全国人民举金杯
酱桑,2025-01-15 21:08:08,广东,1星,2,【0】yue了。以酷儿之名的老男人味大电影。餐桌戏和所谓的“一见钟情”拍的一塌糊涂，餐桌戏吃饭，硬是不吃，让人抽烟讲废话，初次见面的拉丝用上恶心油腻的慢镜头，天旋地转。主题表就是把异性恋美化成酷儿就觉得本片很美丽，很有态度，那跟电影本质无关。不好好讲故事是对的，但主题变成一次老男人的自我寻找之旅就很恶心。用尽了所有拍GV的手段去诠释一段黏腻的爱情，到头来只得到了美丽的杂志切片。但凡真心实意拍Porn我都会敬瓜导三分，更加坚定了，《请以你的名字呼唤我》就是一次美丽的错误。看本片只得到了朱星钥的美丽而已，其他都想吐。
