用户名,评论时间,IP属地,评论分数,有用数量,短评内容
雪滴子,2024-12-28 03:12:03,广东,3星,48,台词是下足了功夫的，故事是真撑不起来的，“宗教的真相是控制”是每个无神论者都知道的。
无效信号,2024-11-24 16:20:46,美国,3星,48,以为要憋个什么大的然后说最大的宗教是control…有种只硬了一半的感觉
RA2020,2024-11-08 21:15:52,美国,4星,21,惊悚又别有深意的电影，三位主演都贡献了优秀的表演。虽然片中请君入瓮式的幽禁、控制与谋杀与同类影片颇为雷同，但恶人关于宗教与信仰的质疑与探讨却使本片脱颖而出，而Sister B冷静地指出恶人温和的态度只是伪装与傲慢，终会图穷匕见，更加令人警醒与深思。
猪头妖怪,2024-12-11 03:07:53,上海,3星,20,前半部极有意思，然而所有期待在后半部几乎全部落空了。最终，这部电影仍旧是一部披着宗教和哲学外衣的惊悚悬疑片。而只有颠倒过来后，它才能真正成为一部佳作。
谁,2024-11-02 09:53:11,英国,2星,283,平时上学上班已经够累了。。还要在电影院里听讲座。。我真是服了
一條魚佔滿了河,2024-12-17 21:51:39,北京,4星,4,★★★☆ 一次陷阱重重的心理操控，一場金句頻出的宗教辯論，明修棧道，暗度陳倉，驚悚的背後更像是一場社會實驗。前兩幕非常精彩，但是到了第三幕，觀感從《母親！》滑落到《巴黎地下墓穴》，不再聲東擊西，開始長驅直入，論點拋得太實，反而喪失了猜測創作者真實議題的未知驚喜，結尾的處理沒能讓雙方的信仰都崩塌很可惜，里德死於他所不相信的神跡，巴恩斯就應該成為一個無神論者，無論是否相信宗教，都被諷刺到底。Hugh Grant的表演著實迷人，充滿了神秘感，鬆弛又驚悚，是撬動電影的那一個支點，無形中也托起了兩位對手戲女孩的表演。
VincentP,2024-11-09 10:27:42,美国,4星,6,可爱又迷人的反派角色？
SELVEN,2024-12-14 18:38:15,北京,4星,7,在角色设置和母题上均使用了“障眼法”去打破观众的类型片预期，这是这部电影最棒的地方。
Glacier,2024-11-02 02:04:53,英国,4星,17,题材很新颖的密室恐怖片，在变态囚禁杀人犯的常见外壳下，用通俗的观念解释与质疑宗教，针对犹太教，基督教和伊斯兰教这一有传承性的几大宗教，在质疑的同时也有对宗教人文情感的思考。结局好像是女孩充满希望的濒死体验。宗教毫无疑问是控制，也同时赋予人希望。
阿玉,2024-12-14 23:21:33,北京,4星,8,“祈祷屁用没有，但我觉得很美。” 也就是这时sister Barnes短暂地“复活”然后救了她。祈祷和信仰真的没有用吗？
kookyobject,2024-11-22 03:20:31,美国,2星,64,一直在想为什么不太喜欢这片，结果看到了评论区大致是“上班上学已经够累了还要在电影院看老白男教授mansplaining讲课”，再后来朋友说她看到Hugh Grant就不打算看了因为他是油腻中年白男代表，嗷嗷嗷瞬间理解了看完电影挥之不去的不愉快感受。有点类似《creep》那个系列恐怖片（好吧和radiohead的歌曲还同名），并想起来小时候看的一个纪录片叫《zeitgeist》，其中也有关于基督教起源和权力结构的阴谋论式分析，而这部电影中的论点论据之简单仿佛那部纪录片的广告。。。
Orbiu,2024-12-11 23:39:07,上海,4星,9,2.0版本的宗教讨论，凭借一点点物理学直觉没漏掉那个线索hh，“诚实+礼貌+文艺”的反派真的很加分！只不过怎么依然要诉诸暴力啊（还以为像《电锯惊魂》一样能充分赋权呢），整体走向和《非礼勿言》相似，概念很好却用毫无意外的结局收尾……不过本片作为Radiohead《Creep》的宣传片倒挺不错的（?）
夏季的天空,2024-12-22 20:08:59,湖北,4星,4,“要么教会是真的，要么它是一个骗局。或者它是上帝的教会和国度，或者它什么都不是。”“有些你们相信的事情，仅仅是因为有人要你们相信。”布道少女双人组中幸存的小姐妹用信仰与逻辑破除精神控制的桥段很精彩、很讽刺，硬生生的逼得变态佬讲出了“宗教只是一种控制的体系”的秘奥义，宗教控制亦只是权利变现的一种体现；而变态佬对于各种宗教的解构与揶揄也很具有哲学意味。其后的“反杀”与反转一气呵成，最后再来一记“庄周梦蝶”的开放式结尾，有点《沉默的羔羊》+《噩梦娃娃屋》的意思了。
toishiki,2024-11-09 04:56:04,美国,4星,6,前期的讨论着实有趣，人类本质是复读机，但话传得多了就稀释了原有的含义。但人类就是那么相似，即使可能真的没有潜移默化接收到同样的讯息还是能产生一样的想法。结尾太马虎了，宗教的含义确实不是控制，就像不是所有传教的小女孩都会被男主疯狂cpu啊。最后的蝴蝶又是sister还魂又是庄周梦蝶的… 又抽象又实在了。
薄荷清柚,2024-12-11 20:44:21,黑龙江,3星,15,好的我知道主创读了很多书了。
乌鸦火堂,2024-12-22 00:13:31,北京,4星,6,有点像《这个男人来自地球》那种理论式电影，且前半段这片理论真的很有说服力，逻辑环环相扣，把那俩小姑娘忽悠的怀疑人生了，颇有吕秀才风范。后面部分进入到密室逃杀电影路子之后，相对一般了，而且电影没有勇气去颠覆西方宗教基础，就跟我们现实主义电影一样，无论前面多么现实，最后都要一个明亮的结尾，本片也是如此。其实有个逻辑问题，在那种岌岌可危的环境下，那俩姑娘是如何做到默默聆听，而不选择闹腾/反抗？为了让这个逻辑更通顺一些，所以才选择休·格兰特这样的魅力大叔吧，从他嘴里说出来的那一套，咋就那么能忽悠住人呢？所以这个模板，也可以发展成另一种电影。
桃桃林林,2024-12-14 17:32:06,广东,3星,11,用一个经典恐怖片的方式，来包装一个解读宗教或者说质疑宗教的故事。而对于控制这个主题的描述，其实不仅可以应用于宗教领域，包括个体之间的关系，或者其他群体。导演能力也不错，里面有多场戏都很厉害。但还是觉得有点铺太开了，最后很多地方的处理总觉得没那么合理，当然，也可能跟我不信宗教有关。但整体还是值得看的，包括几个演员也不错。
鸟鸟弗斯,2024-11-22 05:37:02,丹麦,未评分,20,我还是很同意男主的，唯一的宗教就是控制。我也同意女主，其实起到没屁用，但是我们去为别人着想就是很美。但是结尾先让sister b回光返照，又出现蝴蝶两次神迹实在是有点破坏电影意境（重点，整部电影真的节奏超好，超紧张，开场前我以为我会睡着，睡个屁）。我们这一组看电影的人实在不行，笑都不会笑，还有人被吓得在影院尖叫。
Happy Pills,2024-12-12 12:31:47,河北,4星,10,导演用本身是金发的演员演黑发，深色头发的演金发就是在有意控制观众，几次出现蝴蝶的镜头非常有用，不是简单的符号，到电影后段的转变全部完美契合电影主题，不喜哲学思辨、宗教探讨的，喜欢血浆砍杀类的人并不适合这部电影，去看断魂小丑吧
囍弗斯,2024-12-18 02:04:45,辽宁,3星,8,还行吧，和丹麦那个《非礼勿言》概念类似只不过套了宗教的壳但套得有点生硬，最终成为“论一个变态爹起来有多可怕”。真是“大爹悖论”了，即使要批判一个爹也必须在片子里大爹一通。格兰特台词配上动画就是一集YouTube，而且也没提出什么很牛的理论，这水平做密室片实在乏味，整体失望。（另，先挂的女二长得主观能动性过于强大，感觉她下一秒就要叼根烟对抗全世界，实在不像教会青年）
秋色纯,2025-01-13 00:54:55,河南,4星,1,对待异教徒的传统方式，是暴力将其改变甚至处死，本片主角通过对方信仰的宗教切入，探讨起源，去揭露背后的丑陋，直至精神层面击溃认同，而其否定的不是某一个宗教，而是全部，所以主角才是名义上的异教徒。电影前面场景比较固定，有着大量的对话，后半段开始了仓鼠游戏，更偏惊悚剧情片，整体来看是对宗教的本质的讨论和批判。节奏挺好，气氛到位，三个角色都智商在线，像是个密室心理虐待游戏。A24的品质一般来说都是可以的。
春垓,2024-12-24 09:46:58,北京,4星,10,看之前的几个小时刚跟人聊过摩门教和大富翁……
嵇澹,2024-12-16 16:51:45,浙江,2星,27,a24的机关用尽已经到了花式拼盘流量卡司和填鸭挤塞流行热梗的定制趋迎影迷用户也再不能遮羞空匮贫乏剧本的绝望地步。张贴解剖宗教人造本质的名目迂回折返机械降神的传教宣传主旨，假借小妞大战老登的时髦恐影类型和母题糅合迭代，影片主体却仍是含有微量逃杀情节的白男说教和爹味讲演两小时低级阴谋论入门废话倾销。电影的施魅秘术被愚笨剧本行至后半降格神幻莫辨为物理装置骗局可笑的自我拆台反噬，全局恍如hugh grant自娱自乐的独角戏，年轻女演员们只得无力解控偶人般被挪移棋格的傀儡待遇，而编导选择摩门教作为撞针根本不是为了异端团体中妇女的非人境遇发声，他们的骑墙态度甚至从未敢于危及宗教虚构真相的核心，在直面虚无地狱之前即刻悬崖勒马在粗暴幼稚论断，龟缩回给真正目标观众：美国白顺直基督教徒社群，量身定做的抚慰神迹。
大奇特(Grinch),2024-12-16 21:39:40,山东,3星,5,前两幕的文本相当扎实，最好的部分在中段，局势愈发失控，“控制”这个词变得与“宗教”一词同样重要。角色将言语视为武器——以典故为标记，用类比做防护，以逻辑谬误的陷阱试探对方。圣经、桌游、音乐均融入其中。我的担心在第三幕，果不其然。智力与语言的博弈，开始变成爹味说教，当事件不可避免地推向高潮时，逻辑败笔、风格转向和类型的窠臼全部显现，瞬间崩盘。
沈精病,2024-12-16 10:44:46,浙江,3星,13,宗教，洗脑，控制，你哪怕拍成监禁动作片呢，我也不想听中年老白男2个小时在耳边balabala，还休·格兰特，就算休·杰克曼过来都不行
饮歌,2024-11-20 08:05:24,加拿大,2星,28,披着宗教外衣的爹味烂片，被叨叨到头疼。
Marutvat,2024-12-03 15:19:40,澳大利亚,3星,10,能动手，就不要BB
柳如芊,2024-11-11 10:50:27,美国,2星,13,听老男人逼逼宗教 是对我巨大的精神折磨 哪怕是hugh grant也不行
FY7,2024-12-11 16:13:43,湖南,2星,4,不愧是A24出品，还是那个味，这部电影很考验字幕组的词汇量。
Marni,2025-01-02 14:33:12,山东,2星,4,它到底想拍啥呀，高不成低不就的.....当做惊悚片，设定太老套；当做玩概念的哲学片，内容又太浅显（巧不巧，我最近正在看《卡拉马佐夫兄弟》，同样讨论神学，对比惨烈到没眼看hhhh）。两星都是给休格兰特的，老专家下凡拯救小年轻拍的闹剧了。
冰块队长,2024-12-17 12:41:10,江苏,4星,1,3.5，大富翁与宗教的类比有意思，三更式的结尾更是提升了层次。
悲辛無盡獨行夜,2024-12-12 21:27:35,浙江,4星,1,庄周梦蝶文化输出，珍爱生命远离宗教，竟还有推理元素，尸体复活之谜，何为唯一宗教，没有jump scare，倒是惹人思索，是梦是醒有什么不同，原来两位导演编剧是《寂静之地》的编剧，事先张扬的钉子必将钉人，
水水,2024-12-15 11:39:45,北京,4星,0,文史哲大杂烩。。。这里东西也太多了。。。
Fine,2024-11-24 02:10:14,英国,4星,1,还挺喜欢
andarta,2024-12-01 15:26:34,法国,3星,2,a24的所谓惊悚片，但半秒种都没给我悚到。在结尾那一段之前都还编排的不错，几乎快要逃脱出普通惊悚片的节奏和程序，演员都很棒。结果结尾完全扑了，还挺彻底。男主那么爱说的人，并没有多讲自己的动机和做这一切兴奋点…并没有多讨论…前面说那么多都白说了……？sister P的智商线真的没有描写好，哎。另一个角度，这片有很强大的现实意义，目的就是在扒皮 教，多给一星吧。
甦醒 Nostalgia,2025-01-14 14:08:37,安徽,4星,0,出乎意料的惊喜，原来是如此精彩的博弈电影，通过层层递进的对话来对信徒信仰的质疑，剧情点排列的也十分出色，让人大脑高速享受观点观看电影的同事也在自我思考，两个女信徒也并非受惊的羔羊，在这场诡辩的博弈里不仅仅展现了自己智识和信仰的坚定，最后开放式结局也很巧妙，不管是神迹降临的救赎还是走入自我信仰的光明世界，选择相信什么而获得什么。很好的关于宗教、信仰反思的电影，没有用传统的变态杀人和密室囚禁的套路来营造恐怖感，反而用推理做了很好的印线来保持丰富的观感。
方聿南,2024-12-21 13:11:43,北京,4星,2,作为话痨片跟《这个男人来自地球》那种认真的思辨截然不同，看似是小成本封闭空间惊悚恐怖片，其实是爆米花商业大片思维的另一种应用，并不打算探讨什么，借助一个高深但浅尝辄止的概念做骨架引子，把爆炸打斗太空等奇观置换成意识空间的角力，内在的娱乐指向是一样的，都是一种超现实的生存情节，里德先生设局操控两姑娘提供的是一种智力porn片的快感，按需尽情开挂。看完这片跟看了一个品质不错的漫威片差不多，比较爽也略有点腻，接下去需要找点严肃东西换换口味。
受伤鸽子往南飞,2024-12-29 20:51:02,北京,2星,8,中西部大农村变态的门槛已经这么高了吗？还得喷半天神学，咱就是要囚禁X奴，诚实一点可以吗？
三七,2025-01-19 07:21:32,西班牙,4星,2,看得一个atheist从津津有味到翻白眼。前半段从氛围和悬念营造到内容的宗教讨论都足够吸引，到最后落脚在control上有点泄气，爹味教学也只有给修个栏演得这么有趣。
帕特里萨,2024-11-09 04:44:41,英国,5星,134,Monopoly那段真笑喷了，那段之后剧情急转直上地好了起来。这部电影唯一的问题就是审美跟不上，概念和演员都做到了，人物弧光反高潮写得都很好，但是导演对于镜头语言的使用以及开头的那种编剧程式实在是有点老套了……这个电影可以再短十分钟。休格兰特确实已经成为了当代最优秀的演员之一，本来散场想开玩笑说这角色就是一个quiz疯了的教授，还好没说因为一起聊天的就是我们学校教授…………
我也不在乎,2024-12-12 12:15:50,北京,4星,0,绝！不世出的恐怖惊悚片！T人很享受这种思维锻炼！本来打发时间想速刷，但从开头就看出不一般，前2/3完美，很多年没有被“吓”到的感觉了，细节也经得起推敲，舍不得倍速，但从只剩一个开始“解密”开始到结尾各种降智反杀掉分，或者说不符合常规剧情发展，但又不够先锋到让我觉得这是有意为之。
朝阳区妻夫木聪,2024-12-21 22:56:36,北京,3星,1,中间一段演讲有点絮叨，但是整体还行，看起来是在讲宗教，但其实也还是借宗教的外壳来讲控制和信仰的议题。感觉整体时长可以再缩短一点，另外这也不算是恐怖片吧，休叔完全就没有任何演恐怖片的感觉啊，也太慈祥了。
阿五,2024-12-11 23:18:01,河北,3星,2,两个女演员很亮眼但宗教辩论把我看累了
团小纸,2024-12-11 23:40:12,北京,4星,0,宗教的部分我看的有一搭没一搭的，感觉有点对不起人家，不过休叔这个角色真是天选，听他叨逼叨我是能忍久一些的
.,2024-12-16 21:34:37,广东,2星,6,老登抓小姑娘爹爹不休大思考，左男痿哥，登峰造极
樱桃子,2024-11-18 20:43:44,山东,3星,3,核心老套无聊，让人感觉是来听讲座，惊悚程度也没有达到，很一般。
碱液富江,2024-11-12 14:30:13,美国,5星,73,一边囚禁妹子的肉体，一边想要解放她的灵魂。妹子只想跑，说明肉体被囚禁是恐怖的，思想被囚禁是舒适的… 妹子竟然可以在黄片里面看到神的启示，看到AV女主的灵魂。最后都开始偷咱们的老庄了，周庄梦蝶，这一切是妹子的经历？还是蝴蝶在做梦的梦里的故事呢？最后茫茫白雪蝴蝶落在妹子手上，下一秒又没了。说浅了，是妹子根本没逃出去，早死了。说深了，这一切都是蝴蝶梦，哪有什么妹子什么变态老头啊…
whatever,2024-11-12 14:32:56,美国,3星,10,还是期待太多了哈哈哈 前面一顿厉害铺垫被教育得一愣一愣真想知道reed会说the only true religion是啥 结果又是解释不下去了就让可爱女主突然聪明一顿破案 再八面玲珑来一个小小奇迹收尾。不知道要是拍成一部完全没有血腥元素 所有的恐怖都来自于爹味的电影会不会更好看。
Vincent🍑,2024-11-01 08:14:16,法国,2星,7,真的又臭又长！！还我万圣节！！
mills,2024-12-14 00:30:53,辽宁,4星,1,宗教即控制，宗教现代化简易概览，黑客帝国红蓝丸，临近结尾变成解谜，结尾有无蝴蝶让观众自己琢磨
蓝河的风儿,2024-12-13 00:39:37,浙江,3星,2,3.5 神学批判与庄周梦蝶，“真正的宗教是控制”，很喜欢这个思路，不玩jump scare，有效挖掘了纯室内戏的恐怖张力，隐隐摸索到了心理惊悚的路数。但是结尾还是落俗到了一出血浆杀戮的闹剧，有些遗憾。休格兰特的表演依然很本色，不算惊艳，但胜在这个角色恣肆的发挥空间，处理得游刃有余。
Horace_,2024-11-14 08:14:57,美国,1星,24,看到一半真的要睡着了 本以为是恐怖片还买了Dbox座位 结果花钱去电影院听课去了 椅子摇摇晃晃的真的很好睡。 剧情也是毫无逻辑，搞得像两个人玩密室逃脱，两个女主有无数次机会可以刺杀这个变态男她们偏不，看得气死人。最后一段强行柯南包青天剧情也是毫无逻辑，地下室囚禁那么多人也没人发现，无语到家了，千万别花钱看
秋去来,2024-12-23 18:24:11,重庆,3星,5,场景搭建和氛围营造得都很到位，这房子装修布置得真的很有品味，休叔的表情特别生动丰富，感觉就是个很热情的演说家，反倒不怎么觉得心理变态。至于探讨的内容算有深度么，我只觉得足够让我深度睡眠，总之并没有惊艳到让我忘记自己是在看恐怖片，那么把它搁这儿就不太合适吧，稍微点一下提升下格调就差不多了。关键的恐怖片本职倒是没怎么尽到，结尾实在太平淡了。
rass,2024-12-12 17:37:00,广东,未评分,10,这个异教徒是个民科
骤雨至,2024-12-12 22:00:30,江苏,4星,3,某种精神内核跟巴斯卡劳吉哈在08年拍摄的颠覆之作《殉道者》有几分相似，但完全走向了两个极端，《殉道者》是极致的视觉冲击，《异教徒》则是纯粹的精神冲击。休格兰特真是，演喜剧的时候能把自己折腾成英国蔡国庆，演这种严肃题材又能这么沉浸，真是个令人害怕的演员。
白圣杰,2024-12-24 20:19:37,广东,3星,0,最后有点降智和强行升华。
荒淫少女朴赞郁,2024-12-14 02:56:23,北京,2星,4,老登bb个没完没了，烦死了
宫唯明,2024-12-17 23:08:11,江苏,2星,1,1.5，不太喜欢。对我而言，虽然剥开早已熟知的宗教(或者群体性组织)本质的过程并没有什么大问题，但借休格兰特的角色所摆出高高在上的态度却令人反感，好像这套理论是他们创造似的。与其这样，还不如就当个纯粹的变态杀手呢
差不多查理,2025-01-12 04:51:58,天津,4星,1,所有宗教都有一个共同的名字“控制”，用一些慰籍与幻象来控制你。从剧本反类型，到台词打磨都是当代最高水平，互相隐约知道对方在说谎，再到互相试探，又都不敢拆穿，又都在寻找机会拆穿，最终以“你是否还相信我老婆真的存在，如果相信我就去问”完美过渡。人物呆呆傻傻突然变柯南有点突兀，正用智力激战，最后却靠暴力解决问题，让电影稍显颓势。
红胡子,2025-01-12 15:25:53,广东,2星,1,赞同一条短评：如果休格兰特是一个恶魔的化身，这个片子会好看很多
朋克大帝,2024-12-18 21:55:57,辽宁,3星,6,欢迎来到信徒不妙屋。
孔府小鱼,2024-12-25 18:55:41,河北,4星,0,很厉害的宗教惊悚，不是搞什么宗教邪灵，而是在探讨宗教的精神控制了，休·格兰特现在真是到处演邪恶老登，还挺合适。
蒼間,2024-12-27 00:38:52,上海,4星,1,住宅版《神曲》，房子构造就是信仰囚禁人性的心理模型，就是生灵找寻救赎的苦难历程，这事儿挺难逃脱的，可能庄子的蝴蝶能避免这个磨难。
加州站街男孩,2024-12-11 16:21:19,上海,4星,4,精致的舞台设计，精准的故事节奏，精巧的宗教辩论，精妙的演员表演。两个女孩一个男人：天真的仁爱的信仰者，爱思辨无信仰亦无仁爱者，还有模棱两可有仁爱的怀疑论者（或进步主义与时俱进的信仰者）——所以最后是直觉与仁爱拯救了那个看似无知无识的final girl（最后临死她关于prayer的话是我看过最好的宗教指南），虽然没有目睹死而复活的奇迹，但是上帝必然倾注心田。最后的蝴蝶，既是女孩的心愿成真，也能呼应所引用的庄周梦蝶，让人落泪。
gia,2024-11-08 13:17:08,美国,5星,40,我的年度电影哈哈哈哈开车回家路上琢磨半天 还是对结尾谜底不满 虽然这种宗教以外的终极命题除了哲学 科幻 也没别的路数了 这片子不过是 解决思考终极命题的人罢了
Nightcap,2024-11-11 14:28:49,美国,3星,12,不太理解…宗教的主题是控制 人类发展不是很早就论证了这一点吗？被控制也是一种精神需求 意味着有全能全知的救世主为迷茫的人类指路 个人认为这样层层解构没给我带来什么新鲜体验吧……
生人回避,2025-01-08 00:55:38,内蒙古,2星,1,A24玩宗教邪典是毫不顾忌的，就比如这这点地窖尽头藏了一尊大黑佛母我都不意外的那种。
老大爷与小太郎,2024-11-14 08:58:41,美国,3星,8,看预告片以为是密室逃脱，全片基本都靠表演和配乐吧，那个教会的人也太没用了
木卫二,2025-02-10 00:30:01,四川,未评分,0,蜂鸟大战猪笼草
老罗Lazzaro,2025-02-06 23:03:29,广东,3星,0,宗教信仰与质疑之间的博弈游戏，包装成的一出密室恐怖片。“宗教的本质是控制”，如此解构无神论者狂赞。恐怖味不浓，从房间模型到真实场景的蒙太奇切换不错。
萌发奇想,2024-12-12 21:12:28,北京,3星,2,实验性极强的文艺惊悚片，也可以说是休格兰特的演技秀。刚开始那纯口条絮絮叨叨的宗教哲学讨论，让人一度想放弃！直到中段开始渐入佳境，一场心智的绞杀和对决，后半部分尽然开始融入推理情节和密室脱逃。结尾想到庄周梦蝶总觉得也许那个女孩根本没有逃出去！宗教只是控制，信仰的对象或许并非存在，但是信仰的力量却是存在的。
kylegun,2024-12-14 00:15:43,北京,5星,10,信仰诡辩胜在选择性丢失信息拼凑因果，圈养先知密室逃生必备契诃夫的魔法内衣和腐坏钉板。片里没提到地主游戏之所以输给大富翁，除了后者鸡贼的剽窃外，很大程度在于前者游戏目标主要在实现共同富裕，而后者目标则在于实现个体垄断，从而拥有博弈的更大娱乐性；知其典故者大多评价：万恶的理性主义/资本主义——恐怕也正是本片主旨？不过，如果不把当年的奶油小生休格兰特包装成更富娱乐性的变态大叔，这种宗教讨论估计也像地主游戏一般卖不出去吧。中老年休格兰特被盖里奇带偏后找到了自己的新舒适区，可喜可贺
arlmy,2025-01-30 19:18:14,北京,未评分,0,1.30 格兰特出戏…
嘟嘟熊之父,2024-12-16 17:28:55,北京,1星,13,用一种幻想将观众牢牢控制的姿态拍摄一部旨在批判宗教操控信徒的电影，观众恍然大悟醍醐灌顶的神色是导演莫大的安慰，贼喊捉贼，还不如彻底套路，起码谦卑。
超人叔叔,2025-01-27 12:54:22,浙江,3星,0,考点在皮埋
Ber_雪碧,2024-12-17 12:42:59,北京,3星,2,当你开始思考如何sisterA能否死而复生的时候，你就知道自己已经陷入了逻辑陷阱。蛮有意思的思辩，我也认同，唯一的宗教是控制。
李霁琛,2024-12-18 17:29:23,陕西,5星,15,老休在变态话痨褶子怪这个赛道上一骑绝尘了。
空瓶子,2024-12-29 11:47:51,广东,5星,9,编剧很有文学功底，有大量辩论，却没一处废笔，镜头语言、光影、色彩和道具都很棒，有不少隐喻，细节超多，值得回味。故事讲述两个传教少女遇逆向传教大叔，被困于房子，展开辨经和试图逃离，从精神攻击到肉体折磨，从创造神迹到揭露本质，最后的蝴蝶更是点睛之笔，到底是庄周梦蝶的死前幻像，还是真实的逃出生天，全靠观众解读。片中大叔一直试图扮演上帝，掌控话语权，借游戏、音乐和神话等表明信仰和宗教的迭代关系，用引导和洗脑等展现宗教本质，看上去给予选择和自由，但一切都要在控制之内，让人相信愿意相信的而并非事实，甚至去忽略逻辑漏洞，所谓神迹也不过是戏法而已，除掉不听话的，留下容易服从的，无论是否有信仰，似乎结局都相同，只是当人开始觉醒，一切都将被打破，而那临死前的祈祷，又似乎展现出信仰的力量，很有意思的小成本电影。
静静的视界,2024-12-12 18:42:29,上海,1星,10,这种就不要标榜什么惊悚片了，叨逼叨没完，睡了好几觉还在叨叨！浪费时间…这小成本制作是洗钱吗？
