用户名,评论时间,IP属地,评论分数,有用数量,短评内容
王俊俊,2024-08-26 02:22:16,广东,5星,8049,敬观音的茶，要用壶烧开。给儿子祈福，不能吃牛肉。下摆的扣子，松开秀性感。全职的外孙，听不懂潮州话。出生给你种下的石榴。考试第一名给你存款。存下的钱，给你买新房子。大儿子送的鞋，挤脚也要穿。但看出大儿子只为了遗产，于是想买一双新鞋了。希望小儿子不要来，因为说明他过得好。说不出最爱谁，但最想让女儿陪。得了癌症的阿玉，也是化疗没完成就走了。爸爸妈妈，你们来接我了。爷爷奶奶，你们在哪？春节剩下的饭菜，一个人要怎么吃的完。一周一次的聚会，也没能一家人坐下打牌。什么时候，外孙给外婆唱摇篮曲。什么时候，再路过你生前的粥铺。我没有东西留给你，你不用再照顾我了。阴阳相隔的彩虹，呼啸而过的火车。低眉的世尊，沉默的菩萨。故意撒一团的花。
亵渎电影,2024-08-23 23:01:21,河北,4星,370,看惯了在商业元素和各种平衡度上拿捏走钢丝的华语电影，会给人一种错觉，感觉想拍好电影，就要在尺度和审查上碰运气。现在看到一部这样的泰国电影，突然有点惊慌失措，电影也可以拍得这么朴实，踏踏实实地叙事，不把精力花在动脑筋和算计上，把生活的细节做扎实，故事依旧能打动人，主题表达和价值输出不直给，反而更有力量。人到中年，身边的朋友和老人去世的越来越多，看到片中姥姥的状态很有感触。陪伴就是时间，年轻人虽然有很多时间，但很难懂得这种孤独，正是需要把拿时间来换金钱的年纪，为了顾家讨生活。人生很难，尤其是我们。
横路,2024-08-17 16:29:46,北京,3星,11720,儿子继承遗产，女儿继承癌症——全片最精彩的台词由母亲说出。除这句抱怨外，她所做的只是付出（甚至还替弟弟抵挡住了哥哥对房产证的抢夺）。姥姥始终介怀于她的父母把遗产全留给儿子，自己辛勤照料却什么也没得到，但她自己最终也是这么做的。这，就是祖传癌症。
有_犭苗_饼,2024-08-23 22:47:19,辽宁,5星,6490,阿安在给姥姥送终时一路敲着棺材经过曾经走过的地方 最终来到为姥姥买的新家 又不好好撒花 是想让姥姥来找他啊呜呜呜😭
西楼尘,2024-08-24 09:35:24,江苏,3星,1420,橱窗里存钱罐被偷走的是信任，春节后冰箱里吃不完的是孤独。拜观音后不吃的，寺庙签上写满的，石榴树上熟透的，都是姥姥对这个家的爱。我带着功利的企图住进她的房子，她带着卑微的渴望想买漂亮墓地。当我学会了姥姥的语言，才听懂了她最后没说的话。当我闻不到房间的老人味，才记起她曾经许给我的爱。
_Ellipse,2024-08-24 18:11:38,湖南,3星,841,最惨的就是男主他妈，真的继承的是惨和癌症，房子是给小儿子的，钱是给外孙的，女儿白白付出啥也没有，钱也没得，还得被画虽然我不知道我最爱谁，但我想你陪我身边这种饼😅
Yuan,2024-08-17 18:27:12,北京,5星,5746,很难想象一个片子能通过一个遗产继承问题包揽了当下几个最具争议的社会议题，整个东亚都避不开的女性作为母亲就必须牺牲自我权益以及正视女性在家庭中的付出，空巢老人、临终关怀、等待死亡感知死亡，加上久石让式淡淡的配乐，整个片子有种是枝裕和的哀伤风格，结尾送别高潮戏不煽情却催泪，泰国的现实题材拍得太好了……
好好地,2024-08-24 19:31:07,北京,4星,423,东亚女人被算计，被利用，被诅咒的一生。哪里温情了？明明是年度最佳恐怖片。
鼹鼠种地去,2024-08-25 19:33:28,江苏,5星,4388,有遗产的老人有儿有女，没有遗产的老人只有女儿
油尖旺金毛凌,2024-08-24 09:29:52,广东,4星,367,姥姥目睹自己的肉身的枯竭、最爱之人的算计，最难过的是自己被亲人与世界一步步抛在身后。这样的孤独，只能在午夜梦回，让她像个孩子一般，呼唤父母把自己带走。隐忍、沉默的崩溃，比大哭大闹更来得让人猝不及防。
桃桃林林,2024-05-30 16:59:32,广东,5星,3731,其实剧情很套路，看开头就知道最后剧情的走向，包括外孙对姥姥态度的变化，配乐其实也有点太满了，从头铺到尾。但是，怎么可以这么好哭，最后完全哭崩了。很安静、很亲切，一点点把深藏的记忆渗出来（很多童年的记忆早就记不清了，但她都记得）。奶奶已经去世快30年了，看到这个电影，还是好想她。太难过了。
阿五,2024-08-24 18:51:07,河北,4星,344,用心看护并且得到了相应回报的阿梅是这里面最让人感到舒适的存在
一半王尔德,2024-08-19 10:12:19,广西,5星,3755,和这部电影比起来，当今的国产电影几乎没有真情实意这种东西，充满了算计，算计观众看到哪个情节会哭看到哪句台词会笑。然而真实却是最动人的力量
RealityBites,2024-08-23 20:24:40,浙江,4星,302,为大儿子戒了最爱吃的牛肉，房子留给了烂赌的小儿子，小儿子转头就把房子卖了把癌症末期的她送进福利院，在生命的最后阶段还是女儿把她接回家照顾，女儿只是得到了一句“我希望你陪在我身边”就感动得稀里哗啦，连辛苦存下的一百万也是留给外孙的。“儿子继承财产，女儿继承癌症”这很中式家庭。外孙小时候对外婆说你给我存一百万，我要给你买新房，最后真的用外婆存给他的一百万为她买了新房（墓地），这真的很戳。
关关难过关关过,2024-04-21 05:56:47,泰国,5星,3492,哭得不行，是很久没看到那种不炫技+认真讲好一个故事+演员不拖后腿的好电影
蓝色荣耀,2024-08-18 01:34:50,上海,4星,326,结尾坐着车去敲棺材那段确实感人，把整个片子几乎所有的相处都串了一遍。但真正最触动我的是姥姥那句墓地豪华一些，或许就会多来看我一些。那种无奈和卑微，仿佛一下点出了整个片子的核心。或许所谓爱都是有附加条件都是希望有所得的。整个片子做的还非常好的一点就是男主思想的转变，或许从他不回想购房者的短信就开始了，他开始意识到这种陪伴除了是一份工作或许可能还真的会有爱的程度。整个片子是在寻找和领悟亲情的过程，而它对亲情的这种阐释，从自私出发最终却落向无私的这种表达，我觉得还真的是蛮酷的。                   2024-8-17看
断片王,2024-08-24 12:10:34,陕西,5星,2097,说出口的是心愿，没说出的是抱歉。姥姥明明自己淋过雨，终究没给女儿打伞。
midori,2024-09-09 21:43:04,北京,4星,117,谁能告诉我为什么要给阿梅一个做网黄的设定……想塑造一个放弃尊严唯利是图的女生形象也不必如此恶趣味吧
依然是瓜皮少女,2024-08-17 17:30:39,山东,4星,217,好哭的背后是吃人，尤其是吃女人的东亚家庭。爷爷可以略过子女把房子留给外孙女，而外婆的一生，为了大儿子，为了小儿子，为了外孙，从来没有为了自己。“儿子继承遗产，女儿继承癌症”现实就是彻骨的寒冷。东亚家庭对老人是残忍的，人老了之后的价值是提供遗产，是让子女把假惺惺的尽孝做足，给子女留一个心安一个好名声，没人在意她穿的漂漂亮亮的等子女回家。这是东亚家庭亲情纽带注定的破碎，但受伤害的人，是老人，是女人。
乐乐,2024-08-25 02:02:42,云南,4星,225,最触动我的地方是姥姥到门外和讨债人周旋，结果发现对方是外孙发帖吸引过来的看房人。她支走那个人后默默走回房间，看到孙子坐在那里，心里是怎样的想法呢？又是怎样在短短几分钟里劝说自己看待这件事？我想不到她居然拿起新买的衬衣给外孙，还能装作无事发生去叮嘱他要好好工作好好面对人生。或许是人年纪大了，时间残忍起来连多余的悲伤都来不及。
m89,2024-06-28 18:35:23,马来西亚,5星,1911,配乐十分久石让。有几个非常惊艳的关于“时间”的镜头设计。又一次在电影院里哭成煞笔。和许鞍华的《天水围的日与夜》非常像，看上去轻松诙谐，三姑六婆，实际上绵里藏针，后劲儿非常大。这是无数中国家庭的缩影，南洋先辈们筚路蓝缕，漂洋过海，为的无外乎就是家里妻儿的一袭新衣，一口热食。哪怕已经落地生根，乡音难觅，骨血里流淌的依然是中华传统家文化的基因。
射費是死亡終站,2024-08-25 23:14:54,广东,5星,1583,内地翻拍不要碰这部，谢谢。
kirkland,2024-08-30 22:37:11,湖北,3星,386,中间睡着了好几次，对男权社会的恨意蒸发了我的眼泪
Zoey_,2024-08-26 00:44:06,广东,4星,139,因为是女儿，所以即使照顾了临终的爸妈，也没有得到一分财产。癌症第四期的时候拉着外孙上门找生活富裕的大哥，只是想要一个棺材本，被指着鼻子说因为不是一个姓所以就是两家人，今天是最后一次见面了。     然后同样地，把房产留给了欠了赌债的小儿子，却对女儿说，你要问我最爱谁我不知道，但我最希望你陪在我身边。     “继承房子的是儿子，癌症遗传给女儿。”太痛了。
谢飞导演,2024-10-18 18:24:24,北京,4星,48,终于在网上看到了这部泰国今年最卖座、中国获得1.2亿票房的电影，确实不错！泰国华人家庭展现的中华家庭文化精髓朴素、真切，令人感动。姥姥的形象塑造丰满，表演细腻，导演手法朴素、精准，都值得一看。这是在中国国内市场上出现的“东南亚黑马”，听说男主演在泰国很有名，但估计这和中国票房并没有直接关系，豆瓣上20多万人次打出来8.9的高分，说明我们的观众是识货的，好电影，能感动观众的作品，就会有人爱！
smslhyhy,2024-08-25 16:55:11,广东,5星,1347,很感人又很现实，窝囊废儿子获得了一套房产，外孙有外婆从小存到大的存款，东亚女儿最后获得的是妈妈的一句“我最想你陪在我身边”
嘟嘟熊之父,2024-08-26 15:54:38,北京,3星,219,自从是枝裕和开始走红，人们就渐渐遗忘了今村昌平。选择性的遗忘，是因为人们更习惯因感动而落泪，而非因羞愧而落泪。
一棵芹菜,2024-07-27 09:59:53,美国,1星,525,不能再差了 本质是一个加长电视剧 称不上是电影 而且剧情而言 姥姥因为是女性所以啥什么都没继承到 结果自己死的时候也选择啥都留给儿子不给女儿 这究竟有什么好哭的我请问
柠檬不好吃,2024-08-23 23:11:43,河南,1星,275,下午看还是8.9，现在升到9，真虚高啊。在电影院看的如坐针毡，本身是冲着大哭一场的，但说实话全程看得我眉头紧皱，这不就是女儿照顾我但是我要把钱给儿子吗？儿子没钱就活不了了？谁弱谁有理呗，典型的三观不正，就是因为拍的温馨了就分这么高？我是真没get 到点
一杭,2024-08-26 23:06:35,上海,5星,1111,我知道有些观众会批判姥姥明明自己受够了重男轻女的苦，自己却也是个重男轻女的人，如果男主和彩虹两个人性别颠倒，这账户的钱就是留给彩虹的。但我想把事情想得更美好些，我认为给外孙的钱就是给女儿的钱，正因为自己也曾做过女儿她才渴望改变，也借此补偿当年被伤害的自己。全片最难受的两句话，1. 姥姥她哥：就算（父母）把钱分给你，也会被你的废物老公败光，姥姥：但这个老公也是他们选的。2. 男主妈妈：男人继承房产，女人继承癌症。当然我觉得影片最大的艺术性是，用真感情维系出一种必然性。必然是，无论你照顾我是在做戏，还是假戏真做，还是你根本从一开始就没有来照顾我，那一百万我都会给你。必然是，即便我知道遗产黄了，但是看到你躺在养老院那张逼仄的小床上，还是会舍不得把你接回自己家。必然是，爱不需要条件。
CX_qiao,2024-08-18 17:18:37,广东,5星,960,眼泪止不住，纸没带够太失策了... 姥姥夜里脆弱地喊爸爸妈妈我想你，我想死；姥姥说春节后一天看着满冰箱的剩饭剩菜觉得自己一个人怎么吃得掉啊；姥姥不舍儿子买的不合脚的鞋子，就算无奈也会帮赌博的儿子还债；跟外孙说我没什么给你了你不用照顾我了；外孙去养老院说姥姥我们回家；病重时专门学了潮州话给姥姥唱家乡小调；下葬时的指路，说姥姥经过你的粥店了；还有那多少年攒下来的存折... 泪点不要太多。而人性世故的复杂，真心与算计，老人的孤独与说不出口的期待，兄弟姐妹之间为了钱反目的世态炎凉，真的是众生相
Landy,2024-06-14 19:37:42,中国香港,3星,290,編導首先點出「不計代價付出」的偽善本質，同時肯定了全身心照護老人，要求報酬不過分的看法（這也是為何現實中會有一些老人把遺產留給沒有血緣關係的照顧者）；其次將此觀點進一步延伸至對血緣維繫的華人家族文化裡重男輕女、長幼親疏有序等傳統觀念的質疑，例如女兒用心照顧老人，但遺產卻是兒子們繼承。而對這些議題的探討又是建立在心有所求的孫仔與時日無多的婆婆的相處點滴，以避免濫情的日常筆觸，提出何謂親情，並試圖重構親密關係（最親近的那個人理應獲得更多）的努力之上，不致淪為空中樓閣。完場後想，假如明仔是女生，情況又會如何？（明仔的堂妹小梅被爺爺善待，不知道她是否也來自華人家族）那就是另一個故事了。
:DDominique,2024-08-24 06:36:01,浙江,3星,290,我觉得最痛的是“儿子继承财产，女儿继承癌症”，尽管姥姥从前就是那个重男轻女家庭的受害者，这套逻辑还是用在未来的子女身上，给外孙的存款很难不让人觉得因为他是男丁。所以这是一个世代相传的痼疾，不是说人临终前煽一下这个事就化解了。
朝暮雪,2024-09-21 23:39:15,四川,4星,42,父母最偏爱的往往是最不孝顺的，最冷落的大多数都是孝顺的，对不孝子太宽容，对孝子太苛刻。对于最孝顺的子女，朝夕相处，父母看到的全是缺点；对于一年都回不了几次家的子女，因为没有一起生活，所以父母看不到他们的缺点，他们只需要偶尔孝敬一下父母，父母就会觉得他们对自己很好。姥姥对父母孝顺，父母却把遗产给了她哥。M母亲很孝顺，姥姥却把房子给了最不孝顺的二儿子。虽然M很孝顺，也得到了姥姥的遗产，但如果M是个女孩，姥姥还会给他存那么多钱吗？姥姥是重男轻女的受害者，她长大后没有说我经历过重男轻女，我绝不让女儿再遭受我当年的经历，反而成了自己最讨厌的人。
Alpaca,2024-08-24 12:31:01,四川,3星,257,我还是无法共情男人诶
噠噠噠,2024-04-30 18:28:09,泰国,5星,597,非常细腻和直面。亲情界的《不够善良的我们》。
连城易脆,2024-08-17 22:03:24,江苏,4星,99,一开始，影厅里一些马群耀的粉丝反复拿手机📱屏摄，甚至开了闪光灯，搞得我有点烦直接伸手示意不要拍了。而到了电影后半段，特别是姥姥光头后，发现这些粉丝们明显安静了，最后回忆姥姥带着外孙存钱那段，则能感受到很多人都泪目了，整个影厅的气场都不一样了，一部真诚的电影的确可以让浮躁的人变得平静，并沉浸其中。坦率讲，由于类似讲祖孙情的电影之前看过不少，且我的个人经历和电影的呈现差异比较大，所以更多是一种感慨，而不是感动。特别是在当下老龄化、社会原子化如此严重的情况下，还是需要这些宣扬亲情的电影的。另外，自《天才枪手》之后，就鲜有热卖的泰国电影，从产业角度来说，还是非常希望优秀的小语种电影可以多多进入大陆市场并获得好的市场反馈的。
Furiosa,2024-08-25 19:12:34,湖南,3星,178,不觉得温情。分明是东亚女性地狱故事，一代一代照顾老人、但却没有继承权。什么养儿防老，自己赚钱存钱才是硬道理。“儿子继承遗产，女儿继承照顾重担。”
她是太平洋,2024-08-28 23:23:07,山东,5星,644,字里行间都是中国，但片中人说的却是听不懂的语言。所以中国电影人在干嘛呢？
未来未来,2024-09-02 01:28:22,陕西,2星,100,2⭐半。我不明白，然后呢？儿子继承遗产，女儿继承癌症。然后呢？你的钱确实存给了外孙，那女儿呢？如果你只是想说明“困境”，大可不必。因为不在困境里的人永远不会看这个电影，让困境里的人看了这个电影为自己的伤口流泪已大可不必。女性唯一应该被教的是“不要成为好人”，而不是得到“我死前唯一想在一起的人是你，因为你是好人”的奖赏
徐若风,2024-08-25 23:24:47,北京,4星,43,「金钱与情感分配」这一核心主题贯穿始终，将散点式的情节点串出了主线。细微处的小幽默与刺痛感，始终保持稳定输出。不少符号的使用（如石榴树/果/花），浸染着东方式的对家庭与人伦情感的理解。全片最不解的是姥姥的富豪哥哥坚决不肯出买墓地的100W泰铢（21W人民币），也印证了后续那句“儿子继承遗产，女儿继承癌症”，女性在东亚家庭里的职责、地位与财产所得，存在着太多分配不公。这份无解在最终的反转得到回扣，也让人在瞬间释怀与感动。情感都是有条件的，而一切付出也都会有回报，因为人生在世，最终无非是挽留亲情、求得心安。
查令街的浪先生,2024-08-24 20:09:57,北京,5星,580,【付出总比得到更让人心安…】
明蘅🏳‍🌈,2024-08-27 13:47:00,安徽,5星,451,居然有这么多人在那纠结最后把房子给了不成器的儿子，这才是这部电影绝妙的细节好吗？麻烦搞清楚，你是来看现实主义作品不是来看社会主义价值观科普的！
天马星,2024-06-10 19:41:33,广东,5星,481,世界上最幸福的事莫过于被爱，但是有一件比被爱更幸福的事，那就是懂得爱。后半程哭得眼睛发酸，没想一部泰国电影拍出了华人家庭的精髓，一幕幕太过熟悉，熟悉的文字，熟悉的话语，熟悉的礼节，熟悉的禁忌，熟悉的“付出的人没有回报，被偏爱的有恃无恐”。很喜欢妈妈这个角色，她活得最通透。
铅纸鹤,2024-08-28 13:56:06,辽宁,5星,470,外孙去买炸鱼，嫌排队时间长偷偷换了另一家的，买回家被姥姥发现了说吃不来别家的炸鱼，外孙过意不去，排了长队把炸鱼买了回来，发现姥姥已经吃饱了，吃的正是嘴上说的不好吃的炸鱼。这就是好电影才能做出的细节，全片好像就是这件事的一个延展，在咱们这叫树欲静而风不止
陀螺凡达可,2024-09-13 21:49:43,北京,2星,31,Nope 有点像网飞AI电影
嵇澹,2024-08-24 18:32:47,浙江,1星,150,零分的filmmaking，频繁甩出的口头说教和剧作逻辑完全割裂，导演做作的仿艺术片运镜从始至终对人物刻画加成为负只是加剧影像和文本的脱节，唯有浸淫短视频太久的人才会把这称作电影。作为观点凌驾质量的公益宣传媒体传递的价值观异常迷惑，一面宣讲照护的情感和劳动付出无法等价金钱，一面又无时不在以价值数目量化爱的轻重，以至于大加配乐和反转浩荡煽情的结尾让前文的铺设成了儿戏。表面反对重男轻女，家庭中总是遗产分配最少的女性成员承担赡养重责的普遍社会现象，却仍选择落点并和解男性后嗣不费吹灰之力继承钱财的剧情。对性别议题表现出的既要提及消费又要借此为男性特权暗暗开脱的态度令人作呕，假装体恤关怀女性处境和批判讽刺厌女文化的轻飘笔触也在心安理得把舅妈一角描绘成肥皂剧里恶毒儿媳形象之时立刻现形。
黑桃生,2024-06-22 00:12:21,中国香港,3星,293,“儿子继承财产，女儿继承癌症。”中式亲情写实到我想逃，泰式天真又很好地中和了这一点…
secretsarepowe,2024-09-21 14:28:22,浙江,5星,269,姥姥爱你，不是在最后的日子里才爱你，是在你小时候就在爱你了
白白白白菜,2024-08-24 22:23:51,浙江,3星,188,最终姥姥还是用自己存下来的钱买了墓地 而她的女儿什么都没有得到
起子,2024-08-24 17:34:23,广东,5星,394,感谢引进，真的
宇宙探索编辑部,2024-09-02 13:35:30,陕西,5星,331,“儿子继承遗产，女儿继承癌症”。男主的妈妈勤劳、善良、无私，也继承了封建的思想和卑微的自尊。姥姥曾经给父母养老送终，但分文不得，遗产全归哥哥所有。当姥姥登门拜访哥哥想让他补偿一笔钱买墓地时，前一秒还相拥对唱的兄妹马上翻脸。姥姥明明自己承受过这种不公平，却又亲手把这个命运复制给女儿，遗产没有女儿的份，但却依赖女儿的陪伴和照顾。姥姥骄纵儿子，把小儿子养成赌徒，女儿也骄纵自己的儿子，任由他退学在家里打游戏。如果男主没有和姥姥的相处，可能男主也会变成第二个小舅。电影里面所有的男性都梦想着不劳而获，而所有的女性都在一刻不停地劳作，照顾病人、赚钱养家、料理家务、养育儿女，她们的付出被忽略，她们轻视自己，也在潜意识中轻视与自己相同命运的人。这样悲剧的一生，何尝不是一种癌。
Synhoi,2024-08-25 01:18:59,浙江,5星,423,国内现在还能拍的出这么细水长流又有东方韵味的电影吗？
路人Eita,2024-08-17 20:16:33,广东,5星,418,最真实的东亚家庭关系。人和人之间的关系既近又远，真心里混杂着打算与算计，上一代和下一代之间永远有偏爱和亏欠的不公平。父母与孩童，老人与孙辈，被偏爱的更计较，始终被亏欠的更愿意用付出换一句肯定。年老的姥姥在深夜仍然对病与死亡恐惧，而挣扎着在梦中像小女孩一样对父母求助，而孙子给予她最后的礼物，是握着她的手，轻拍她，用她童年的歌谣为她最后唱一次安眠的摇篮曲，我早已泪如雨下。
徐久不建,2024-09-07 22:38:55,江西,5星,242,其实，当以前只顾玩游戏直播的儿子会主动坐下帮妈妈捶腿按摩时；当妈妈坦然地说出“付出比索取更让人心安”时；当外孙拿出姥姥留给他的存款买墓地并说“姥姥，你在我心里排第一”时；我们就应该明白，妈妈所得到的，其实远比两个兄弟多得多！
愤怒的煮菜锅,2024-04-13 18:15:39,泰国,5星,306,今天上午场有好多华人面孔的家庭带着老人一起来看的，不知泰国是习惯全家来看电影还是只是专门来看此片。整个故事其实很套路，很容易猜。我也会觉得可以更多着墨在M和外婆之间感情的变化上，讲讲M不习惯照顾的过程中改变，但留下的M和阿嫲几个特写很容易让我泪崩。亲情牺牲在全世界华人文化里还是普适性的存在，对于这种电影我还是习惯性给高分，能让人共情的电源就是好电影PS:豆瓣没加电影英文名 差评
子戈,2024-09-06 14:37:19,北京,3星,58,一部温情现实主义电影。也算是给国产片上了一课吧，只要把生活质感做足，情感打磨到位，不需要太多花招，也能打动人。影片细看是挺残忍的，曾经亲昵但被时间无限摊薄的祖孙情感，争遗产的照护动机，根深蒂固的性别观念在受益者与受害者之间反复传承……但导演善使化骨绵掌，用力很轻，就把残忍化开了。比如，主角在照顾姥姥方面相当贴心，尽管动机不纯，但行为却毫无破绽；一句“我还是愿意你陪我”，给了母亲莫大的安慰；姥姥从小就给外孙存钱，但不知，如果是外孙女又会怎样。导演没把自己逼到死角，也顺带放过了观众，确保了温情仍是主旋律。电影最终讲的是温情下的无奈，也是无奈之中还得拥抱温情。算是平衡得很得体了。但比巅峰是枝裕和在残忍与温情之间的开掘程度，还是差一块。
方糖又正又甜,2024-08-25 22:44:09,重庆,5星,346,最后，阿安在坟上还是死性不改把花瓣一股脑儿倒下来，没有像姥姥教的那样把花瓣好好撒开，可能是因为姥姥曾经说过，他在她坟上不好好撒开的话她会从坟里爬出来吓他吧，可惜阿安不怕鬼了，姥姥却再也不能出来吓他了
zebra,2024-08-31 16:10:56,湖南,5星,199,如果我有一个漂亮的墓地，你们就会愿意来看我吧
atmosphere,2024-08-25 11:55:24,广东,1星,126,"老太婆三观不正, 她本身就是癌症具像化。自己受到不公, 依然把不公像癌症一样传下去. 值得哭的点儿在哪儿?!"
Flora,2024-08-31 17:53:17,江苏,3星,88,微微的感动和更多的恶心
聿子狸。,2024-08-24 18:33:37,上海,5星,230,“儿子继承遗产，女儿继承癌症”，挺扎心的。穿着大儿子送的不合脚的拖鞋，靠早起卖白粥攒的钱和房子都被小儿子花光。每年留给外孙的第一只石榴和答应给外孙存到去世的存折。从我想要你的房子，到我给你买了房子，“姥姥你最爱谁？”“我的第一位是你”…首尾呼应，电影院里断断续续的抽泣，虽然是大家都猜得到的结尾，但爱会延续的，和那棵石榴树一样。
