用户名,评论时间,IP属地,评论分数,有用数量,短评内容
消失的蚂蚁,2024-10-17 16:05:15,韩国,5星,310,"让观众不断地猜疑,主角经历的是幻觉还是现实,演绎手法已经不只是单纯的恐怖片了，感觉上升了一个维度,个人感觉是年度最佳恐怖片了。"
Bitchplzzzzzz,2024-10-18 17:10:28,新西兰,3星,338,算是合格的续集，剧情有点散，铺垫有点长，巨星生活有点难带入。反转还是不错的，微笑现代舞还蛮好玩。话说某种物质什么时候就被扣上男凝大帽子了？一些短评别思考了，令人发笑
饮歌,2024-10-22 04:47:37,加拿大,2星,39,禁毒教育片？跳吓的一点也不高级，没有了第一部的惊喜。
桃桃林林,2024-10-19 20:53:05,广东,3星,194,这部更加心理惊悚了，玩了一堆真真假假，虚虚实实的东西，最后你也搞不懂是真是假了，不过也不重要。各种跳吓与身体恐怖片的元素，其实还挺刺激的。但真的是太长了，一个主要玩惊吓的恐怖片，搞这么长，看得实在有点辛苦。好在娜奥米·斯科特还是美的。最后那个微笑魔现身，还挺邪门的。
nakedgun,2024-10-17 13:27:53,澳大利亚,3星,133,2.5星吧。第一部小爆，导演你飘了。你和女主演是不是误以为自己能冲奥斯卡啊？硬是把爆米花恐怖片拍成名艺人的工作压力+心理创伤电影。咱们观众就是图个惊险刺激，裤子都脱了，你给我看这个？！主角的演技更是油腻地令人发指，全片95%的镜头都是怼着她的大脸，表情不断地在沮丧，发颠和发怒三个状态切换。造成观影过程如坐针毡、如芒刺背、如鲠在喉，头一次看恐怖片，希望主角快点去死！
WIKI魏,2024-11-05 18:00:29,北京,3星,78,女主在屋里和群演疯狂那段很有视觉冲击力呢。女主娜奥米·斯科特里面的造型像gaga，深得我意。比1好，1全靠jump scare撑时长。跟1一样，微笑怪物一实体化，观众就想笑。
方枪枪,2024-10-31 15:21:40,上海,3星,58,比“断魂小丑”好多了，晚会上幻觉看到已经死去的男友那段，绝对是对“闪灵”的致敬。而且演员还真的是杰克尼克尔森的儿子，真父子俩
😬😬😬,2024-10-27 21:15:12,海南,1星,96,谁说比1好看的，拖沓沉闷无聊，连微笑都没有出现几次。 没看过的快逃！！！！
旺仔流奶,2024-11-13 08:33:35,山东,4星,25,一段剧情莫名其妙的长镜头引出微笑LOGO后，便陷入了“女主真像Gaga啊”和jump cares一惊一吓的循环中~女主扮相是真像 Lady Gaga啊，jump care们是真吓人啊！服化道、血浆和时长一样给得足足的，就是为了把这个不怎么吸引人的故事的惊吓搞持久，一顿故弄玄虚之后，原来是个破碎扭曲灵魂由内而外逐渐崩坏的故事，一些场景仿佛看到了《某种物质》的影子😅 Lady Gaga和女主出色的表演功不可没，没有好闺蜜，片长减一半！
Wilbert,2024-10-19 00:21:45,法国,3星,47,成片不及开头的一半惊艳。再者最恐怖的明明就是无准备的上台演讲结果提词器还坏掉了好吗看得我抓心挠肝的
miki,2024-11-03 00:37:32,陕西,4星,44,看到后面我都快崩溃了……假死那段看得我真的贼害怕……挺心疼女主的，结局很窒息，她妈妈应该是还活着，只是她自己心理压力太大了……
嘟嘟熊之父,2024-11-20 16:35:32,北京,3星,16,居然是被嫌弃的Britney Spears的一生。邪恶的声音和陌生的嘴脸将我心爱之人阻隔在对岸，指责我的姿态和身体，朝我扔石头，即便我已在谷底，皮肤和骄傲被蚕食被吞噬，直到灵魂都粉碎。
象牙塔塔,2024-10-18 06:43:27,英国,1星,26,影院音响真好，看的我焦虑症大爆发
Anyphant,2024-12-01 01:36:44,北京,4星,11,今年惊悚电影都跟女明星过不去吗（
大奇特(Grinch),2024-11-23 02:01:39,上海,3星,14,和第一部相同的是，它探讨了创伤带来的负面和心理后果。与前作的女主人公不同的是，虽然她周围有足够多的人，但她很难与任何人分享她的痛苦。编剧肯定有意识向观众展示明星背后的酸楚，他们可能遭受狂热粉丝的威胁，必须在签名会待上个把小时，承受日程安排和巡演的持续压力，这些都潜移默化写进片中。另外本片与《特殊物质》有很多相似处，首先主人公都是艺人的身份，长时间独居的生活匮乏和对演艺事业崩溃的恐惧。它也有一种身体恐怖（缝合撕裂的伤口，扯头发的习惯动作），结局同样在舞台上展开，也有一个血肉模糊的形态和一群观众。最后一个镜头借用粉丝来将病毒辐射到更广的人群。
囍弗斯,2024-11-21 00:26:34,辽宁,3星,4,比第一部可是好看太多了，虽然本质依然jump scare，但节奏和美感还不错，那个群魔乱舞动动不许动还是挺喜欢的。另，这女主怎么能比腐兰兰他弟还像腐兰兰啊啊啊！！！！
五楼阳台的猫,2024-11-21 00:38:56,江苏,3星,15,最大的问题还是和第一部一样，作为一部高概念设定的跳吓恐怖片，两个小时实在是太冗长了，让人越看越累…女主的歇斯底里一开始看还觉得演技不错，越往后也就视觉疲劳了；导致最后恶魔现身的那一幕没感到恐怖反而有一种荒诞的感觉！还要多说一句真的很讨厌那个恶魔，老是打断我听女主唱歌~
小羽酱,2024-11-04 16:33:35,葡萄牙,4星,20,此片最大的副作用是让你陷入一种害怕看到身边人笑容的恐惧中...
红酒与谋杀,2024-10-23 19:27:00,英国,2星,14,大银幕Dolby版。这个系列主打的高概念从一开始就立足于创伤叙事其实是很不错的选择，但“人传人”的诅咒/传染设定还是缺少了最具当下性的现实锚点，续作并没有深挖这个设定在流行文化/粉丝效应等诸多方面所形成的因果链条，那么就主题与强设定本身来说其紧密性当然远不如《午夜凶铃》或《它在身后》。最后的全民目击时刻预示了一个更加疯狂的情节走向，第三部应该也会很快提上日程。给那场家中的“伴舞式袭击”多加上一星。btw: 不懂得如何正确运用声音的电影是对人耳的摧残。
迦南Canaan,2024-11-25 14:11:41,上海,4星,4,这部的完成度让我不得不怀疑第一部稀烂的成片是导演被夺舍了。开篇的长镜头+换场炫技十足，且成功的将毒品、亲密关系、PTSD都幻化成传染杀人的微笑。这部戏导演看上去终于会铺陈悬念制造有效的惊吓效果了，满意，4星的大鼓励！
Lonely,2025-02-09 13:34:06,湖南,3星,1,6.0/10 分。2025.02.09，初看，蓝光。时长02:07:33。。。。第一部制作成本1700万美元，全球票房2亿美元，第二部成本2800万美元，全球票房约1.38亿美元。看开头就发现制作水平升级了。好莱坞真的是一分钱一分货。女主也换了，娜奥米·斯科特，我都没认出来是《阿拉丁》的女主。演技不错，比第一部的妹子强不少。。。剧情没啥突破，还是那么一惊一乍，只是把怪物的设定说清楚了。有不少血腥画面，少儿不宜哟。。。看到了彼得·雅各布森，《豪斯医生》一别后很久没看到他了。。。整体升级，但缺乏惊喜，时间有点长。勉强给个3星吧。
史露比露髀☮,2024-11-23 02:02:40,广东,2星,1,就没有期待过后呈现出来的还是不是很好看，不过结局的炸裂法我倒想看看如果还有第3部的话还能整出什么花活//第1部那么难看居然还能出2？笑不出来。。。
Anything Goes!,2024-11-13 04:22:31,福建,3星,11,好久好看韩版资源了，《危笑》第一部的成功就是靠密集的jump scare，这部还是如此，但是显然光靠jump scare撑不起两个小时的体量，而且这剧情更像披着恐怖片外皮讲年轻明星自毁的故事……
张华弥,2024-11-18 22:45:31,上海,2星,11,冗长且无聊，相较前作微笑魔的幻觉操控能力也进化太多了！当角色一点翻盘的希望也没有，甚至故事视角和虚实都被反派劫持的时候，无论情节怎么发展场景怎样血腥我都不感兴趣。
Ryder Wang,2024-10-18 04:23:40,匈牙利,5星,79,去年第一部已經是年度最佳恐怖片了，這二部完全可以把這個系列封神了，jump scare挺多電影院看得很舒適 尤其是結局是還那種很爽加大分就是第三部應該不太好續了都。視覺和心理恐怖全兼顧 恐怖片系列天花板了
雨苔思音,2024-11-24 00:56:06,湖北,4星,3,相较于第一部确实更进一步，无法摸清事实的轮廓，不知从哪个结点开始就已经完全坠入恶魔的幻象，浑浑噩噩等到最终传播的那一刻。房间里众舞者的恐怖片段潜力很大，如果能以那种怪异的舞姿完整来一场的话可就太漂亮了。ps：本片由voss赞助
亵渎电影,2024-11-20 00:18:31,河北,3星,5,这部续集主打一个被附身者的主观视角，导演的这个点很棒，可惜最终的呈现并没有在视听语言上有效地区分好虚与实，导致每一次女主的主观都给人一种故意在骗观众的反转感。这部里做了太多骗人的幻觉，不停地放大女主脑袋里的坏念头，看到最后已经麻了，好在结局够疯，女主负面的性格塑造也很加分，感觉比第一部更好看。这样的结尾，第三部可以玩个更大的。
樂啊樂,2024-11-13 10:25:15,湖南,3星,10,3.5 有些部分很冗长 依靠着jump scare慎人 虚虚实实的部分处理得还行 还是更喜欢上一部的结尾
banana,2024-10-19 23:26:10,广东,5星,60,🇲🇴 啊好喜欢… Super surprise it makes my day be the best! I fucking love jump scare… 比1还要好看 女主演技真好 歌比joker强太多 影院观看视听从一开头就能完全抓住观众 我的年度最佳恐怖片 如果有一日我可以拍一部恐怖电影我一定希望可以拍成咁 first of all 系要睇到劲过瘾 （btw the man who sit next to me is annoyingly weak he didn’t even dare to open his eyes……
女神的秋裤,2024-11-26 02:08:04,山东,2星,4,整体不如第一部。虽然有了被感染的主观第一视角，让人体会到了真真假假，虚虚实实的精神病状态，但故事上单薄，惊悚的场面也不多。太多自恋和自我心理治愈的内容。显得有点矫情本末倒置了。
未检测到人脸,2024-11-02 07:15:58,爱尔兰,4星,7,🇮🇪电影院看的，没看第一部直接看的，很有意思啊，虽然血浆少，更多是心理战，不知道从什么时候开始就已经完全陷入幻觉了，所有的一切都是假的，大概是从她穿那个蝴蝶衣服那里就开始都是想象了。最后那个恐怖房间的女人的笑脸太disturbing了，那个大眼珠子完全不敢多看😀。有空补了第一部。
Piglette,2024-11-19 17:35:13,法国,2星,4,东一榔头西一棒的垃圾续作。很多好莱坞导演取得一点商业成功，眼界就立刻只剩名利场这一亩三分地儿了。你倒真不如全片拍警察前任四处追杀法外之徒以自救的动作惊悚片。
宅子路,2024-11-23 13:32:32,北京,2星,2,从女主的身份设定就猜到了结尾肯定是这样的死出
掉线,2024-12-02 13:24:24,北京,3星,6,【C+】比较有新意的是在三俗恐怖类型电影和文艺心理惊悚片之间找了个平衡，人物行动不再是典型的“追查真相“，而是角色自身动线和灵异线的对抗，为商业恐怖片提供了一些新的可能。
HollowCat No13,2025-01-06 16:35:27,上海,3星,7,我怎么觉得还是1好看呢。。。虽然这部女主演技炸裂
乌鸦火堂,2024-11-23 20:20:28,北京,4星,7,“笑一笑，逝年少”。比第一部好，延续首部“可预期困境中的不可预期发展”，也拓展了视野：工作压力、事业与生活冲突，原生家庭“抓娃娃式”教育等，都用“微笑”这种扭曲的形象来表现，从而诱导主角爆发。心理惊悚与视觉恐惧并举，手机录像那段把我吓一跳。导演故事驾驭度一般，但很会搭建桥段，女主跟母亲在病房那段张力十足。开场长镜头效果不错，颠倒全景的摄影，暗示随后是现实还是幻觉线。女主茉莉比第一部的星二代演得好颜值高，杰克尼科尔森的儿子展示了老爹式的微笑，德鲁巴里摩尔客串，老的认不出来了。
阿蒙,2024-10-18 10:40:32,美国,5星,55,1本身属于高概念强剧情的恐怖片，2在延续了1的设定基础下，紧张气氛不输致命微笑1，运镜更有创意一些，无论是妆容还是舞台都更吸睛，结局完全可以猜到，所以十分期待3了。。
朝阳区妻夫木聪,2024-12-04 12:38:53,北京,3星,5,害挺好看的，比第一部强多了，真真假假的，究竟是女主的幻觉还是真相，尤其是很多地方是先给主角的反应再给到跳吓，比上来直接一惊一乍要好多了，但好几个地方还是从手指缝里看的。这部里相当于把毒品、声誉、有毒关系，还有高强度的演艺事业对人的剥削等多方面都具像化成了瘆人的会传染的微笑，刚好女主所从事的工作或者说大多数时候示人的面貌又的确是必须要面带微笑的，这就给女主内心的异化提供了很好的转变动机，最后的传染千万人的段落也才更有震慑力。
iain C-137,2024-10-20 00:39:50,中国香港,3星,10,圍笑怪還沒有第一部的截圖嚇人，中間那段舞蹈有點出戲，人多反而沒那麼恐怖，準備好補第一部了。@百老匯戲院 -荃灣
夏季的天空,2024-11-22 18:42:02,湖北,3星,2,侯莉谢特，中间来了一段《阴风阵阵》，结尾走向超血腥版《黑天鹅》，然而最后果然是真·夺命危笑杀透全场，恶灵退散，恶灵退散！
追团子的小猪猪,2024-11-12 15:48:24,澳大利亚,3星,16,有几个华彩镜头，比如卧室里的群舞僵尸片段和女主看到的自己张了一对蜘蛛网状的瞳孔，最后演唱会爆出的大怪物跟第一部一样蠢透了，试图营造出一种身体恐怖片的恐惧但实际呈现的效果很傻。另外说这片比断魂小丑强因为不厌女就算了，恐怖片B级片利用恐惧尖叫发疯的女人博取眼球本身就是最大的剥削，吃得就是这一口大肠味儿，高明的厨子可以去掉大肠那股原始的味道，拙劣的厨子就把精华一并保留了。本片跟前作一样继续强调了女性之间尖锐扭曲不值得信任的情感，同时女主角都需要依赖白男npc的帮助作为最后一根救命稻草，只不过救命稻草最后都失败了而已。结局收得略仓促了，歌迷们花了大价钱买你的票，女主你好歹舞一段再去死啊，合着预告片里的精华片段都是练习和彩排，这不是预告骗吗。
大悦悦,2024-11-16 22:03:05,湖南,4星,14,剧情很简单，全靠女主顶级的演技和剪辑，整体可以看。阿拉丁女主演技太好了，真的牛逼。
内陆飞鱼,2024-11-13 22:07:34,云南,3星,6,《危危一笑很倾城》第二部，故事、制作、表演都升级了，这造型，仿佛请了Lady Gaga来主演，哦买，最后结尾又变成《某种物质》式的抓马，何必呢，含蓄点，意味深长不好吗！！
废话小猫,2024-12-13 20:50:07,北京,4星,1,3.5  真的犹豫了好久要给三星还是四星，最后因为女主太加分给四星。虽然第一部2022年就出来了，但是今年年初才看，第二部出来的时候居然第一部的情节都忘没了，只记得微笑“自杀”，还是让gpt帮我重新梳理了一下第一部的剧情才7788的想起来。第二部给我的观感要好于第一部，而且甚至觉得女主就是为这个剧本量身定做的，简直太适合了，而且有一段融入了舞蹈演员的恐怖氛围简直太过于惊喜了。以及最后的结尾也更加让我期待第三部续集的出现（拜托一定要有续集），感觉续集可以直接变成类似于《釜山行》的灾难电影。确实虚实分割不够明显，这点很可惜。而结局恰好与《某种物质》异曲同工。（不过也很好奇最后演唱会中直播的方式能否传播？jump scar被弱化，身体与心理恐怖被加强，完美拿捏我的恐惧心理，好喜欢。
大笨象騎士,2024-11-24 13:17:38,广东,2星,2,依然没有任何惊喜，大明星的日常也很难让人代入，每一处跳脸杀都猜得到，没意思
高詩遠,2024-11-12 23:31:10,日本,4星,6,3.5 比第一部好太多。最近好像批量出现跟娱乐圈名流相关的恐怖片，《玛克辛》就是典型一例。他们活在众人的注视之下，成为被欲求的对象，如何在这场残酷的厮杀中自保，是其所追求的终极目标。“笑”的含义已经没有第一部如此空洞，在此被引申为类似于他人即地狱的解读。在监视之下，人的行为真假难辨，没有所谓的真心对真心，利益至上。镜头语言很复杂，开头长镜头就是很亮眼的炫技。传统的正反打出现得比较少，更多的是居中构图、镜头倒转、匹配性剪辑，或者利用镜子做些视觉效果。全片对媒介的运用尤其出色，综艺节目、舞台装置、聊天记录……观众与电影中的观者同一，随着镜头推进或叙事深入，所代入的对象又被悄然切换。中了微笑病毒的人会自残，此处又延伸出来对身体恐怖的刻画，女性身体孕育恶魔，恶魔将母体吞噬，都是近年女性电影喜欢的主题。
吮鸡原味指,2024-11-16 01:23:06,北京,3星,3,低于预期。明显有点醋包饺了，虽然几个关键场面都设计挺到位的，但是剧情里点与点的串联就显得冗长拖沓，整体看来有佳句无佳章。镜头语言上又进步了，摇镜头这个标志性设计真是永不过时。
喜悦之地,2024-11-21 18:18:27,河北,2星,4,有点无聊，一点都不恐怖，也没有了第一部的猎奇感，惊吓套路也很单一，基本全程都是幻觉、清醒、幻觉、清醒……最后再来了一个《某种物质》式的舞台血宴，又远没有后者舍得泼血浆，不痛不痒的一个高潮
HatcherZ,2024-11-20 01:11:03,广东,4星,1,第一部的风格我就挺喜欢的，到第二部又有新的风格，在虚实之间疯狂转换。虽说没达到什么高度吧，但真的在恐怖片里是少有能一直吸引我看下去的，单纯靠诡异的氛围和绝望来吸引带入我，全程一直悬着一颗心，那一丝希望也是一种吸引手段，结尾实体化有点破功，但更期待有可能的第三部，这下可越传越广了。
鱼鱼俞渝,2024-10-17 17:31:27,泰国,4星,10,好过第一部！！！！
千千阙歌,2024-11-13 14:55:33,上海,4星,2,四星。7.4/10。挺不错的。
秋色纯,2024-12-03 16:08:20,河南,4星,2,血腥只是点缀，搭配偶尔的跳跃式恐怖，这次心理惊悚绝对主导，女主倾情演绎内心的煎熬，慈善晚宴那一幕，又回到了某种物质最后晚会的那种不安，经历了种种折磨后，女主终于分崩离析，最后结尾还是觉得不够高潮，前面真的好棒。拥有不幸过往和迷失的经历，以及角色本身特殊的传播途径，都是常规的设定，不过整体来说续集要比第一部好看。
学不会的淡定,2024-12-02 10:01:19,河北,1星,7,同一招数在一部电影里反复用一个多小时也是真够无语的
顗礼,2024-11-06 15:27:41,加拿大,3星,5,蛮唬人的，如果没看过《未麻的部屋》、《黑天鹅》、《真心话大冒险》、《它在身后》……的话；但还是远超预期，尝试严肃叙事与复杂调度是做续集该有的进取心，trauma与媒介影响作为恐怖片更古不变的两大元素继续扮演主角；喜欢女主的表演（她的造型大概是致敬跟她合作过的小K），喜欢一黑到底的结局，喜欢“伴舞进攻”的单场戏，至少这一切都比前作更有巧思也更加令人印象深刻，虽然今年已经在《某种物质》和《陷阱》里看过更好的处理方法了
第七大陸,2024-11-29 17:47:54,北京,3星,2,和第一部各有优劣吧，虽然完成度（投资）高了很多，但是从微笑传染（疫情）设定已经挖不出什么新意，后半段也确实陷入类型疲乏。只能开启新章：幻觉和信任，其实也算老生常谈。当女主知道自己的世界都是假象，救命稻草也是夺魂锁链，恐怖迎来最高潮：我要拯救我的美好世界，但在我眼里每个人其实都是害我的凶手。
null,2024-11-24 23:09:11,广东,3星,7,社会上普遍存在的毒品文化毁掉摇滚明星的同时，又再次通过这些垃圾明星传播给了全社会，闭环。
茉莉的茉。,2024-11-20 20:04:17,日本,3星,4,全程都在想Miley Cyrus呢
宴是,2024-11-13 01:12:58,黑龙江,4星,4,无敌了 还是第一部的味道 折磨了主角两个小时最后还是没逃过。但这一部更表现了恶魔的强大 让女主好像从来就没醒过 一直在幻境中 很喜欢最后一幕 今年这几部恐怖片真的都可圈可点 我最期待的断魂小丑3反而逊色于这部和某种物质一筹了
沈精病,2024-11-12 13:00:22,浙江,3星,5,以女歌星为新主角继续延伸夺命微笑的故事，第一部时大家会被这个新的概念吸引，第二部看得出来主创也是想和第一部有所不同，所以更多的描写是从女主心理出发，直击内心的伤痛，以至于让观众会觉得这部更像是心理惊悚片。后半段当护士大哥现身开始解释的时候，本以为故事会转变成对抗死神来了的剧情，最后看来导演还是刹住车选择了闭嘴留白，把想象空间还给了观众，这样子第三部是不是还能继续拍下去了。
竹和,2024-11-02 15:19:45,美国,4星,4,虽说大反转和不断的jump scare都蛮不高级的，整体看下来还是流畅的。算是最近看过比较成功也比较娱乐的惊悚片了。
TerryMalfoy,2024-11-23 12:35:16,浙江,1星,14,好烂好无聊。没事就来个幻觉。根本比不上第一部。还有结局这种通过媒介一传万的套路已经用烂了好吗 没一点新意
蚂蚁没问题,2024-12-05 19:28:51,河北,3星,1,只能说玩更大了，但除此之外也没什么新意
SundanceKid🌈,2024-11-12 17:38:44,浙江,3星,2,Chappell Roan纪录片(并不。心理健康变成药物滥用问题，虚虚实实整这么多最后半小时有点厌倦了，但舞台上邪魔蜕皮亮相仍然很恐怖
至尊小飞龙,2024-11-17 21:12:34,广东,3星,1,午夜凶铃般的诅咒，闪灵似的微笑，死神虽迟但到
Láogon,2024-11-03 03:58:04,新西兰,4星,1,选角真不错，预想到了将高潮部分设定在舞台上，伴舞的微笑进攻好似功底十足的演出！
谢谢你们的鱼,2024-11-19 17:00:24,北京,5星,6,全方位超越第一部呀，视听语言是今年除了《长腿》和《某种物质》以外最好的，长镜头和运动镜头都非常出色，惊吓程度和血腥程度都让人叹为观止！
Alex,2024-11-26 13:29:13,江苏,1星,7,……看到评价说比一好看很多，被骗了🥲这到底哪里好看了
Devlali Number,2024-11-15 20:13:07,北京,3星,3,已经不是都市传说那一挂了，设定也好魔鬼形象也罢，基本没花心思，全片的恐怖感基本都来自于对正常生活被一点点撕碎的恐惧，但凡带入一点都折磨至极。灯光下的明星，站在台上放眼望去全是笑脸，又有几张是真的在乎你呢。。。
同志亦凡人中文站,2025-01-07 09:51:33,新西兰,3星,5,跟“某种物质”形成了某种互文。娱乐圈就是假笑行业，女主选择将危笑pass给每个看客，这份“大爱”真是感天动地哈哈~
1984频道,2024-10-26 02:43:15,美国,4星,4,音效设计比第一部进步很多，在杜比厅里感受其细节还是让人愉悦的，片尾字幕的第一首歌结束后会放一段配乐音效，期间不和谐音，怪笑声，低沉的鼓声，摩擦的尖锐声，360度环绕在影厅中，有一种被逼近感，不寒而栗，享受享受。假笑在当今两个领域最泛滥，政界和娱乐产业，导演选择了后者，并态度明确，什么聚光灯，粉丝，娱乐，人气，这一切都该死。区别于第一部还需要探究恶魔原理的虚虚实实，本片就明确告诉观众，看到有人危笑后自杀在你面前以后发生的所有事，其实都是幻觉。跳吓设计的还可以吧，正当我觉得有些审美疲劳时，突然设计了一场舞群的惊吓段落，我喜欢这种新颖的设计。导演最拿手的是怼脸拍，营造氛围，娜奥米也确实完成了任务，她的表演是我多给一星的主要原因。这个系列再往下拍的话，需要摆到政坛环境，或许就更出彩了吧。
经不住诱惑,2024-12-02 21:19:18,浙江,1星,4,别浪费2小时！
就爱搞钱,2024-12-01 19:01:42,浙江,1星,9,神经吧怎么会有人拿这玩意和某种物质比啊？和第一部一样没什么长进的电影，这居然还能出第二部？搞搞清楚这才是纯虐女，我只感受到了导演在凌虐女主角上满满的恶意😅
冰块队长,2024-11-14 07:51:18,江苏,3星,2,深度和构思>1，观感＜1，虚实切换铺垫太长，高潮部分+茉莉公主的出色发挥挽回了些分数，开场长镜头很精彩。比较看好这个导演的后续。
今言,2024-11-22 22:23:34,浙江,4星,0,情绪感染力太强了，女主演技厉害。
Ciciaego,2024-10-18 13:23:15,加拿大,3星,13,开篇有气势，故事也比第一部更加完整，但导演不懂得见好就收，后面有些混乱，一些小伎俩也是第一部玩儿过的。喜欢中间那段“危笑”现代舞哈哈。
悲辛無盡獨行夜,2024-11-21 21:14:24,浙江,未评分,0,"视听有升级，脑袋车头灯眼前一亮，哎哟，双关，巨人破肚而出跟今年另一部恐怖片完美物质异曲同工，甚至娱乐至死被消费被凝视被异化的表达都相通，娱乐至死双关again，最后传播方式不错，还会有第三部么，但这是一对一传播的恶魔病毒么，好良心，nobody cares about you, nobody loves you，jump scare还是偏多，女主演得好辛苦，黑发金发判若两人，原来是有印度裔血统，植入玻璃瓶矿泉水看上去很高级，一搜价格也还好，"
Puff,2024-10-17 13:38:55,中国台湾,3星,8,3.5 維持首集形式感強烈的空間調度以及不時會出來的jump scare，第二部開場便以長達快4分鐘的長鏡頭揭開序幕，再來本次主角便轉向從阿拉丁後便幾乎沒什麼作品的娜歐密史考特所飾演的idol。2年前看首集的時候便覺得是形式玩的精彩，題材也很有布倫烏作品味道的導演處女作，續集在調度上以及恐怖氛圍塑造上更加匠氣，將交替者轉向Idol，讓idol上演一場被創傷佔據、被恐懼凌駕的微笑版《藍色恐懼》，第三幕如同首集般讓惡靈再次以具象化方式現形附身，並以布倫屋的真心話大冒險收尾方式，讓Idol作為媒介將上萬觀眾形成見證人般的交替，整體看下來承襲了首集的優缺點，優點是在氛圍塑造上依舊相當厲害，jump scare依舊有玩出新花樣，缺點是依舊太長太散，節奏不夠緊湊，若有賺錢的話派拉蒙應該會繼續搞第三部吧。
Evilly ☣,2024-12-01 00:03:00,广东,3星,0,怎么比某种物质还要某种物质欸（jk）……可能至少到结尾都还是恐怖片。太长了，有点不至于。有点点梦回A Woman Under the Influence就这种崩溃我感同身受。部分喜剧桥段可去。拍得比第一部高级多了，很喜欢里面的一些摇镜头和长镜头，当然有时就是有种刻意炫技的感觉。真的很喜欢Cristobal Tapia de Veer的音乐，当下配乐作曲家最爱之一
