用户名,评论时间,IP属地,评论分数,有用数量,短评内容
Marlboro,2025-01-24 21:17:19,江苏,4星,23,“日常生活是最高法庭，智慧、知识和权力都被用来做裁决。”这个阶段的欧容可能拿不出让人畅快淋漓的作品，但那些幽默风格、奇异底色以及一直以来对“爱”和情感的发问一直都存在。欧容回到了最简单最真诚的部分，而情感一直都是在场又缺席的存在。(这不比阿莫多瓦好一万倍(?)磕一口外孙和文森特。
耐观影-Xavier,2024-10-04 01:41:06,法国,5星,32,听我的，你看时一定要睁大眼睛，千万不要错过每个演员的每个微表情和每句话中的每个细微的词句，看到全身起满了鸡皮疙瘩，真的太绝了！！！欧容终于回来了！
andarta,2024-10-07 22:23:46,法国,3星,16,感觉英美昂格鲁文化（清教）下大部分人受不了这种模棱两可和“撒谎”。用拉丁文的人理解了千年人性之复杂，拍此类片子也算是擅长。痛、温暖、无奈、爱都刚刚好。
酱桑,2025-01-24 23:54:23,广东,4星,21,【8】欧容的老人电影。那些肮脏，泥泞的人性阴谋黑暗面，不堪的过往，母女关系与校园暴力，一部奇情狗血的悬疑剧元素一并具有的东西，全部被欧容打包丢进垃圾桶，处理成生命感悟的家庭剧。这是剧本，编排的魅力所在，不见任何暴力，痛苦，只见从容。痛苦和追责已彻底沦为放弃，只选择相信与步履不停地前往，珍视生命的可贵，弥补亲子关系的缺憾，珍惜友谊的天长地久。纷扰的阴谋与飞速的时光在秋色中仿佛按下了暂停键，只剩下满地的秋光与和煦温暖。
熊猫毛,2024-10-03 00:09:27,北京,5星,10,没有了欧容往日的悬疑贯穿的劲儿，反而把力量放在了做人物身上，因此贡献了一个及其伟大的泛意义上的“母亲”形象。她集合了抹大拿的玛利亚这个原型人物身上一切的神性，并在最后以死亡而封圣。悬疑的地方对于观众来说是全知视角的，所以从观感上来说就是一场道德审判，而毫无疑问的导演让所有人都站在道德上救赎现世的那一面。精雕细琢的剧作细节如同积木一般搭成了一个堡垒。每一场戏都恰到好处，恰如其分的完成了剧作构成，而给予观众精准一击。安静的节奏和油画般的法国乡村，都为这样一个故事添加了风味与熟度。而最关键的是，本片中所有的人物设计，对于中国观众而言，没有任何不可理解之处，甚至，太可理解了。
binminjinjin,2025-01-27 13:53:32,北京,4星,15,好美的景色，同时又十分生气，还是太爱男了，两位母亲溺爱着超雄男宝，孙子也依赖刑满释放人员甚至我觉得是有爱意在。男女大不同，母女之间即使恨也夹杂着爱，而只要有男人掺合进来的情感，我怎么看都觉得只有利己主义。
天国远游,2024-10-01 16:16:45,山西,5星,10,被认为是欧容的转型之作，但几乎可以称为息影之作。大巧不工，重剑无锋，脱去类型的骨骼，漾着作者导演饱满的温情。秋日何时来，在时光驻留后。这样精妙的剧本该是成熟后写，这样对表达的毫不在意该是老年的坦然。欧容比我们所有人都先意识到性别，谎言，人生难得。他就比我们先衰老。家庭生活的隐秘真相，和人们如何为此而活，讲的比谁都清楚，可欧容已经离开剖析和批判的阶段，他来到这个时刻:为真正的影史级作品做预备。
嘟嘟熊之父,2024-12-04 21:44:29,海南,4星,19,导演们纷纷交出了老人电影的答卷，不再掩饰对于讲述故事的热忱，即便滑向庸俗的声音总是不绝于耳。同样是坠落死亡的剖析，欧容论心不论迹，向前不做铺垫向后不掀波澜，将真相置于末位，镜头紧随面孔，选择相信在每一个无法彩排复盘的瞬间人物的真情流露，哪怕误读，或是错付。早在死亡发生之前，总有一些破碎又无法中止的关系先行死去。性工作者的设置很动人，欧容疗愈着她们的伤痛，也捍卫着她们的尊严。
悲辛無盡獨行夜,2025-01-31 23:08:02,浙江,5星,1,红伞伞，白杆杆，吃完一起躺板板，躺板板，埋山山，大家一起风干干，欧容愈发从容，四两拨千斤，悬念隐于日常，当下浓缩过往，却完全不需要一秒闪回，时间跳跃亦无需字幕交代，静水暗涌不寒而栗，特别高级如沐秋风，好想好想在大银幕欣赏欧容的电影，
汪金卫,2024-10-25 05:47:11,北京,4星,16,【平遥电影展展映】亚洲首映。随着年岁的增长，欧容把新片的焦点集中在老年人身上，对人心的观察仍然细腻，经得起细细回味。用大量留白（母女不和的前史、文森特入狱的过往、女儿死亡的真相）制造出悬疑色彩，而相比活在当下的祖孙继续过好接下来的生活，所谓真相与正义并不重要。祖孙也不愿用调查来破坏文森特的陪伴，把一个好人重新扔回监狱。不惜为之说谎。正如影片中的台词：“他想做正确的事却总是犯错。重要的是，他想做正确的事。”唯有阴魂不散的幽魂凝视，预示着只有在死亡后才能到来的母女和解。海伦·文森特演得太好了，把女主角面对女儿的卑微、面对孙辈的慈祥、面对姐妹的温柔、面对年轻时不堪言说的工作经历的辛酸与面对谎言与真相抉择时的复杂心绪表演得润物无声。
雕刻时光,2025-01-26 19:21:55,吉林,5星,4,72届圣塞最佳剧本&最佳配角。欧容杀人诛心！他为了帮助她“害死”了她的女儿，她为了帮助他“害死”了他的母亲，五个人物的前史和人物关系在缓缓铺陈相互纠葛中逐渐明晰，事件/过程该省的地方省、该留的地方留，该张的地方张、该驰的地方驰，这大概也是新导演们迈向成熟的第一步。
chao,2024-09-30 19:30:05,山西,4星,13,非常舒适，又带点悬疑。欧容已经这么举重若轻了嘛。
冰红深蓝,2025-02-06 02:58:53,上海,4星,1,接近耳顺之年的欧容变得更擅长聚焦老年人题材，也愈发温润而克制了，能让人在不知不觉中与主人公们感同身受，并在叙事者不动声色缓缓揭示悬疑的过程中一起守护这个由曾经的离轨者们组建的新型家庭，欣悦于他们终于得以于明媚清丽的乡间秋光里达成心照不宣的圆融和解，各自安好。几位主演的表演非常出色，和影片一样不是外露张扬的表现，而是内敛微妙的隐约。本片很大程度上恰似反-坠落的审判/剖析 & 反-姥姥的外孙，虽然是法式风土，亦透现出东亚人情。（8.3/10）
BullshitArtist,2025-01-30 13:29:46,加拿大,3星,4,画面构图倒是简洁利落 女儿幽灵是败笔 欧导也难免俗 最后落叶归根的结尾很好 像是平静的湖面泛起涟漪 两男主在车里的一问一答你没结婚我无女友简直call me by your name 全片最悲惨的是女儿 母亲和儿子都选择了“背叛”自己 母亲自己也不好过 从事过妓女工作便被嫌弃的松子的一生 倒是出狱的儿子摇身上岸来的轻松 始终女性还是牺牲品啊 在自由的法兰西也不例外
LORENZO 洛伦佐,2025-02-08 07:41:56,荷兰,4星,2,欧容最擅长拍奇情和人与人之间的关系，特别是那些非常态的关系，他总是能极其细致且微妙地把这些关系拍得异彩纷呈。这一部亦是如此，主角们在亲人缺失时互相取暖，而真相也在隔阂融化中逐渐迷失。欧容把真相淡化，仿佛梦回《泳池情杀案》，只是这一次掩埋真相的不是欲望，而是广义的爱。在众多欧容奇情的作品之后，本片仿佛是一次对生活本身的回归。生活是血色还是金秋，或许本就是你想象它的样子。
🌪,2025-01-26 00:25:16,湖南,4星,5,以为是Anora老去之后的隔壁房间 其实大概是call me by your name
Muto,2025-01-26 18:55:00,天津,3星,1,公众号「MutoFilm」更新
有心打扰,2025-02-02 14:48:20,福建,3星,0,1.毒蘑菇、坠楼是否有意为之还是出于意外？2.母亲对女儿的爱，女儿对母亲难以消弭的芥蒂；3.恬淡悠然的乡村生活里暗藏秘密与危险。
谋,2024-10-19 08:25:25,英国,4星,6,#CurzonMayfair #LFF 伦敦电影节第二十五场。欧容一如既往，道德困境和道德审判展现依然是非常真实，仿佛我们置身于其中也会这么选择，如法律审判之后是否应该获得社会的原谅，原生家庭的影响和家庭的历史记忆。虽然男主的在当年犯下的事儿也没有表，但似乎是与性少数相关，而且一切都似乎表明它和她都应该获得道德上的认同。抛开以上这些，这部电影就像是一个美好的玩笑，我们不确定意外和秋天哪个会先来，可能是更加需要珍惜眼前。剧情上…这么几个角色…能讲出一个如此复杂的故事也是很厉害了，每个角色都十分鲜活。视觉上，自然景色的呈现实在是太美了，镜头运动没咋注意，非英语片看字幕确实是很耽误事儿…，印象较深的是几处缓慢的变焦镜头突出了角色内心的状态。构图上全景还挺多的。听觉上非常自然的收音效果。
ytixelpmoc,2024-10-26 18:10:21,荷兰,5星,2,这个名字和海报就已经很喜欢了，想吃山里的蘑菇，和法国的quiche。乡村真美可孤独感又那么重，我在想老了没娃会觉得难过吗，死掉后房子要怎么办。生活在法国会不会快乐一点点，不过看法国电影可就没英字了！@studio/k
把噗,2025-01-28 13:59:49,浙江,4星,1,一群有问题的人相互取暖
Kallai,2024-10-15 15:00:42,江苏,5星,3,不愧是欧容！
xlL,2025-01-26 01:15:05,陕西,5星,1,宽厚 复杂 仁慈 机巧 欧容总能把小品拍大 从容不迫的把悬疑和现实融化在一起 难免让人觉得他太聪明 又因为他的可爱原谅他 继续爱他
vivi,2025-02-09 20:32:51,广东,5星,0,欧容找的这个男孩子Garlan Erlos跟Ludivine Sagnier 的神态表情都一模一样！
江浙沪唯一土狗,2025-01-26 23:53:35,重庆,4星,4,欧容不仅跳出了欧容的悬疑片，还跳出了侯麦在《秋》中的幻觉，甚至也跳出了伯格曼《秋日奏鸣曲》里母女血脉间传动的痛苦，“在忏悔中活下去”，这就是欧容给生命的答案。
マクガフィン,2024-12-04 19:21:49,海南,4星,2,三星半，欧容怎么有点是枝裕和化了？前两个小时都很好，结尾有点画蛇添足。
filmino,2024-09-30 19:50:33,山西,5星,3,#8th PYIFF# 9.3/10 特别喜欢，平遥的第三个五星。欧容一如既往的悬疑风与意境美，平淡又举重若轻。
冬客,2025-01-30 13:09:27,四川,3星,2,【3.3】把高强度的爱恨情仇和真实的心理都像秋雾般朦胧，合适的省略滤去了强烈的风味和有害物质。剧作本身就像一份精心处理好的食材，拍摄只需简单的处理就够了。
霜降,2025-01-25 23:19:48,广西,4星,5,海报以菇菌喻人，蛮少见，看之前差点令人以为这是一部鉴赏菌子的纪录片什么的。其实，片子还挺诗性的。影片有意模糊了谎言与真相的边界，以一种相对淡化了的手法去展现道德跟情理的碰撞，说不清道不明孰是孰非，主要人物的身后藏匿了一丝人性隐晦幽微的阴影，正如无法仅从表面判断有毒与否的菇菌一般，嗯，我自觉这些似乎带着一点点十诫的味道。孤独宛若萧瑟秋风，死亡也倏然而至，很轻，很薄，黄叶从来落无息，那些逝去的秋日不再来。
术烨,2024-12-31 20:10:14,广东,4星,5,从种菜、择菜、做菜开始，事无巨细的去描写惬意有序的暮年农村的生活，就已经别提有多么舒适了。人物关系在不偏不倚的刻画里缓缓交代，突然中毒的意外成为剧情发展的引线，一场离奇却又稀疏平常的故事，正在两个家庭之间缓缓上演。暮年的女性友谊跟《好东西》不谋而合，无比的温馨、美好、自然。每一个角色都展现出无尽的善意，却又总是在善意同时不小心“做出坏事”，而这种轻快的原谅正式欧容这次要重点表达的主题，不论是对性工作者，还是对释放的罪犯，更是那个不去审判和剖析的坠楼，都是这样，就连突然闯入的死亡都显得那么的只像生活的小间隙。一曲温婉柔情的赞歌。#6th HIIFF 03 博纳三亚大悦城 20241204
绿苡,2024-10-08 06:46:26,法国,5星,4,欧容近年作品中最喜欢的一部。涓涓细流般的情感，故事简单但谈论的主题却很深，前后分别系住生与死的母亲。死后还有人常来扫墓的人一定仍被人深深记挂着，有时在墓园里闲逛，名垂青史的大作家坟前或许寥落，被家人牵挂着的平凡人那里却时常花团锦簇。
Early啦,2025-02-03 17:30:04,北京,4星,4,欧容侯麦化。
Lackbaby,2024-09-21 23:08:19,法国,未评分,5,Pathé advancé，四星，法国电影还能有多少种坠楼的演绎方式……除了鬼魂还是那么老套，欧容又行了一次
SundanceKid🌈,2025-01-26 14:02:31,浙江,3星,0,生命很长一些过错被忽视掩盖，好继续往下，人走散又重组。母女间没得到化解的愁苦，面对变故后倒变从容了，以及少年重新做的的选择，欧容的皆大欢喜不那么简单。再继续拍十分钟孙子也该和男人亲到一块儿了
樂啊樂,2025-01-27 14:40:26,湖南,4星,1,面对真相与女儿的幽灵 该在接下来的生活里如何抉择 拍得很寡淡 但是在平淡中有女主暗流涌动的情绪
KantV,2024-10-07 01:24:45,法国,5星,1,Claude Chabrol 的文艺复兴！剧本完整度，人物的复杂度，人性挖掘的深度，演员的表演精准度，没得说，这才是我爱最爱的法国电影风格！
冥王星（Ojas）,2025-01-29 00:07:01,河南,未评分,0,"真实的令人恶心。就像那些刑事案件里被害死的女的一样，因为她特别爱男所以她死了，她死了不要紧，她间接害死了亲女儿。而儿子，盼着母亲死，盼着给他留了房产的姥姥死（以这个故事来讲她死是因为孽力回馈啊），儿子跟另一个男主那意味深长的对视甚至看出了感情线，恐怖哦。看蘑菇海报以为是小清新法国电影，结果……这确实很法国人或者法国（大多数）女人，她们永远能热烈的爱儿子（反正不会这么爱女儿孙女）孙子女性朋友的""犯了一点点错误""的儿子，像吉赛尔和阿黛拉那样的强女永远是少数，而CG们一直热烈的爱着他们。乡村景色确实不错。各种饭和菌子看着不错，看饿了，那个派🥧"
颜落寒,2025-01-28 22:59:36,上海,4星,3,生如菌菇般放肆，死如秋叶般静美。
寒枝雀静,2024-10-10 01:43:05,法国,2星,11,1.5 / 这已经不是江郎才尽了，只能用黔驴技穷来形容。甚至都没有展开深入一个议题的能力，只有苍白的同义反复。
林中的沙发,2025-01-24 22:05:52,安徽,4星,3,+，好可怕，精神始终缓和又紧绷着，和《隔壁房间》一样，若有似无的幽灵视角始终在场，引发生者心底有关道德和情感的拉锯和抉择。不约而同悬置了谜团，在等待被揭开或掩埋的气氛中，所有看似“岁月静好”的镜头和配乐背后似乎都险象环生。是不是可以说，所有缜密的爱里都藏着死亡的诱因？欧容和阿莫多瓦最后都选择搁置审判，抚平这一切。秋日何时来，很美的片名。
奶奶徐,2024-10-03 20:21:15,北京,5星,1,一如既往展示人性的复杂
matchbox,2025-01-25 21:42:45,上海,3星,0,有点回归欧容早期软悬疑片的风格，有点微妙但是温温吞吞。外祖母向着外人的选择勉强能理解，但小男孩的心思实属男猜。
沈精病,2025-02-01 14:01:17,浙江,4星,3,是不是年纪大了以后都喜欢和别人讨论人生中的离别与死亡，一个阿莫多瓦，一个欧容都如是。一开始还诧异女儿为何无缘故对亲生母亲抱有这么大的敌意，后来才发现导演是借女儿来写母亲自己，海伦文森特一举一动都是戏，直接润物细无声的在大量剧本留白和藏而不说之下，完成人物角色和行为动机的转变。
江阔,2024-12-04 20:16:12,海南,4星,1,叙事和镜头合二为一，表演的不露痕迹，剧作精巧@HIIFF2024
桃桃林林,2025-02-09 17:59:33,广东,4星,0,举重若轻，日常与悬念，回味无穷了。
舞子,2025-01-24 20:09:29,湖南,4星,2,幽灵复现，几个抓马时刻被处理得克制异常（果然创作者到一定年龄了再狗血的故事也会变得温情。人性的复杂并不是影像所能到达的，模糊的叙事将视线引向轨迹而非锚点。举重若轻的“痛”，花园噩耗这场戏非常好-人物与摄影机的双向靠近。妓女这一身份设置稍显刻意，女儿的性格刻画也较扁平。喜欢米歇尔美丽的蓝眼珠。
要一个黄昏,2025-01-25 00:30:11,河北,4星,2,近几年最佳的一部欧容 如评论所说没有审判的坠楼 对于性工作者家庭生活的期盼和解 男配的角色的确有趣富有欧容的悬疑味道 但其实可以更丰富完整 编剧能力极佳 真好
Orpheus+,2025-02-01 10:55:39,江苏,3星,1,6.0。歐容的水準回勇之作，但比起所謂的「盡在不言中」，更多的反而是太多經典的歐容式人物關係和驚悚橋段剛開始搭建便被匆匆略過。在《墜樓》和《寬恕》的夾殺之下，僅依靠對白和人物前史推進的思路很難產出佳作。
Mr. Infamous,2025-01-27 23:22:00,北京,4星,2,欧容的电影还是那么恬淡从容，哪怕藏纳如此驳杂的负面事件与情绪，也还是叫人如沐秋光。就像是，但凡能有一所舒适的居所，有挚友，有山光水色，还有一个能自理的躯壳，这人间翻炒不出新鲜劲的种种风雨，就总还有一些背靠阵地来抵御的资本。说到底，也还是某种暮年的理想生活。而当中人与人的勾连，因着缘分高高低低，总有兴叹，更有慰藉。到所有人宁肯睁一只眼闭一只眼地舍掉真相，挽留善念，道德的模糊成了现实存活最无关紧要的形态。所以最终，Vincent与Lucas，总该承托导演些许私人夙愿吧。
甘い,2024-10-02 21:34:06,法国,5星,3,其实容随时都可以再拍出一部登堂入室，只是他不想了。三年前被问到似乎新作和大家印象里的典型欧容风格不一样了的时候，容就在说自己老了，这部对这点的体会愈发深切了。
zitsunari,2025-02-08 11:57:29,浙江,4星,0,干柴烈火的小男生和八美图的小女生
超cute侠,2025-01-25 17:23:39,山东,4星,1,欧容又回到了早期的水平，那种漫溢开来的悬疑，开篇蘑菇中毒就预示了死亡，从母女关系的龃龉扒开了母亲在巴黎的一段“往事”，坠落的真相在最后变得不再重要，每个人在内心做出了自己的权衡。
十二辰子,2024-10-23 04:50:28,法国,3星,0,3.5
NidomeAoki,2024-11-10 20:03:23,加拿大,3星,0,3.5 到后面整个特意堆砌感有点重（而且边上的爷爷奶奶不时要说个话也好被影响🥲
momo,2024-10-05 04:00:23,法国,1星,6,凭什么对女婿、前科犯、外孙比对女儿更亲昵，凭什么让母亲和儿子对警察撒谎掩盖嫌疑人的行踪，至少应该尝试查个水落石出不是吗，拍得自我感动的不如拍女儿厉鬼索命
cherrypie,2025-02-10 10:55:54,上海,4星,0,毒蘑菇 坠楼 外婆是否恨女儿 孙子说一直喜欢吃蘑菇 文森特坐牢的原因（让女儿觉得不可饶恕）文森特对卢卡斯的wink 这些疑点都没有明确的解释 但可以确定的是 孙子、文森特、玛丽 甚至女儿 都是爱米歇尔的
南悠一,2024-12-06 13:03:40,海南,4星,2,找到了久违的早期欧容的感觉，又不止是法国的欧容，人性纠葛程度有点伯格曼。看完想去法国乡村生活，想采野蘑菇。剧本好，欧容能把剧本中看似离奇的起承转合，用电影的形式呈现出来，表演也不再只是表演。原本觉得结局普通，但是俩男配的表现又让一切回到迷雾状态。
文森特九六,2025-01-25 17:11:02,山东,4星,0,欧容从不否定人性的阴暗面，迷恋于同原罪起舞的善念的复杂性，善举的背后是否存在着布局和阴谋，剪辑和留白扮演着心理层面的猜疑和不可知，但调查官和女主两位母亲的博弈间，救赎与和解的降临成为超越生死的笃定姿态，共享秘密预示着崭新家庭关系的形成和稳固，时间冲淡一切，又似乎反复检验着这场抉择，多年后秋日坦然的离别成为最真实的佐证，一种五味纷呈的对被原谅的渴望和不放弃生活的诚挚，欧容近几年最好的作品，几近为自己撰写的终章。
zzcrww,2024-09-30 15:55:57,山西,3星,0,【PYIFF】谋杀完美生活，一场蓄谋已久的死亡。终会到来的结局还是带来了不可抵挡的情感漩涡。单从情感层面上，所有人都是凶手，但理性分析下，好像凶手就是所有人。浅浅的欧容式悬疑加深了电影的小说性，也滋润了“生命终将凋零，好好把握当下”的温暖。秋日何时来，来时再相逢。
有只骗子,2025-02-03 00:58:13,广东,4星,0,罪人们灰色的幸福。观影感受非常复杂而特别。很高兴 Michelle 死前看到的是鹿，而不是狼。欧容的悬疑设置能力已入化境，竟能让人在如此平静的气氛里，闪过那么多可怕的念头。好有才华的一个导演。
内塔尼亚胡,2024-09-30 14:54:54,山西,4星,2,4.5，欧容已经接近了一种小津-野田式的剧作法，通过非常精湛的编剧技法让影片看上去风平浪静，没有特定的章法。只不过，在小津或是枝裕和的日本家庭电影之中，只需要一次在影片开始或结束时的死亡，但《秋日何时来》却需要三场，不断为影片注入强度，但是不同于欧容前不久的几部作品，这些强度并没有哥特式地构成了守夜的强度和厄运的幽灵感，即便影片之中确实存在幽灵，而是由此，建立了一种悼亡和救赎同态的共同体。基督教神学之中的“不定罪”得到了非常精彩的阐释，当然这一切只能以道德至善作为基础；而影片对于死亡的处理则令人想起阿彼察邦等一系列亚洲电影，但毕竟根据施拉德的理论，各种文化背景的影片都可以寻找到大同小异的超验。
马西嘿嘿嘿,2024-10-21 19:46:50,法国,4星,0,@ UGC Danton
ztlpoppy,2025-02-04 23:22:21,上海,4星,0,感觉到欧容现在的调度，呈现都熟练，干净利落。一切都是行云流水都，又再该blank的地方留白。看完诸多猜想疑问，稍稍品味下又觉停在此处也好。毕竟人都如蘑菇，形态各异且难以辨别毒性。
无人应答,2025-02-01 17:54:08,北京,4星,0,关于衰老与孤独，现实与谎言，生者的未来与死者的和解，以及对性工作者的温柔。叙事凝练，表达克制，留有回味的空间。
玉木大河,2025-01-25 12:32:55,北京,4星,0,是阿莫多瓦想拍而拍不出来的电影。看似平淡的田园风光背后都是不堪的过往和母女之间的仇恨，光鲜表面的背后尽是满目的苍夷，到底是为了一己私欲还是真的无心之失走到无可挽回的地步，都是每个人的选择造成的，谁都别说后不后悔。人只能往前看，哪怕就要走到生命的尽头，但有些心里话也不必说出口。当然还是没有好到《秋日奏鸣曲》的程度，甚至放在东亚语境当中，也是会被批判的地步，但是对于老年女性为主角的电影来说，该说未说的也都够了。
santawhale,2025-01-25 22:43:05,河南,4星,0,坠落的审判续集（不
锵阿锵,2025-02-01 16:08:22,重庆,4星,0,欧容像他的偶像法斯宾德一样，保持着一年一部电影的创作节律，但与偶像不同，他的作品不会让人鸡血澎湃，却从来余音绕梁，三日未绝，电影主题与风格也几乎没有连贯性。在前作闹剧风格的年代犯罪片《我的罪行》之后，2024份的欧容柔和、沉潜，以低调的方式逐步拆解一位祖母田园牧歌式的退隐生活，掀开夏布洛尔式田园牧歌的窗纱，露出命运冷血惊悚的底色。让你惊觉，长辈们也许远不如我们想象的那么平淡善良。 这是一阙小品，差一点就平淡恬静的表面下曲折迂回，暗藏杀机，还有欧容必不可少的艳尸与鬼魂，但故事没有真的走向夏布洛尔式的冷硬锋芒，他直写人生秋季的状味，秋阳辉煌，金风萧瑟，既有夏日风暴后的宁静，也是冬天如来时的宿命。
山南是大神,2024-09-28 22:15:38,山西,5星,0,如鲠在喉，耿耿于怀
🌋in Trieste,2025-02-02 16:10:52,上海,4星,0,想到门罗的小说，看似平常安宁美好，实则暗藏玄机，轻轻一笔带过，留给观众自己去想。没有刻意制造的矛盾冲突和悬念，所有的都恰如其分
小飞侠,2025-01-29 14:26:21,广东,4星,0,用蘑菇这个意象来说“家庭关系”很好。它随时都可能“有毒”，但又是生生不息的，很难斩断。出现了黑塞的《荒原狼》，字幕组怎么把他变成荷兰作家了哈哈。
月亮出來了,2024-12-08 22:16:06,海南,4星,1,，
Feifei Sun,2025-02-02 21:18:43,山东,4星,0,【7.5】欧容的片子总是有一种魅力：小视角日常化情景切入，突然的悬念迭起，不断给出人物背后隐藏的关键信息与线索，主角最后依然孤身一人，结尾不给出具体解答且适度留白。这次的“坠楼”没有“真相”可言，我看到的是一个洗心革面的浪子和一生都想让家人理解自己当年无奈选择的老妇人
西楼尘,2024-09-30 15:04:56,山西,2星,0,文森特总是想做正确的事，但是总是出错。可是，重要的是想做正确的事。女儿是被推下了阳台，还是抑郁自尽。孙儿是故意不吃毒菇，还是一直讨厌蘑菇。劝她回来导致了谋杀还是意外，做顿午餐导致了中毒还是谋害？谁曾出现在公寓门口并不重要，我也参加了妈妈的葬礼，此刻我们就能携手走进这座悲伤的教堂。
Granite_花花,2025-01-28 19:20:59,辽宁,4星,0,欧容本次的剧作很扎实，看似波澜不惊，实则发人深省。生活给什么就只能接受什么，好心未必有好结果，你也无法预知意外和明天哪个先到来。整个基调从容淡然，仿佛一切悲伤都是岁月最好的馈赠~
🌵🌵,2025-02-09 19:56:44,四川,2星,0,展示了坦然接受一切过去并在当下努力生活的状态，《一切顺利》之后再次对老去和死亡的思考，仍然不自觉地加入了令人惊奇的情节，不过尽可能地收敛了剧力的扩散与激荡，现实表现跟人物内心的交融不温不火的同时完全忽视了女儿的立场，却把她树立为一个扁平的“反面”，这不太公平。
零時未芬梨道上,2025-02-03 18:02:42,美国,4星,0,7.8/10 一切幽微之間女兒的幽靈有點直白多餘
