用户名,评论时间,IP属地,评论分数,有用数量,短评内容
红彤彤の彤,2025-02-09 22:21:00,山东,3星,1,又污又干净的反差感，这是怎拍出来的，也是绝了
没事就躺会,2025-02-05 21:10:34,澳大利亚,4星,1,就单看电影来说，挺好笑的啊，有戏剧冲突，写的故事确实挺禁忌的，挺好玩的题材。。女主好漂亮啊，崔始源发面馒头般的脸一点都配不上女主。女主真是写这方面小说的天才，看什么都是素材，怎么可能不成功啊
之遇,2025-02-08 11:01:05,山东,2星,0,不知所云！
独孤行二,2025-02-04 01:00:57,湖北,3星,2,打响人类反击AI第一枪，至少写同人黄文方面人类还是占据优势的。回忆起当年看河智苑成名作的快乐时光，都是老港片的余晖。崔始源的脸简直不能看了！
佑灰猫,2025-02-07 17:38:40,四川,2星,0,感觉没之前韩国那几部类似大尺度情节的爱情片好看呢。。崔始源没之前那个sm电视剧的泪痣男好看
先生尚淺,2025-02-02 19:30:04,吉林,2星,1,可惜了
冲玄,2025-02-07 00:43:50,福建,3星,1,朴智炫是真好看。不过这部剧情好无聊，部分桥段尴尬的脚趾抠地，中间差不点昏睡过去。
新生,2025-02-07 22:23:54,陕西,2星,0,漫感很重，有些无聊。
斯宾克斯21,2025-02-05 02:17:34,云南,5星,3,你可以不写童话，你按照自己的意愿生活。
透出的微光,2025-02-05 23:09:28,天津,2星,0,一位女作家，非工作时间的成人小说写作之路，没有喜剧元素、没有搞笑场面，成东日给年轻后辈捧场，不过如此罢…☕️
꧁꫞꯭心꯭星꯭,2025-02-04 17:33:58,安徽,3星,3,剧情转折太过生硬，韩国电影始终不怎么卖座，最终也只能靠大尺度小制作搏一搏人气。成人童话明明是一个很有意思的话题，最后却落在惩治渣男和公务员体制上，实属浪费。
影视圈前沿观察,2025-02-05 18:17:35,北京,2星,0,我对这种漫画感太强的韩国喜剧一向是不太感冒的，总觉得过分夸张是日本喜剧的专利，这种腔调弄在韩国喜剧身上，就显得格外的怪腔怪调。
一只狗,2025-02-04 21:52:59,浙江,3星,2,轻喜剧，男女主的主线爱情引而不发有点过于保守了
Covfefe,2025-02-08 16:57:17,山东,3星,0,韩国喜剧片，画面色调喜人。
普罗米修斯,2025-02-05 20:37:47,浙江,1星,1,这片子的剧情真的是想到哪拍到哪…
陆天明,2025-02-09 22:32:06,山西,3星,0,！
梦之安魂曲,2025-02-04 15:50:43,江苏,3星,1,还算是有趣的，女演员都挺好看的。
Fornever,2025-02-10 14:06:47,美国,4星,0,这就是我们这个时代的三级喜剧吧。
momo,2025-02-08 20:18:37,浙江,4星,0,好奇编剧是谁
siwennen,2025-02-06 13:18:17,北京,3星,1,好久没看性喜剧了，没想到韩国竟然贡献了一部。不像《美国派》那样屎尿屁无下限的性喜剧，这部竟然还是略显小清新的性喜剧，不过关于性方面的喜剧段子，也是管够，尤其是女主角看啥人都要来一炮的段子，还挺好玩的。另外，女主角我是从《隐藏的面孔》认识的，在那里边可是大漏特漏，又清纯又性感的样子真是惹人爱，这次到了性喜剧里反而不漏了，弄得我只好把《隐藏的面孔》再看一遍，过过眼瘾。
笨zhu,2025-02-02 22:04:28,韩国,3星,2,挺好看，收尾差点意思，女主演技也差点。
去北极跳海,2025-02-09 17:42:32,吉林,4星,0,挺好笑的瑟瑟轻喜剧
虚无野种,2025-02-10 14:04:40,浙江,3星,0,挺好笑的，作为喜剧来说挺幽默。
Lucifer,2025-02-10 20:01:47,北京,4星,0,挺搞笑的，确实说如果尺度再大一点，比如有《隐藏的面孔》一半，就会极其风靡～
plink,2025-02-08 22:28:57,安徽,2星,0,孩子，拿出轨当笑点这并不好笑
叽叽喳喳,2025-02-09 18:16:11,四川,3星,0,故事蛮有趣的，可以多套路一点童话跟成人的故事就好了
十三世,2025-02-10 01:16:39,四川,3星,0,朴智炫是可以挑起大戏的，不可不必再脱了
褐,2025-02-06 23:02:16,浙江,3星,1,是和想象不同的轻松有趣，涉及禁忌却不打擦边球，好感徒增。只不过剧情难免有俗套，看得人像是在坐过山车，虽然有偏爱但是不愿常坐，三星已封顶。
林佳树,2025-02-04 14:21:58,广东,4星,2,闺蜜分享的电梯故事真的很有感觉hhh成人部分的片段很搞笑哈哈哈，女主只有吻戏没有船戏
敬民,2025-02-08 17:07:37,内蒙古,4星,1,挺好看  挺轻松的  不要太较真
ejw,2025-02-08 12:44:07,广东,4星,0,开心就好
月球风格,2025-02-07 18:40:01,内蒙古,3星,0,空有噱头
迷影虫,2025-02-08 20:52:38,河北,3星,0,被女主和片名骗过来的。个人觉得就连这样体量的CG减龄技术也比成龙的传说强。
idouyue,2025-02-09 11:24:31,福建,3星,0,主题很成人，剧情挺正能量的，还不错。
苦瓜太甜,2025-02-09 22:04:13,河北,未评分,0,女主闺蜜的两个故事是最大看点，怎么不多讲几个呢
岩大壮。,2025-02-08 23:15:00,云南,3星,0,立意很好，但是剧情一直想用擦边擦出正能量，差点意思
合衬,2025-02-03 18:08:22,北京,3星,1,后面剧情有点包饺子
梦游歌唱家,2025-02-11 15:19:21,海南,未评分,0,好喜欢女主
teruhyde,2025-02-01 11:00:40,广东,1星,3,垃圾，啥也没有
水晶蝴蝶,2025-02-09 21:00:11,辽宁,3星,0,男女主角比较帅！一心想成为童话作家的女主角，阴差阳错写起成人小说，一发不可收拾成为专职成人小说家的故事！韩国电影对于性的探讨与大胆展露，是先锋鼻祖式开放，既诙谐幽默爱情伦理多种调料大汇合，却烹调出不一样的味道与风情。
V我50请你吃🍟,2025-02-08 22:06:56,浙江,3星,0,2.5⭐，设定倒是很有意思，公务员写童话故事，又写18x成人小说，不避讳对性爱的描绘，伟光正版擦边，还怪励志的。。但是主角最后转变成写18x童话故事是什么鬼，到底谁想看白雪公主出轨小矮人又混杂小矮人爱王子的bl故事😟这种事情不要啊། – _ – །
ZHOU,2025-02-04 17:34:03,广东,3星,1,虽然没什么内涵，但朴智铉几好睇。
WerWer,2025-02-08 00:05:43,北京,5星,2,幡然大明白，有正经工作，下班后写不了东西是因为写的不是黄文
Haru,2025-02-11 00:59:28,北京,3星,0,没营养没深度，但非常减压放松，不需要动脑一笑而过，也很值得。
Chihiro,2025-02-05 21:24:34,北京,1星,1,没意思
Dorothee,2025-02-11 15:00:14,北京,3星,0,搞笑性喜剧，但是没有ltns拍得深入，很多角色（比如崔始源）其实是可以没有的，两人的爱情线也有点不知用意。冲着成东日点进来，真的有70了吗？
别处,2025-02-04 03:45:29,四川,4星,0,还挺好看的！
Izayoi Aki 4.0,2025-02-06 14:52:07,浙江,3星,1,眼前一亮马上落入俗套。即便如此，还是提出了两个好问题：成人作品的生产者、使用者与监管者的日常状态是怎么样的？成人作品的价值和意义是什么？
阿波,2025-02-08 21:57:52,山东,3星,0,还是挺好笑的
五柳君,2025-02-09 08:18:11,江西,4星,0,一喝酒就上脸红扑扑的女主，AI现在应该也可以写成人童话了
记得跳舞,2025-02-06 21:03:25,黑龙江,3星,1,有意思，是我小看成人文学了，女主有颜值有演技，男主也是个男的🙃
KD6-3.7,2025-02-08 12:31:47,安徽,3星,0,朴智炫真好看啊
沙仑的夏天,2025-02-05 11:25:10,上海,1星,0,什么三观。崔始源 堕落了。韩国人都疯了吧？
幻游诗人,2025-02-09 14:57:24,湖北,3星,0,小崔也开始馒头脸发酵了
桃雨,2025-02-03 00:35:38,云南,3星,3,就是不经意发现本心经过斗争后遵从的老套路，只不过是反差和尺度稍大了一丢丢。
산의 나무.,2025-02-04 16:01:49,天津,3星,2,"后面有点散,不过题材还不错,万幸朴智炫未来作品没有局限于这种赛道,不然可惜了,三星半~合格的商业片 崔始源的人设挺逗的。"
你们真的厉害,2025-02-10 16:45:21,湖南,3星,0,棒子还是有点意思
馋嘴,2025-02-07 21:16:54,北京,5星,0,有趣
ZUKIMIZ,2025-02-10 17:58:00,北京,1星,0,好他妈无聊，不待见女主
