用户名,评论时间,IP属地,评论分数,有用数量,短评内容
舌在足矣,2025-01-19 14:08:20,美国,5星,21,跟所谓美国梦、资本、甚至建筑本身都没有太大的关系，三个半小时的时长下包裹的实际上是一出与二战后犹太人的处境紧密结合的浮士德式悲剧，最终指向了唯一答案：锡安主义，因为没有祖国你真的什么都不是，作为原子化的个体只能被蹂躏、强奸。Brady Corbet以不到一千万美元的成本能拍出比肩《奥本海默》的质感，足以令所有拿着上亿成本却只能拍出塑料片的影人们羞愧
已汪销,2024-09-03 16:29:54,英国,3星,19,上下半部水准不一，人物性格塑造前后不一（上半部隐忍下半部癫狂），职业精神刻画不精彩，结尾处男主几乎直接消失。上半部氛围尚可所以及格，但这也能吹比肩xxx，就是环球的营销话术，别信。
Rich,2025-01-12 12:21:28,美国,3星,18,看到最后才知道原来所谓的展现被资本强奸，真的就是字面意思啊哈哈哈哈哈哈
Parity,2024-09-02 00:19:52,瑞士,4星,41,#Venezia 81 #70mm4+漫长的、优雅的，无意规矩完成一部人物的传记，而是在一场场平缓而波澜不惊的对话和急促而摄人心魄的情绪捕捉间的切换中简洁有力，在破碎的叙事和视觉奇观中不可预测（尾声前居然跳戏到《建筑元》）。形散而意不散，仅靠一座建筑的工程，同一位大亨的交锋，和同一个爱人的纠葛，野心勃勃地勾画二战后犹太民族史的美国分支的轮廓，轮廓内涂画美利坚的华丽外观与堕落内里，轮廓外则又不断质询，欧洲于美国何如？
溴化银白,2025-01-20 11:31:25,美国,3星,12,一锅大杂烩。 别的部分不谈了，其中建筑相关的部分都太刻板印象和极端化，都操刀过那么多公建的建筑师还在工地跟人吵按图施工。 实践中有更多真实的困难，这个级别的建筑师想的问题早不该如此。
calendar,2025-01-13 08:06:49,美国,3星,11,Beautiful and confusing. 第一次看自带intermission的电影，加上AMC的广告，从进影院到出来整整四个小时。影像质感很好但我满头问号，主要是领会不到给这个虚构人物拍这么长一个电影到底想讲啥，感觉啥都没讲清，也不怎么有史诗感。可能有部分台词没听懂的关系…金主富豪突然兽性大发为哪般，在饭桌上突然消失后到处找找不到就没了？谁能想到最“好看”的部分竟然是Adrien Brody的身材肉体以及40/50年代复古时装秀。叔年纪大了竟然更性感了，演这种忧郁破碎苦命又有才华的欧洲犹太幸存者简直手拿把掐，完全回到舒适区，今年奥斯卡二封已经胜利在望。很喜欢AB叔但说来好笑: 在各种大片小片电视剧里(大部分都不怎么成功地)扑腾半生，归来还得靠演跟钢琴家如出一辙的犹太人幸存者拿奖…
饮歌,2024-09-11 11:50:50,加拿大,4星,19,真的很久没有看这么扎实、流畅的故事片了。主人公的人生在大时代背景下显得那么生动，美国梦的燃起和破碎，家人的离别与重聚…不得不令人感慨在命运面前，每一个人都那么微不足道。70mm的胶片放映，不但让这部野心极大的电影只用画面就能征服观众，更让这种胶片质感为故事和人物增添一份传奇色彩。Adrien Brody奉献了又一次影帝级的表演！
废话队长,2024-09-01 14:43:34,意大利,3星,11,三小时浓烈的意第绪味无英字英文轰炸，环球是真傲慢啊，很多没看懂的地方，但估计也不会再看了。第一章非常喜欢，胶片的光感跟主角亢进的状态保持了一个合适的距离，以片刻的安宁将美国梦的反面根植。然而之后，明显感觉到建筑师身份带来的信息特质，以及家庭婚姻的加入让主线多次偏轨。结果是仍然会慨叹，但阶级差距导致的身份跌落力量感锐减。大银幕看不失为一种视觉按摩
踢迩达,2025-01-04 02:54:10,英国,4星,8,奥斯维辛之后，写诗是残忍的。经历过战争阵痛的灵魂，在伟大之美面前，只能更加反衬个体的丑陋与卑微。美国大抵是无法理解和真正接纳这种美丽的。
徐清溟,2025-01-02 06:20:32,美国,3星,12,开头一股锡安主义味看得我尬死了🌚🌚🌚整个故事不知道到底是想要说什么。排犹？新移民美国梦碎？作为一个在美国工作的非白人移民我看完的感觉就是白人男性怎么这么矫情🌚🌚🌚 主角大叫They don’t want us here的时候我在想你怎么会有They want us here这样的想法？
遠濤,2025-01-20 13:15:22,美国,3星,6,"假的史詩。電影語言已見做作，劇本問題則更大，敘事破綻多，人物單薄，單靠演技是騙不了我的。第二部分散亂，尾聲軟弱無力。獨立籌資以極低成本（6百萬美元）在布達佩斯、托斯卡納以舊日膠片制式（VistaVision）拍攝，值得讚美，但故事沒有到達深刻，也說不上細膩。（AMC 4th St iMax, SF)"
盒装机器人,2024-09-03 01:38:19,意大利,4星,10,#81th威尼斯作为建筑学生看的有点尴尬，但是构图色彩已经能看了
zy_,2025-01-02 09:03:04,加拿大,4星,4,70mm on New Year's Eve. 可以延续给导演的上一部的评价，前半段是满星的水准，后半段剧本就开始乱写直线下滑。215分钟有很多unnecessary的剧情，剧本真的可以再打磨打磨，Joe Alwyn演技太差了，每次出场都犯二手尴尬症，还有导演总是给演“侄女”的那个演员各种没必要的剧情和特写真的很迷，我一出影厅就拿起手机查这演员和导演是啥关系....
igrɛkonze,2024-11-21 01:03:58,中国台湾,4星,6,我全程都很精神地看完了 先給自己鼓掌 沒想到竟然是這麼規矩的片子 但215分鐘完全不覺得長 體感兩小時 這點已經很不錯了 只有兩點覺得有些失望 Stacy Martin竟然是個沒什麼戲的大茄 有沒有搞錯 然後⋯對主角的創作過程並沒有什麼呈現 差點意思
小满,2024-09-07 00:27:30,德国,3星,5,私心完全不是那种自己喜欢的电影。最喜欢的章节是prologue，开头颠倒方向对于美国梦的另一重呈现视觉效果的确震撼。人物传记呈现出浩瀚磅礴的时代感以及异样的惊悚感。碎片化的叙事方式衬托出男主角坎坷的个人命运和性格的多重构成，以及在美国梦的幻灭里所必经的破碎和抽离。所看那场没有英语字幕，匈牙利英语大概只听懂了70%，即使有着让人晕眩的视效，但仍然缺乏情感的触动，让电影成为了一种概念和动感的物质载体。这是我不喜欢的那种感觉，一切都太过壮大恢弘，在不来梅港沉溺了太多颠沛流离的噩梦与欧洲人再也无法回归的奥德赛之旅。这一切的一切总让尾声显得太过轻盈，弹指一挥间，一切如梦般散去
WalrusTuTu☮,2025-01-23 13:29:51,加拿大,未评分,1,很神奇的東西… 各種意義上的神奇…
toishiki,2025-01-31 06:34:20,美国,3星,1,第二段和第一段相比真是很刻意了… bauhaus是因为集中营变成brutalist的吗…浅浅带过新移民被歧视不好找工作却能轻易买毒买色，给伯乐甲方修的大众休息室是按照集中营采光层高来的，确实很迷了…brutalist完全就是犹太人创造出来报复非犹太人的。以及三个半小时这强加的15分钟中场休息让我很无语！因为我水喝多了没到一半我就先去了！
荆棘,2024-09-29 13:41:58,美国,5星,20,最吸引人的是无处不在的冲击和对比，时而沉稳时而戏谑的镜头，看起来无脑的施暴者和看起来聪明的受害者，表面的隐忍和内心的狂暴，身体的残缺和精神的完整， 美国人如何“荼毒”犹太人的画面描绘的淋漓尽致。当然这一切的一切都是因为AD演的 实在是太完美。
寒枝雀静,2025-02-10 05:51:56,法国,3星,1,Ｄ＋/ 假如说《光之声》的情节剧强度促使影片达到了某种社会寓言的维度，那么《粗野派》则在稀释的流水账中滑向抽象的彻底失效，以至于只能诉诸实在的宣教式结论。所谓粗野派则只是一个借口，因为除了结尾的华彩夜巡之外建筑空间在大部分时间并不真的参与叙事，作为主要动力的离散身份探讨则停留于朴素的人物行动中。科贝特的美国寓言策略在面对奥斯卡的审慎魅力时终究是破裂了。
咯咯精,2024-09-01 06:37:25,德国,2星,36,我就像前两天要求Kidman去系统学习sm理论的人一样：1.brutalist不是野兽派是粗野主义 2.导演究竟糅合了几个人的生平？why them？能不能论述一下一个Bauhaus是怎么变成了Brutalist的？不能是自己想出来的吧3.what about light? 美国是不是拍啥都得搞成saga，呼啸一生“我是非典型”…后期混乱到我怀疑Brody参与了编剧…
Sicheng,2025-01-10 14:04:26,美国,2星,40,我是一个在亚利桑大长大的白男、我看过一点安藤忠雄、我是一个同情犹太人的好美国自由派、所以我讲一个我脑子里凭空发明的犹太建筑师来美国的故事，观众肯定觉得我又艺术又通过毒品性和上瘾展现了我深谙这个国家的脉搏，真是酷毙了！！
米粒,2024-12-26 15:48:06,美国,5星,11,圣诞观影，70毫米胶片在巨大的银幕呈现，Vistavision和绵延不绝的音效设计相得益彰，接近四小时的完全沉浸。其实本来是抱着和自己的专业有一点点搭边才去看，没想到是这样一个美国梦造起又坍塌的悲伤冰冷又无比真实的故事—在这个国家好似一切的成功都近在咫尺，却最终是对人的赤诚和汗水的终极轻蔑和摧毁，还让你觉得一切都是命运使然，身体和精神的病痛都是自己的责任。非常像当初看《血色将至》时给我的震撼，而且导演本身非常年轻才三十几岁，有点被震撼到… 似乎有一阵子没看Adrien Brody的电影了，差点忘记他是如此有银幕魅力！这个角色难道不是《钢琴家》某种意义上的延续吗
霍陈,2025-01-12 21:58:44,澳大利亚,3星,4,Epilogue是灾难级地毁坏了原有的质感，特别是在一些少有不错的戏码后面，比如消失的父亲。破碎感对于Adrien Brody来说再轻松不过了。如果再拿奥奖BP的话就真的太过誉了
海之歌,2025-01-24 01:55:45,北京,5星,7,已译中字 1600多条累死我惹⊙﹏⊙
Q影誌,2024-09-01 05:26:07,德国,2星,21,"#venezia81主竞赛 oberflächlich, kitschig, überhaupt nicht „intellectually stimulating“. 215’+15‘，每分每秒都能感受到导演野心，却由陈词滥调堆砌。开始还可，经典，decent，需加码时顶不上去，沉迷于视觉奇观，只能一段段看，连起来内容、场面和思想撑不起配乐、摄影和production design，尤其第二部分，很多地方处理得不动脑筋不努力，比不上同在匈牙利用胶片拍摄的也是讲述艺术家故事的Maria，更比不上同样又长又缓慢的《巴里•林登》《天堂之门》《血色将至》。（Alwyn再胖下去就越来越像Plemons了😿老板女儿有一场戏的造型导致恍惚看到刚出道時期的Tylor Swift，真的不是故意的吗？"
拧发条鸟,2024-11-05 13:36:39,美国,2星,20,年度最低于预期，没想到是个欧洲文化人战后屈服给有钱有势的Uncle Sam的老套剧情，有这功夫我为什么不去再读一遍「昨日的世界」？以后坚决不花超过10分钟了解一个白男的一生了，就算他是忧郁的布罗迪主演。
VicWallflower,2024-10-05 03:49:02,加拿大,4星,7,"#TIFF2024#镜头与剪辑体现不仅是工业水准，更是作为auteur的Corbert独具一格的审美，而这样的Jewish diaspora可以拍出新意的史诗感就在于“The Brutalist”是关于希望和梦想的破碎与不堪。70mm带着观众穿梭梦境与历史，在美国，每个人都是cheater, liar, rapist,opportunist,残酷与绝望是真实的移民底色，而所谓的华丽，所谓的成就，都是腐朽建立起的具象深渊。Adrien Brody的破碎感与故事氛围太契合了，而当最后来到威尼斯双年展，生命的庆祝与回顾成为另一种形式的讽刺。我愿意以最决绝的态度解读""The Brutalist""，逃离了纳粹和屠杀，却依然无法逃避没有意义没有结果没有真诚的美利坚，这是属于humanity的悲剧。"
阿莫多瓦特了,2024-09-01 06:53:34,意大利,2星,19,70mm胶片放映，画面美则美矣，故事真是无趣。布罗迪的身材保持得真好，看到最后恍然大悟：哦，原来搞了半天，这是个给威尼斯双年展/建筑展的大型宣传片啊……
顗礼,2025-01-22 14:14:59,加拿大,4星,1,70mm胶片版。并未按照一部长片的既定逻辑来组织梳理，将创造影像/叙事的方法论与建筑的设计/建造所并置，理念并不开天辟地，但蕴含着难能可贵的野心与勇气，最终所追求的形态便是无序，奢侈，美丽，破碎，然后延续到后世留下历史印记，一种对美国梦的精准测写
a little mark,2025-02-01 06:43:32,美国,4星,2,"3.5 上半部分>下半部分. The American dream fucks you in the ass, literally."
大寸,2024-12-25 16:19:05,美国,1星,15,全片内核及其鄙俗程度：打完小针打大针
amie我乐苦多,2024-11-26 05:35:38,美国,未评分,3,非常奇妙的观影体验。其实剧情和人物都没有很喜欢，都有些predictable，感觉fountainhead感很强烈。但是！感受到了一种无言的沉重感，很难讲清楚来自于电影本身还是来自于拍电影的人。10mil的预算70mm拍这样一部非常epic的片子，这个过程本身就带着某种艺术家的执念，和故事主人公完美融合。所以莫名的有种transcendental的感觉。这好像也是电影人的某种理想状态吧，process里发生的一切都成为了destination。很微妙。
RKO,2024-12-08 19:32:51,澳大利亚,3星,2,3.5 当PTA/Bennett Miller/Andrew Dominik平替看还行，什么staggering american epic就未免吹太大了
faroe.,2025-01-28 10:00:00,英国,1星,4,几乎是无可挑剔的制作，每个段落的展开和影像处理的方法都让电影焕然一新，三个半小时也不显得长，除了音乐时而有点俗套、整体观影是享受的。但是导演对建筑师职业的理解似乎还停留在Ayn Rand 的虚构角色 Howard Roark 那里，“他”被刻画成天才、英雄、造物神一般，有悲怆的出生，完美的智慧、纤长的身体。电影毫无保留地歌颂了这个“他”创造的那些毫无怜悯的混泥土盒子、完全为自己对形体的臆想服务的所谓“社区中心”，边缘化女性角色。第一段还有的那种处理史诗的暧昧在第二段毫无征兆的“天才陨落”下消失，“包豪斯”在这里也只是剧作上增加“他”作为天才的证据，似乎他一来美国就完全忘记了自己之前的公共服务建筑的内核，这也让尾声的1980双年展段落显得卖弄、可笑。所以这部和前些时候科波拉的大烂片《大都会》又有什么区别呢？
小羊不亦乐乎,2024-12-24 09:55:45,美国,4星,1,进错影厅，以至于看了两遍part 2，听了阿德里安和导演Q&A，然后第二天又看了一遍part1，很魔幻的经历
暮尔,2024-11-08 07:19:34,瑞士,1星,11,很久没有看完一部电影这么生气，从头到尾充斥着egoistic male energy，典型白男导演讲一个男性故事，身边强大的女性角色没有一个给到足够的镜头与叙事，为了疯狂炫技而忽略观众的体验，把一个无比powerful的故事讲的乱七八糟，最后30分钟叙事高潮以为要好转了，结果又来一通没必要的当面对质以及片尾无比突兀的intepretation，215分钟对于这个电影来说真是太长了。不懂疫情后电影界到底怎么了，一年比一年失望，一星给adrien的神级演技和美貌
北回归线,2024-10-16 21:36:15,美国,5星,9,虽然从时长，情节时间跨度，摄影手法，和画面中搭建起的宏伟建筑这些角度来看，这是一部“史诗”作品，但它的内在纹理和精神内核却与传统的“史诗”不尽相同——至少它没有一味在讲“英雄事迹”，也不执着于将人物的经历等同于整段历史。导演虽然在构思上极具野心，但这部作品并没有被它的野心所吞噬，反而在徐缓的叙事，充分的留白，和人物在细节处流露出的微妙情感中展现了电影作为故事、音画和表演“结合体”的魅力。导演没有过度渲染世俗意义上“人性光辉”““颠沛流离”这些“史诗”中常备的元素，而是让他的人物一点点暴露弱点，陷入“存在主义”式的矛盾。和“史诗”往往导向光明或毁灭不同，本片走向的是腐烂、黑暗和衰竭——而我们每个人的一生，是不是都大抵如此呢？ - Alice Tully Hall (10/11/2024)
恭喜发财,2025-01-12 12:26:38,美国,3星,7,已阅，难看。导演给摄影师，音效灯光师和作曲家磕个头吧。
肉脸花花,2025-01-06 11:45:13,美国,4星,4,"是有点失望的 因为期待过高 先说喜欢的点：70mm胶片电影质感超绝 音乐和摄影top notch 但剧本真的不行 或者说这样的篇幅讲这样的故事没讲好有点遗憾 想要兼顾的太多 结果全是过眼云烟 一场盛大的史诗级叙事之后我对男主的一切还是知之甚少 最后展览上侄女的发言更是挺无语的吧 很想反驳it's not the destination, it's the journey. 但想想这样的journey也挺食之无味的"
duckducker,2024-09-29 01:45:54,美国,4星,1,You can be close to the historical truth without being tyrannical about the facts
LatestNews,2024-12-26 12:37:36,加拿大,3星,6,報警 我要報警   我還想替安藤忠雄報警 沒人說又有人偷著拍小人物史詩這種敘事然後拍得不知所謂啊！！我只喜歡一切和人沒關的鏡頭 雖然中間有15分鐘還算可以忍受但是我看的是個70mm放映的好嗎，都這麼鋪張浪費了能不能給咱來點好的  但是你們這個菲林色彩是真好看啊   又可以避雷一個導演了看見他拍過娜塔麗波特曼那部我就應該逃跑  你們囧是真的給我嚇哭了:)   喔中間還有一次放映事故和之前另一個類似事故的奇怪光圈氣泡 #多倫多就是大北京再加一河河  之前忘說了 他還致敬了伯格曼我真的…
鱼蛋佬🍢,2025-01-21 12:16:05,美国,3星,1,[Alamo Drafthouse] 后期大失望，主角还只是蜻蜓点水地塑造了几次就崩溃、收尾了。哈里森把脸贴上大理石本来可以是深度探索他的开始，结果他只成了粗暴表达“美国人是土豪强奸犯”的工具
孟千岁,2025-01-04 23:56:16,美国,3星,5,我说电影停在开始那几分钟就行了…不然这如果是腐败的美国梦我只能说你们小白没见过真正的腐败是什么…（我刻薄我先すみません🙇
toska,2025-01-25 05:00:44,英国,4星,0,摄影很好 演技（尤其 Adrien Brody）封神 一星扣在女主在社会主义体制下生活十多年后初到资本世界无需过渡（seems strange to me tho
Crystor,2025-01-04 14:43:20,美国,1星,7,我花了四个小时竟然看了一个以色列宣传片
Lylaaaaa,2025-01-16 13:38:24,美国,3星,3,真的是很典型的男性叙事 拍得再“花哨”也是一样的内核 犹豫半天也给不了四星
別有用心美少女,2024-12-03 18:40:09,中国台湾,5星,4,180$ 2024 61 TGHFF MUVIE TITAN 臺譯：粗獷派建築師 金馬神秘影片 top 10 又名：《Mr.Tóth & Mrs.Tóth》《當建築巔王遇上富貴大亨》70mm Architecture is immortal完全可以跟奧本互文了，Kiarostamism駕駛影像、採訪影像與取其精華形成斜角倒像，對建築 & 美國夢形式的僵固提出了最新穎的解答，focus時深時淺對劇作的時而輕巧時而崩潰作出了最佳牽連，真正自省的反思性解構，鏡頭角度與色彩分布恰好打響最最最核心猶太流亡回聲，被戰爭淹沒的當下、被唾棄的過去、被置換的未來，建築猶如墓誌銘般雋永，最喜歡收尾才在演講斷斷續續提及營中遭遇，人生會好起來恍似錯覺，我們耗盡一生懸浮在無法完建的建(作)築(品)物中等待滅亡降臨
NidomeAoki,2025-01-01 14:26:00,加拿大,5星,1,70mm/也比想象中好太多🥲以及最后发展
Anubis,2024-12-25 16:05:31,美国,2星,8,Christmas Eve @ Vista Theater ☃️视听体验真的不错，拍得比PTA本人还PTA，可以说是Oppenheimer想要有的水平，但到头来只是又一部中年男人不高兴砸东西的电影。就我要想的话也可以gaslight自己到相信这是年度最佳但是何必呢大过节的。PS莫名其妙地夹带暧昧的Zionist propaganda是怎么说，Corbet都不是犹太人？？
弈城,2025-01-14 11:49:38,美国,3星,2,表演+摄影+破碎感美学满分，导演实力不足但野心很大的传记片代表
小馁诺娃,2025-01-31 14:23:51,加拿大,4星,0,工整舒服好看老套。
西南北,2024-12-26 23:32:41,加拿大,4星,1,70mm@TIFFLightbox 4.5/配乐真棒
Zaggy 🇵🇸,2025-01-13 15:06:55,美国,2星,5,"Going in assuming it's about tragic egoistic hero going against ruthless capitalist machine, walking out realizing it's zionist propaganda (seriously, WTF) My long-ass rant on The Brutalist and the Zionist question: https://letterboxd.com/ziggyzaggy/film/the-brutalist/"
Parker Li,2025-01-12 13:55:49,加拿大,3星,2,【YVR-Park】70mm。摄影太美了，尤其是走向资本前和cousin夫妻跳舞的段落，光暗变化，想到了维米尔的画作。前半部分还算杰作，但是后半部分明显撑不起导演野心了。比之体量还小那么一点的无主之作明显更为杰出。和建筑关联比预期的要小太多，而最终结尾导演的拍板总结让可思索探讨的空间也关闭了。整部电影就像这个虚构的人物“史诗”一般，空中楼阁，一触就碎。导演本身也不是犹太人，而在2024这个时间点交出一部Zionism的讽刺被美国资本“强奸”（这表达很粗野）的电影然后被资本狂欢（金球已拿 奥斯卡提个名没问题吧），实在令人唏嘘不已。一个包豪斯出身的挂着粗野派的建筑师的作品我看着第一眼感觉是安藤忠雄...果然上的课都还给老师了。
RA!DEN,2025-01-12 16:18:09,美国,3星,1,什么都想讲什么都不明显，怎么解读都行吧。以为是传记片结果戏剧性太强，一看原来是虚构。形式感强，中间时间跨度偷了不少人物弧光的懒。看到epilogue真的坐牢
下午咖啡,2024-09-29 05:38:58,美国,4星,5,有点冗长了，直到最后半小时才搞清楚在讲什么，需要全神贯注看，一不留神拉下某个对话就脱轨了。有些建筑美学的炫技architect应该会懂，有些偏正方形镜头真的很美，印象深刻煤矿场三角站位，和长镜头晃动跟随演员welcome to America，过曝到看清楚天空中的自由女神像太神了，只有胶卷才能拍出来的质感。
张淼杰,2024-12-23 17:27:15,美国,2星,13,直观地给了我how architects got fucked by the client
Anasa,2025-02-09 07:08:51,意大利,4星,0,他的成癮成了甲方強姦犯眼中的弱點，但仔細想，同樣是沒有歸屬感的底層黑人都能戒掉，其實痛苦也只是一個藉口罷了，實際是真的怯弱，和他殘疾的妻子比尤甚，和粗野手法形成對比。手電打模型的效果留了懸念，最後的效果不錯，但作為建築設計也沒那麼不常見。高聳的天井讓我想到柏林的猶太人博物館。
Dear deer,2025-02-03 20:31:21,广东,3星,0,一部史诗性的传记片，尽管视听语言竭尽全力地华丽炫目，是的IMax看70mm胶片确实感官体验很棒，但很快会被想要充分挖掘美国宏大叙事的野心剥削殆尽。
Thè,2025-02-02 07:57:36,英国,3星,2,不明白为什么一定要使用“匈牙利口音英语”，任何移民在有共同母语的情况下，私下交流会不用效率更高表达更精准的母语，而使用“匈牙利口音英语”吗？而且电影也没有怎么讨论建筑本身，感觉是一部非常自恋自爱的作品。
零時未芬梨道上,2025-01-27 08:12:24,美国,未评分,0,@Alamo Drafthouse｜The Brutalist is overrated倒很容易想起另一位傳奇建築師鄔達克，同樣來自匈牙利在布達佩斯學習建築，因戰爭而流亡世界。電影裡描繪的注重功能性和力量感的粗野主義，冰冷、粗獷的混凝土巨獸誕生於土地與精神的廢墟間，是戰後的傷疤斷裂的脊柱，不加掩飾裸露出殘酷的底色。
戴耳基?,2025-01-21 07:11:22,美国,2星,6,Confused. 很多人物没头没尾不知道为什么存在 不知道还以为遇到审查制度了 并且 你可以精神层面被甲方强奸 也可以物理层面被强奸 但是没必要这两件事同时在一个电影里发生….
天才猪,2024-12-22 09:28:00,澳大利亚,4星,4,剧本太碎了，但是音效美术摄影太棒了，剪辑得也很飞。总之是一部很厉害但并不妨碍你中途睡着的电影。
Epicentro,2024-10-12 06:26:19,美国,5星,8,【NYFF62】今年的Top5。当几分钟的昏暗长镜头终于伴随宏大配乐迎来光明，展现出翻转的自由女神像时，看得快忘记如何呼吸了。真的很喜欢，喜欢这种全然炫技的摄影剪辑和配乐，却完全为不露怯的史诗叙事服务。当然最喜欢的还是Adrien Brody，世上怎么会有这么完美的痛苦艺术家的脸，太破碎了……演得也好，二十年了奥斯卡也该二封了。以及这片个个选角我都还蛮喜欢的，发胖版的Joe Alwyn演这种无耻b男角色感觉找到了他的正确戏路。
sheepfield,2025-01-20 07:17:48,美国,3星,0,没怎么样-01/14/25 at AMC Garden State Plaza
Fan要坚强,2024-12-30 00:28:36,美国,5星,1,@AMC Lincoln Center 70MM版. 一部定了闹铃早起狂骑20min心率飙到190才看上的电影。 后半部不如Part I，但是瑕不遮逾。年度Top5
Ron Chan,2025-02-03 04:01:46,德国,3星,0,前后割裂太大了，风格完全不统一。part one的确有那么点《美国往事》的意思；然而进入part two就真的太拉垮了，本来可以精简的内容，导演像是故意在那里凑“史诗级时长”一样，拼了老命的加码，导致part two多余的东西太多了，其实三个多小时完全没有必要，像是男女主角的sex scene，尤其是盖·皮尔斯莫名其妙的失踪，就突然有点超现实了。尾也收得不好，点题太直白，就给人一种导演不知道该怎么打住的感觉。
kubrick215,2024-12-28 14:10:50,加拿大,4星,2,"野心满得流溢, 作为小成本电影，不得了了！武戏有力 文戏不足。钢琴家表演绝了。但是田纳西式的家庭剧有点做作。"
