用户名,评论时间,IP属地,评论分数,有用数量,短评内容
我改名了,2024-11-08 11:13:39,英国,3星,9,和秦伟喆一起看的
FluorineSpark,2024-12-16 12:43:49,美国,4星,7,完全没有期待，居然还不错。尤其是结尾，有一种“有圣诞老人的世界真美好”的感觉。不错的下饭电影。
阿基米德追上龟,2024-12-15 09:34:45,澳大利亚,2星,1,桃总又陷入hustler这一套路模版。
鬼腳七,2024-11-08 13:49:52,北京,3星,17,虽然依然是子供向，但是比想象中好看一些，围绕“相不相信圣诞老人”的古老命题重新衍生出了“任何时候重新开始都可以”的人生选择命题，算是尽可能偏向了更适合亲子观影的方向。大部分戏写得不低幼，反派塑造就挺好，唯一就是喜剧部分拉胯，台词情节都不行，根本不够爆米花。
Teletubbies,2024-11-09 21:56:29,北京,4星,99,欢乐无脑搞笑片，最后圣诞老人全球极限快递那段尤其合我胃口
连城易脆,2024-11-08 15:23:12,江苏,2星,8,原来是一部相对低幼的亲子电影，难怪巨石强森+克里斯埃文斯这样的组合也救不了，预售差到影院经理感到不可思议，平台预测票房落点才两千万出头，还不如一些重映老片。看来华纳要两连扑了，而且有意思的是，《小丑2》大陆晚于北美，而这部则是先于北美，但是结果没太大差别，大陆观众看来是真没兴趣。以及，明明一部圣诞🎄题材的电影，为啥放在十一月？而北美口碑解禁时间放在大选夜也说明不够自信。这几年大陆官方有意淡化圣诞节的氛围，再加上本身中国人对圣诞也没有什么情怀，又是一部伪装成超英电影实际探讨亲子关系和教育方式的儿童片，票房遇冷也就不足为怪了。真的太过家家的一部电影了。
heima624,2024-11-11 23:03:29,北京,4星,109,三星半。挺欢乐的。PS：按照片中的设定，圣诞女巫的那个计划其实挺有效的，哈哈哈
沈精病,2024-12-19 09:34:45,浙江,3星,3,感觉就像是咱们过春节大年初一去电影院看了一部说好不好，说烂不烂，来都来了，凑合看吧的全家欢电影，主打的就是一个全家参与感，有明星有动作有家庭就是故事写不好。哪个大聪明想的找JK西蒙斯演圣诞老人，是没看过爆裂鼓手嘛hhhhhh？
冬瓜,2025-01-01 22:47:02,广西,3星,1,虽然很扯，但最后还是挺感动的。
总有蓝天,2024-11-08 21:04:04,山东,2星,8,成年人谨慎选择观看
bugz,2024-12-17 17:24:09,加拿大,3星,0,玉玲还是这么的美...石头哥一身肉，也不显老。剧情有点狗血，片中还各种好莱坞左翼文人对社会现象的各种说教。3星，看看就好。
海边的曼彻斯特,2024-12-29 12:13:38,黑龙江,2星,1,无聊到看的直打哈欠的圣诞催眠剂，我本以为毒液3已经够水了，没想到这部还要水，一点破事硬是扯出了两个小时。整部片子没有动作戏，只有强森桃总两个人在不停的 talk 和 talk，逻辑漏洞多到上天，扑麻了
方聿南,2024-12-16 23:22:36,北京,3星,0,意外的还可以，神话人物隐于世间的设定，双男主的个性身份反差，都有点让我想起第一次看《黑衣人》的感觉，就当是想象力和笑话都缩水的版本吧。沙滩打雪人和半神扇耳光两场戏还是好玩的，高潮大战就很敷衍了，变大变小器完全被浪费，《蚁人》系列不是示范过一些用法吗？
Pop Quizzer,2024-12-25 13:19:49,美国,3星,2,圣诞老人的兄弟是撒旦还是牛魔王……
AZWayne,2024-12-26 14:19:03,山东,2星,4,道恩强森和克里斯埃文斯拯救了《红色一号》的圣诞节，但他们和《红色一号》毁了所有观众的圣诞节。
查理曼大帝,2024-11-15 06:36:29,英国,1星,4,要总结的话，这就是那种适合在平安夜放着当背景音的“圣诞大电影”——大家都在刷手机，偶尔抬头看一眼。播放到一半，一个个站起来打着哈欠说：“我先去睡啦”。接着剩下的人也跟着撤退，最后沙发上只留一个人，四下看了看，发现周围人都睡了，干脆也换台，找部更提神的电影去了。
做人最重要开心,2024-11-14 12:51:53,广东,4星,62,听到美队的儿子说没有人想要水晶球简直笑出了声，水晶球也是中国梦核的记忆之一啊！水晶球是女巫的武器，又被美队父子情打破，温馨又微妙，很解压！
亵渎电影,2024-12-14 22:17:18,河北,1星,1,如果说漫威电影是游乐场，那这片子就是游乐场操作指南，不让你去玩，而是逼着你读操作指南，等你读完了，还要问你玩得开不开心。好莱坞电影公司的项目开发能力很强大，工作效率经常让人钦佩，但偶尔就会出现这种拿着大明星和大数据生搬硬凑的项目，毫无逻辑，也毫无可取性。这样的圣诞节，不如不过。
牛奶很忙,2024-11-10 11:33:18,山东,3星,3,红色一号neta空军一号，圣诞老人是守护传统价值、捍卫公民权益的大总统，对抗掀起道德审判惩罚、所有老百姓的小巫婆，笑死，怪不得十一月上映，原来不是圣诞季电影，是大选季电影，赌红色也是赌赢了
一贫,2024-12-14 02:53:53,广西,3星,0,年末限定，拯救跑酷的白胡子红衣老人，合格的爆米花，还挺欢乐的。。。PS：神管局，保卫守护神话世界？感觉可以出一个系列。。。╮(╯▽╰)╭
黄悦_,2024-11-09 23:51:06,广东,3星,2,还挺不错看 惊险刺激 融合圣诞节等足够有趣 放低期望来说笑一笑打发时间也是挺好的——我始终相信这是把小朋友当做主体受众的 但能不能把里面这些角色设置得好看点呢？圣诞老人手下全都是奇奇怪怪的东西 他的兄弟（不是亲生也没必要啊）是只面目狰狞的山羊 手下一堆魑魅魍魉 女巫那边手下反而是正常人类 这编剧想的是啥啊？
大圣,2024-11-14 09:19:54,北京,4星,59,圣诞电子榨菜啊，世界观蛮新奇的，谁能想到圣诞老人有自己的次元宇宙，不过我更吃圣诞女巫这种魔幻设定，典型的冬日限定喜剧～
93个Aguilera,2024-11-12 23:22:37,北京,2星,2,166th 珍惜每个电影院大银幕看玉玲姐的机会。演员真的要有很强的信念感才能演这种儿童电影，一想到一帮大咖对着绿幕一本正经地说着煞有其事的台词就想笑。
方枪枪,2024-12-14 11:29:38,上海,2星,0,怎么这么烂
流光溢彩`,2025-01-07 19:47:01,河南,3星,0,还是那种每年量产的、只适合一家人坐一起、边聊天边看也不会错过剧情的、纯过节放松开心图一乐的爆米花作品，没有任何刺激感和紧张感。这对组合应该去拍《灰影人》那种每秒钟都有危机的特工片，拿来拍这种奇幻贺岁档，浪费了。刘玉玲演了一整部高管，最后还是动手了。这种合家欢北美连亿都没破可太伤了。
分派电影,2024-11-09 22:23:29,黑龙江,2星,1,故事烂、特效差、音乐吵的要命、剪辑乱剪，看的脑袋疼！
SakuraBobo,2024-11-17 23:10:26,浙江,4星,1,原来圣诞老人真的存在 他在用心捍卫我们的纯真 / 轻松愉快的圣诞电影 奇幻和动作的完美结合～这种类型片子还挺少！能在大银幕看🍑真的太幸福了 两次cue到wondor woman哈哈哈哈 该回去补红色通缉令了 /浓浓的圣诞氛围 想过圣诞节了🎅🎄
朝阳区妻夫木聪,2024-12-17 15:02:50,北京,2星,1,我认为有些电影其实不应该占用影院银幕公共资源。
touya,2024-11-11 15:50:07,北京,2星,1,本质上就是儿童片，如果传说中的预算真的那么大的话，也许真的都花在请明星上了……这种创造一个新的世界观的冒险片，最怕节奏拖，这部片两个小时的时间完全可以少些无用的文戏来加快节奏，也不至于让人看着会感觉无聊。当然如果你就想看看蚁人版强森，玩火版二万四，肌肉版圣诞老人，邪恶版蜜雪冰城，娱乐一下也没毛病。两星半
薄荷清柚,2024-11-12 21:34:15,黑龙江,3星,2,定档太早，现在这边根本还没有什么圣诞氛围导致观影进入情绪困难；一群大人明星演了一部限14岁以下儿童观看的童话电影，其实蛮合家欢的，让我想起了小时候房间门上挂着的那个圣诞袜子，所以结尾强森透过长大的CE看到一个小孩子居然真的戳到我了。
云霄飞车手,2024-11-13 16:14:58,北京,4星,91,原来真有圣诞老人啊！就照这个设定编
诸葛福媛,2024-12-22 18:27:34,北京,2星,0,强森又演他自己，桃子不知道在演个啥。
梁威是条狗,2025-01-05 00:30:20,广东,1星,0,儿童故事片“坏小孩拯救圣诞节”。无聊透顶、幼稚俗套。
非魚,2024-12-27 13:03:41,浙江,3星,0,所以，Santa其实就是北美防空司令部外包快递公司的CEO~ 这锅大乱炖找那个穿红色紧身衣的小贱贱更合适~
山河水,2024-12-28 15:16:42,山西,4星,4,就差一个神奇女侠，盖尔加朵，否则妥妥五星。圣诞老人🎅被绑架引发的血案。标准爆米花🍿🍿🍿片，要啥自行车啊，又有怪兽，干就完了呗。
桃夭灼华lyq,2024-11-08 12:43:31,浙江,2星,5,作为标记看过第1000部里程，确实远不及预期，低幼化的剧情，却又不够可爱
Ber_雪碧,2024-11-15 15:52:47,北京,3星,0,极具节日氛围的合家欢喜剧，神奇设定大开眼界，热热闹闹开开心心过冬天！巨石强森挑选剧本的眼光还是独到精准的，他的大块头自带氛围，和CE饰演的黑客jack组成绝佳的银幕搭档：一个强人所难、一个嘴硬到底。神话元素加科幻动作碰撞出令人惊喜的火花，故事落点很动人：我们所做的每个决定，不论大小，其实都是发自我们内心的。不管亲情里的隔阂、还是工作上的迷茫，只要我们愿意，就一定能做出改变。
JDN,2024-11-10 09:05:33,北京,4星,110,美队强森刘玉玲强强强联手带来了这个超有梗的拯救圣诞大冒险，动作戏很精彩，还有很多神话奇幻角色露脸惊喜连连，原来圣诞老人和他的真的有好好准备每年给给孩子们的惊喜，每天的力量训练加 big day 的4.3亿卡路里消耗必须给大拇指👍🏻。
Maxthor,2024-11-11 11:08:17,上海,4星,120,一部典型的代表着好莱坞工业水平的爆米花电影，包含插科打诨、合家欢、正能量、冒险、奇幻等经典元素；放在2010年代，这或许是圣诞档的重磅炸弹，但如今来看，这些元素已不再是必胜的法宝。
SuperCap,2024-11-10 10:05:21,江苏,4星,109,评价好低哦，MTC都到红区了，罪不至此吧。魔幻题材的动作喜剧比较少见，以圣诞背景构建了一个北极世界，把口耳相传的那些人物和术语当作真实存在的事物表现出来，还挺有趣的。故事线整体有点幼齿，有点合家欢的意思，但不难看，节奏控制得很好，完全不觉得时间流逝。动作戏拍得挺好的，毕竟几个主演都很有经验了。特效也不错，圣诞基地和羊头人地堡都构建得挺好，但女巫老巢就比较敷衍了。强森的角色稍微有点无趣了，但形象是贴合的。桃子的角色很有意思，开场、中段、高潮部分都有高光，表现也精彩，希望以后再接个高智商侠盗类型的角色看看。刘玉玲平稳发挥，JK戏份比较少。结尾还有一点点感动，童话成真的感觉真的很美好吧。
FY7,2024-12-13 11:09:40,湖南,3星,0,很适合圣诞节看的爆米花片，车子模型放大和蚁人那个设定很像。
熊仔面,2024-12-15 20:50:26,上海,2星,0,小肉包都开始演反派啦
荒林,2024-11-10 14:34:19,广东,3星,0,无聊
枯藤和老虎,2024-12-14 17:41:37,西藏,2星,1,好难看
空语因明,2024-12-13 10:52:20,河南,2星,1,差劲。简直是“卑鄙的我”和“圣诞怪杰格林奇”的劣质缝合。
猪头妖怪,2024-12-14 03:32:17,上海,2星,1,只有 Dwayne Johnson 和 Chris Evans 两人斗嘴的戏是有趣的，其他的那都是些七拼八凑的什么东西啊……
颍原真吾,2024-12-14 22:23:06,河南,3星,0,I will never stop trying.
Timing,2024-12-14 21:07:16,上海,3星,1,m24148:反叛太弱。雪橇上最后一位小朋友的礼物呢？
吞云吐雾狮子兔,2025-01-07 12:03:27,新疆,1星,1,谁圣诞节要是放这部影片我直接跟他友尽，，
合,2024-12-19 15:38:26,北京,2星,2,瓦坎达、蚁人、洛基、美队、美式包饺子。范迪塞尔永远演一部戏，巨石强森永远在不同的戏里演同一个人。
琼岛搓澡师,2024-11-08 16:26:20,北京,2星,8,对于一个走进影院的普通观众，一个比兜都有多大的心理伤害啊呜呜呜（捂脸
Lumity,2024-12-13 22:37:48,山东,1星,0,2024年居然有一部圣诞超英电影在照搬蚁人的视觉元素
荔枝超人,2024-12-15 22:35:23,广东,1星,0,像是相当于人类6岁智力水平的AI写的剧本。
飓风H2,2024-11-10 11:28:45,广西,5星,86,好看
徐友惟,2024-12-15 13:00:19,江苏,5星,1,给淘气的孩子一些机会 他也值得拥有一份圣诞礼物 你看 圣诞老公公都是淘气鬼拯救的呢
xlafhn,2024-11-11 14:03:23,甘肃,5星,17,没有童真之心的人是不会觉得好看的
我也不在乎,2024-11-16 18:48:49,北京,5星,2,43岁的CE依然和30岁拍的《床伴逐个数》里一样睫毛精+皓齿红唇逗趣耍宝；56岁的刘玉玲依然和32岁拍的《霹雳娇娃》里一样一身飒爽武器精通虽然脸上只是默默淌泪，但我在心里哭好大声！这些年都在乱搞圣诞节，以说圣诞老人不是真的逗哭小孩儿为乐，好久没有片子一本正经地塑造一个新的圣诞老人🥷群星云集合家欢劝人向善了，这才是合格的同时给小孩子+大孩子看的寓教于乐的电影映后一群大孩子“幼稚”地玩咬手鳄鱼，抖乒乓球，却都笑得哈哈多么美的一颗颗晶莹剔透的童心啊😭
雪拉翡苦可可,2024-11-09 16:53:09,上海,5星,82,超快乐的，怎么这么低分！你们在期待什么！！！！
