用户名,评论时间,IP属地,评论分数,有用数量,短评内容
UglyBerry,2024-07-13 16:10:16,北京,3星,5265,矛盾的拍出了穷人眼中的富人，富人眼中的穷人，让彼此看笑话了，但也可能把穷人和富人都得罪了~
秋陌离,2024-07-13 21:43:38,贵州,4星,4940,谈了一个很严肃的话题，谈得很准确，戏谑和反讽的背后透着苦闷和沉重，沈腾最后破题时的大段说教演透了什么是爹味，一种极端自大又极度自卑、害怕失败但绝不肯承认、可恨又可悲的东亚家长特性大集合，看到了太多身边人身边事的影子，看得忍不住爆哭，马继业最后给的反应太到位了，对父亲已经欲言又止，对母亲还是能用最后的温柔给一句说明，太可怜了。
邵守谦love🎾,2024-07-19 12:27:32,黑龙江,3星,2305,结尾跳楼就深得我心了
就是四月,2024-07-17 23:40:56,黑龙江,4星,4653,高考结束后马继业疑似被绑架的时候，我最关心的却是他有没有考完试。高考重于一切的潜意识已经如此深入骨髓。
阿柴,2024-07-15 21:42:23,河北,3星,2031,如果没有结尾处「妈一脸不忍，爹却巧言令色、死不认错」「马继业次年以705分考上了心仪的体育大学」「给个妹妹弟弟」的话，这电影可能还真能有五颗星。现如今人人都说喜剧的内核是悲剧，这电影确实是抓住了全中国规模最大的一个悲剧：全国孩子被毁掉的人生。以致于我中途数度觉得生理心理都不适，几乎应激。所以我其实是觉得，这个电影不懂穷人的生活没有关系，不懂富人的生活也没有关系。但你不在结尾正面承认这是错的，你不让爹正面道歉，那就是不行，那就是罪大恶极。在这个问题上，我觉得没有哪怕一丝丝的缓冲空间，比如「爹巧言令色但就是不认错最后还用『回不回家吃饭』来道歉」，比如「他最终还是考上他想去的体育大学」，比如「再给他添个弟弟妹妹」。我想吐。
苏案,2024-07-13 21:05:29,广东,3星,1823,如果没有后半段这部电影就是个虚假到爆的段子电影，感觉大人演员们都不太相信这个故事完全入不了戏。倒是后半段儿子的表演让整个故事总算立起来了。儿子最后只是去跑跑步捡捡瓶子都已经算梦幻结局了。父母没有得到任何惩罚也没有任何忏悔甚至还想继续造娃才是中式恐怖片的究极内核，孩子是你们的实验道具嘛？
冯静德,2024-07-20 17:13:45,江苏,3星,1153,chatgpt，请仔细分析整理《楚门的世界》这部电影，并以此为基础撰写一部在中国发生的喜剧电影脚本，内容涉及中国教育的话题。
子曰,2024-07-20 22:52:39,北京,3星,1112,中国人的想象力啊。。。沈腾都厉害到可以给他儿子创造出来一个楚门的世界了，终极目标却仍然是，考、清、北
王絮之,2024-07-13 15:19:37,四川,1星,4115,给开心麻花宣判死刑的电影
圆首的秘书,2024-07-14 13:11:22,北京,1星,2247,虽然这一条早晚会消失，但还是想很郑重地说，这个电影不仅对人，对贫穷，对死亡都没有了最基本的尊重和敬畏，它评论区里充斥着的虚假好评，也恰恰好击穿了这部电影的虚伪面目：你以为它只是发生在电影里，可以一笑了之，但其实它就是真真切切发生在你身上，笑着把你吃干抹净，还要榨取你身上的最后一点良知
明,2024-07-17 21:04:30,山西,4星,1780,真正的中式恐怖，大小号都练废了没关系，再生一个
桃桃林林,2024-07-14 17:48:19,吉林,3星,791,看到后面有点《楚门的世界》的感觉，因为如果视角换成儿子，这分明是部恐怖片。如果作为一部不过脑的院线喜剧片，其实可看性还可以。属于那种典型的爹味喜剧，核心主题就是“爸爸都是为了你好”，相比之下，妈妈其实是没什么存在感的。另一个点则是意淫喜剧（非贬义），假设自己成为超级富翁之后，该如何以绝对条件培养出所谓的“完美儿子”，相信还是会有观众会代入这一层的。当然，这种凡尔赛的育儿设定，我们普通人也就只能意淫一下了（而且，这显然是霸权式的教育，毫无借鉴性）。其实从喜剧的结构还行，就是撒个大谎，然后以各种方式来瞒，这也算经典喜剧架构了。但最后的处理还是太仓促了，结尾收得也很急。或者，也是没办法展开了吧，毕竟说多了，G点更多。
九苍,2024-07-20 00:30:19,江苏,未评分,602,观看富人装穷，比臆想穷人乍富（西红柿首富）更具有羞辱性。那些真的靠捡瓶子为生，住大杂院，家里躺着瘫痪老人，梦想靠上体校成为高考状元而改变人生的孩子和家庭该怎么体味银幕上这一群装穷逼苦逼而乐在其中感动自己的有钱傻逼呢？拿银幕前的可怜人开涮还要让他们开怀大笑，这是这个时代电影的丑恶嘴脸。去看看八十年代那部风靡一时的“英俊少年”，这也是这片的灵感来源之一，学学人家是怎么把一个庸俗的凡尔赛童话刻画的有点人味儿的。
望潮,2024-07-14 02:29:00,北京,5星,8905,“你们是哪位老师呀？墙上没有介绍你俩…”这句台词就值十个亿！换哪个家长听了心不是被扎得千疮百孔的！家庭特供版楚门的世界，前面没有预期的爆笑，最后半小时简直沉重到窒息，但不妨碍它是近几年最值得看的国产电影。真没想到中国电影一路靠着开心麻花来推进。
舟舟子,2024-07-13 17:46:40,四川,2星,9183,对不起，看到马继业交白卷我还是会觉得高考更重要。。。哎
千灯,2024-07-13 13:30:09,江苏,4星,1312,预告就知道剧情的话一定会等结局，万幸我喜欢，这个小孩没有长歪真是太好了，父母在陪伴在理解，真好
傲来浪女,2024-07-14 20:31:56,江苏,1星,1941,抓娃娃这个电影的前提就是错误的，如果电影里沈腾马丽演的一对夫妻真的是富人，那么这个电影一切的折腾都是不必要的，当下只有穷人才会把高考作为翻身的手段，有钱人从一开始就不玩这个游戏了。所以对这个电影的讨论我都觉得没有必要，前提就是错的。这个电影和之前所有开心麻花的电影一样，犬儒主义，但是它还要装作有所表达，假装有点深度。所以是虚空索敌，内里空虚，最后的煽情显得虚伪且油腻。如果他真的敢往上拍有钱人如何利用权势来为子女开路，或者往下拍穷人如何在高考中卷到死，我都佩服它，但都没有，什么都没有，只拍出了一个不伦不类，不上不下，不知所云的东西。
天马星,2024-07-13 14:11:00,广东,1星,1681,一个富人通过扮穷来制造笑话，一个父亲通过控制自己儿子的人生来制造笑话，一个哥哥通过扮演人贩子恋童癖来制造笑话，一个奶奶通过假死诈尸来制造笑话，这片子简直是地狱笑话合集了，而广大穷人们还需要给富人花钱才能看到这个地狱笑话。尽管影片落点在于“不要控制别人的人生”与“做最真实的自己”，尽管我不想用价值观来评判一部电影，但这片子的地狱笑话实在太多了，从而实现了量变到质变，以至于完全笑不出来，就像有人一边扇你嘴巴子一边给你挠痒痒，更何况这群人还是这片子的目标观众。如果这片子大卖，我只能说“娱乐至死的年代，任何事情都能通过一个笑话消解”，欢迎来到闫飞彭大魔为你制造的“美丽新世界”。
匡轶歌,2024-08-14 17:14:09,河南,3星,340,对“穷养”的想象十分贫瘠。马继业也许经历了一些物质缺失，但至少仍在父母＋祖父母等一群人的呵护与爱之中长大，全过程获得了来自抚养者全方位的注意力。而真正的穷养是爱的彻底匮乏，是打碎一只破碗也要被暴吼，是丢了根纱巾也得挨顿毒打，是伸手讨几毛钱卷子费也要听一堆“讨债鬼生你有什么用”的数落，是天天看脸色过日子，战战兢兢讨生活，时刻承接父母失败、窝馕人生里攒下的各种垃圾情绪，是“爹妈过得这么苦，你凭什么开心，抿住，不准笑也不准哭”，是“小孩子过什么生日”，生病了抑郁了，“娇气啥呢，肯定装的吧”…所以马继业这个心肝宝贝怎么可能跳楼呢？闹闹脾气，完事儿还得去继承亿万家产呢。不过，那种中式家庭就是精神病院的气质倒是拍出来了。
活豪,2024-07-13 12:37:52,四川,5星,5426,沈腾和马丽演穷精致夫妇真的适配度100%，有种活宝父母的既视感，太可爱噜
亵渎电影,2024-07-13 21:48:04,河北,1星,804,这部是麻花喜剧最不好笑的一部，很严肃的主题，用的是春晚小品的风格。故事像《起跑线》融合《楚门的世界》，讲“父母都是为你好”的中式家庭教育，土豪暴发户扮演穷人，用穷人的方式把孩子穷养，用欺骗孩子的方式鸡娃上清北。故事的本质就像精神麻醉法，告诉观众，你们穷人家的生活和教育孩子的方式才是最好的，就算你家里有矿，发现老爸是土豪，那又怎样，再有钱都比不上自由自在做自己。现实生活中是，富人家的孩子想上清北，根本不需要自己努力，富人用点魔法就能特招，投胎在富人家的孩子也并不会很不幸。大众喜欢看关于富人的电影，可以窥探富人的生活和烦恼，就是为了想看富人的生活过得很不幸，有钱不是什么好事，还是做穷人好，根本不会有富人那些的烦恼。总之就是歌颂完穷人高尚的品质，把穷人哄开心了，顺便把穷人的票钱赚了。
CoMet,2024-07-13 13:49:09,江苏,2星,3963,能不能不要再教育我了。。
wonderful U,2024-07-13 13:30:13,陕西,5星,2980,电影属于开心麻花出品，必属于精品。我爱沈腾马丽。父母对孩子的掌控欲是一个巨大的热点话题。孩子偏离方向了以后要尽快把孩子拽回来。只能走在自己的想要的不能尊重孩子自己的想法。笑点泪点并存。是一部好电影，我爱了爱了。就是705上体育大学太可惜。with lj rl lgy mjx
局外人,2024-07-14 22:11:27,浙江,3星,506,这个故事相当于什么呢，就是我描述了一种教育方式，呈现的结果是教出了一个特别好的小孩，但我想要表达的是这种教育方式特别不好，千万不能这样教小孩…电影还讲了第二个故事，我放养的小孩虽然不争气，但整体上他善，我穷养的小孩不按我规划的路线走，但很优秀，我的教育方式一直不当，但我的小孩还是都好好的。现在呢，我可以不受影响地继续折腾第三胎去啦。所以电影企图否定什么呢，讽刺什么呢？
sjlssbksam,2024-07-13 15:52:58,北京,1星,1223,内核是东亚互害的家庭惊悚片，我可以理解喜剧的类型化处理，但创作者对此议题的态度到底是什么？收尾的彩蛋只让我看到了一种大家长式的卑劣。
北海,2024-07-13 17:34:59,广东,2星,2226,实在是太恶心太令人作呕了，气到胃痛，特别恶毒的一部片子，精神上的烂片，令人反胃的构架之下所有笑点全都残忍，我根本笑不出来，每笑一声都是对马继业的羞辱，笑的同时也感到抱歉，看到李老师假死终于憋不住了哭到抽抽，太心疼了，东亚孩子的悲剧，到最后马成钢在地下室那副嘴脸真是可狠至极，那些台词可太典了，喋喋不休气的我指甲掐进手臂里泣不成声，恨不得将耳朵堵住，想逃离，想尖叫，想一拳揍过去，“你也操控了我们”，是他要的吗，是他想要的吗，是他选择的吗，为什么到最后还要pua他，一直看到彩蛋他爸还计划生第三个真是恶心到极点他画的鸽子，选的体校，好样的，大哥也好样的，登顶跪拜石头堆也是看到嘎嘎哭或许导演是想讽刺中式家长和应试教育，但是呈现的大相径庭无比失败，这么恶心的剧本别碰瓷楚门的世界了，两星全给演员
薛玉茗,2024-07-14 23:45:26,卢森堡,3星,562,主题高高拿起轻轻放下，表达极其敷衍，能笑出来，可是没有余韵，看完出来就不觉得好笑了
刹那。,2024-07-18 06:52:02,辽宁,2星,709,楚门最后走进的那扇门里面一片漆黑 真实是什么 没有人知道 但最起码我知道不是一群特别假的孩子在特别假地戏水
兔叽咕,2024-07-13 22:03:34,上海,1星,769,原来是4D电影，配合着电影院里千奇百怪的笑声感受到了莫大的侮辱。
有志向的三流,2024-07-15 21:59:26,浙江,1星,633,看得生理性反胃，把这种话题包装成喜剧，到底是谁在笑啊？我的阶层不允许我笑出来，抱歉。
豆友yDiq6qdqV4,2024-07-13 17:27:33,内蒙古,1星,466,穷人最大的想象就是富人是用金锄头锄地的，老马对小马的教育亦如此。
我累特,2024-07-13 20:54:43,青海,4星,1279,建议大伙带着爸妈去电影院看，然后出来讨论一下各自接收到的信息是什么，绝对会是一场鸡同鸭讲，宛如罗生门的辩论。我旁边一个女生带了妈妈来看，妈妈全程都在共情，一直到最后才慢慢收了声，对于父母本身就控制欲极强的人来说，大概是笑不太出来的吧，太多贴切的回忆了。我喜欢结尾的处理，互相捆绑互相伤害的人生得到解脱，希望鸡娃和被鸡者都能从这电影里学到点什么吧
随性而安,2024-07-18 17:29:50,山西,5星,2119,在国内审核机制下，最后的结局不可能拍出来自杀，但是真正的结局只能是自杀，打开门是阳光灿烂的穷孩子玩水的场景，借鉴了楚门，但很像飞驰人生的结尾，巴音布鲁克没有海，开局俯瞰图里就澄清了他们的破四合院旁边没有水滩，继业跑的是水吗？是死亡，他的哥哥在登顶后摘氧气，也是死路一条，也就是说，实际上俩孩子都无了，但是夫妻俩还能够笑着看他捡瓶子，然后说再生一个，真的是恐怖片，孩子给啥也不要，死去的人当然什么也要不了。开心麻花实际上挺会拍的，对于国内传统死命考试的情结讽刺到位，恐怖拉满，“你吃过真正的苦吗”“你没有！”当听到这句话的时候就在猜结局会怎么编，总不可能真的自杀，但是又不能渲染白卷，只能说再考一年，结局就是浪漫化的处理罢了，兄弟俩这个剧情想起来台湾的那一部兄弟俩的片子，这种故事竟然也能往喜剧拍，人才
藕怪,2024-07-17 16:51:35,宁夏,4星,890,“ 你以为只是我们在操控你的人生吗，你也在操控着我们的生活。” 恐惧拉满了。
文wen,2024-07-14 04:07:14,山东,2星,883,笑过之后一脸问号❓❓❓经历了这么大的一场欺骗，可以这么轻易的原谅父母？不太能理解。结尾父亲还要再生一个，大为震撼，一点儿也不好笑……
豆瓣路人己,2024-07-13 15:54:03,浙江,2星,597,这个世界看似是草台班子（住老宅），最终只是有钱人的一场戏。
吃货黄看看,2024-07-13 13:59:28,福建,2星,528,笑点一般前面还挺密的，沈马组合确实有cp相但不多，在欢欢喜喜氛围中讨论孩子成长的教育问题，但是完成的很普通
cancan,2024-07-13 13:31:27,北京,5星,1564,冒雨出门看电影，还因为打不到车迟到了几分钟，看完还是挺开心的，笑点很多，最后挺感动的，前面的笑点都是为了哄骗马继业带来的，后面还好马继业做回了真实的自己，片尾曲很好听：“我想当风，你别管我”，有时候孩子并没有要求家长那样付出，家长却把自己的付出作为枷锁施加到孩子身上，挺让人感慨的
猪里奥,2024-07-13 17:31:25,中国香港,5星,847,好笑是真好笑，心疼也是真的心疼，愿每个中国孩子都有一个不被操控的人生。
壹安²,2024-07-13 16:30:33,北京,4星,1186,对“没苦硬吃”式特色人生教育的一次倒反天罡呈现，我真的大半年没这么轻松的看一部电影了。至于沈腾马丽…笑死，“磕”学养娃，沈马你们甜死算了🍋
Lady guagua,2024-07-13 14:01:51,广东,5星,720,请赔我的假睫毛😂一路又好哭又好笑
搞杯没事美式,2024-07-14 00:02:32,湖北,2星,505,我敢说这将是中国影史上票房最好的新中式恐怖电影。
朝如青丝,2024-07-20 17:10:55,陕西,5星,406,这都不好看了，你们平常吃的是多细的糠？
风轻轻,2024-07-13 13:34:04,贵州,1星,521,不好看，有点无聊，中途看了好几次手机，想早点结束，总的来说很失望
乐,2024-07-21 01:10:25,广东,2星,308,以自以为是的幽默包装了一个穷养的“楚门的世界”，是对银幕前真正的底层家庭生活的意淫。电影本身有种让人作呕的噁心感。
同志亦凡人中文站,2024-08-01 17:11:51,新西兰,3星,195,父权当死，娃娃当立，没苦硬吃，恐怖喜剧。看富人装穷可比看穷人炫富难受多了。马彼得。。。
核仁烤排骨,2024-07-13 14:04:12,江苏,3星,367,史彭元长大怎么长成李马克了……
筱田橘子🍊,2024-07-18 14:07:28,北京,1星,313,好久没看过这么歹毒的东西了，我必须给个恶评
破晓要崛起,2024-07-14 06:17:01,四川,4星,745,这片子作为喜剧来说是合格的，笑点密集，但是没想到豆友们的评价似乎更注重所谓的“精神内核”，我觉得这对一部荒诞喜剧来说有点吹毛求疵了，还是很推荐去看看。
黑岛蔚一,2024-07-13 15:24:27,湖北,1星,593,东亚家庭典中典 自大的爹 不断妥协的妈 烂爆了 马继业可怜 毁掉一个东亚小孩真是太容易了 共情开始后后半段完全笑不出来了。。
有心打扰,2024-07-13 14:35:25,福建,1星,276,不好看，也没那么好笑。全片没说别的，就是在告诉每一个观众——有钱人真会玩。爱怎么玩就怎么玩，普通人要么陪玩，要么被玩。
衔拦,2024-09-30 22:12:42,青海,4星,318,中式教育太成功了，谁能在他交白卷的时候心里不咯噔一下
澜,2024-07-14 23:18:14,甘肃,2星,362,结尾显示出创作者的胆小，导致前面的表达彻底崩盘。
东,2024-09-27 12:30:03,四川,1星,128,剥削贫穷作为笑点，控制孩子作为玩物，最后还毫无反思，还要再生一个。可怕。
熊本熊非常熊,2024-08-02 16:03:09,山东,3星,213,孩子自杀将是神剧
预言家也曾煮酒,2024-07-17 17:16:30,北京,3星,271,楚门的世界中国特别版（教育版）简称楚教版
h有志青年胡哲铭,2024-07-13 14:00:14,吉林,5星,411,马丽还得是和沈腾！！和雷佳音那是啥玩意！！
荞锹,2024-07-15 14:14:08,上海,1星,245,电影不存在真正的危机，马继业没有，开上帝视角的观众更没有，甚至还不用背负骗子父母的道德责任。细想一下，这样的电影对贫穷没有悲悯，对死亡没有敬畏，对成长没有平视，富人在乌托邦世界里表演（先不谈有钱人执着大陆高考、十几年间马继业身边无一人认识他富豪爸爸是否具有合理性），扎的却是普通老百姓的心，被东亚父母操控的孩子的心，真正寒门学子的心。结尾轻飘飘的处理也让前面对父权的批判成了自罚三杯，罚的还是茅台。即便再次看到了期待已久的沈马合作，可对这样的电影打一星是对电影、对人的起码的尊重。
奶油蘑菇汤,2024-07-17 05:57:11,陕西,5星,304,别谈深度和意义，别谈低俗不低俗，在电影院实打实的笑了好久，票就没白买
余生皆睡觉,2024-07-28 14:05:30,江苏,4星,392,“你以为是我们操纵了你的人生吗？你也操纵了我们的人生”写尽了东亚的有毒关系。
Lumosky,2024-07-18 00:16:49,上海,2星,276,这年头没点权势连瓶子都捡不到，这片太戏谑穷人了，令人不适。
FrancesHa,2024-07-20 18:27:21,广东,2星,227,故事节奏很流畅，但不好笑，很恐怖，尤其坐在上座率颇高的电影院里，一群人在哈哈大笑而我只觉得害怕和悲伤。挫折不会带来成功，只会导致永远无法治愈的疼痛伤疤，贫穷也不是奋发图强的助力，只会让人一辈子害怕再次陷入物质贫乏的困境。更致命的是马继业突然发现十几年的人生不过是虚幻泡沫，在冲击之下他问父母 “你们是哪两位老师？”，这句台词和演员的演绎真的太好了。电影结局里马继业熬过这一连串的打击并高分考上心仪大学，这简直是童话故事。而最真实最让人喜欢的角色反而是所谓“练废”的大号马大俊，最终在雪山登顶的他说“老马我终于不需要你瞧得起我了”，我真的忍不住爆哭……东亚子女这难以自我消化的原生家庭之痛，不管克服多少次，总会在某些时刻狠狠重新袭来。打二星是因为这个轻飘飘的结局，让马继业的悲剧轻飘飘落到地上。
圭臬嘉量,2024-07-16 17:03:11,四川,4星,354,从前100分钟的爆笑到最后30分钟的坠入冰窖，丝滑得不需要电影院的冷气来加持。说是惊悚恐怖电影，完全担得住。不要被门后的碧草晴天和开怀大笑给骗了，当马继业跑偏着去捡地上的塑料瓶，当“爸爸”端出大补汤谈笑着说再补偿个弟弟妹妹，你敢说这是正能量的妥协？我还嫌这反讽的刀子可以笑得更张狂一些，越是快乐啊，越是混着泡沫刺出来，越是刀刀致命，剖出了你我之殇。这无疑是开心麻花近年来最好的电影。
钱心一,2024-07-13 21:41:49,新疆,5星,418,好评，值得去电影院看一下。看了评论区感觉好奇怪，这部电影明明比夏洛特和西虹市首富好看很多，前期笑点也是够的。感觉我和他们看的是两部电影哈哈哈
电磁静默,2024-07-13 17:46:19,江苏,2星,272,《双人成行》好玩吗，好玩。《抓娃娃》好看吗，好看。《双人成行》的撕小象关卡会让我感到不适吗，会。《抓娃娃》是把撕小象扩写到了整部电影吗，是。第一次体会到怒喜交加这种感情，五脏六腑都在扭曲。
苏乏,2024-07-15 22:04:02,北京,5星,217,令人生畏的作品，为了应对审查和市场，资本和表达，主创完成了对结构、对配置、对类型、对情绪、对素材、对片名令人发指的控制，难以想象这部号称“翻拍”自前作的影片能令我同时感受到抽象的欢乐和窒息的窘迫，叙事野心之大，理解成本之低，分寸拿捏之准，讽刺规格之高，呈现手段之稳，极度复杂的观感引发了近乎精分的体察，打了我一个措手不及，让人肃然起敬
我好难过,2024-08-11 02:00:54,黑龙江,4星,234,我真没救了，看见交白卷还觉得可惜呢
黄青蕉,2024-07-13 23:18:51,北京,3星,216,这不就是无限升级版的北京房东们，为了孩子上学，离开美轮美奂的郊区大房子去挤学区里十几平的老破小（然后便宜了我们这些不婚不育芳龄永继的外地狗
mina,2024-07-13 14:01:15,湖南,3星,311,沈马搭档的感觉很舒适史彭元一出场，电影质感瞬间提升了，现实主义题材的好苗子看得挺开心，细想剧本一言难尽。。
我樂苦多,2024-07-21 17:18:05,陕西,5星,226,不懂为什么有人因为影片的内核 影片的讽刺给一星 这么拍不就是为了让人反省吗 还什么感到不适 说明你看懂了啊
Morris,2024-07-15 15:28:57,北京,3星,243,立意应该是不要掌控孩子的人生吧，但是看完只觉得一切掌控都是应该的，被“穷养”的马继业有了强健的体魄，优秀的学习能力，敏锐的感知力和举一反三的思维，结局发了一通脾气又接受了自己殷实的家境，被“穷养”带来的心理影响(比如自卑敏感)都没有体现，甚至父母最后还能再生一个，不得不感叹经济基础决定一切，最搞笑的应该是看着电影的这些财力实力都没有的低中产阶级观众
kakakarl,2024-07-13 21:19:21,湖南,3星,191,太牛了，是《富二代》版的《楚门的世界》。要是没有喜剧和富人设定，就是东亚人被父母控制的一生。我觉得最美好的部分就是他高考705分而选择了自己喜欢的体育大学，而逃不出去的东亚人为只读了体育大学而惋惜。
不会飞的章鱼,2024-07-17 22:31:42,四川,5星,185,“你们是哪位老师，墙上没介绍你俩”——马继业以为父母也是提前安排好的演员，可悲。
枣心,2024-07-14 19:34:14,上海,1星,318,好久没看过这么让我不适的电影了，跟好不好笑完全无关，三观实在太炸裂了。尤其是在奶奶葬礼那场戏，完全代入了马继业，伴随着影院里的笑声，我真的有种生理反胃的感觉。这种电影是毒
艾默生与狗,2024-07-21 00:15:33,广东,1星,179,我希望这部电影载入史册，供未来的人们观察这段时期这片土地在发生些什么。
songhealth,2024-08-16 22:15:21,北京,1星,150,前90%在给你喂屎，中间9%一边扇你耳光一边告诉你喂的是屎，最后1%告诉你吃屎也挺好。
安大帅,2024-10-04 10:35:08,四川,3星,112,最恐怖不是马继业既上不了清北大学，跑步也拿不出成绩，看到瓶子还会有应激反应，而是父母二人不觉得自己错了，还想继续练小小号……
Z,2024-07-16 09:27:40,山东,3星,188,大笑过后，空无一物
芫芫芫,2024-07-22 03:14:13,浙江,3星,149,笑不出来 苦难不值得歌颂 苦难的思考才是 角色也很扁平脸谱化 最触动的反而是马大俊在登顶时摘下氧气罩大喊 老马 我不需要你的认可了 他完成了自我救赎 但是马继业的人生 已经在捡瓶子中丢失了他自己
且将新火试新茶,2024-08-11 23:50:29,江西,1星,144,我看过是对我的侮辱。
打倒三文鱼,2024-07-25 07:23:12,上海,4星,9,看见这个名字这个阵容，蘑菇🍄真的很难不流泪🥹……
乱纪元猴子,2024-07-14 10:15:59,广东,3星,171,半部楚门和半部起跑线的杂交，感觉是市场和内容的妥协玩意，最后结局是小号也费了，去追求富二代的肆意人生了。我觉得导演还不如干脆就往喜剧里使劲拍。后半段不如这么玩，继业清北毕业后自己创业，他爹为了让他历练继续不说破，用隐形投资人的方式支持他，公司成功上市，市值超越老马，走向人生巅峰。继业娶了王思聪的女儿白富美，有了孩子，他决定复制他爹的鸡娃套路，为了孙子，老马主动要求离婚瘫痪卧床。另一条线，大俊登峰后获得了自信，他和春兰合伙成立了教育公司，他们买下了印度大城市的主要贫民窟，为中国亚洲富豪提供继承人双语穷养教育，因为雇佣几亿穷人，二十年后一起获得诺贝尔和平奖。
LOOK,2024-07-13 22:13:23,上海,4星,202,非常本土当下的荒诞喜剧，主要是针对两个点发力，一是父权接班人制度的保守荒谬，二是控制社会下数位算法的恐怖。3.5
杨迪,2024-07-25 00:47:27,上海,4星,139,当姥姥“去世”那段电影院笑成一片的时候，我的眼泪止不住地流。
Little Tyrant,2024-07-25 13:09:36,广东,4星,211,结尾有点太轻拿轻放了，爹永远不认错，用亲情搞笑消解掉最后应该有的沉重。前期笑点是有的，最喜欢公开课的对应讽刺，但是我不好意思笑，这对马继业太残忍了。最恐怖的是，我还是忍不住担心马继业高考有没有考完，还潜意识想着高考重要，别影响高考，意识到这一点的时候吓我一跳。
大大大大笨兔子,2024-07-23 11:40:02,北京,4星,232,继业跑着跑着跪下去捡瓶子，脸上的执拗痴迷和幸福满足，是我看过最好的国产恐怖片
外星糖果,2024-07-16 23:57:53,四川,4星,239,“这两位老师是谁，墙上怎么没有你们的照片”，很黑色幽默了，我是一点都笑不出来，大概在内心苦笑。
夏至,2024-07-15 22:45:55,山东,4星,144,在火锅店搬着轮椅下台阶是全片爆笑名场面，还有葬礼戏让我一边哭一边笑。为什么不用胡先煦！严良很好，但跟小继业气质有割裂感。
不良生,2024-07-14 19:17:32,江苏,4星,132,再一次感叹马丽对于不同角色的精准塑造，浑然天成、滴水不漏。在女性角色的赛道里，她早已淬炼出了独属于自己的诠释方式与演绎法，那些看似相矛盾的日常细碎，比如敷着面膜抱怨生活的苦，做完美甲一边欣赏又一边心痛地拆掉，都被马丽消融在了与自我表达相契合的一招一式里，再一击即中地施展出来。她亲切得像隔壁楼栋常见的温柔邻居，又熟悉得似日常街道巷弄里每一个鲜活生动的漂亮姐姐。仿佛当她从我们身边经过，你相信了她，并最终理解了她，又爱上了她。
