用户名,评论时间,IP属地,评论分数,有用数量,短评内容
黑色大丽花,2025-01-18 21:08:51,湖南,4星,1,我看的ScreenX特效厅版本。这一部比第一部好看，没那么低幼，特效也升级了。Shadow和小女孩的文戏增色不少。还能听到基努里维斯配音的角色暗黑刺猬Shadow.最后大战还是很燃的。而且国内中文字幕翻译也比较信达雅，翻译出了很多梗。
deerU,2025-01-05 07:31:26,美国,1星,46,ewww五岁以上的观众还是不要进电影院了
阿孝咕,2025-01-18 21:48:10,广东,2星,0,成年人看了会觉得幼稚，小孩子看了未必能完全理解。感觉祖孙戏可以拍成一部很cult的科幻片，玉米地是致敬《星际穿越》吗？打斗的分镜以及变身桥段都太像龙珠了。
福雷斯特冈普,2025-01-13 23:25:20,北京,3星,1,7.2.非常良心的游改续集爆米花电影，强于前两部。剧情依旧低幼公式，虽然加入了很多新角色但没太增强观感（包括基努里维斯这个角色的生硬转变），主创也深知这一点，所以通篇一直在串联动作戏和笑话，不敢让节奏停下来，停下来就会无聊。视效场面还是比较精彩，看得出来派拉蒙在预算上给开绿灯了，东京街头闪电追逐、伦敦大楼失重打斗、太空飞船杂兵混战、超级武器月球切割，虽然没有太新鲜但保证了高水准的娱乐性。金凯瑞一人分饰蛋头爷孙贡献了不少笑点，激光对舞那段尤其搞笑，最后蛋头博士的牺牲还有点小感动，还不忘跟斯通搅个基。总体来说比前两部（尤其第二部）的流水线创作态度良心一些，但限于公式化的部分，不能给再高了。看样子肯定还会有第四部，希望保持这个水准。
zj@99,2025-01-25 08:02:55,天津,4星,0,4817人在豆瓣标记看过，4315人评分。2025年1月25日。推荐观看。剧情不要纠结，就看个乐儿得了。（不是游戏党，毋须和游戏比较。）
Knife,2024-12-31 10:55:01,中国澳门,4星,12,比前两部的低幼程度有一定程度的改善，按照彩蛋引出的新人物来看，还能继续拍下去。
秋奔客,2025-01-10 16:55:25,广东,3星,0,自取所需吧
长宅雅美,2025-01-10 16:38:43,广东,2星,2,20150110中华广场。什么碟中谍灭霸复仇者联盟超级赛亚人大乱炖。
小波Bowen,2024-12-25 01:30:52,爱尔兰,5星,34,今年最佳超英电影
小唧唧,2025-01-29 02:14:50,广东,3星,0,《刺猬索尼克3：钢铁之躯》
kylegun,2025-01-17 23:17:56,北京,5星,1,为什么蛋头博士祖孙俩的光速音速算术测试里要加上《生死时速》？因为Shadow的配音是奇洛李维斯啊~《阿基拉》摩托开上东京塔，机甲螳螂拳对机甲蝎子功，宇宙机器人空间武器大战，超级塞亚超音鼠打遍全球名胜古迹打上月球看星星两个人的寂寞，想念你的羊奶拿铁深情道别……前大半段跟前两部差不多勉强低幼向，后面突然严肃悲壮大场面起来，探讨反仇恨教育的议题也颇感人深刻，怪不得被评系列最佳
Fiona和平,2025-01-23 20:51:49,河南,5星,0,和孩子看挺好，我看gaygay的
最幸运的幸运,2025-02-08 08:08:43,北京,2星,0,不是我的菜，动画+真人
Lobgran,2025-01-12 17:07:17,陕西,3星,0,好恶趣味好喜欢，难得的一部比一部好看的系列电影。摆脱了第一部超级英雄的桎梏后，专注于B级喜剧倒也算一个正确的方向。而且场面越来越大看得倒也算过瘾。很难想象这么大的制作还有金凯瑞千年杀自己的桥段，有趣。
forfaen,2025-01-29 11:18:40,美国,2星,0,有点浪费时间了
玩儿少,2025-01-13 18:57:17,四川,3星,0,这个系列就突出一个劝降敌人，把反派都感化了改邪归正，这样就轻松了。里面有着许多对于电影圈的玩梗，整体还是比较玩味的风格。
Lumity,2025-01-26 17:49:22,山东,4星,0,简单纯粹的娱乐作，小组合作的主线比前两部出色许多。金·凯瑞的蛋头博士也更加有趣，而且这力量速度感的激情场面戏真是完全在线，毫无疑问的最成功游戏改编系列。
透透鹿,2025-01-11 14:15:52,福建,5星,3,片尾有个彩蛋。打斗画面挺酷的，蛋头博士爷爷好坏啊！爷孙俩跳舞有意思，毒液3开头酒保客串了。吹u盘梗很可爱！又提到汤姆克鲁斯哈哈哈美国魂了！
cg,2024-12-25 15:59:42,新加坡,1星,48,要不是金凯瑞和基努，这个片对我来说就是一种折磨…
iain C-137,2025-01-28 00:18:41,安徽,3星,0,靠双蛋头的个人秀和流行文化梗苦苦支撑，怎么2025年了还在骂绿灯侠哈哈哈哈哈哈
朝觐电影,2025-01-10 18:03:06,广东,2星,0,大工业时代的真人动画，狗尾续貂成分拉满，从片尾彩蛋来看还有续集，就不知道还会怎么编。生硬的剧情配合着情节硬伤，刻意的巧合、低级趣味、强行煽情一样不少，并一切尽可能靠角色的台词推动。结尾依旧回归“大爱拯救一切”的老生常谈话题，只不过是以一种矫揉造作的方式……
雨苔思音,2025-02-04 20:21:26,湖北,3星,0,平平无奇中规中矩一部续集，金凯瑞的一人饰对角勉强带来一些快乐时光，其余时间依旧是看几个傻子在那里表演，最后开一个对波简直是无活可整了。
七姐Clau☁dia,2025-01-25 23:26:01,马来西亚,3星,0,本来翻白眼：这年代谁还看二次元和三次元混合的动画🙄 谁知道Jim Carrey 一出来我瞬间失语。还要什么自行车？这辈子能在电影院看到曾经给我童年带来那么多欢乐的巨星回归耍宝我还要啥自行车？！
_witch2,2025-01-30 00:43:59,福建,3星,0,这部剧情相比前两部也真是太俗套太摆烂了……但摄影和视效竟然意外的漂亮且用心，质感甚至远超漫威近几年的好几部大片。要不是冲着这画面和基努的配音，这俗到发指的故事是真看不下去一点……希望下部认真一点吧，不然感觉连打发时间都不配😩
kiki204629,2025-01-26 22:20:44,新疆,3星,0,炫酷的刺猬🦔
书中有星野,2025-01-17 00:20:20,云南,3星,0,一部一个新角色已经够挤的了，原本以为第三部怕是大结局了结果还有第四部，要不是因为金凯瑞我真对这个IP看下去的心情都快磨没了，不过比起第二部来说，第三部确实好看些。
帽子,2025-01-10 22:27:26,重庆,4星,3,不知不觉刺猬Sonic都到第三集了。金凯利在其中又贡献了喜剧表演生涯的另外一个巅峰，真的很想把肢体怪客这个名字送给他，他的肢体语言真的是目前从业生涯，尤其是喜剧从业生涯贡献仅次于卓别林的吧。这一集的剧本有一个非常大的亮点就是所有学习电影创作的人都会去练习的一个范畴——double roles. Double roles的意思是替身、孪生、双生角色的意思。所以不仅刺猬们出现了一个来自另外一个时空的坏的峦生兄弟，而且博士自己也有一个坏的双生/孪生角色登场，但是这个孪生这个词汇又得调整并不是一模一样而是亲戚关系，实在是不想剧透，只能这么隐晦的说起来。关于主题，当然自然是爱的力量战胜邪恶，所以非常适合合家欢一起观看。
LilHardboy㊎㊌,2025-01-25 12:39:49,陕西,3星,2,杰夫·福勒《刺猬索尼克3》，6/10。只能用乏善可陈来形容，食之无味，剧情寡淡。
梦里诗书,2025-01-11 10:58:53,湖北,2星,0,前两部的《刺猬索尼克》虽然占据了一个经典的IP形象，但都并未能给这个系列电影建立起一个好的故事以及世界观架构，它的定位就是一部仅供给十岁以下儿童观感的搞笑动画电影，而《刺猬索尼克3》也同它的前作一样，没有惊醒却也足够简单直白，是一部，并不适合十岁以上人群观看的低幼动画。
未洋chaos,2025-01-14 19:23:14,安徽,3星,0,有点无趣的续作
Bryan·Mai,2025-01-11 16:43:20,广东,4星,5,以后改名叫版权索尼克吧，经过前两集保守试水之后，第三部终于学会放开手脚做一部经典90年代风味的大片。地标大乱斗，月球切割术，要的就是大规模场景破坏，战斗爽！
Feu,2025-01-12 21:40:12,江西,3星,0,英语版观影，刺猬索尼克VS刺客索尼克。重新开业的影院，观感比预期中的好，派拉蒙出品，大篇幅CGI，电影基本还原游戏，动画和真人的结合，子供向，合家欢，居然还有金凯瑞，蚁人3+奇异博士，从前，有个音速小子3。
┢落┦,2025-02-04 14:37:58,北京,2星,0,金凯瑞依然让人赏心悦目。这世界不能没有他。
麦弧,2025-01-11 21:22:16,广东,4星,3,开辟了一个全新而电影种类：TikTok电影，几分钟一个爽点
玉雪洲,2025-01-10 19:21:51,广东,3星,3,三个毛绒公仔打一个泡了水的毛绒公仔。毛绒公仔互相放狠话，毛绒公仔要拯救世界。
Kowloon Tong,2025-01-27 21:23:00,上海,3星,0,sonic玩了十几年 剧情是没有的 特效是好看的
林先生的小可爱,2025-01-11 21:35:00,山东,3星,0,孩子们看得津津有味，感谢金凯瑞让陪同的大人不是那么无聊。希望他身体健康，下一部还能再看到他。
o1xhack,2024-12-23 06:33:08,美国,3星,1,7.1
无姓之人,2025-02-05 20:14:07,重庆,3星,0,除了剧情幼稚、偏低龄外，索尼克变身还是蛮帅的。在大银幕看各种CG爆炸打斗也是真的爽
HarperDie,2025-01-28 16:29:05,北京,2星,0,两星半。金·凯瑞在这个故事中太尴尬了，表演方式油腻又无趣，完全打散了叙事节奏。低幼没什么不好，索尼克小队单枪匹马就足够可爱。
纯绒皮卡丘,2025-01-11 18:47:53,湖北,3星,0,每一部都在解锁新毛色的福瑞，角色变多后就开始超英化，苏帕索尼克vs苏帕夏特，场面整得确实不含糊，但剧情还是在包饺子，接下来是粉毛伐木累时间，也别写剧情了，直接塔塔开吧。
Riobluemoon,2025-01-11 18:00:58,上海,3星,0,6.5分。不带情怀的话，水准和2差不多吧，新加入的暗影还不错，蛋头对蛋头也挺有意思的，但可惜还是子供向，所以整体依然要在传统价值观里打转。按照目前的热度，估计4也在路上了？
时生,2025-01-25 23:51:50,河南,2星,0,金凯瑞老了……
戲味尚宮,2025-02-01 19:17:25,广东,2星,0,完美继承了前两部的碎嘴式搞笑。为配合它们的速度必须调用倍速功能。
天王君1/7魂魄,2025-01-31 22:25:24,江苏,2星,0,The girl from Sting. Forgot she's also in Furiosa.
一剑凌云,2025-01-11 14:17:28,北京,5星,3,一般来说，续作都没有前作好看，能持平就已经算是延续经典，而《刺猬索尼克3》则是个例外，影片比前两部都要好看，非常独特的采用双刺猬、双弹头博士的设定，剧情上比前作更有深度，反派最后也能“白化”。动作上更加精彩，双刺猬那段毁天灭地的对决大战让我想起了《龙珠》中超级赛亚人的战斗，最终达到和解。风格上延续了前作，幽默搞笑的元素非常多，特别是双弹头博士勇闯激光网的那段舞蹈，让人捧腹大笑。片尾有彩蛋，预示着还会有第四部电影。
richel,2024-12-30 08:40:29,美国,4星,6,只要买票进去看的，就不能少于四星😅我觉得美式框架和效果内融入日式可爱美学至少让这个动画挺特别的。
Knight-Errant,2025-01-18 18:15:35,上海,4星,1,相当抽象 抽象到推荐的地步哈哈哈
Ameno_Ryoko,2025-01-12 16:35:52,浙江,4星,1,这剧情真是锅巴饭天天又蓝蓝那一套复仇之刺猬啊难怪北美天司姐都喜欢，完全就是苦大仇深小伙儿复仇被关最后放下归队守护蓝星剧情（贬贬又褒褒），看乐死了。前面挺子供向的吧逻辑也不能细想说偷了就偷了说潜入就潜入人类就没啥存在感，而且人类演员演戏的时候有点对不上视线凭空对戏感觉挺重，有点出戏。最后一个小时倒是不错，什么和你爆了光炮对轰什么巴比伦轨道炮什么从地球一脚踹飞到月面，比界轨燃。
Balding,2025-01-06 06:01:26,加拿大,4星,3,万万没想到居然拍出了DC超英的史诗感，不知道多大的孩子能理解蛋头博士下线这种套路
小四小六,2025-01-10 22:28:39,河北,5星,3,比1和2好看太多了。另外很幸运能在2025年仍给金凯瑞补票。2025年第一个逗笑我的梗就是皮卡丘那个。
Kevin君,2025-01-28 12:21:58,浙江,4星,0,第一次MX4D体验，虽然依旧低龄但忍不住不给4星，全方位都给得太满了，Shadow第一次让我觉得这个系列的反派有在用心塑造，且编剧没有用低龄化的借口去创作这个角色。而且好久没有一个彩蛋让我这么炸裂，Metal Sonic和Amy的亮相我惊喜得都要喊出来了，不敢相信拖了这么久才看居然没被剧透
亵渎电影,2025-01-22 01:33:03,河北,1星,1,北美最开始的第一波口碑不错，结果还是这种真人主演的动画片，对这种过于低幼的好莱坞电影已经无感了。比如说反派毁灭地球的倒计时十分钟，为什么一定要倒计时，你快点毁灭啊，毁灭了就不用再拍这种套路、保守、低幼、没有想象力的电影了。
朝阳区妻夫木聪,2025-01-14 11:10:55,北京,1星,0,如果不是免费票去看的这俩小时我宁愿窝在家里抠脚。
人皮動物,2025-01-24 20:48:57,美国,1星,0,非目标观影人群。好奇这系列居然能做到3而且还有4。 25/01/24
