用户名,评论时间,IP属地,评论分数,有用数量,短评内容
星なき夜,2024-11-04 10:26:55,日本,2星,4535,和狗阵的问题一样，你可以随处嗅到人类对于动物的单方面想象，就像在这部片里你可以看到正常人单方面强加给残疾人的恶意和善意，所以电影的真实性止于此了。人与人之间的复杂关系被扁平化成镜头的窥视，深度和广度从银幕内外消失，味同嚼蜡。
嗑药去冰三分甜,2024-12-27 19:50:36,安徽,2星,1543,周雨彤这个角色的意义是？突然出现然后给所有观众一拳吗？压根没有什么旖旎的味道，总觉得她转头就会在108个微信群里蛐蛐今天遇到了一个纯情脑瘫
卫斯理,2024-12-27 18:45:29,四川,2星,1977,1.导演纯纯矫情怪。2.一边用台词呼吁社会不要歧视残疾人，一边为突出四字的演技用摄像机怼着脸拍个没够。3.想煽情，但碍于维护自己高知分子的身份不能流俗，就让脑瘫患者打鼓、讲课、念诗、开车？4.现实主义是反映现实即可，不需要审视，更不需要怜悯。5.四字演得并不好，饰演外婆的演员林晓杰，也是「漫长的季节」中罗美素的扮演者，她很棒。6.四字的这个角色更应该是一个女性角色，看过电影的人应该知道我在说什么。
豆友,2024-12-27 13:37:29,河北,2星,1835,想让大家关注到特殊人群这没错，但整部看下来感到不适，生理不适，不管是台词还是身体语言，大幅营销的影帝和尚未成熟的演技，给影帝的脸切镜头的时候，我在想电影脸就是这样吗，吹出来的吧。资本捧出来的丑孩子不要总想着去演出底层甚至特殊人群的生活了好吗。
crane,2024-12-31 12:25:28,北京,3星,1183,有谁跟我一样有一样的感觉：雅雅这个角色的设定就像只女鬼一样，准时准点在公园里莫名其妙冒出来……
不能乱说,2025-01-01 22:51:53,四川,3星,675,咖啡店店长其实不是为了减税才聘用刘春和的，因为他妈没有给他办残疾证
诸葛钢铁,2024-12-31 21:25:04,浙江,3星,675,咋说呢，看了之后触及不到我的心。感觉到易烊千玺演得很累，感觉得到刘春和的孤独，但是故事不动人。既不悲伤，也不感人，也不励志，就觉得易烊千玺累。
ggouil,2024-11-03 22:55:57,日本,1星,8649,如芒在背如鲠在喉如坐针毡，所有矫揉造作的集大成之作。编剧对弱势群体的隐性歧视让我觉得无比恶心，全篇90%都在试图用身体叙事打动观众，这种拙劣的手段确实完美体现了主演的精湛演技以及导演编剧那居高临下的同情。对白更是重量级，怀疑郭敬明有参与指导。真是一场酣畅淋漓的杂耍
FerraZun,2024-11-05 08:01:17,日本,2星,1516,#TIFFJP37 2.5星 zyt部分全程闭目养神 实在是尬 这个角色不存在也无所谓 对人物没有任何帮助 反而突兀 神出鬼没 没必要的元素可以不要真的 哪怕看看小黄书都行 这个角色全程就是工具人 四字弟弟倒是豁出去表演了 很努力 也确实不错 挑不出大毛病 除了把脑瘫刻画得有点太惨了 其实现实生活中也有生活不错的脑瘫患者 主要问题在剧本上 都给大肚子妈妈盖被子了 还说不知道妈妈怀孕 这点常识还是要有吧 另外其实妈妈再生并不是件坏事 至少父母哪一天不在了 妹妹也可以和哥哥一起 互相照应 我并不觉得妈妈的角色只有恶 外婆也是个工具人 全程保镖 保驾护航顺便推动情节 倒也可行 就是整体看下来 如果你是四字弟弟的粉丝可以去看他有多努力 但如果是想看个有意思有艺术价值的电影 那么不如回家去看电视剧
老袁,2024-12-28 15:56:18,北京,5星,2211,讲残疾人，最容易让人想到的煽情和悲悯，但好的片子肯定是克制嘛。《小小的我》做到了摄影机与人物一直保持距离，靠近却客观。特别是刘春和作为一个普通二十岁成年男性性欲这个点。我想到了《推拿》，它探讨的是社会如何压抑并扭曲残疾人的性。《小小的我》是选择平视，把性当作普通人需求里的一部分来处理。前面做到不煽情，不代表观众会共情。很多片子做到了第一步，倒在第二步。因为残疾人离普通人生活太远（为什么大街上看不到残疾人，这是另一个残酷的话题了）《小小的我》设计得就很巧妙——把核心人物关系放在年轻的脑瘫患者和落后于时代的老人身上。脑瘫患者或许远离我们的生活，但不会用智能手机的老人却近在身边。残疾人也是什么都没有做错的人，却必须生活在歧视和嫌恶之中。这和老年人的处境是一样的。真的是妙笔。
原晟书阁,2024-11-02 14:22:20,日本,4星,6006,近几年把手持摄影用得最好的一部国产片，好几场用的都非常棒，也非常贴合片子迈向自由的气息。光影处理也极佳 几场家里的夜戏都好美，不似白天里的日常感，又真实又梦幻
跳舞的沙加,2024-12-28 09:02:04,江苏,1星,2102,我们看看脑瘫刘春和的夏天经历了什么：找到了工作，拿到了驾照，做了手术，考上了大学，加入了老年组打鼓，暗恋了女孩，参加了公交集团的听证会。没想到有一天，轻度脑瘫家庭也有要被电影打上一次鸡血，而对于像我表哥那样中度脑瘫的家庭来说，这是科幻片。
美艳逼人,2024-12-28 21:51:38,广东,3星,812,周雨彤在里面干什么?整个角色都很莫名其妙的
阿暖,2024-11-03 11:47:18,日本,3星,906,是各方面都很精准的命题作文，但同题材的电影似乎已经太多了，个人是没有看到任何超出预期的东西。
花开半夏,2024-12-27 14:59:27,广东,1星,2741,放过这种题材吧，不要在消费这苦难的群体吧，这不是你们内娱拿奖进阶的渠道
胤祥,2024-11-04 23:05:33,日本,4星,3773,#10776。2024东京主竞赛-观众奖。可惜没拿影帝，片里有至少三个影帝夺金点……脑瘫很考演技，表演上是很拼的（跟《绿洲》可以放在一起看，其实表演和剧作也很明显有借鉴），尤其是脑瘫还要讲方言这个点（但评委可能不太容易get）。其实身心障碍者题材只要敢写性需求基本都能及格以上，本片剧作优点也很明显，既有杨荔钠最拿手的代际相爱相杀撕逼大戏，也有一些看似顺拐正能量其实完全反着写的戏；当然最好的还是立意了，看得出编剧下了大功夫，也很好地写出了身心障碍者“只不过是想要被正常对待”而已。当然纯功能性的人物也多了点（比如纯工具人女孩雅雅），以及这些事儿满打满算就发生在高考完了到录取通知书发放这俩月里面，不说驾照考不考得下来，光气管切开术的恢复都得是超级英雄体质才能完成吧。可能会是《我的姐姐》的体量
阳光得一塌糊涂,2025-01-02 01:51:26,广西,3星,341,怎么说呢…剧情真的很一般…周雨彤出现的每一秒的镜头，我都如芒在背 如蓟在喉 如坐针毡 汗流浃背 直皱眉头…不理解硬加这段爱情线是在干嘛…（扶额）
欢乐分裂,2024-12-28 21:45:13,江苏,3星,205,离《绿洲》差一百个《我的左脚》，过度依赖表演的优劣尽显——演技得到最大化彰显之余，也牺牲了不少叙事流畅，桥段与桥段之间会有较明显的卡顿，这种缺乏隐秘主轴的散文式连缀一旦频繁就会引发观影的疲劳（体感漫长），观众的注意力只能被迫聚焦于个体所受伤害的铺陈，因而消解了更深层次、不敢触碰的话题（不知父亲全程缺席能否视作一种避重就轻，奇怪的观感），而其他枝蔓情节也牵扯了叙事的核心力。当然，涉及残障人士的性欲问题、亲情关系的脆弱和虚伪已算大胆，但最终还是要靠通知书和工作来为表面的圆满定性，期待看到真正的刺破和撕裂总是落空。吃糖段落最好，仿佛他要咽下糖分作为吃尽生活之苦的代偿，恶心的反应实则是对生活的恶心。
茗政,2024-12-27 16:09:32,陕西,2星,1635,好了好了，都知道你是除了吃喝拉撒也有正常需求的20岁成年男性了。整个顺拐的剧情真不敢相信是杨荔钠导演拍的。
zhuangdande,2024-11-06 21:17:15,北京,3星,364,所谓的好也就是放在大陆院线电影这个坐标里，说实话，说它是残联的宣传片我也信。如果导演的所有表达都可以用台词说完，那不如做成一起播客。
红了樱桃,2024-12-29 12:06:18,重庆,2星,452,易烊千玺用表演生涯最卖力的表演交出了目前为止最寡淡的作品。
SleepyPino,2024-12-29 12:02:56,北京,3星,262,应该叫《我和外婆》。林晓杰无疑是最闪亮的。这也是片子唯一的“活人”角色。全片最糟糕的是易烊千玺这个角色——功能上他不像个主角，更像个导演展示残疾人身体奇观工具。那些渐渐推进到大特写的镜头，看不到一丝丝人的气息，全是导演对煽情的廉价算计。易烊千玺演得特别好，但是他演得越好，这个片子的观感就越糟糕。第二个糟糕的当然是周雨彤的角色。能写出这样角色，我只能说编剧的脑子里有屎。
懒喵紫,2025-01-04 12:16:07,广东,3星,135,周雨彤说“你能啊”然后徒手扒开四字弟弟的后背，我差点以为要演《某种物质》的镜头了…
小艮,2024-12-27 21:05:10,上海,5星,4773,我的国产片年度最佳。那些梦境时刻，刘春和直呼母亲名字的时刻，最终以平和态度抵抗的演讲时刻，刘春和与外婆彼此松绑的时刻，内涵都极为丰富，耐人寻味。一部难得的佳作，锐利、包容、博大。易烊千玺贡献了年度级表演。
Kota,2024-12-29 17:42:33,江苏,2星,402,令人作呕的虚假励志和对残障人士的虚假关怀。1、主题不明，残障人士的社会议题、母子关系母女关系的家庭议题，都是蜻蜓点水，浅尝辄止，完全没有深入探讨，东一榔头西一棒槌，基本没有什么主次、剧情很飘。2、没啥用的女性朋友，除了用来给男主做梦，让她给男主问恶心的问题之外，毫无作用，我知道性也是人之所需，但完全没必要两次写实描写梦境。3、妈妈和外婆俩演员演得是不错，可是，妈妈说，那是我最后一次做妈妈的机会，我害怕，所以推开你？？？对不起，你要不要听听你在说什么玩意？你的意思是，你不是刘春和的妈妈吗？在一部所谓关爱残障人士的电影里，这不是赤裸裸的歧视是什么呢？4、有关男主的演技，有形无神，还得磨练，我不尬黑的，非要说演得好我也没办法。以上就是第一手观感。对了，女导演自己拍男凝，那就怪不得别人了，对吧？
八芥,2024-12-27 23:32:38,湖北,3星,444,空有形，但不落地。像是为了“挑战演技”而塑造的角色和服务于该角色而把所有的苦难和幸运都堆叠在一起的故事。情绪点太散了，每条线都没交代清楚，小人物故事最大的亮点本应该是人物成长，也没有体现出来，有关于正视残疾人情欲需求的戏份呈现方式非常奇怪，题材是好的，但大部分人都很工具人。
张先森,2024-12-30 10:36:33,陕西,1星,1140,简直坐如针毡，还有让我想不通的是为啥一个很好看的女生看了一眼脑瘫残疾人就会对他感兴趣跟他回家？就为了知道他是不是会勃起？导演你有什么毛病吧
根,2024-12-28 14:50:06,北京,4星,2807,看之前以为会是部卖惨片，没想到整部电影的基调相当轻盈，是我偏爱的丧喜剧风格。最厉害的地方是把握住了那个度，拍残疾人的视角既不俯视也不奇观化，真正把脑瘫患者拍成了“普通人”。写残疾人困境，不是直白地写其生活的困难、所受的歧视，最残酷的几段恰恰是：残疾人从健全人处获得了有限的善意，可一旦开始期待某种平等，那这善意就会被收回去了。这些情节所凸显出的困境，比单纯呈现贫穷更有力啊！
豆瓣路人己,2024-12-27 21:37:30,北京,4星,3367,四字最厉害的地方是，林晓杰外婆演得那么松弛，那么生活，但他接住了她的戏，两个人相得益彰，就这样的表演，能成。
nowindonmoon,2025-01-01 20:16:55,湖北,2星,208,难以想象，一个女性主义导演拍出如此登的剧情。老登小登，现在到残疾登了。zyt完全在另一个图层，姐弟恋青春都市剧还没杀青吧。
盲忙,2024-12-27 17:38:27,广东,4星,3646,最怕这类电影拍成煽情和卖惨，这部在这一点上做得很好，完全避开了这个雷区。开篇即通过主角之口，用袁枚的《苔》来揭示自身之境遇，再将“苔”何以为“苔”一一铺开，你可能没有留下一滴眼泪，但会时刻都揪着一颗心，因为导演用生动的细节，完全把主角的处境真实地展现了出来，从母子对呛到三场梦境，从咖啡店报菜名到公交公司演讲，每一场戏都震撼人心。外婆为什么会是那个离别前想要干杯的朋友？因为外婆明白他只想成为一个有尊严的普通人，而被需要远比被同情更能疗愈人心。
严冬,2024-12-27 15:45:15,江苏,1星,1809,周那个角色的镜头擦边的意义是...?
拔剑四顾心茫然,2024-12-27 22:41:48,河北,2星,638,本以为是小小的我，结果是大大的尬。易烊千玺哪怕把脸拧成张本煜，他也成不了文章，更遑论想要营造出《海洋天堂》的表演层次。TFBOYS想通过出演苦孩子、野孩子、病孩子来尽快摆脱偶像身份，实现大师级跨越，但步子迈的太大难免扯着蛋。杨荔钠导演几乎是照着《我的姐姐》描边，就连追忆火车票那场戏都是姑妈摸套娃的翻版，老中青三代人的困境轮翻轰炸，议题完全失焦，整部戏下来竟然找不到可以共情的切入口，小戏骨光顾着飙演技了，也顾不上给观众留口气，愣着干啥？跟我一起歪脸扭脖子苦就完了。周雨彤给易烊千玺撕保鲜膜的时候，我真怕她掏出一瓶SK2神仙水：撕开真我，焕彩新生！全新夺目蝶变系列～把所有可以想见的恶意与臆想中的善意放置在一起，以爱上僵尸男孩的猎奇姿态展开，最后弄一场诉苦大会，这电影到底拯救了谁的尊严？有人在乎吗？
华华,2024-12-27 19:42:11,上海,1星,1784,怎么说呢 同样的题材 不能重复 弱势群体不能一直被消费 怎么会选择在开心的时候去看这个电影呢 我一直在反思 易烊千玺吃了太多类似的红利了 应该多缓缓形象 不要一味的陷入这种类型的圈子里了 简直就是代言人了要命了 怎么想的啊 怎么一直在拍这种绝症患者 脑瘫儿童 孤儿 校园暴力受害者 现在易烊千玺出现就一直不阳光了 阴鸷得狠 换个类型拍一拍吧 不喜欢 一点不喜欢 放大了弱势群体弱势 真的很不喜欢
-楊嘚嘚,2025-01-09 00:32:29,广东,2星,131,雅雅那个角色都给我看笑了
momo,2024-11-02 19:32:43,日本,5星,5455,刘春和的重要意义是，一群被长期忽视、在主流文艺创作里被边缘化的8500万残障人士终于有了一个生动的艺术形象，被看见，被讨论，被一位极富才华的艺术家赋予鲜活的生命，他的尊严、需求、思考和爱欲被真诚地呈现在银幕上，可亲，可感，可爱，可叹，让你忍不住想去拥抱他。这部电影提出了一个有意思的问题，老人、残障人士、孕妇、小孩混在一起的时候，到底谁才是更弱势的群体？厌恶、逃避、背奔弱者的“生理正常人”，是不是也有某种程度的懦弱和心理残疾？都是所谓“弱者”的时候，只有“人〞才会浮现，游晓颖很会写人，难的是演员有没有能力演出立体的人物。千玺这种演员，不仅是导演的缪斯，也是编剧的缪斯。
A Matrixian,2024-11-02 15:24:28,日本,5星,5365,今年东京电影节看到现在终于有部像样的电影了。青年表演艺术家易烊千玺向观众和他的粉丝奉献了近乎无暇的演技。看了这么多东京电影节的电影这是唯一一部片尾滚动字幕没走完就已响起掌声还是多次掌声。电影成了，准备冲奖吧。
子戈,2024-12-29 10:50:02,北京,3星,116,放在大众商业片的范畴里，算是在保守价值框架之下，做到了尽头。能肯定脑瘫患者的性需求，肯定其“出现在大众视野”的正当性，肯定其最基本的生存价值，指出父母的矛盾心理，这些都是题中应有之义，也在可能范畴，照顾到了一小部分的暧昧和“悖德感”。但无奈把这样一个弱势群体题材，向大众商业片方向改造，上限也就只有三星了。导演的镜头、对人物的把握上，都经过深思熟虑，分寸也刚好。可也正是在这种克制又妥帖的分寸当中，本片失去了另一种更高维度的分寸，使得它终究仍只是一部供健全人收获安全感的作品，而非深入到现实的肌理中，把更复杂的是非曲直摊开来的社会病理报告。
不良生,2024-12-27 16:34:14,江苏,4星,2756,想像一个人那样活着，想有手机和银行卡，想上大学，想要拥有尊严，想去爱上一个女孩，想去牵她的手，想一起逛博物馆，想让她亲口吃到我做的牛轧糖有多甜，想像蝉一样每蜕一次壳就获得一次新生，想跟这日光之下大街之上每一个平凡渺小寻常普通的人那样有七情六欲有开心难过有凡人的自私欲望呼吸顺畅。但在其他所有皆非我的“正常人”眼色里，我永远都只能是一个被隔岸观望的，“怪物”。
每天吨吨吨,2024-12-27 16:43:10,湖北,1星,1492,我说你们制作方别太厌女了…这种题材还要擦边，真是没救了。演的浮夸就要被夸演技好吗，纯纯被yx骗过去的，四字能不能不要老是演残疾人了，看着真的难受
同志亦凡人中文站,2025-01-02 08:20:26,四川,3星,86,总有苔花独自开。好好的现实主义残障题材，加入周雨彤的故事线后就变得悬浮起来，并且和四字毫无化反！——难道这就是传说中的带X进组？
回不去的记忆,2025-01-02 15:31:27,河北,3星,137,演的好好的非要插进去周雨彤干鸡毛？
添添添添添,2024-12-28 17:56:27,上海,4星,943,外婆在春和拿到录取通知书后戴着耳机在房间里起舞的片段，是我的年度电影时刻！
杨文彬,2024-11-03 02:11:53,日本,未评分,223,11.1 东京电影节产业放映（一转头发现梁朝伟在身后😂
龙溪,2024-12-29 23:11:05,江苏,2星,333,继男性凝视后的又一大恶臭凝视——“健全人”凝视。（一星给外婆，一星给被消费的群体）
朝阳区妻夫木聪,2024-12-28 11:39:18,北京,4星,2075,扭曲的、残缺的、踉跄的，但又是健全的、完整的、矫捷的；是小小的我，完整的我，更是“正常”的我。所有来自外界的怜悯、低看、讥讽，乃至厌恶，全部被导演温柔平视的目光一并接受，并报之以善意的沉默。春和想要工作、渴望独立、保持学习、拥有性冲动，他和所有成年男性无异。欲望一点也不羞耻，谈论生理话题更是生动又浪漫，只有会爱的人才能拥有全世界(Big World)。因为曾经有过短暂的和脑瘫患者相处的经历，非常清楚演到这种程度意味着什么。四字的确展现了强大的技巧性、躯体掌控力和对这个角色的理解，我在很多时刻的确已经认不出来易烊千玺，只记得刘春和。在大特写的凝视下，他的自信、自卑，甚至是自毁，都是如此的自然、自如，又自由，展现出丰富的情感层次。看完想起了那首词：蝉蜕尘埃外，蝶梦水云乡。莫遣儿辈觉，此乐未渠央。
圆首的秘书,2024-12-30 23:40:16,北京,未评分,67,导演，你还好吗？如果被摄影绑架了，请你眨眨左眼，如果你被编剧绑架了，请你眨眨右眼，如果你被演员绑架了，请你眨眨双眼，如果你被声音绑架了，请你轮番眨眼，如果还有其他人，你已经可以自己去演了
咸鱼撵死猫,2024-12-28 12:41:38,黑龙江,2星,325,不知道创作者什么意图，脑瘫这种弱势群体需要被观众所了解就该实事求是，而不是虚假的意淫和无望的幻想，录取的师范大学，展露好感的青春美女，装腔作势的汽车公司等等，希望你们不是现实里猛飞白眼，狂吐口水的人；外婆加一星
亮亮的繁星相随,2024-12-27 15:48:54,陕西,1星,1822,残疾人已经在社会中面临着太多歧视，还要被搬上大银幕去消费，太恶心了。男主演技太差劲了了，装腔作势的动作，矫揉造作的表情，让人生理性不适。
杨纳,2025-01-10 14:48:50,北京,2星,99,编剧写剧本自己不笑吗
Lucifer,2024-12-28 19:04:27,江苏,1星,870,如果做春梦那一段，又恶臭又下头的剧情我忍了，那咖啡馆报菜名我真的整个人尴尬癌都犯了。我真的从来没看过如此烂的顶级大烂片。易烊千玺为什么如此执着于这种角色？这种无来源的、廉价的同情，真的值得放到荧幕上吗？从电影第一秒开始，溢出屏幕的表演痕迹。整部电影唯一的作用就是为了展现易烊千玺“高超的演技”，其他所有角色存在的意义都是配合易烊千玺演出。看了半个小时实在看不下去了
マクガフィン,2025-01-12 20:53:18,北京,3星,65,很勉强能给个三星。我是挺希望这种关注边缘群体的电影多一些的，可是表演之外的完成度都太低了。雅雅这个角色写得简直令人发指，如果是男导演男编剧，大概已经被挂路灯了吧。
徐若风,2024-12-27 20:46:55,北京,未评分,296,易烊千玺纯靠演技实现的“银幕身体奇观”。根本无法想出当下还有哪个20几岁的国内男演员，能演好这样的角色。内心戏也好，以一种坦诚的姿态呈现。尤其吃牛轧糖自S那段，那种被束缚在躯体里，内心深处积压的绝望与脆弱，五味杂陈、狠绝凌厉，让人心痛不已。
有橘,2024-12-29 22:21:05,陕西,4星,466,与其说是对特殊群体的诠释，不如说这是一场对所谓“正常人”各种意义上的审判，这个视角反倒耐人寻味。隐身的父亲，失措的母亲，有一些赎罪意味的外婆，社会中被迫边缘化的老人，伪善利己的老板们…还有谢天谢地不是恋爱的雅雅，她自以为是释放的善良被误解成好感，一触即发的逃跑…这一切跟这个破烂社会严丝合缝，承认吧，我们“正常人”根本缺乏真正正视“不同”的能力。如果电影改变不了人的偏见，但愿社会机构能在公共服务上做点什么，而不是为眼前某个例释放1%的善意再以99%的功率去宣传
薯芋三兄弟,2024-12-27 22:12:41,甘肃,4星,2114,很喜欢中间吃糖的那一段的设计，对于刘春和来说，身体上的残疾就像嘴里裹成一团的糖，咽不下去也吐不出来。
tiam,2025-01-02 09:03:19,湖北,1星,298,一群女演员围绕着一个“演技好的”男演员的故事 看得我生理恶心
