用户名,评论时间,IP属地,评论分数,有用数量,短评内容
豆友-mCSYZcQcI,2023-08-18 13:32:47,浙江,5星,13,多点这个 少点长津湖吧！
Anti_Christ,2010-12-25 09:57:09,,5星,7,甚好
成知默,2015-01-03 17:55:28,,5星,19,将几十年兴亡看饱
泰坦,2020-09-01 14:11:45,,5星,21,我爱咱们的国啊，可谁爱我呢？
スピカ,2022-02-20 00:40:05,,5星,14,长太息以掩涕兮，哀民生之多艰。
令狐二狗,2021-11-01 01:06:37,,5星,16,1.用发展的观点，看问题 2.任何年代，苦的，始终是百姓
倪永孝,2022-06-09 01:45:00,,5星,3,一个茶馆见证历史变迁，让人唏嘘，三教九流群像刻画的真是完美。神片，只是要活着啊
私享史,2009-08-07 21:51:13,,4星,9,开头介绍作者的形式和《阿Q正传》相似。故事本身和《我这一辈子》差不多，这种口述历史的方式好像不太打动人，或者是电影不如话剧的表现力？于是之演得好，妆也化得好呀。戊戌年那场戏看得过瘾，京味十足，朱旭怎么连个台词都没有就消失了……
Sylvia,2022-04-16 17:01:49,,5星,15,这才是史诗嘛，一间茶馆见证了一个时代的变化，那个时代的告别一别就是一生，最后三个老头在莫谈国事的茶馆里讨论国事，说起自己的一生，剩下的只有无尽的悲凉🚬
发条橙,2021-11-08 21:33:42,,4星,7,一部中国近代史。
YWCJ,2019-09-09 22:31:29,,5星,3,小茶馆即为大社会，它卖的是世态炎凉，喝的是酸甜苦辣，说的是救国救民，做的是苟且偷生，雄心壮志，侠肝义胆，八面玲珑的人在茶馆走过几十年时光，最后回首一生，却又殊途同归。伟大的老舍先生，伟大的人民艺术家，伟大的作品。
支离疏,2019-04-22 16:50:33,,5星,5,兴，百姓苦，亡，百姓苦。
acaleph,2020-04-07 01:30:30,,5星,6,“你感觉怎样？”“我想大哭一场。”（平静的、没有谁欺负谁的生活。。可能只有在姆明谷里吧。。
虎皮蛋糕,2024-06-22 20:56:26,广东,5星,11,想到老舍的结局... 里子乱起来永远比外面有杀伤力
江阳,2024-02-14 23:50:47,重庆,5星,13,和《活着》很像，都着眼于时代大变迁下的社会底层人物，不同的是，穿插了很多在同一个茶馆有交集的不同阶层的人物。朝代在更替，茶馆在改良，但墙上那块“莫谈国是”的牌匾却一直都在，可怖的是，到今天也难言摘下。想起经常和老王谈起的中立未来主义和积极未来主义，他认为有的东西虽然在变化，但有的东西（最核心的）却一直如此并且会永远如此，可能就是受到类似作品的影响。我依然保持后一种观点，世界整体是进步向前的，只是需要一点时间和牺牲。
魂,2019-08-24 00:14:41,,5星,3,艹
龙标姑息者,2021-10-13 11:42:06,,5星,8,小时候读着觉得文学层面上很油滑（褒义），现在看，况味十分苦涩
隐,2007-10-02 16:56:42,,5星,10,C6经常放的，百看不腻
sss,2018-04-17 19:08:09,,5星,2,或许还不是上吊的时候，之后不还有更多该死的机会么？无论何朝何代，人民对国家最重要意义就是作为一种资源的存在。活得最清楚的人只有崔先生，当过什么能做什么有什么能耐也不去图虚名假利，乱世里还是好好念经吧。PS“打一个学生，五毛现大洋”就是五毛党的来源……
阿德,2021-08-06 21:40:06,,5星,3,这种京味，难以复制了
野凡,2021-10-26 17:22:55,,4星,9,虽说是话剧式电影，导演几乎没有展示出什么高明的调度。但是谁又能不被老舍先生这般犀利、辛辣、锋利、浑厚的剧作功底所折服呢。真是“兴，百姓苦，亡，百姓苦。”不管朝代如何更迭，好像总是适用。
狗官初音大人,2021-07-21 23:19:49,,4星,6,9分，1.莫谈国事。2.有钱就应该吃喝玩乐胡作非为，但千万别作善事。3.我们爱国，但谁来爱我们呢？电影内在不错，就是拍得不像是电影，更像是舞台剧。
Goldstein.MoT,2022-12-25 16:57:33,吉林,5星,7,几个时代的更替聚焦在一间小小屋子里，意气风发的秦仲义立志实业报国，可他还没料想到这条路的艰难，最后摔得粉身碎骨。始终苟且活着，与世无争的王掌柜再怎么低三下四，也无法阻止被大兵盘剥的下场。一身傲骨的常四爷也拼不过时代的变化。这三个人，有着不同的性格，不同的命运，这三个人，是当时多少劳苦大众的缩影。他们与时代共进共眠，从清末，到民国，从军阀混战，到新中国前夕。多少年后，人也老了，抗争的抗争过了，卑微的也卑微了一生，共赴在同一间小屋，感叹着世态炎凉，活了一辈子，却落得一个一无所有的结局，悲极生乐，他们为自己撒纸钱，为自己与这个不爱他们的国埋葬。
LoudCrazyHeart,2019-01-18 22:35:19,,4星,3,老舍扎实经典的原著剧本作为基础，基本的室内拍法，各路演员演活了三个时期的人生百态。不管是英帝国、日本还是国民政府，上层权利阶级的压榨与剥削一直都会延续下去。下层的人，不管你多大的家业地位，就算做一辈子顺民，小命都是悬着的。
麦姆威,2021-06-12 15:23:21,,5星,2,从清末到建国前，100多年的历史真相浓缩在小小的茶馆中，并且极其准确和生动的表现出来，真实、大胆、凝练、细致。名著就是名著，不服不行！
回力猴子,2009-09-21 02:30:01,,5星,6,我小时候就看过很多遍
阿苏,2007-09-07 18:12:30,,3星,11,时代意义
samee,2022-06-19 17:25:04,,4星,5,之前是听窦唯的《钟之告》采样才想起来看，窦唯采样的中国老电影台词往往因为语境剧变而产生价值立场的颠倒。印象最深的是听到居住在茶馆旅社的只知念经的知识分子说“早晚有一天我们都得做亡国奴”，还有最后老年秦常王三人相聚哈哈苦笑，秦说“战斗了一辈子最后只落得卖花生仁”。重看时候觉得，秦常王等人看起来是区别于其他所有荒诞人的正面人物，但整个主题都是关于一种无论如何求生、自强、反抗都无济于事的悲观精神，只有那个每日念经、放弃抵抗的摆烂知识分子才有一个好的结局。可能这样看《茶馆》也超脱了特定的历史性，不局限于时间，也更有现代色彩。但国内的戏剧几乎很少像国外重演经典戏剧那样采用现代造型和场景—仿佛可以在现在重演，只承认这是发生在特定时期的事情，我们已经翻篇了。于的冷漠表演更有那种中立价值以及艰难求生的形象。
杨三疯,2019-01-18 07:58:28,,4星,4,改编名著，话剧电影。①莫谈国事。 ②这大清国是药丸啊！ ③改良改良，越改越凉。 ④我爱我们的国啊！可谁爱我呀？ ⑤有钱就得吃喝嫖赌，胡作非为，千万别做好事。 ⑥大英帝国的烟，日本的“白面儿”，两大强国侍候着我一个人，这点福气还小吗？ ⑦你们就找吧，可着全世界地找，你们还能找着这么混蛋的政府吗？——来自好友康报虹。
火娃,2017-07-29 00:55:05,,4星,5,8/10。视觉手法丰富了时空间断性，曲艺人从进茶馆祝福变为街角乞丐与掌柜自身的命运相合，清兵溃败、皇室出逃、军阀混战、追捕学生的蒙太奇切入顺口溜简练地交代背景，心理活动的推镜头(乱打算盘)，官差兄弟手肩间的封闭式构图，摇镜头扫视和景深(如门口旗子飘过)，讲苦难笑话撒纸钱的高潮把悲剧浓缩。 @2017-07-29 00:55:05
