用户名,评论时间,IP属地,评论分数,有用数量,短评内容
kingfish,2006-03-22 14:10:41,,3星,181,不该得奥斯卡
思路乐,2019-09-06 22:38:06,,5星,80,【A+】难怪波兰斯基说这是自己最为得意的作品，实至名归。先不说其视听表达的高超与成熟，关就影片内反复出现的“主观窥视”视角就足够探讨一番了。这种“主观窥视”的镜头设计真的相当厉害，一方面既贴切主角本身逃亡隐藏的困境，在视觉表现力上又主动去克制那些暴虐的画面，反而使得影像上所传达的情感更加深刻。说到“克制”，也是本片的一大表现主题之一。每一幅画面都足够冷静，每一个角色都保持着相应的风度，这让其背后所折射出的人间惨剧更加令人无法承受。这是一部真正伟大的反战电影，无论是视听、情感，还是视角与表达，都做到了无懈可击的雅俗共赏，令人敬佩。
银河系吐槽指南,2016-06-22 01:30:23,,1星,53,除了述说苦难，我什么也没看到。还有一点也不喜欢男主角软弱的性格，别人的死才能让他能有继续躺钢琴的机会，从头到尾被他恶心死了。
踢迩达,2012-11-06 00:57:58,,5星,66,它不是《辛德勒的名单》，对纳粹的指责不那么血淋淋赤裸裸。它不是《海上钢琴师》，没有把音乐上升到生命的高度。它只是讲述一个在战争中侥幸躲避存活下来的波兰犹太钢琴师的故事。这是对战争的一种温和的控诉，仿佛诉说着，冥冥之中，艺术拥有一种与生俱来的好运，不灭，不亡。
🌞娘卷卷🌙,2013-11-07 22:07:32,,5星,75,"这次在艺术影院看感觉好好啊, 果然爆满, 没让我失望&白买票. 五百多人等着片尾字幕全放完才开灯散场, 多久没有这种体验了."
UrthónaD'Mors,2008-01-27 00:05:11,,5星,155,最后那点我哭了
杨桃,2017-03-28 21:21:58,,5星,87,“我有件更暖的。”----Wilm Hosenfeld
托尼·王大拿,2013-08-19 04:55:55,,5星,44,个人命运反衬整体局势的集大成之作，波兰斯基和布罗迪精彩的联袂演出。
looli23,2019-12-09 06:02:07,,5星,32,根据 Yad Vashem 网站的措词，他们一直到08年才给 Wilm Hosenfeld “国际义人”的称号是因为需要确认他没有犯任何战争罪行。最后帮助 Yad Vashem 确认的一是 Hosenfeld 本人的日记和信件，二是波兰纳粹罪行调查委员会给出的结论。（信息来源：https://www.yadvashem.org/righteous/stories/hosenfeld.html）Szpilman 是故意选择不去知道 Hosenfeld 的名字的，因为怕万一他被德国人抓获的话会在酷刑下忍不住透露帮助他的人的信息。(信息来源：https://www.haaretz.com/life/books/1.4776912）可惜有关他的书籍只有德文版本：Wilm Hosenfel
晚不安,2020-03-06 00:53:17,,5星,25,重看。距离初看已过去将近十年，沉默横亘在岁月中间，像一曲钢琴一样短，像一部电影那么长。和《辛德勒的名单》一样，它不能不唤起人性最本真、最良善的感受。半部离散，半部流亡，无时无刻不在高压之下。残酷的是，真正的告别是没有告别的；意外的是，在极恶之地也有被圣光照耀的角落。布洛迪有一张天生忧郁的脸庞，山河破碎风飘絮，身世浮沉雨打萍。战乱年代，艺术自然抵不上面包，但如诉的琴声却始终是生命的最强音，在非人间中升腾以寄逝者。如果是一颗强大的心灵，在遭遇了那么可怕的事情之后，依然会保有温柔爱人的能力。罗素说：“爱是明智的，恨是愚蠢的。”
张苑希,2016-12-04 18:49:02,,5星,81,犹太人在二战时期遭受的惨烈屠杀和血泪历史让人至今都不敢回想，人真是复杂的载体，纳粹虽恶，但也会有像军官那样的好人。“人性与一个人是哪国人、哪个党派的人没有太多关系。”
P,2006-06-12 10:24:22,,4星,173,老套路：以个人命运来反应动荡全局……但还真的不错
火龙果不耐受者,2010-03-20 02:16:28,,5星,43,那一届的奥斯卡，都是昙花一现！
今生、唯爱,2013-10-13 15:44:16,,2星,67,每一个生命都是平等的，不是钢琴家就该躲过死亡，而其他人就理应去死，这故事真没什么值得可以歌颂的。两个半小时中，我多少次觉得这一味苟且偷生的人，死了也罢了，而最该在纳粹中死去的人是安妮·弗兰克。德国军官很值得赞颂
饿霸地煮,2024-06-18 18:10:37,上海,5星,35,历史片拍残暴恐怖很容易，拍优雅难。拍英雄烈士受难者很容易，拍一个无用之人难。一个钢琴家苟活于乱世，没有任何谋生的技能，但几乎所有人都在帮他。与纳粹合作的帮他，反抗纳粹的帮他，犹太人帮他，波兰人帮他，甚至最后德国纳粹军官帮他。波兰斯基没有妄想让普通人变成英雄，他只要活着。九成的内容表现了一个人慢慢蜕变成兽的全过程，直到钢琴家重新坐在钢琴前，演奏他的音乐，我们这才明白，为什么这么多人盲目帮助一个无用的人？因为他们明白只有钢琴家可以赋予自己重新为人的权力。看到最后想到有犹太人在集中营里哀嚎，他并不因为生存痛苦，因为忘记荷尔德林的诗而痛苦。失去艺术，也就失去了为人的资格。
蓝色公路77号,2023-06-26 22:45:32,湖北,5星,34,人生的遗憾，就像电影里的德国军官救了犹太钢琴家，而钢琴家却没有拯救那个曾经给与他莫大善意的德国军官。而人生的许多时刻，也充斥着整部电影里铺排的荒唐与痛苦。关于这段历史有很多好的影视作品，男主演过的其他也很不错，真的是一张天生忧郁动人的脸。
梦里诗书,2015-06-13 10:08:42,,5星,26,在那昏暗无光沉痛的的历史里，《钢琴家》以一名钢琴师躲避纳粹迫害的故事为展开，布洛迪稀少的演奏，却每一次都是那般有力的以音乐倾述着战争之殇，而最终的落足重心却全然并非在于控诉德国法西斯的残暴，那最后关于纳粹军官与钢琴师两人的故事里，令人更得见战争中无关种族，无关党派人性的光芒。
狮子小白,2019-02-07 18:58:24,,5星,26,和爸妈出去玩，临出门前闹了别扭，于是自己在家，打开一部电影驱赶一下不愉快的心情。电影也太绝望了。简直命如草芥。漂亮的生命转眼就没了，有点不忍心看下去。中途老爸打电话说在买菜让我先把饭做上，我才从电影里的悲惨绝望中抽离出来。恍如隔世。忽然觉得和平年代真好，活着真好。家人团聚真好，有饭吃真好。战争中丧生的平民和士兵都是国家利益下的一颗小小棋子。至于悲剧的种种根源，我需要好好学习一下原著和历史。
沉歌,2015-08-06 19:50:15,,3星,98,见过的最忧郁的眉眼
渡口无边,2015-03-31 10:38:47,,3星,43,如此工整的剧本，厚重的历史背景，加上波兰斯基稳健的场面调度，它定能套上许多优秀的标签。但这些恰恰是我不能太喜欢这样的电影的地方，他太工整，以至于灵性不够，也不让人惊喜。况且，9年前还有《辛德勒的名单》。
丝路巡游,2021-02-28 22:19:40,,5星,43,一点哈欠都没打就值五分，二战纳粹的罪孽太深了，集体里也会有清醒的人，整个电影很流畅
高詩遠,2021-01-25 23:08:17,,5星,10,这部电影的主要情绪点都集中在了生存这件事情上，与此同时男主的钢琴家的身份在生存与逃亡的过程中至关重要，在物理上，他可以用自己积累的声望去请求波兰人的帮助，即使会威胁到生命，因为大家都知道失去这个天才钢琴家，对波兰一定是个巨大的损失；在精神上他又拥有对艺术的执念，却不得不失去钢琴家的身份，拥有一颗对音乐赤诚的心才能让他的精神支柱不至于被炮弹摧毁。生命和艺术是一体的，对于他而言，音乐就是超越生命的存在，这种追求并不会因为受到生命的威胁而消失，就比如他可以很意外地用弹琴换回自己的一条命。拥有追求与艺术的生命，就一定是人类的生命。
Panda的影音,2011-09-30 23:27:36,,5星,22,即使瓦列·希皮尔曼有着过人的音乐才能，在二战时期的欧洲，身为犹太人的他还是免不了遭受来自德国纳粹分子无情地迫害。《钢琴家》，让我继《辛德勒名单》之后，再次为这段黑暗的历史而落泪！——  2013.11.07 中国电影资料馆（艺术影院）：第一次在资料馆一买到票就刚好开始检票然后直接成为第一个检票入场的观众。（后面看力的朋友圈状态才知道她也有去看这场《钢琴家》。）囤积近半月的眼泪喷涌而发，只因晚上在资料馆重温了这部电影。尤其是「在德国军官命令下，斯皮尔曼弹钢琴」的段落，看得我泪水直流乃至小声抽泣起来！
Lord Hammam,2011-06-27 21:08:43,,3星,36,二战的经典片子我可没少看。这个特别无聊！！就讲一个人怎么逃来逃去么！！要是我是第一次看二战片子说不定还觉得可以。可我都看了多少部了！！还没见人少逃么！！光这样就能算一部好电影了么！！
糖罐子.,2018-06-29 15:56:31,,4星,71,艾德里安·布洛迪与生俱来的古典气质注定让角色无法沦为世俗，延绵不绝的炮火中，优美的琴声也未曾停止悦动。导演将战争戾气化为个人对生存的渴望，依靠前段树立典雅形象与后段苟且偷生对比营造落差感，加之德军暴行强化观众情绪代入，控诉残忍战争；“音乐是他一生的热情，求生是他生命的杰作”。
maya,2023-10-10 17:52:18,内蒙古,5星,25,比辛德拉的名单拍的更冷峻、克制，没有刻意的煽情，只能说男主一路太幸运了，遇到的都是肯救他一命的人。拉贝、韦恩、辛德勒等人的事例说明了，一个人的好坏，与他加入什么党派无关，与他处在什么环境、受到什么教育有关。
欢乐分裂,2021-12-25 18:40:50,,4星,25,重看；4.5；一个人的战争经历，全人类的哀歌，目睹他们境遇一路直降，如共同走进人间炼狱——此间没有怜悯，没有奇迹，只有粗暴的殴打和干脆的射杀；长长的人群排着队走向心知的悲剧结局，饿殍满地尸骨遍野不足以形容，一道车门隔开生与死，偶然的同行者随时消失，各人的命运随时被改写。音乐成为生存下去的圣光，隔出一个得以喘息的自处空间，并成为关键的救命稻草，琴键上敲出的狂风骤雨打通了人类暂时可以共通的悲欢；炮轰后的耳鸣相当震撼。
小痕呀,2017-04-01 23:05:38,,4星,70,影片看的压抑又沉重，是一部反映二战时期纳粹的电影，通过钢琴家的视角窥见那一段历史。
冰红深蓝,2013-02-12 02:19:41,,5星,30,老波终于修成正果之作，唯一遗憾是没拿到奥斯卡最佳影片。
江海一蓑翁,2012-12-21 09:29:15,,5星,23,在战争和灾难面前，奋起抗争的人永远都是少数，而大多数人只能像影片里的钢琴师一样，随波逐流，苟活于乱世；然而再残酷的战争，再具煽动性的意识形态，也无法完全磨灭每个人的良知与同情心。在所谓的末日前夜，看这样一部片子，多少让人对未来充满信心。绝对五星。
Nevermore,2022-06-07 16:06:07,,3星,25,银幕上的犹太人简直是模范地球人的代表，他们人畜无害个个都有良好的家教和充分的修养，在被纳粹虐杀杀会像个小绵羊一样温顺，如同机器人般平静接受自己的死亡，试问有谁看了不心痛呢？确实，毕竟进到集中营的犹太人可都挺无辜的，而真正有钱的犹太资本家早就跑到了美国。而事实证明有文化的民族确实是容易塑造自己形象的，已经过去70年了，犹太人也拍了无数二战的电影来告诉大家他们这个民族在   历史上   有多惨。当然，他们不会去拍巴勒斯坦的阿拉伯人被以色列轰炸的事实，也不会告诉你以色列的面积早就超过了联合国划定的范围而一步步的在蚕食整个巴勒斯坦。我只希望看到电影里惨死的犹太孩童时，也请记得，巴勒斯坦也有跟他们一样遭遇的孩子，甚至没人愿意为他们拍一部电影来缅怀。历史应该铭记，但是非自在人心。
汾河水怪,2021-08-01 14:41:31,,3星,56,他靠许多人的帮助才活了下来，但他似乎并没有救过一个人。
圆首的秘书,2015-03-15 00:13:00,,5星,12,MASTERPIECE. 两个半小时如坐针毡，不是因为不好看，而是因为时时刻刻处在惊悚和恐惧之中。苟且偷生的、甘愿受死的、为生存行恶的、身处历史洪流但心地善良的，……波兰斯基的二战，根本就是一首关于人性的史诗。
叻叻居采fafa~,2022-04-03 04:47:23,,4星,34,想起老高讲过一个心理学现象叫做“路西法效应”，大意就是极端环境下，人的行为往往不是由自己的性格决定的，而是由当下所处的环境和自己所被赋予的角色决定的。也许正因为如此，在极端环境下，那些依然闪烁的人性的光辉，才如此可贵。
皮革业,2011-12-02 11:48:27,,5星,23,没有政治立场，无论如何活下去，做自己的事，还是喜欢这样的角色。
黎喵酱,2022-05-15 00:59:35,,5星,36,想起一句话：电影发明之后，人的生活宽度延长了三倍。
大头绿豆,2013-05-28 01:39:03,,3星,48,音乐有什么用？他那个熊样子，还不如他弟弟。
深邃,2015-10-10 01:00:44,,5星,3,典型的波兰司机的电影，犹太情结加上一定尺度的暴力血腥以及黑色味道，感觉蛰伏那么多年能带来这样的作品实在是伟大。ab叔的演技还有几分细细红线里的羞涩，但是只能说角色真的太适合他了，很喜欢。任性的以为最后调换一下顺序，军官被俘恳求被救，而钢琴家被苏联士兵打死，是不是另一番味道…
有昭,2021-04-03 13:37:21,,5星,33,最后躲藏在废墟遇到上校的那几幕，很触动。“他一直抱着那只罐子，小动物一样，可怜巴巴又萌兮兮的”。
美女菜kun,2017-04-02 16:27:21,,4星,33,对于一部记录二战中的犹太人的电影来说，相比《辛德勒名单》它只能算是入门；对于一部钢琴题材音乐电影来说，它也没有《海上钢琴师》壮阔。
seabisuit,2013-11-09 00:07:57,,5星,12,犹太人波兰斯基冷酷客观的拍了一个近乎奇迹的历史人物，而他还确实是真实存在的。 没有仇恨与报复，控诉与煽情。战争中的众生相，不管是犹太波兰德国人都是有好有坏，精准的还原了当时活着比死更难的生存环境。在看片过程中有个想法，生在和平年代的我只能把它当做恐怖片来看，要不太恐怖。资料馆，法国文化国语版胶片，HKIFF48M+戲院4K修復。
美神经,2017-06-20 23:49:21,,4星,33,一开始就离不开音乐。嗯，于我音乐，给我情感寄托和激励力量。这会儿子，它给一个几近累垮的人一股子力量，现在忙活在期末的阴影中的我。
管理员,2021-03-01 17:02:11,,5星,34,初中时候在电影鉴赏的社团里看的，社团老师是我的音乐老师，长的很好看，年幼的我产生了如西西里的美丽传说般的情愫，为了表现自己，于是提前在家看完了电影，不为别的，就为了老师问起男主弹的是什么曲子时，只有我能举手说“这是肖邦的升c小调夜曲”另外电影确实可以
介宿原,2023-09-27 22:39:47,河南,5星,29,那个德国军官太遗憾了...
纤纤,2017-12-15 15:27:55,,4星,45,音乐…也能成为救命的绳索…
吴邪,2024-06-17 20:04:55,上海,4星,5,"@2024siff.无论是犹太人波兰人还是德国人都有不同的人物光谱，犹太人有沉默温和的也有勇于反抗的，波兰人也会坚决排犹，德国人也有恻隐之心，就像Szpilman沉默地弹琴或仅仅只是活下去都是应对和抗争的方式。从开头的破损建筑到整个城市成为触目惊心的废墟再到圣像的倒塌，几次跳楼是目前看过的最实最真的坠楼戏，那些犹太人好像在落向地狱。德国军官的手下留情，就像帮Szpilman办工作证的朋友说的：你今天多走运，这就是历史的必然性。幸存者就像不死鸟。猜测即使他不会弹琴，对方还是会放了他，所以那位军官让他感谢上帝。莎士比亚的if you wrong us, shall we not revenge刘别谦也用过，对有尊严的死的怀疑，桂河大桥里也是如此；下水道中的苏军同样就在河的对岸，但他们不来"
人间小苦瓜,2024-01-10 16:54:10,江苏,5星,33,废墟中的钢琴是我的灵魂，钢琴上的罐头是我的希望
今晚熬夜了吗,2017-05-22 22:09:13,,5星,16,好久以前看的了。那么多的苦难，那么多可以控诉、煽情、挑衅的地方都被波兰斯基以古典主义叙事手法里最简洁的手段回避了。谈的最好的是给纳粹军官的那首钢琴曲
大海里的针,2017-02-18 15:30:36,,5星,28,艾德里安的忧郁气质真的很适合演一名钢琴家
曼城小熊猫,2023-08-20 13:19:27,湖北,5星,38,忘不掉那一颗分成六份的糖
LZQIMAX,2020-12-13 16:42:38,,5星,28,全片没有聚焦于钢琴，而是二战时期纳粹和犹太人的冲突，最后几十分钟升华，人性还是美好的。（导演因被通缉无法去奥斯卡现场领取最佳导演奖）
Alain,2016-05-19 23:35:08,,5星,14,我看的这个字幕最后把影片翻译成《战地琴人》。前面两个小时的逃亡与钢琴家的身份并没有太直接的关联，最后半个小时纳粹军官的帮助，不能说跟钢琴没有关系吧。就某种方式而言，艺术终于是会超越战争的。
开花店的诗隽熙,2016-01-15 06:29:10,,3星,16,平庸，毫无特别之处的二战片，不敢相信是波兰斯基导的，也许只是想宣扬一些民族精神？如果钢琴家和德国军官的encounter变成一场肖邦vs贝多芬的斗琴会不会更intense一些？感性和力量的高下？好吧可能我太毒舌，毕竟是真人真事改编。但这种chicken soup for the intellectual难道不也是一种fascism吗。
一期一会,2017-03-05 16:56:16,,3星,14,“暴食”、“贪婪”、“懒惰”、“嫉妒”、“骄傲”、“淫欲”、“愤怒”，这是天主教教义所指的人性七宗罪。城市中发生的连坏杀人案，死者恰好都是犯有这些教义的人
水片,2017-02-07 17:04:25,,4星,20,像是在欣赏一气呵成的古典主义文学作品。它饱满，而且沉甸甸的，却像雨果的《悲惨世界》那样让人着迷。
花地,2016-10-07 02:08:17,,5星,16,波兰斯基高于斯皮尔伯格的一点在于他懂得冷静的去讲述故事，不去先入为主的摆正观点，也不刻意地卖弄煽情，导演压抑抒情的欲望才能呈现故事的原貌，波兰斯基在这部电影中展现出了一位大师的境界。
狄飞惊,2010-11-28 14:20:48,,5星,5,钢琴曲里囊括了全部的剧情，全部的情感都倾注于钢琴曲。当钢琴家在电台直播间和朋友隔着玻璃相视一笑，整个世界都风吹花开了。音乐有魔力，操纵它的那双魔手既是钢琴家更是波兰斯基，这被克制的深情竟是如此动人，我依稀听到了当年戛纳大厅经久不息的掌声。
巴喆,2012-06-29 21:53:26,,5星,4,当一切的意义只剩下求生的本能，终日的恐惧和不安，当人性的爱和怜悯消失殆尽，那么我们应该庆幸我们尚且还活在一个有饭吃的年代。音乐，是最纯粹的语言，音符连接了史标曼和德国军官，延续了一次苟延残喘。8.6
曾于里,2013-04-11 16:36:06,,4星,21,导演以古典主义的方式讲述二战时期波兰犹太人的遭际，更客观，更节制
掉线,2012-12-26 22:37:15,,4星,146,不要抱着一部类似《辛德勒名单》的二战片去期待它，这的确只是一部传记片，从这个角度看，本片是很优秀的。冷静而客观的讲了一个故事
