用户名,评论时间,IP属地,评论分数,有用数量,短评内容
欢乐分裂,2013-10-24 19:32:59,,4星,696,#继续补看250#剧本创意很赞，怀疑这根本不是电影，而是生命终结时的彻悟；走向所谓真实世界，虽也有谎言有伤害，但残酷的真实总好过虚假的美满；智勇者追求真理，胆怯者苟安于世，庸碌者永不察觉。
沉歌,2007-10-18 11:55:48,,5星,5463,打开这道门，即便现实再最肮脏也请让我自己感受！关掉你的镜头，即使现实再无奈你也必须自己体验！
米姐起飞,2008-01-28 23:51:11,,5星,6630,要想阻挡我 只有杀我
同志亦凡人中文站,2013-03-14 22:14:39,,5星,3620,当你望着深渊的时候，深渊也在回望你。楚门之外的世界，又会有怎么样的窥探？最怕的是，我们永远无法求证自己身处在哪个世界。
开心街的笨菠菜,2011-07-13 22:24:31,,5星,4202,不止一次的怀疑所有人都在演戏，而我却蒙在鼓里
后天的雨,2016-11-05 23:09:29,,5星,2830,还记得第一次看完后的震撼。从一出生就在全世界关注下，父母朋友亲人甚至所有30年的人生轨迹都在设定中的楚门，在逐渐剥开疑团揭露残酷真相后，他有勇气走出这个巨大的牢笼，而我们每个人又何尝不是楚门，都在某种程度上被设定被限制被禁锢，又有几个会寻找自由挣脱桎梏。
金鱼先生,2020-12-02 21:27:54,,5星,2482,最后一个镜头太讽刺了。上一秒观众们还为楚门的决定欢呼雀跃，下一秒就开始转台搜寻下一档节目以供饭后娱乐。
波波维奇,2018-03-07 22:15:53,,5星,2531,影片结尾两个保安的话让我不寒而栗，楚门到底有没有走出楚门的世界？
掉线,2011-09-17 13:06:49,,5星,1107,神作！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
方轮自行车,2011-05-18 14:42:24,,5星,1047,这部电影是我妈最喜欢的金凯瑞的电影。她看到影片结尾处，楚门打开那扇通向未知的门的时候，说大概对他来说一辈子活在这个小盒子里，一无所知的活在谎言里才是幸福的。然后我说，自己选择的不幸也好过被强加的幸福。我妈就叹气，说我知道你将来会要远走高飞，你这样的孩子总归是关不住的。
米粒,2010-09-27 11:16:02,,5星,1175,早安，午安，晚安。楚门跨出那一步的时候真的非常非常感人。或许我们都太过于妥协，生活在一个虚幻的世界里。去吧，去斐济吧，去找喜欢的姑娘吧。
办公室甜心,2012-03-19 02:35:48,,5星,963,我曾经也这样幻想过，或者类似这样的幻想过，周遭的世界会不会是和我眼里的完全不一样，还是他们所有都只是仅仅用来取悦和满足某种需求而存在，被窥视的一生和被监视的触感时时都从背脊传来。金凯瑞的表演太棒了，你永远都阻挡不了一颗追寻真相和自由的心。
大島,2018-06-18 12:14:38,,5星,744,希望找到这世界的EXIT
眠去,2007-03-03 12:04:30,,5星,989,我不要，永远不要被操控。
流空破刃,2011-01-24 20:54:09,,5星,491,大概是00年，我12岁那阵，明珠台午后剧场，我一个人蹲在房间从开始的呵欠连天一直看到最后连广告插播都不敢走，这是我第一次记忆清晰的看电影看到哭得一塌糊涂并且结束后依然不能抽离，也是我第一次真正的入戏。某种意义上算是我的启蒙电影。今天再看，still into me。
我的苦難史30天30夜也講不完,2011-05-09 01:40:21,,未评分,3826,楚门的心理素质太好了，直到谢幕那一刻还温文尔雅，我多想他爆粗，要换我早崩溃了
红绍愿,2018-02-13 21:30:50,,4星,711,楚门最后走出小岛时，有一个声音说其实外面才是最可怕的。我想到了现在中国的体制内的工作，一成不变。但是确少有人敢于离开，其实我觉得离开是解脱也是一种冒险吧。人的一生也有很多的路可以选择，有人选择安稳，有人选择冒险去追逐！我们每个人只能决定自己的人生而不是其他人的，每个人都有自己的路
雨果,2016-12-13 17:56:39,,5星,505,我觉得这部《楚门的世界》特别应景地呼应了那句话，你要相信世界上总有另一个你，在另一个地方，做着你从未做过的事。也许在楚门身上我们每个人都能找到自己的影子，无论是那个活在被操纵的世界中的他，还是发现真相后勇往直前的他。“如果再也不能见到你，祝你早安，午安，晚安。”  神作！
桃桃林林,2012-10-28 18:00:55,,4星,329,安德鲁·尼科尔总能带来这种概念特别好的本子
西楼尘,2015-04-30 12:39:47,,5星,341,这样一部片子看得热泪盈眶，开始的诙谐幽默到后来彻骨的寒凉，最后挣扎的那一段太震撼人心。原来我们都曾假想过自己的生活是一场旷日持久的真人秀，而我们都只是镜头焦点中的演员。
朝暮雪,2012-08-07 16:03:28,,5星,372,你如何证明，你不是另一个楚门呢？
爱情海,2017-03-10 12:59:14,,4星,507,宁可承受着残酷的真实也不要过着虚假的美满。
Q。,2008-10-19 17:14:45,,5星,415,"“如果再也不能见到你，祝你早安，午安，晚安。”事实,究竟是不是事实呢?★★★★☆"
谢谢你们的鱼,2012-10-16 09:17:45,,3星,401,这种故事，如果拍得太圆满就是一种浪费，这都是导演的错。现在看到金凯瑞的笑就他妈想抽他。
晨夕,2020-07-06 09:59:08,,4星,270,在《肖申克的救赎》中有这样的一句话：这些墙很有趣。刚入狱的时候，你痛恨它，诅咒它。时间久了，你习惯了其中的生活。最后发现自己越来越离不开它。这就叫体制化。楚门长达30年的时间里，都没有发现自己身处在一个被拍摄的环境中，导演解释说：因为人们都太容易接受现实了。人性的弱点就是太容易被“驯化”了，王小波说，我们都是被“锤”的牛，他说，生活就是个缓慢受锤的过程，最后变得像被锤了的牛一样。人类之所以能够适应这些看似“变态”的环境，究其原因，还是没有见识到其他的活法。楚门从小生活在桃源岛上，所以他不知道在桃源之外有完全不同的生活，而我们，也大部分被每天的工作和生活轨迹所困，忘了外面其实有一个更大的世界。我们无法朝一个自己看不到的世界努力，所以大多数人在桃源导上困顿了一生。
木由,2020-04-11 04:59:44,,5星,238,"重看结局，只觉得楚门的告别太温柔了。那么果决地离开“安全世界”，没有怨憎，只带走了一幅爱人的小相。In case I don't see you : good afternoon, good evening, and goodnight.这是要有多善良才能这么温柔地对话偷窥他，伤害他，消费他的人群啊。不得不说，我做不到。思来想去到最后竟有些羡慕楚门。"
凯罗,2009-03-24 11:52:49,,3星,386,其实很多老外也很闭塞的。一辈子生活在一个小镇上。这样跟生活在摄影棚里没有什么区别。我去过很多地方了，所以至少我不是楚门。
赫恩曼尼,2012-06-29 14:20:37,,4星,290,少有电影带来如此持久的恐惧。它道出了我们生存的真相。弗吉尼亚伍尔夫所讲“一个宏大的生存模式”。
毛绒球,2014-04-07 12:30:54,,5星,352,“其实我们都是楚门，差别只是，楚门最终走出了他的世界，而大多数的我们终其一生都将在其中徘徊。”
十二,2012-06-11 19:45:53,,5星,341,你并没有在我脑里装摄影机。。同样，你也不懂再虚无的美好也无法困住自由的心灵
西西里岛的瓦力,2022-12-07 21:36:29,上海,5星,101,第一次看差不多二十几年前，现在再看，尤其是经历了魔幻的口罩三年，特别是难以置信的2022后，再来看此片，心中五味杂陈，不禁惊叹而感慨。一个层面，会不会我们现在生活的地方本来就是假的，只是我不知道而已。新闻、网络、舆论导向、信息来源等等等等。第二个层面，如果我们都是被上帝安排和摆布的人，我们有没有与被安排好的命运抗争的勇气？影片的最后，观众们为他欢呼，其实也是为自己渴望战胜命运的勇气在加油。2022年马上过去了，魔幻与匪夷所思的事情一下子发生了太多。让我们以这部二十五年前的作品作为勉励，对抗疫情，也对抗任人摆布的世界。
圳美一姐小渡边,2014-01-11 22:10:07,,5星,194,最后一个镜头他依靠在一块‘大海’和一块‘蓝天’上，那画面极具超现实主义视觉感
鹅仔很忙,2022-04-10 21:23:19,,5星,181,这部电影在1998年来说，太超前了。
momo,2016-11-01 01:14:51,,5星,114,所以说，公众人物也有心酸的一面电影开头完全没有想到所有人都在骗楚门，感觉一些情节很荒唐，到最后看穿一切，决定出海，每个人都要追求自由！！！
Howe,2015-12-13 15:39:03,,4星,216,这片子的选角和化妆太好了，楚门妻子和发小的造型正常之中带着一丝诡异，尤其是他妻子那面具似的笑容，简直就是对戏子们虚伪的生动刻画
Panda的影音,2011-10-10 20:44:06,,5星,123,这个剧本太有创意了！可惜只提名了奥斯卡最佳原创剧本奖（如果是败给同一届的《美丽人生》或《拯救大兵瑞恩》我也就认了，但输给《莎翁情史》真很不服气）！这样的故事让摄影有了各种“随意”的可能，植入广告的安排算得上是我个人的最佳笑点……派拉蒙将《楚门的世界》称为“有史以来最昂贵的艺术片”！—— 他是这个虚假的世界里唯一的真实，也是这个真实的世界里唯一的虚假。-第十放映室 → 2014.06.07 在中国电影资料馆重温：第二个检票的观众，第一个入场的影迷。—— 2018.05.17：亲身体验过「国宝的世界」后再看《楚门的世界》，就在 Truman 身上找到了不少同感。
多看电影爱电影,2017-03-04 14:19:25,,4星,237,金凯瑞真是表演大师。我觉得这部电影最大的亮点就是构思，太奇思妙想了！
曾于里,2012-01-18 13:54:27,,4星,70,如果不是影片的主题那么具有可阐释性，这部电影的魅力也没那么大了吧
石头摇篮,2017-01-07 09:26:44,,3星,307,楚门惨，还是陪他一演30年的一镇群众演员惨？别以为上帝只调戏了楚门，谁不是楚门？
爱的镇魂歌,2015-02-01 01:51:00,,5星,135,假如生活欺骗了你，也要鼓起勇气做回自己。PS：这个连续二三十年无间断重复两点一线日常生活的节目怎么想都非常无聊，对很多观众而言也不一定能活着看到结局，如此没看头更没盼头的节目真的有可能维持收视吗…？
九尾黑猫,2009-02-01 15:40:00,,3星,80,没觉得像传说中那么好吧，就是个喜剧+悬疑的片子，看得比较开心就是了
dØ9CØ3,2009-06-11 00:38:51,,5星,144,我们都是些蝴蝶 在一个大大的玻璃瓶子里面自以为是的扑腾着翅膀 只有那些无头苍蝇才能碰到那边缘和漏洞
STAYREAL,2022-02-15 18:21:36,,5星,76,"生杀予夺的无力，娱乐至死的讽刺。逃出生天的惊险刺激对于观众只是一个show的happy ending，亦或是茶余饭后的谈资，父子情深的戏码只是一个演员对于自己的演艺事业的意难平，嘲讽直接拉满。“In case I don't see you......Good afternoon ,good evening ,and good night.”从第一次说这一句话，Trumen就笑得过于憨态可掬，甚至有些不真实。同样的不真实感还有楚门妻子的职业假笑，冷漠得毫无破绽。原来水天一色的原因是天空和水面垂直，楚门颤抖着走上台阶，传来的节目导演的声音听起来多么像上帝啊，楚门一个人的上帝，可是他只是一个商业利益至上的节目制作人。我也曾担心楚门不愿意走出cell，所幸他迈出了那一步。"
小说爱好者,2018-01-31 20:17:19,,4星,107,前几天看明星大侦探被安利的 看完真的细思极恐，换成一般人绝对会崩溃，难得男主最后还这么乐观。“假如在也见不到你，祝你早安 午安 晚安。”
武志红,2012-03-03 22:18:39,,5星,182,专注于你自己的生命。
谋杀游戏机,2010-02-21 00:11:55,,5星,86,笼中鸟的醒世寓言，Trueman与1900一去一留，同样是自由
糖矢｜花与爱丽丝,2012-09-03 08:43:54,,3星,45,你会做什么，当你发现你自己其实一直生活在一个骗局里？很喜欢金凯瑞乘风破浪努力逃出那个岛屿的场景，执着又悲哀。导演和他在片中的对话也十分耐人寻味：“外面的世界不会像这个我给你创造的世界般美好”。植入广告的片段搞笑地讽刺了现代的商业手段。其实是很好的题材，但在当时却没有拍出想象效果。
In.,2022-08-23 12:38:18,安徽,5星,71,你刷到的是你一个人的桃花源，最后一句看看还有什么别的节目，才是所有人的麻木
伊面加蛋咯,2021-04-03 15:41:05,,5星,68,很多人都猜测地球是不是外星人眼中的楚门世界，我想用看过王阳明心学的浅薄皮毛感悟回复：我没有把他当朋友，他就不是朋友，我不认识他，他就不存在这个世界，我的世界就我所想所感所知。
五乔,2012-07-08 17:42:15,,4星,101,这电影的立意，你要往大了说，可以上升到神学哲学宇宙科学的高度
[己注销],2019-10-03 00:41:59,,4星,41,（８／１０）本片应该是改编自手塚治虫的《陌生人》（《楚门》把漫画里主角的台词扩充为具体的场景，而主角朋友的那段话还几乎是照搬漫画版的），女主和原作的猫是这个虚假世界里唯一的真实，区别在于女主会说话，而猫不会，这决定了《楚门》结局比原作乐观一些。对观众的描写是我觉得最精彩的改动，导演至少对楚门还有真情的一面，而观众的表现则让我想起电视剧里和珅的一段话：这百姓懂得什么大是大非啊，只要杀的人比他们的地位高身价大，他们就心中暗喜，今天皇上杀了个贪官老百姓欢呼，明天皇上若是杀了纪大人，老百姓照样欢呼。
囍弗斯,2011-06-25 12:11:48,,2星,40,2011.06.25都说好看，但我始终没觉得，一开始还以为是以前的错觉，又看了第3遍~2013.07.06始终无法欣赏~想法寓意都很好，但就是觉得很无聊。。。。。2021.7.1又想起这片儿了，第五刷，经过不断反省，大概是因为厌恶假笑吧……
樱木花道,2020-10-09 19:22:52,,5星,86,这部神作有很多解读方向，我在这点上看到了自己：宁愿要残酷的现实，也断然不接受虚假的美好和善意。
占逗鸡,2021-03-29 02:34:31,,5星,46,桃源岛宛如一个巨型子宫，造物者在云端窥视，小楚门被海水环绕。出生起便自带顶级流量，遇见的每一个人都笑脸相迎，醒来的每一天都阳光普照，说过的每一句话都反复播放，这场无期徒刑举世瞩目，独他一人还在认真生活。男人用时装杂志小心拼凑记忆中的面容，无论如何也要前往地球背面的那座岛屿，安逸还是冒险？他做出了选择。“Good morning.In case I don‘t see u，good afternoon good evening and good night.”编剧当年怎么也想不到，当下的人们摄像头不离身，恨不得24小时循环播放，挑好滤镜，等待点赞，未经发布的人生不值得一过。斯人每日三省其身，今天经营哪种人设？
Ying,2009-02-08 16:37:16,,4星,159,即便知道世界本就满是谎言和虚假，也要走出去。
滚滚的麻麻,2017-08-15 00:33:03,,4星,88,想要的不过是自由信任与真心而已
猛汉世雄,2017-05-20 13:43:25,,5星,74,太好看了吧，词穷，我的妈呀因为我肤浅的口味让我错过了多少好电影啊
Kevin_Gao,2021-04-13 23:57:34,,5星,63,太震撼了，这居然是二十多年前的电影。。
青猫,2009-01-04 20:45:16,,5星,163,自由
大耳朵图图_,2017-04-02 20:16:12,,5星,83,小时候一度怀疑自己活在大电视中
adakenndy,2018-09-01 19:15:32,,5星,43,小时候也有类似的思维，认为世界上所有的人和事物都是为我所设计，以前被称为叫青少年妄想偏执症，直到看到这部电影才发现，其实我们都是楚门！被设定，被限制，被禁锢，主角在这种环境中生活了30年而不自知。记得当初看此片时，嘴是一直张着的，太震惊了。情节太离奇了，怎么可能会有这么样的人！感到的却是一丝无奈和一丝悲哀。其实我们都是楚门，差别只是，楚门最终走出了他的世界，而大多数的我们终其一生都将在其中徘徊。我们每个人都是活在被设定的世界里，我们能在周围生活中找到“被设定”的痕迹，我们也有着在被设定的世界里所难以达成的梦想（楚门的斐济），但是我们却像前半段的楚门一样，无法或无力走出自己的世界去追寻自己的梦想。
小王子的玫瑰,2024-03-22 23:15:41,新疆,5星,42,最后一段导演和楚门对话，像极了畸形的爱孩子，专治的老父亲，不允许他到外面真实的世界，保护欲太强，让孩子在自己的眼皮底下生活，觉得自己给予的是对他最好的，安排他的人生，但这并不是孩子想要的，生为人，拥有主宰自己人生的权利，他不想在这虚假被缔造的世界。
栗雨这,2022-02-20 15:20:48,,5星,47,迈出了桃源岛并不一定到了更好的世界 但是那是楚门自己选择的真实的世界 only things you regret are the things you didnt do 想到这个结局我也会平添几分勇气
野次馬,2011-09-28 19:06:13,,4星,30,其实很简单——万物复归本原，新世纪的亚当没有了夏娃同甘共苦，夏娃成了上帝派来的卧底，一个鼻孔出气。只有那条蛇，永远忠诚的莉莉丝，诱食禁果尝试失败，被逐出乐园，只剩下无知的亚当在人造天堂中地老天荒。好在智慧树仍然存在，出口也存在。亚当愤起而反，倒向撒旦怀抱。——两千年的陈词滥调。
一纸素言,2022-04-17 15:11:23,,5星,60,“我长大了想当麦哲伦”，即使困境重重，也要去探索真实的世界。
我是大皮哥,2013-12-12 07:51:01,,3星,41,我觉得这部《楚门的世界》特别应景地呼应了那句话，你要相信世界上总有另一个你，在另一个地方，做着你从未做过的事。也许在楚门身上我们每个人都能找到自己的影子，无论是那个活在被操纵的世界中的他，还是发现真相后勇往直前的他。“如果再也不能见到你，祝你早安，午安，晚安。” 超前的故事理念
薄荷,2017-02-14 21:07:18,,5星,43,你要相信世界上总有另一个你，在另一个地方，做着你从未做过的事 “如果再也不能见到你，祝你早安，午安，晚安。”
今天小熊不吃糖,2009-03-02 22:19:24,,4星,21,看到最后才发现原来是部励志片，结尾处楚门无助的那一刻Jim Carrey演的很好。不知道为什么让我想到了《肖申刻的救赎》
虾坨坨艺仔,2011-01-28 19:00:04,,4星,45,逃离已知世界的勇气令人敬佩。
水田英松,2016-05-11 20:12:36,,5星,64,大多数人才不是楚门，大多数人比楚门蠢多啦，只会看电视～
高歌,2011-11-02 14:09:11,,5星,37,伊谢尔伦：有人问“为什么这么好的电影不拍续集”，我回帖说“已经拍了，而且连拍三部，主演是基努•里维斯”
说主任,2020-10-29 17:36:30,,5星,54,你无法在我的脑子里安上摄像头，我的思想我的一切只属于我自己。
Cyrus,2022-02-11 17:23:09,,5星,67,“看看还有没有别的节目看”
幕天席地,2017-03-10 13:32:44,,5星,92,世上不乏楚门的存在，但是像他一样能勇敢的不惜一切代价走出来的又有几个。freedom，可望不可及，金·凯瑞的金球奖最佳男主角拿的理所当然
请保持高冷,2016-09-11 17:05:49,,5星,47,看完了开始怀疑人生
冰红深蓝,2015-08-09 15:23:28,,5星,33,一部创意十足、笑点多多又不乏启示的喜剧片。安德鲁·尼克尔的剧本特别出彩，遗憾的是有些地方的处理还是偏表面化了点，较为圆满的结局倒也没什么不好的。金·凯瑞的表演绝对不可小觑，可惜喜剧演员总是不受学院奖待见。| 假如再也碰不见你，祝你早安、午安、晚安。（8.8/10）
尽欢,2018-03-12 16:12:52,,5星,30,楚门从小生活在了一个刻意构造出的世界，想想就让人害怕。
囧叔,2014-02-07 15:58:35,,3星,23,十几年前就看过一次（没看完），再看时依然不停地产生快进的冲动。虽然很理解导演想要传递“快看老子多牛逼”的想法但对金凯瑞生理厌恶也没办法啊。
蓝下老婆,2017-04-12 23:08:12,,5星,66,人生如戏，戏如人生，已然分不清，那就不去分清
Eros,2022-09-07 19:00:10,辽宁,5星,51,我决定把这部电影归到我的恐怖片范畴…
不存在的蛇,2022-02-20 19:17:09,,5星,45,这片真正的反派不是导演 而是电视机前的你我他
杨迪,2009-12-19 14:16:01,,3星,61,剧情实在很妙
jane037,2020-12-12 10:20:50,,5星,36,脑洞是真的大写的服气。结局里楚门年少时的爱人飞奔出门的情景泪目，即使俩人最终没有happyending也值了，楚门值得拥有自己的人生，即使现实中一地鸡毛。
周南太史,2022-02-17 00:00:08,,5星,27,一部好的电影在于  他明明告诉了你一些东西  但是每个人都可以从中看到  一些不一样的东西
佳木斯北野武,2022-10-16 00:45:44,黑龙江,5星,53,请出示行程卡 请出示行程卡
M能能M,2017-03-10 10:43:37,,3星,18,很好看，这剧情真的不错，不得不夸编剧了，棒棒棒棒
荒也,2019-12-24 22:48:20,,未评分,46,20年后，直播睡觉也可以赚钱成为了现实…
陆钓雪de飘飘,2013-02-03 22:15:04,,3星,26,我真不覺得有甚好之處，這是人生之本，我只能說還行，現代人太蠢罷了，群氓
尘埃野马,2014-08-26 00:05:07,,1星,49,这个故事有一个很好的隐喻，是一个精妙的象征……但是站在这个隐喻和象征的高度来看，这个故事便显得拙劣、幼稚和无比虚假（这种所谓的“艺术”是对这个世界最大的侮辱）。从它背后所指涉的深刻意涵来看，此片只有资格获得一星。
