用户名,评论时间,IP属地,评论分数,有用数量,短评内容
泰式青檸,2024-09-05 04:38:34,意大利,3星,166,"#Venezia81, 菲尼克斯演技很牛逼，Lady Gaga唱得很好，演得也在及格线以上，但是我真的没办法假装喜欢这个剧情。 ——9.7更新:看了IndieWire对菲尼克斯拍摄期间经常即兴改剧本的报道，终于明白我对剧情的不适感从何而来了，我的观影雷达永远能第一时间检测到过于膨胀的男性ego以及自恋性的投射，不论是导演的还是男演员的。也难怪我看电影时候觉得菲尼克斯演得更舒适，而Gaga只有一些束手束脚莫名其妙的工具人属性。整个Joker2说是围绕菲尼克斯设计的过家家也不为过，剧本是单薄而失败的。"
陀螺凡达可,2024-10-16 22:23:47,四川,3星,77,3.5 亚瑟和小丑不是一体两面，小丑终究只是被大众期待的一个角色。丢掉这个角色，亚瑟、华金、托德，成为了一体。所以Folie à deux，不是指亚瑟和莉，不是指亚瑟和小丑，而是亚瑟和创作这部电影的人：在每一个关键节点都走向了与大众预期相反的方向。
奇爱博士,2024-10-16 22:22:36,北京,5星,302,这还不好看，啥叫好看？
8607,2024-10-16 15:59:12,北京,2星,230,这个电影能不能出一个切歌模式？
朝暮雪,2024-10-16 12:50:21,四川,2星,210,以为是好莱坞大片，结果是宝莱坞大片。严重怀疑导演拍第二部的真实目的，是为了衬托出第一部多么好。那些觉得第一部一般的观众，看完第二部瞬间感觉第一部简直就是神作。
桃桃林林,2024-10-11 18:43:38,广东,2星,122,毫无意义的翻拍，好的部分都是第一部里有的，却又在第一部基础上，加了一堆奇怪的东西，比如歌曲，比如更多的解构，使得整部电影变得非常的自恋和自以为是。现在基本就是一部纯同人片了，跟DC基本没有任何关系了，尤其结尾的处理，真的太自以为是了。其实不是烂片，制作，表演，导演企图都有，但，实在是无法认同这样的电影，所以给了两星。
Christoph,2024-10-05 08:43:32,美国,2星,144,上一部是看着Arthur Fleck成为了Joker，这部续集是让所有观众变成了🤡。
以灰,2024-10-17 09:50:15,宁夏,4星,184,看到这么低的分更觉得想笑了，怎么最后joker被arther战胜，你们就不再爱他。所以你们爱的果然是不敢发疯却妄图通过别人来自我表达的那个自己？（唱歌太多了！好听但是漫长。）出乎意料的结局，我猜他们都在等他来一个大底，于是没有大底他们很崩溃，不是DC哥谭市经典小丑他们不满意。建议脱离出来看吧，他是个人。他死去那瞬间突然那种从生到死一无所有的孤独和不配得的悲伤喷涌而出。就这些，视觉听觉和脱离出来单纯看一个小丑的故事，我想到的就是四颗星星。
大聪,2024-10-01 23:39:08,新加坡,4星,145,《小丑2》想要做出颠覆所谓歌舞，人格分裂，动作，犯罪等类型片的标签，不被人定义。这样的剧情叙事实验性质，挑逗了观众的主流观影情绪和习惯，也势必会引起口碑两极化。影片并不是简单的利用歌舞和色彩，去让大家分清现实和幻想，正常或疯癫，也不会给出你明确答案亚瑟精神状态游离在哪个阶段。影片刻意的开放和留白，让观众有了更多的解构方向。凤凰叔在一个个长镜头下，再次带来精湛的表演，灯影流动间让幻想和现实融为亚瑟和小丑构建的精神山脉。PS：歌不怎么好听，确实可以少唱点（连影片都自我调侃笑死）
些晕,2024-10-17 00:39:49,广东,2星,84,我们只在意小丑.无人会在意亚瑟.很对.可你他妈是一部商业片啊！
养了个球子,2024-09-17 20:58:40,山东,1星,383,这烂片还能出第二部，第一部就是一坨。希斯莱杰后再无Joker
熬夜博学.,2024-10-16 23:27:50,北京,1星,205,他妈的癫公癫婆来电影院开演唱会呢 真应了那句小丑竟是我自己
Virgil,2024-10-01 18:03:38,韩国,3星,61,@ Lotte Cinema Gimpo Airport｜WTF did I just watch…? So weird (not in good ways)… 歌舞确实怪，插入老坞片解嘲也没用。其实全片就一个他是而他不是但所有人都希望他是最后别人帮他证明他不是的概念，根本不需要水这么久。感觉原教旨Joker爱好者要气死了（哈莉已经先气死了）。导演最大Arthur Fleck嬷嬷（有一说一有些戏我看得挺愉快的）。太怪了，真的是太怪了，完全不知道怎么消化这个片，干脆不消化了吧（。）
PHQ,2024-10-01 09:50:39,美国,2星,158,Fan Event 看完实在是太难过了 所有的粉丝出场都在骂 看过最后一分钟的观众应该懂 第一部的滤镜完全碎掉了 GAGA演的还是好的 但剧情几乎没有任何推进啊 Arthur从第一部里生活被践踏大杀四方的Joker到这一部直接变成了个到处要爱要attention的小宝宝 最后一分钟简直颠覆所有 不推荐第一部的粉丝观影 我第一次体会到偶像塌房是什么感觉了
红酒与谋杀,2024-09-04 22:32:54,英国,5星,316,在主类型与主基调的改变之外，更是对前作的一次全方位解剖。述说幻想与现实的冲突并不新鲜，但续作的切入角度和内部结构完全建立在将前作一切成果毁灭的基础之上，通过这种车毁人亡式的自反来推出全新主题：无用的逃避主义之下只是一个无人问津的自我。在整合式与轻歌剧式两种歌舞罗曼史中，维持着日常现实与虚构幻景之间的基本张力，架设一座从社会现实通往虚幻乌托邦的想象之桥，再将其彻底炸毁，而华金身为表演者的脱逃，到最终选择放弃、拒绝幻想叙事（终止了虚构时间的扩张），所以设立舞台是为了毁掉舞台，歌舞类型是为了反对歌舞，所有的幻想逻辑是为了在最后否定幻想，这才是菲利普斯的抵抗方式，他给出的答案是不信任银幕所投射出理想化的乌托邦世界。我只能说菲利普斯胆识过人，这当然是一部罕见的作者电影。为劳伦斯谢尔非凡的摄影多加一星。
BoReport,2024-10-01 12:37:11,美国,1星,200,现在看完了很生气，先打个一分，缓过来了再改。
大妇女,2024-10-19 23:21:39,北京,5星,174,世界的疯狂已经停不下来，每一个愤怒的人都是小丑，只有亚瑟不是小丑，他只想和心爱的女人生一个BOY
瘦子Anthony,2024-10-17 07:31:56,广东,2星,87,“别唱了，我不想再唱歌了”
星野流魂,2024-10-16 17:02:44,广东,4星,119,以意想不到的方式打破第四面墙
顗礼,2024-10-09 14:42:11,加拿大,3星,61,基于已知事实进行无效的辩论，单纯以信息量衡量的话通篇都是废戏，几乎反写前作并进一步划向了极端的“情绪电影”深渊，但是，此种创作选择在歌舞片语境内居然奇迹般的奏效了，应该类比的不是前作或者《大师》或者任何一部斯科塞斯，而是《博很恐惧》，所谓双重妄想，是incel男在性别/社会权力关系的食物链底端，对被爱与自爱的双重渴求。
Xaviera,2024-10-16 03:06:41,北京,5星,244,实在很厌倦对经典形象的惯性期待而因为片子“冒犯”了那份期待就怒打差评，所以很想逆风给满个分。从一开始它的定位就是一部角色研究电影而不是超英片，所以当带着想看小丑如何操翻这个世界的期待去看时，它必然是不爽的，因为这位小丑太悲凉太憋屈了。推崇小丑到底是真的爱它面具下的亚瑟还是小丑这个象征呢？电影抛出的最大思考便在此。双重妄想一是妄想自己就是小丑，二是妄想即便我不是小丑但这世上仍能有个人能爱自己。可惜的是，无论是银幕里还是银幕外都印证了一点，大家爱的不过是能代替自己说出不敢说的话，点燃不敢发泄的愤怒，甚至能藏在他的名义下伤天害理的象征而已。两部形成一个造神再灭神的闭环演透了这个象征的同时最后亲手毁灭。解构本就应该是多元的，所以无论是表现形式还是对这个经典形象的重新解构和塑造，都想给这份勇气鼓个掌。
女神的秋裤,2024-10-16 17:37:54,山东,1星,119,烂到和陆川有得一拼。极度自恋，极度无聊，极度煎熬。一言不合就唱歌，不仅强碱眼睛，还强碱耳朵。即便拿掉歌舞，本身的故事也非常肤浅单薄和尴尬。他知道自己在写什么吗？他知道自己在导什么吗？他知道自己在演什么吗？让第一部《小丑Joker》成了笑话joke，让观众成了小丑joker。说它是美版音乐剧版《749局》一点都不夸张。一个是又犟又自我感动的辣鸡，一个是自恋又包装精美的辣鸡。
李寻欢,2024-10-18 13:42:53,浙江,4星,94,今年看过最悲伤的一部电影。虽然对歌舞剧的形式并没有太接受，观影过程中一直以为在看 lalaland也是真实吐槽，但对亚瑟的命运还是深深共情了。大家只想追随邪典领袖小丑，他给底层和想对抗这个世界的人以精神上的鼓励和希望，但是亚瑟只能是最边缘的社会弃儿。只要有人对他示好（具体的人而不是在外叫嚣着追随他的群众），他就会被打动并相信对方，爱上莉和为侏儒流泪，都是他缺乏关爱于是会对任何人的善意轻易动容的表现。观影过程中一直想起福柯，疯癫与文明，规训与惩罚，对应着疯人院与法庭。不是所有人都能克服制度和结构加在自己身上的不幸。亚瑟最终成为不了小丑，他的软弱早在自己的一贯经历中就已写定。
元宝爱睡觉,2024-10-09 02:04:46,德国,1星,109,真的烂。全片都在展现导演本人的自恋，想讲很多东西，但是连最基本的故事都没讲好。想探讨深层次的心理学、社会问题，一个都没展现好。Lady Gaga的角色更是纯工具人，只为男主角和剧情服务。而且全片真的太“男”了，叙述男，也不会刻画女性角色，还有莫名其妙就出现的床戏，一眼不想再多看👎
Devlali Number,2024-10-17 23:06:17,美国,3星,57,在托导自己的角度来看《小丑2》绝对是成功的，单纯的摆烂不可能把对第一部所有吸引人的点拆解得如此精准彻底，就好像他透过银幕扇每位观众一个大逼斗，但他在此之前在小黑板上精心计算了角度和力度以及姿势。这种巨大的不适感绝非来源于半吊子音乐剧这个壳子，而是在第一部里，Joker从底层脱颖而出，成为了最疯的那一个，而在这部里，他周围的人和事，哪个都比他疯。这部就不该叫什么双疯，就应该叫小丑PART II，和PART I形成完美对照，眼看他起高楼，眼看他楼塌了。哈莉的妆造一次比一次完整，最终披上一袭红衣，对应的则是亚瑟被一点点抽干，他体内最后一点Joker被激发出来后也被吸食殆尽，亚瑟是真的撑不住了。
RAN,2024-10-16 22:00:23,上海,5星,292,确实从商业娱乐片的角度来说这部电影是失败的。但从内核来说，导演是成功的。打低分的人不就和电影里小丑的追随者一样吗，没人在乎亚瑟是谁，大家只在乎小丑。一旦他放弃了幻想，放弃作为小丑去建立那座大山，所有人弃他而去了。 片尾刺杀亚瑟年轻人，在模糊的背景里用刀划烂自己的嘴。或许让大家失望的不是dc大反派小丑呢。
空山,2024-10-16 19:08:58,河北,2星,48,"Now, who is the Joker of Gotham City?"
寒枝雀静,2024-10-06 05:52:44,法国,3星,39,2.5 / 点子其实比第一部充实，拍得也相对平实一些。但整体而言还是有种没调子硬起的生涩感，类型融合也做得不成功，谈恋爱和研究疯癫与文明几乎是各自为政。真的求求毫无才华的导演们不要往自己的片子里塞摄影机塞多媒介影像来装元电影啦！！！
思路乐,2024-10-16 21:59:31,福建,2星,53,【C-】与其说是续集，不如说是对第一部的反噬。托德妄图通过反incel的写作来拒绝漫画角色的崛起，但在拒绝IP象征的同时又将自身的真实水平暴露无遗。从未听过如此嘶哑业余的歌舞戏，从未见过如此乏善可陈的法庭戏，也从未如标题那样有过真正的疯狂，一切看上去都像是素材与创意“双重匮乏”后的自暴自弃。GaGa的角色更是意义不明，一边想要脱离漫画切入incel狂热的本质，另一边又直接挪用漫画设定带来一个迎合incel幻想的情节推进器。求求各位，没两把刷子真的别搞自我解构，解构到最后还得重复第一部来cue一把漫画经典设定，意义何在呢？
想吃麦粒素,2024-10-17 00:30:53,广东,2星,46,好久没看过这么混乱的电影了... 重点是，它看起来还挺唬人，画面挺好的，你想要的元素它都有，要表达的主旨也贴合大众喜好。它不是一般烂片的那种烂，它会让我产生自我怀疑，是不是我太笨了没看懂？是不是我的问题？是我中途睡着了？还是因为我不了解前因后果。当大家一起一头雾水散场之后，我才能逐渐坚定....真是电影的问题！就是乱可以....主旨简单也没问题，最后有一根线把它提溜起来就成立了...但那根线没提溜起来....哦对了还要补充一点，芝加哥，戈德曼审判还有坠落的审判都是法庭审判+舆论对主人公的影响，就对比之下高下立现，太差了这一部，作用都没有起到。对了我觉得特别有意思的是导演在现实世界似乎与小丑重合，小丑告诉世界我只是个普通人，他的粉丝厌弃他，同样，小丑2打破了小丑1里的小丑，他的观众也厌弃了他
多喜养福,2024-10-14 19:56:38,日本,4星,113,一个受尽欺辱的社会底层，被赋予了反抗“上等人”的象征意义。有人模仿他有人爱慕他。无人在意真正的他是谁，他们需要的只是一个精神领袖“小丑”。他们看到的，是影视化过后变得更加“传奇”的“迷人的反派角色”。一旦发现现实与想象不符时，这个象征不过草芥。于是爱慕者精神放弃他，追随者肉体毁灭他……这可能不是很多人期待的小丑故事，却是我希望看到的，对第一部狂热疯狂煽动的一盆冷水。部分恶评和剧情呼应，怎么不算是一部佳作呢。
西楼尘,2024-10-17 17:36:50,辽宁,2星,51,不愿成为信众没有方向车里的乘客，不想成为法院被轰炸后重塑的雕像。他只是被爱人一枪打中的演员，是同事口中从未嘲笑他的好人。有人要他的笑话找乐，有人要他的签名发财，有人只是喜欢他的粉彩，有人只是把他当成符号。因为感激去拍狱警的腰，结果被回以重击。其实他并不想成为小丑，可他已无法选择。
三十余年如一梦,2024-11-10 19:04:53,广东,2星,2,就这么薄弱的内容也要拍续集真是敢想敢干
小溪,2024-10-23 16:37:51,广东,5星,182,抱着看疯子的期待走进电影院，然后失望打一星的，正是杀死亚瑟的人。
阿心,2024-10-17 10:08:55,北京,4星,93,“别再唱歌了，和我说说话吧。”祈求者有多孤独，这祈求就有多无力。歌舞象征的自由温暖的幻想崩塌于现实的冷炮之下，元素用得巧，结尾收得好，猛戳人一刀。
尤瑟纳吾,2024-11-01 21:32:41,北京,2星,28,好……无……聊……最能看的是开头的影子动画
晚不安,2024-10-20 23:28:26,北京,3星,26,在成功塑造小丑之后，导演又选择亲手杀死小丑——这个概念非常大胆，在一个被过分解读与夸大的身份背后，其实只有一个可怜的人，无法承受任何虚幻的宠爱与追捧。可惜主创们对角色的挖掘停滞不前，引入小丑女之后，亚瑟的形象竟然反倒更加单薄，人物的表演性不断压过他的复杂性，于是那些违背现实逻辑的情节显得更加扎眼。歌舞片的形式对这部续作也没有丝毫加成，反倒因为贫瘠的调度而沦为噱头乃至拖累。
连城易脆,2024-10-17 22:33:26,江苏,3星,25,《小丑2：恋爱脑》或者《小丑2：观众才是制造悲剧的小丑》。果然没有评分和票房所体现的那么差，那么多的差评还是在于：1-第一部把观众的预期拉得太高，而第二部无论是形式还是内核都是相反的，造成了巨大的预期落空，所以让很多观众失望。大家想要的爽点几乎都没有被满足，是非常典型的反类型反高潮电影。2-可见大家都爱看造神，而不是看偶像的坍塌，Joker不仅是哥谭的神，也是很多观众用于满足内心反秩序反体制反规训的神。然后大家发现自己的神竟然甘拜下风，竟然主动认错，竟然是恋爱脑，竟然死得如此窝囊，自然会极度不满。3-歌舞片终究是小众类型，不少歌舞片段对于大多数观众而言会觉得冗长、无聊且非必要。还有确实没有一首歌属于值得单曲循环的。小丑2最厉害的地方还是在于敢于把讽刺批判的靶心对准大众！
子戈,2024-10-17 11:34:15,北京,3星,15,3.5。从形式到表演、表达，无论放在超英体系内，还是拿到外部，都相当完整。会写长文，简单说几点：一是自我颠覆的勇气。前作讲偶像的塑造，这部讲偶像的坍塌，试问有哪个续集有这样的胆量？二是歌舞段落，玩出了一种新思路。歌舞是幻想，是疯狂，是惺惺相惜，是你侬我侬，但最终成了乞求，成了孤独的再次确证。这自然不止讲爱情或追星的盲目，而是讲主义如何被曲解为有效动员，旗帜如何被真正的疯子握在手里。三是反高潮处理，落在亚瑟认罪。为什么认，是全片关键。那绝对不是什么“接纳自我”的鸡汤宣言，而是在整个庭审过程中，亚瑟终于确认了，那些人就是该死。他们不是被非理性的疯狂（Joker）杀死的，他们才是导致疯狂的真凶。但无奈，这个世界已经被疯狂彻底点燃了。所以亚瑟已死，小丑当立。
朝阳区妻夫木聪,2024-10-16 21:42:02,北京,4星,60,如果说上一部是以反英雄的叙事让Arthur一步步成为Joker，以一种反叛甚至煽动的姿态将他推向“神坛”，那到了这一部则反其道而行之将它拽下“神坛”，没有Joker，没有Lee以及他以为的爱情，一切都是Arthur的妄念和想象。仅有的，只有Arthur本人，一个痛苦的、破碎的、充满着悲剧宿命的凡人。上一部的长阶，Arthur舞动着身躯化身成邪佞的Joker，而这一部，连爱情都化为幻影的他，重新打回原形，回到了那个一无所有的Arthur。在众人的注视中，Joker的开枪“成就”了他，但同时他自己也死在（想象中的）枪下，一个彻彻底底的残酷悲剧。当然能够理解大家对于这部的困惑，歌舞的形式是一把双刃剑，它扩大了人物内心的表演意识，但也削弱了一定的现实力度。华金还有Gaga的表演都很对味。三星半。
木下漱石,2024-10-16 15:31:21,北京,2星,46,富家女下凡猛追星，穷小子蜕皮现原形。索真爱水中捞倩影，弃虚名后继有狼心。
有光,2024-10-05 04:13:10,四川,1星,80,第一部的成功在于对抗好莱坞政治正确的叙事，为沉默的大多数提供了情绪价值，亚瑟/小丑是主流商业电影里面不常见的角色，不仅是精神病人，也是美国的符号，可到了第二部，仿佛像是一耳光抽观众“别多想，他就是个精神病人而已。” 于是大量室内戏（监狱、法庭）、歌舞意识流旨在谈论人物心理，不再有煽动性和共情，不仅解构了人物多义性，也摧毁了前作构建起来的社会意义，实至名归的“操粉之作”，不知道导演这么做是不是因为第一部上映的时候被白左媒体骂怕了。
Sebastiano,2024-09-05 20:32:29,意大利,2星,80,lady gaga大型MV现场实录。故事无聊🥱，角色平淡。小丑女的存在似乎只是小丑的伟哥，双重幻想不是所有人期待的双人舞，而是所谓自我人格的争夺老套路。监狱和庭审漫长冗长，你却一直心怀期待不敢放弃。用mv来渲染情绪的，我以为之中烂活只有迪士尼还在干，《小丑》ip作为某种反政府主义象征，在影响电影里的人，也在成为电影外拿着向往自由和疯狂的人所崇拜的对象，过誉之后是粉丝们的打肿脸充胖子和嘴硬
拖拉拔丝桑,2024-10-03 00:11:01,中国香港,1星,81,如果我想看爱乐之城我可以自己找资源其实😅
煎饼果子,2024-09-04 18:31:11,山东,4星,110,我很喜欢gaga 但这次我站自杀小队 因为gaga总有把电视剧演成MV的魔力
双晚,2024-10-04 21:23:57,英国,2星,37,C. 绝非那些畏首畏尾不思进取的超英续集，却也让最终的流俗更加匪夷所思。每当你觉得电影终于要开始变得有趣时，它都会出其不意地转向平庸——正如编剧选择在小丑女的角色终于开始拥有神秘感的时候将其抛弃，而小丑与亚瑟“双人戏”的关键冲突和转折又是如此粗糙，两个小时过去，仍然在第一部讨论的范围内原地打转。对（反）英雄叙事的颠覆不该是角色和电影本身的崩溃，而再精美的视听和表演也挽回不了这一点。2024.10.4 BFI IMAX 70mm
龙震,2024-09-06 10:50:01,上海,1星,90,编剧为了证明剧本绝对不是AI写的呕心沥血地注水，看了这部电影的我们远比电影里的亚瑟更小丑，当然，这还不是最小丑的，“影评人和观众对这部电影的看法产生了两极分化”……蝙蝠侠快收手吧，外面全是Joker！
南悠一,2024-10-16 23:20:29,北京,2星,32,楚楚可怜的男人，委屈得像个宝宝，迎合的正是有圣父情节的男人。
掉线,2024-10-20 16:22:28,北京,2星,12,【C+】爱豆塌房大型脱粉事件，关键不是毁神，是影调的割裂，歌舞场面是夸张情绪化的形式主义表达，剧情部分是压抑沉重的现实主义叙事，两者互斥从而导致创作者的野心无法落地。怎么在现实故事里用歌舞切入角色心理，导演还需要再看十遍鲍勃福斯的电影。
